,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X600886.SH,X600795.SH,X601898.SH,X601600.SH,X601991.SH,X000709.SZ,X600688.SH,X600027.SH,X000539.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X002075.SZ,X600583.SH,X601158.SH,X600352.SH,X000898.SZ,X600309.SH,X002353.SZ,X601992.SH,X600021.SH,X000883.SZ,X000027.SZ,X600660.SH,X000878.SZ,X000629.SZ,X600808.SH,X000959.SZ,X002470.SZ,X600863.SH,X000792.SZ,X000825.SZ,X600578.SH,X000060.SZ,X600489.SH,X600307.SH,X300072.SZ,X600098.SH,X600315.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0.0921094463289091,0.181252444990784,0,0,0,0.0617394841808565,0,0,0,0.197911786916802,0,0,-0.0544607921575949,0,0,0,0,0,0,0.282246483353604,0,0,0,0,0,0,0,0,-0.137389707583951,0,0,0,0,0.114393212838441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0793808282400082,0.182678302871531,0,0,0,0.184924286129392,0,0,0,0,0.0659269185830102,0,0,0,0,0,0,0,0,0,0.0518209501873951,0,0,0,0.109375530985948,0,0,0,0,0,0,0,0,0,0,0,0.113703498599531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0.133229610667448,0,0,0.042813106670052,0,0.169711323287095,0,-1.73472347597681e-18,0,0,0,0,0,0,0.105080342167683,0.0972077068662695,0.330130283753386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-3.46944695195361e-18,0,0.228716624393512,0,0,0,0,0,0,0.370242515721965,0,0,0,0,0,0,-0.0830929962444951,0,0.148659158577884,0,0,0,0,0,-0.101572499200219,0,-0.0855994403674045,0,0,0,0,-0.120132946335405,0,0,0,0,0,-0.00271633001868037,-0.035680440689846,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.129158887342326,0,0,0,0,0.105841204926778,0.00816475178247174,0,0.0249931633382452,0.0245754690951735,0,0,0,0,0,0,0,0.155526210303037,0,0,0,0,0,0,0.0470741068029162,0,0,0,0,0,0,0,0,0.430244896863474,0,0,0,0,0,0,0,0,0,0,0,-0.0140916530061939,-0.0271697082903936,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.125864061326126,0,0,0,0,0.0777694237396417,0.217889632923988,0,0,0,0,0,0,0.197959790637476,0,0,0.0457228466992958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146884641106496,0,0,0,0,0,0,0,-0.002020761728941,0,0,0,0,0,0,0
X600157.SH,0.040499800928071,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.00707465778307436,0,0,0,0,0,0,0,0.121377657864162,0,0.196809531628549,0,0,0,0,0,0,0.0952718718720469,0,0,0.0276628158770888,0.0866307542168006,0,0.0300981163648853,-0.0428071863064969,0.0458677111209484,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0236381501517147,0,0,0.00778052717638972,0,0,1.73472347597681e-18,0,0,0.144434034945184,0,0,0,0.0826219059420824,0,0,0,0,0,0,0.118229243139665,0,0,0,0,0,0,6.93889390390723e-18,0,0.142201799021386,0,0,0,0,0,0,0,0,0,-0.0291610318994079,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0294934784214394,0.00191320348961239,0,0,0,0,0,0,0,0,0,0,0,0,0.0976936805837729,0,0,0,0,0,0.0144004557366876,0,0,0,0.182521303097955,0.197144916744539,0,0,0.0482130334731574,0,0,0.0374714431593293,0,0.271092160732504,0,0,0,0,0,0,-0.0236815825254954,-0.0259565629968542,0,0,0,0,0,0
X600188.SH,0,0,0,-1.73472347597681e-18,0.0682143953743393,0,0,0,0.0138325187714179,0.113981445250375,0,0,0,0,0,0,0,0.442354764175503,0.113242959294902,0,0,0,0,0,0.0671334406378043,0.0639023335294974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00866585815814796,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0.025697406932025,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347801643807073,-0.534194337230525,0.291907836123134,0,0,0,0,0.18335461495642,0,-0.00525152962778963,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.000197349576896344,0.305700676601177,0,0,0,0,0.01524830827683,0.0108593617304291,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0782740996277966,0.132947721724168,0,0,0,0.354132285636374,0,0,0,0,0,0,0,0,0,0,0.202884159095139,0,0,0,0,0,0,0,0,0,0,0,0.0308063703722157,0.0709572688198262,0.11632279487447,0,0.0608436720116693,0,0,0,0,0,0,0,-0.00463111454691688,-0.0466260273339488,0,0,0,0,0,0
X601158.SH,0,0,0,0,0.0162520376376208,0,0,0,0,0,0,0.00273915451766404,0,0,0,0,0,0,0,0,0,0,0,0.0115572798820847,0.0897901452236061,0,0,0.0415411884146002,0.176015814286836,0,0.179970473252878,0,0,0.0681974396408039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00926301170429223,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142105252309086,0,0,0.0600585314341471,0,0,0,0,0,0.199954974378117,0.0204925179501022,0.0458612948297634,0,0,0,0,0.0424798534658937,0,0,0.0583378230110421,0,0,0,0.0209237676009407,0.0776119296559171,0,0,0,0,0.0275010907411684,0,-0.0105229316328243,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.00491742618043559,0.0130180701738792,0.184029748228828,0,0,0,-8.67361737988404e-19,0.0103683441126514,0,0,0,0.275843411937083,0,0,0,0,0.0742473738335081,0,0,0,0,0,0,0,0.109044391516995,0,0,0,0,0,0,0.0688751724842083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.24183532090729,0,0.0612407241848269,0,0,0,0,0,0,0.00331561918306141,0,0,0,0,0,0.0749465878822322,0,0,0,0.199719189035433,0,0,0,0,0,0,0,0.112920686842352,0,0,0,0,0,0,0,0.069538251013796,0,0.0339248408539555,0.0258964618022764,0,0,0,0,0.072337275777816,0,0.00867846468305958,0.00564872763162178,0,0,0,0,0,0
X002353.SZ,0,0,0,0.0157351981953352,0,0,0,0,0.0182307193716012,-0.111799067340647,0,0,0.0602451506907387,-0.100034602141383,0,0,0.0359907385817364,0,0,0,0.0336972365612823,0.130847319145231,-0.0115600046884561,0,0,0,0,0,0,-0.0219669407399801,0,0,0.09713189253791,0.0349804813294019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116091978282503,-0.00201153740296943,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0603657940428796,0,0,0,0,0,0,0,0,0,0,0,0,0.180543930279254,0.0919513684989355,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.132889590169091,0,0,0,0,0.128558214683495,0.211448272774773,0.0186071650734054,0,0,0,0.0440775207640913,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0.164678811044054,0,0,0,0,0,0,0,0.141666934817467,0,0,0,0,0,0,0,0,0,0,0,0.0918324087855747,0,0,0,0,0,0,0.0682748168793834,0,0,0.116579496883906,0.117050796821771,0,0,0,0,0,0.00853449777682149,0,0.0589240956193544,0,0,0.0201710430992255,0,0,0,0.000257734490557756,-0.0140237796260781,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648735524106162,0,0,0,0,0,0,0,0.0770282238712476,0,0.21457649028676,0,0,0.043475611890542,0,0,0,0.0874516349962688,0,0,0,0,0.0405065228931899,0,0,0,0,0.0793156281959305,0,-0.0336907487359055,-8.67361737988404e-19,0,0,0,0,0,0
X000027.SZ,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132265819743935,0,0,0,0.0170502851509209,0,0,0,0,0.0541317795682961,0.0693738170394326,0.133912344535514,0,0,0,0,0.085866172616595,0,0,0,0,0,0.0756069954574144,0,0,0,0,0.0077727564467246,0,0,0,-0.0241795942426678,0,0,0,0,0,0,0
X600660.SH,0,0.116190798661262,0,0,0.0487294552276947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196540111931349,0,0,0.280514229411871,0,0.158990855797404,-8.67361737988404e-19,0.129121722593699,0.00838665602317104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00749378910199716,-0.0173407923562147,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0.072325428601434,0,0.1336168802173,-0.0106298356013916,0,0,0.0396612114957617,0.0315023484275488,0,0,0.0417311465204425,-0.0132460046507835,0,0,0,0,-0.0166358917642582,-0.188288253262905,0,0,0,0,0,0,0,0,0,0,0,0.0687665961978642,0,0,0,0,0.234115395704474,0,0,0,0.0758481667709022,0,0,0,0,0,0.00683892020506354,0.00568768347297797,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282968182383544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150157329688258,0,0,0.153988637751922,0,0.0923561246109374,0.226710303739483,0,0,0.123325392625547,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015899469038272,0,0,0,0,0.0765151261154043,0,0,0,0,0.0447872362474824,0,0,0,0,0,0,0,0,0,0.0267200652764838,0,0,0,0.0628305238761463,0,0,0.225151432251219,0.0388735719589544,0,0,0,0.0820685892858581,0,0.149496961794064,0,0,0,0,0,0,0,0,0
X000959.SZ,0.00413015150648478,0,0,0,0,0,0,0,0,-0.00206270703888085,-0.00755261727526332,0,0,0.00969143652462783,0,0,-0.00417709026336808,0,0,0,0,0,0.00252521394139814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104211981223157,0,0,0,0,-6.7762635780344e-21,0,-0.00409193887673022,0,0,0,0,0,0.00656533212174754,-0.00564712096690664,0,-0.00609997338182027,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,-0.0925270745553006,0,-0.00205344025325214,0,0,0,0,0.176281909393278,0,0,0,0,0,0,0,0,0,0,0,0,0.0453552204483597,0.0660388551627744,0.122195440421343,0,0,0,0,0,0,0,0,0,0,0.0675698646114036,0,0,0.0791466669656708,0,0.175122603427296,0.0569473418046022,0,-0.0161432747317295,-0.0352293370988612,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.0146372180510066,0,0,0,0,0,0.42910635752907,0,0,0,0,0,0,0.195209764926508,0,0,0,0,0,0,0,0,0.17547536461944,0,0,0.038666126314274,0.0557330259858645,0,0,0,0,0,0,0,0,0.0631731283777747,0.0253659670314816,0,0,0,0,-0.00352890896013111,0,0,0,0,0,0,0
X000792.SZ,0,0,0,-0.000544772804581803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220574250656141,0.0149687589763121,0,0,0,0,0,0,-0.0186810489031622,0,0,0,0,0,0,0,0.0164265874693876,0.327784941235788,0,0,0,0.331145454272172,0,0.0272309336945026,0,0.0248011194246152,0,0,0,0,0.0112189885984361,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133856469685091,0,-6.93889390390723e-18,0,0,0,0,0.0491686756676732,0,0.04844999926098,0.177413495452648,0,0,0,0,0,0.0758177283781059,0,0,0,0,0,0,0.17100008145457,0,0,0,0.0235848015897155,0,0,0,0,0,0,0,0.00627045651612598,-0.00991472288282306,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.298584536290523,0,0,0.0951818749748614,0,0.0553247741103764,0.0371974412442207,0.155482577478794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418093623073585,0,0,0.257004139035628,0,0,0,0,0,0,0.0366727065630968,0,0,0,0,0,-0.018059726514183,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.00566913247479736,4.33680868994202e-19,0,0,0,0,0.300992741144174,0,0,0,0,0.0482756994506938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0217428955173557,-4.33680868994202e-19,0,0,0.314101081093663,0.057456339585086,0,0,0,0,-0.0356678445634652,0.00942486612982425,0,0,0,0,0,0
X600489.SH,0,0,0,0.0340411395006716,0,0,0,0,0,0.104546250871784,0,0,0,0.0343294752475924,0,0,0,0.0990383821330451,0.0785439461242728,0.152897456195503,0,0,0,0,0,0,0,0,0.0248611922199181,0.0947647118506271,0,0,0,0,0,0,0,0,0,0.0963317357510524,0,0,0,0,0,0,0,0.0158871119831548,0,0,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977494987515853,0,0.0236117316529644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135203304096441,0,0,0,0,0.143075580715343,0,0.0147035506818131,0,0.0851152082574127,0,0,0,0.262068527219405,0,0,0,-0.0305815631295125,-0.00740987153282325,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085466225769751,0,0,0,0,0,-0.0904197492591992,0,0,0,0.12623663258964,0,0,0,0.0500345681004393,0,0.0597265309578301,0.00820122621151746,0,0,0,0.108145936827746,0,0,0,0.167724595001499,0,0,0,0,0,0,0,0,0,0,-0.0258811602139261,-0.0101940773481296,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.0376915582318905,0.00581238406259822,0,0,0,0,0,0,0,0,0,0,0.00225435228807297,0,0,0,0,0,0,0,0,0.174931379485748,0,0,0,0,0,0,0.141184326800703,0,0,0,0.0887231254113844,0,0.101818321268775,0,0,0,0,0,-0.0311462155003976,-0.0108298479786604,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181932986647287,0,0.0713670353910582,0,0,0,0,0.144228243267328,0,0,0,0,0,0.0994885894291751,0,0,0,0,0,0,0,0,0.0412237674022044,0,0,0,0,0,0,0,0,0,-0.0341366834083675,-0.0141866438469638,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0.106597583065971,0,0,0,0,0.0489775582696523,0,0,0,0.101123044682142,0,0,0,0.0410806965588453,0,0.156992097138966,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.188347526801657,0,0,0,0,0.0508837855850572,0,0,0.00823916623904442,0,0.00452277767783832,0,0,0,0,-0.0116921764372137,0.00419035313846492,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.111669967570627,0,0,-0.0634829101414087,0,0.0402552677878164,-0.0677594713150445,0,0,0,0,0,0,-2.16840434497101e-19,0.0715287216379662,0,0.0854056568881628,0,0,0,0,0,-0.152152619922303,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124301369236129,0.0242036574804676,0,0,0,0,-0.0132385693300125,-0.0175795370248049,-0.00993369069505941,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.170687637678797,0,0,0,0,0.614774670599098,0,-0.843081190047532,0,0,0,0,1.73845715135397,0,0.518293512738915,0,0,0,0,0,-0.832607722359471,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.800459926515155,0,-0.793614608276643,0,0,0,0,0,-0.433917231891671,0,0,-1.06228497943672,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.607036167828619,1.06931538881944,0,0,0,0,0,0,0.7197135910532,0,0,0,0,-0.20672780668611,-0.0612499443852746,0,0.374325780786578,-0.307381219962982,0,0,0,0,0,0,0,0,0,0,0,-1.90811992305593,0,0,0,-1.83513494447881,0,0,0,-0.315438048583719,0,0,0,0,0,0,0
RealEstate_excess,0,0.307605646942772,-0.10298567231607,-0.0339203364608717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464237657134411,0,0.00798648272881142,0,0.0250320269888695,0,0,0,0,0,0,0.344788992050122,0,0,0,0,0,0,0,0,0,0,-0.0441826244263629,-0.132754471441358,0,6.93889390390723e-18,0,0,0,0,-0.012005828147609,0.00240456886471223,0,0,0,-0.609945736195569,0,0
MKreturn,0,0,-0.00398618780729081,0,0,0,0,0,0,0,0,0,0,0,0,0.00743216909450596,0.0587104151923067,0,-3.46944695195361e-18,0,0,0,0,-0.0739568070541295,0,-0.0837036018344975,0,0,0.0623647670022519,0,0,0,0,0,0,0,0,0,0,0.0733262696740207,0,0.338156027809647,0,0,-0.242173109936562,0,0,0,-0.0620691603704408,-0.00586692140205606,0.0207033916211458,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153880866403975,0,0,0,-0.00232822679353778,0,0,0,0,0,0,0,0.00119329493571176,-0.000532603443013604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00392899500142335,0,0,0,0,0.00214945291473707,0.000969145139169808,-0.00470443586117189,0,0,0.117398602850772,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.00313976606390307,0,0.0209448342057767,0,0,0,0,0,0,0,-0.0350072471009168,0,-0.0300842937009777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00236097177593311,0,0,0,0.00505742108063872,0.0333979990189785,0.0109910523317533,0.00323696237011442,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0.00296156101803911,0,0,0,0,0,0,-0.00670420325590359,0,-0.00740855016403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000652338829308599,0,0,0,0,0,0,0,0,0,0,0.00258426245917942,0.0109879084302252,0.00871370243526676,0.00433951861450274,-0.00634125810057502,0,0,0,0,0
CarbonVol_Hubei,0,-0.000161553699268948,0,0,0,0.000749868513101958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114114052894776,0,0,0,-0.00108198546320556,0,0,0,0,0,-0.00441837328574943,0,0,0,-0.00298947382301411,0,0,0,0,-0.00236558573451198,-0.00248473479056504,-0.00213642317184415,0,0,0,0,0,0
