,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600660.SH,X600886.SH,X601898.SH,X600801.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X600688.SH,X002466.SZ,X600795.SH,X000786.SZ,X600111.SH,X600027.SH,X600126.SH,X600176.SH,X601992.SH,X600299.SH,X600315.SH,X600426.SH,X002353.SZ,X002075.SZ,X600529.SH,X000723.SZ,X002080.SZ,X600486.SH,X600612.SH,X600219.SH,X600516.SH,X000898.SZ,X601158.SH,X000959.SZ,X000932.SZ,X000301.SZ,X000883.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0121456306058051,0,0,0,0,0,0,0.0130674055002962,0,0,0,0,0,0.0723720521400896,0,0.218297537196714,0.00810103071460078,0,0,0,0,0,0.00727494649622822,0,0,0,0,0.068065191833157,0,0,0,0,0,0,0,0.0183332357304166,0,0,0,0,0,0,0,0.0116250664213925,0.0036470530046356,-0.011105367349819,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0555913217590043,0.0444130678989703,0,0,0,0,0.0199485511044671,0,0,0,0,0,0,0,0,0,0,0,0,0.071709847324194,0.0317752595826571,0,0,0,0,0,0.0938438822418404,0,0,0.0685644958723016,0,0,0,0,0.0489400607710832,0,0,0,0,0,0,0,0,0.00370565894886715,-0.00559024706139806,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0110624413241999,0,-0.047578243432526,0,0,0,0,0,0,0,0.485555216180883,0,0.0486055151210924,0,0,-0.0570124317994101,0,0,0,0,0,0.185882090869902,0.0857102812518233,0.0421752836112556,0.0483975001186886,0,0,0,0,0.021072643579746,0,0,0,0,-0.0260678117629568,0,0,0,0,0,0,0,-0.0508267086215496,0.00816215436841742,-0.0186113001444149,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,2.92872545302608e-05,0.0642698608819866,0,0.0604327806130008,0,0,0,0.421827793924766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632294878675045,0,0,6.93889390390723e-18,0,0,0,0,0.0706151698282592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137092220182794,0.0143450005705719,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.161138698642157,0,0,0.0548940379915536,0,0,0,0,0,0,0,0,0,-0.0577832035252848,0,0.00871259008697997,0,0.117831783200314,0,0,0,0.0868832470947875,0,0,0,0.225308220908706,0.0134297548413457,0.0231137533611849,0,0,0.120553397008029,0,0,0,-0.0237839264292514,0,0,0,0,0,0,0,0,0,0.00989627507000905,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749492304500892,0,0,0.0361527059345368,0,0.187098179171957,0,0,0,0,0,0,0,0,0,-0.0102741706982438,0,-0.213354782842787,0,0,0.301950130510294,0,0,0,0,0,0,-0.0993427271937977,0,0,0,-0.0164084126679257,0.00473263736534645,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0591406026031102,0,0,0,0.00575715955151583,0,0,0.00355407481484218,0,0,0,0,0,0,0,0,0,0,0.0657447493493083,4.33680868994202e-19,0,0,0,0,0.0263506712388885,0.0729872924377301,0,0,0,0,0.0105866696777577,0,0.0340698260488118,0.0767973692351827,0,0.053566402996005,0,0,0,0,0,0,0,0,0,0,0,0.00515293371510119,-0.0117125636053322,0,0,0,0,0,0
X000708.SZ,0,0,0,0.103521176280913,0,8.67361737988404e-19,0,0,-0.026070986214935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192459934926742,0.0506880924483444,0,0.316740122158847,0,-0.207027408832673,0,0.150724851394757,0,0,-0.0758119496117596,-0.128209235713881,0.0427791716605832,0.000941953254390273,0,0,0,0.073091187293736,0,0,0,0,0,0,0,0,0,0,-0.154674698048135,-0.00332428118777205,-0.0137956906396126,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.066649959253982,0,0,0.251863803778463,0,0,0,0.22965525137352,0,0,0,0,0,0,0,0,0,0,0,0.155589201621964,0,0,0,0,4.33680868994202e-19,0,0,0.0271866010974903,0.0860735300367522,0,0.0751213670510176,0,0,0,0.24604675421641,0,0,0,0,0,0,-0.022303520691006,0,0,0,0,0,-0.00869534786022928,-0.0144333982684047,0,0,0,0,0,0
X600011.SH,0,0,0.0194214495544228,0,0,0,0,0,0,0,0,0,0,0,0.07994038535352,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0568471483499872,0,0,0,0.0726004035272629,-0.0790345193096946,0,0,0.107669328188718,0.117341871792686,0.0877437291499594,0,0,0,0,0,0.294303800893388,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.00137041382065102,0.0237962456936207,-0.0197024359324328,0,0,0,-0.0442959896715433,0,0
X002271.SZ,0,0,0,0.362310504659386,0,0,0,0,0,0,0,-0.0577985432218913,0,0,0,0,0,0,0,0,0,0,-0.0335229388219288,0.0379068447615686,0,0,0,-0.0169338170077568,0.0902054969248461,-0.00167498747209754,0,0,0.114950979621084,0,-0.0912165095846042,0,0.112474972383358,0,0,0.229254129429597,0.0110686961955914,0,0,0,0,0,0,0,0,0,0,-0.0101761537313478,-0.00866431896915829,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.228506110943245,0,0,0.030875341255461,0.0275020951116169,0,-0.0209042403384285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266916610633076,0,0,0,0,0,0,0,0,0.169583321001264,-0.0211564095988087,0,0.226444739991789,0,0,0,0,-0.0556884908047027,0,0,0,0,0,0,0,0.0267831625376232,0.0368868904764062,-0.0208604910381636,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0819903852600924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858757950097845,0,0,-0.0343089125371796,0,-0.00998561204533038,0.0909009661367305,0,0,0,0,0.0129644587674239,0.0191132575655612,-0.0653071209918445,0,0,0,0.0620028412670648,0,0,0,0,0,0,0,0,0,0.0792374136451584,-0.0203270095875819,0.0163107367767327,0,0,0,0,0,0
X601898.SH,0,0,0,0.0572350631634237,0,0.0887012127694838,0,0,0,0.0120361733347534,0,0,0,0,0,0,0,0,0,0,0,0,0.0199099328263589,0.0127683204349262,0,0,0,0.0676439550500497,0,0,0,0.0492903707553089,0,0.0212280640205794,0,0,0,0.0951557625421496,0,0.0295322777527569,0,0,0,0,0,0.0288765065490604,0,0,0,0,0,0.00249901045737445,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.522062317630319,0.0817607658510104,0,0,0,0,0,0.0816285116178694,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374682309859258,0,0,-0.290376719811164,0,0,0.00686954561147408,0,0.0992561966824092,0.018329668167135,0,0,0.0196491470749806,0.043501480789831,0.0402029681527927,0.341837222658164,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124046702336896,0.0201082571365056,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0748085066513995,0,0.0394896022530521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385195380588608,0.0289557251145264,0,0,0,0,0,0,0,0.0908504373048948,0,0,0,0.0091034510268181,-0.0372639532774471,0,-0.0481701143704126,0,0,0,0.0829230532512348,0,0,0.14398393506417,0,0,0,0,0.0120086921718977,-0.00100367836269451,0,0,0,0,0.124218202257612,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436216410635489,0,0,0,0,0.0165176186491018,0.0176392550458492,0,0.0570921762061399,0.0240365788924727,0.0693504018310238,0,0,0,0,0.00466830865464879,0,0.037262870651502,0,-0.0170986345166738,0.130468553866449,0,0,-0.0208785942227571,0,0.116121868314753,0,0,-0.0153751158545966,0,0,0,0,0,-0.00420278947613556,0.00440735358872839,0,0,0,0,0,0
X600362.SH,0,0,0.0317258197854249,0.212766633642868,0.0676400077787242,0,0,0.0301442643270408,0.0103627917988299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044068306648963,0,0.127803031406923,0.0801936307501376,0,0.0162452829028785,0,0,0,0.0425442472088065,0,0,-0.00941294553174846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309952071894031,0,0,0,0,0,0,0
X600188.SH,0,0,0.0647930639065372,0,0,0,0,0,0,0.071425922545219,0,0,0,0,0,0,0,0,0,0.118687847254223,0,0,0.00489279448256576,0,0,0,0.0543722478827757,0,0,0.11465028931567,0,0.0979168387606269,0,0.0644868745927932,0,-0.0197549628484154,0.0414077366162509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,-0.00318194942781052,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0104184258661773,0.174499048264887,0,0,0.0414111735708042,0,0,0,0,0,0,0,0,0,0,0.0676152616163872,0.0249194667654408,0,0,0,0,0.014064973415697,0.0953960911402968,0,0,0,0,0.0118862171008368,0,0.00257060476922086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00433371115101556,0.00618748399776751,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.776357928841533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0750389268181404,0,0,0.121579747600713,0,0.109269537077498,0,0,0,0,0,0.051969860848727,0,0,0,0,0,0,0,0.131670155205825,0,0,0,0,0,-0.0200161819023067,0,0.00879056135466652,-0.00334691554470451,-0.00418391878380099,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0724450090166517,0,0,-0.047743995320714,0,0,0,0,0,0,0,0,0,0,0,0,0.201147641200199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204435762749896,0.0324834594317954,0,0,0.0749963127152635,0,0,0,0,0,0,0,0,0,0,0.0982345149224956,-0.00652884105164555,-0.0117604533353648,0,0,0,0,0,0
