,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600660.SH,X600362.SH,X601898.SH,X600547.SH,X000786.SZ,X601600.SH,X600111.SH,X000301.SZ,X600886.SH,X600010.SH,X600188.SH,X600176.SH,X600426.SH,X600011.SH,X002466.SZ,X000932.SZ,X600803.SH,X600801.SH,X000898.SZ,X601991.SH,X600352.SH,X600219.SH,X600795.SH,X600489.SH,X000027.SZ,X600157.SH,X600315.SH,X600688.SH,X000807.SZ,X002080.SZ,X000825.SZ,X601168.SH,X600486.SH,X000723.SZ,X600027.SH,X600516.SH,X600299.SH,X300037.SZ,X002353.SZ,X000630.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0209798461339991,0,0,0,0.0141175060685741,0,0,0,0.0208647931543095,0,0.0698287609800148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288805121158701,0,0,0.0796895303281379,0,0.078897292771963,0.126390698092598,0,0.0490023167537244,0,0,0,0,0,0,0,0,0,0.0460686314316012,0,0,0,0.0699432001953868,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205482578160598,0,0,0.0491661895477938,0,0,0,0,0,0,0,0,0,0.0117959433734956,0,0,0,0.0406614101395865,0.138728827791132,0.0707095808084719,0.0630247678736877,0,0,0,0.0832217537946737,0,0,0,0,0,0,0,0,0,0.0211547925007862,-0.0199323221024801,0,0.00411567121866516,0,0,0,0,0,0
X000786.SZ,0,0,0,0.25406072361169,0,0,0,0.0595805111822998,-0.0780270950744596,0,0.101533662811108,0,0,0,0,0,0,0,0,-0.0142985253869943,0,-0.240702237556451,0,0.00359629102200129,0,0,0,0,-0.183958992425246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167962522885873,0,0,0,0,-0.0741788050513375,0,0,0,-0.0374667142724377,0,0
X601600.SH,0,0,0,0,0,0,-0.0818182861995553,0,0,0,0.236286115151564,0,0,0,0,0.0752086199192596,0,0,0,0,0,0,0,0,0.0535960894153904,0,0,0.085209671149707,0,0,0.0308920638403088,0,0,0,0,0,0,0.271307327635799,0,0.0406803981645155,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162391312864568,0,0,0,-0.0175499611972644,0,0
X600111.SH,0,0,0,0.0591963782345878,0,0,0.0594336476541122,0.137080309544907,0.195579110758884,0,0,0.0785768355441802,0,0,0,0,1.73472347597681e-18,0,0.511985771325029,0,0,0,0,0,0.0902448600888967,0,0,0,0,0,0,0,0,0,0,-0.0860920731324478,0,-0.0504554130585322,0,-0.132825989654803,0.395379920906823,0,0,0,0.115049733850367,0,0,0,0,0,0,0.0119139544059686,0,0,0,0,-0.0498118515854646,0,0
X000301.SZ,0,0,0,0.154286206399109,0,0,0,0.13493977039985,0,0,0,0,0,0,0,0,0,0,0,0,0.211454959047535,0.0722741498460956,0,0,0,0.483230145909992,0,0,0,0,0,0,0,-0.00442782792852687,0,-0.0333244198835806,0,0,0,0,0.0244299991596111,0,0.0834516560777598,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316457772168327,0,0
X600886.SH,0,0,0,0,0,0.0448411605853962,0,0,0,0,0,0.0458542075446322,0,0,0,0,0,0,0.0347888238184232,0,0,0.0224602997869615,0,-0.0436976898053994,0,0.0459430106638802,0,0,0,0,0,0,0,0.203288028234354,0,0,0,0.151964736730784,0,0,0,0,-0.0289488753465293,0.0727335606305249,0,0,0,0,0,0.0454950163642398,0,0,0.00681726264320446,0,0,0,-0.020737642360062,0,0
X600010.SH,0,0,0,0,0,0,0,0.0440664391845217,0,0.075210615105687,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0599920144021904,0,0,0,0,0,0,0,0.140664804290639,0,0,0,0,0,0,0,0,0,0,-0.167865658515835,0,0.0645396478822196,0,0.228120337359042,0,-0.0322505182118136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0197082757113877,0,0,0,-0.283655889362256,0.0656459456877215,0.0544947005588781,0,0,0,0.0336738793128884,0,0,0,0,0,0,0,-0.0997680242064509,0.0672663337364551,0,0,0,0,0,0,0,0,-0.124294468744764,0.219254205746447,0,0,0.0988493675761792,0,0,0,-0.0564978272837157,0,0,0,0,0,0,0,-0.0408636399692961,0,0,0,0,0,0,-0.0277552766042775,0,0
X600176.SH,0,0,0,0.130268480707761,0,0,0,0,0,0.22806007642964,0,0,0,0,0,0,0,0,0,0,0,0.197999388163573,0,0.00131624518185976,0,0,0,0,0,0,0,0,0,-0.179532202909181,0,0,0,0.0320711902753519,0,0,0,0.170466981850875,0,0,0.182430157830675,0,0,0.141606698046442,0,0,0,0,-0.0357972493375164,0,0,0,-0.0167270396650514,0,0
X600426.SH,0,0,0,0.0417905890896084,0,0,0,0.181572246145657,0.0185974061850969,0,0.102167866161587,0,0,0,0,0,0,0,0,0,0.150301993272926,0,0,0.0566992770379114,0,0,0,0,-0.308290016170897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022241844680434,0.0753833483393709,0,0,0,0,0,-0.0329669364185351,0,0,0,0,-0.0257296137188093,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.00169551514789938,0,-0.0576943677018807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366588844026286,-0.0277214767318562,0,0,0.138117975360749,0,0,0.0782067410471945,0,0.085556017782771,0,0,0,0.135627875883502,0,0,0,-0.0840038233395348,0,0,0.0619445239753723,0,-0.0344655931615387,0,0,0,0,0.009234735822382,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.0246849248163442,0.419593031808125,0,0.00985696678182863,0,0,0,0,6.93889390390723e-18,0.301866054517991,0,0,0,-0.22065548617923,0,0,0,0,-0.0934800108038693,0.156854055400028,0,0,0,0,0,0,0,0,0,0,0,0.139385873658211,0.0302193261584524,0,0,0,0,0,0.0143692128769328,0,0,0,0,0,0,0.0739037183704173,0,0,0,0,-0.0220926245916967,0,0
X000932.SZ,0,0,0,0,0,0.0717302469638418,0,0,0.0274988928726206,0,-0.0671498520530533,-0.045128682883874,0,0,0,-0.0257539562014201,0,0,0,0,0,0,0,0,0,0,0.321225262235948,0.592082022806795,0,0,0.0575675303706864,0,0,0,0,-0.137583427548858,0,0,0,0,0,0,0,0,0.144615564121764,0,0,0,0,0,0,-0.0411299686322025,0,0,0,0,0.0223043030019664,0,0
X600803.SH,0,0,0,0,0,0,0,0.184870531164217,0.0455497772527795,0.0939476268095948,0,0,0,0,0,0.0182273246786362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409437940145767,0.0279181013380787,0,0,0,0,0,0,0,0.0273874094214127,0,0,0,0,-0.00736023288944101,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.0378480550993492,0,0,0,0.031596919289097,0,0,0,0,0,0.0660436674268844,0.0408872896116495,0,0.168000109868635,0.051459655044442,0,0,0.000298820823899695,0,0,0.0910447865178895,0,0,0,0,0,0,0,0,0,0,-0.0208478770743623,0,0.0967389493237872,-0.0235309652949559,0,0,0,0,0,0,0,0.0797384261477931,0,0,0,0,-0.00222576951928893,0,0,0,0,0.00380536788837642,0,0
X000898.SZ,0,0,0,0,0,0.477343577557147,0,0,0,0,0,0,0,0,0,0,0,0,0.0299803838658918,4.33680868994202e-19,0,0,0,0,0.0401729748460009,0,0,0,0,0,0,0,0,-0.072721251130479,0,0,0,0,-0.103641745534157,0.0531846113481463,0,0,0,0,0,0,0,0,0,0,0,0.0159355615280903,0,0,0,0,0.000279933446661626,0,0
X601991.SH,0,0,0,-0.00738404797078772,0,0,0,-0.00338007167207543,0,0,0,-0.000445405511799914,0,0,0,-0.114043076937146,0,0,0,0,-0.118933347843285,0,0.346574388464674,0,0,0.0659850954118587,0,0,0,0,0.0780855655182939,0,0,0.245177685751507,0,0,0,0,0,0,0,-0.0079622506847887,-0.0638984751006327,0,0.124148611115957,0,0,0,0,-0.108002394217895,0,-0.018636423730011,0,0,0,0,-0.0175227694653283,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0907190751903282,0,0,0,0,0,0.186270810696912,0,0.0458902971740752,0,0,0,0,0,0,0,0,0,-0.0519266820854412,0,0,0,0,0,0,0,0.0850108337569059,0.0430761049830478,0,0.0464193512842257,0,0,0,0,0,0,0,0.132118354546837,0,0,0,-0.0129480809068158,0,0,0,0,-0.011609443210465,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.137727543303522,0,0,0,0.186367628002702,0,0,0,0,0,0,0.0567580420939426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400198125312768,0,0,0,0.223313745076876,0,0,0,0,0,0,0,0.0246468377171752,0,-0.00392787068019455,-0.0584768864642213,0,0,0,-0.0398388167112738,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331704431990686,0,0,0,0,0,0.327972109754619,0,0.0560056437665523,0,0,0,0.0237721470824655,0,0,0,0,0,0,0,0,0.0881414047728343,0,0,0,0,0,0,0.0329125234124542,0,0,0,0,0.0424437471230422,0,-0.00891456620638043,0,0,0,0,0.0176432980465714,0,0
X600489.SH,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0806887019571469,0,0.600938878657784,0,0.0305783851480985,0,0,0,0,0,0,0,0,0,-0.0362390036207986,0,0,0,0,0,0.0469627770635949,0,0,0,0,0,0,0.108727241415204,0,0,0.0251793572377013,0,0.0208464820368423,0,0,0.0362540883231602,0,0,0.0289889321816116,0,0,0.00330546717855845,-0.0036437595287371,0,0,0,-0.0186140040230246,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164051453258427,0,0.077271247658735,0.0140490632084536,0,0,0,0,0,0.0409630124208375,0,0,0,0.62447779738351,0,0,0,0,0,0,0,0,0.202860768131522,0,0,0,0,0,0,0,0.13722709415703,0,0,0,0,0,-8.67361737988404e-19,0.0368143062486397,0,0,0,0.0996315225086539,0,0
X600157.SH,0,0,0,-0.0167186225018773,0,0,0,0,0,-0.0178018417902699,-0.0511121860482986,0.209872247431202,0.23589276785574,0,0,-0.0162344596812658,0,0.100194081498622,0,0,0,-0.122549175100337,0,3.46944695195361e-18,0,-0.0976233687897755,0,0,0,0,0.109558457150942,0,0,0,0,0,0,-0.0119198797308013,0,-0.0670715177070314,0,0.0717674317769681,0.141723484348555,0,0,0,0.01602130399878,0,0,0,0,-0.0825221233159398,0.0741539204381341,0,0,0,-0.0220878984254166,0,0
X600315.SH,0,0,0,0.0839623168663595,0,0,0,0,0,0,0.186225378227695,0,0.0672743793584298,0,0,0,-0.170257473312093,0,0,0,0,0,0,0,0,-0.0720811036028882,0,0,-0.136648082873273,0,0.148338632221999,0,0.0355692604492917,0.0290306974368747,0,0,0,0,0,0,0,0,0.0496981760132107,0,0,0,0,0,0,0,0.422303736724972,0.0584657892400817,0,0,0,0,0,0,0
X600688.SH,0,0.110061709037332,0,0,0,-0.0408570849362144,0.0753879553701279,0,0,0,0,0,0,0,0.029966869850866,0.0622078455205361,0,0,0,0.0340879922713457,0,0,0,-0.0293802613361233,0,0,0,0,0,0,0,0,0.228363039807531,0,0,0,0,0,0,-0.00170721093505385,0,-0.126400290394492,0.05469794560167,0,0,0,0.0244089566429703,0.0447395013056434,0,0,0,-0.00622254506296951,0,0,0,0,-0.0147988418596311,0,0
X000807.SZ,0,0,0,0,0,0.0230348690804989,0,0,-0.0224141326509073,0,0,0,0,0,0.0184187244097339,0,0.0767917187964771,0,0,0,0.199935893090588,0,0,0,0.361589921377076,0,0,0,0,0,0.358505091139498,0,0,0,0,0,0,0,0,0.122933487134448,0,0,0,0.0973980920291461,0.0775218234153374,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0150247482179817,0,0
X002080.SZ,0,0,-0.0272926158224989,0,0,0,0.000742311469883485,0.0187899111992576,-8.67361737988404e-19,0.104205912272418,0,0,0,0.149312159590283,0,0.10530491789353,0,0,0,0,0.190602989369141,0,0,0,0,0,0,0,0.0889030799616705,0,0,0,0,0,0,0,0,0,0,-0.045828500946232,0,0,0,0,0.0916590994810504,0,0.00286275103533375,0,0,-0.0676708403525169,0,-0.00502694150612622,1.73472347597681e-18,0,0,0,-0.016820701815358,0,0
X000825.SZ,0,0,0,0,0,0.396955314358386,0,-0.220147226790042,0,0,0.135854154795986,0,0,0,0,0,0,0,0.0488701816075155,0,0,0,0,0,0,0,0,0.225584553530811,0,0.239197203342603,0,0,0,-0.0154122928680392,0,0,0,0.0116787027950115,0.0658706306816401,0,0,0,0,0,0.113703386412327,-0.0598509647134212,0,0,0,0,0,1.73472347597681e-18,-0.0268070951768872,0,0,0,0.0172093059874923,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.164922943548939,0,0.291044526006876,0,0,0,0,0,6.38250115667927e-05,-0.10303361482154,0,0,0,0,0,0.0478246293962724,0,0,0,0,0,0,0,0,0,0.0166149668345325,0,0.0187188511154768,0,0.070462540922097,0,0,0,0,0,0,0,0.123912705094001,0,0,0.0357403189410475,0,0,0,-0.0483378415337174,0,0,0,-0.0543707266293335,0,0
X600486.SH,0,0,0,0,0,0,0.128140593375232,0.0491962214116346,0,0,0,0,0,0,0,0,0,0,0,0,0.369363600783561,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438990707805938,0.469110648969314,0,0,0,-0.101552797496328,-0.0978899705477475,0,0,0,0,0,0,0.0830959488727447,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.00833536700429791,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.250815633214305,0,0,0,0,0,0,0,0.0790579965447123,0,0,0,0,0,0,0,-0.0517949940948607,0,0,0,0,0,0,0,0,0,0.235860490925936,0.13569399937443,0.0565037566608585,0,0,0,0.0849650306211191,0,0,0,0.129136536568577,0,0,0.0578711383632429,0,0,0,0.0296321281301406,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.00554857655588198,0,0,0,0,0,0,0,0,0.0287072265344491,0,0,0,0,0,0.34224212219113,0,0,0,0,0,0,0,0,0,0,0.000272946742747703,0,-0.0189715305653375,0,0.0960513102229264,0,0.0343019573863778,0,0,0,0,0.0359885013902409,0,0,0,0,0.0668975511433015,0,0,0,0,0,0,0.0197289666846268,0,0
X600516.SH,0,0,0,0,0,0,0.163665392626387,0,0,0,0,0,0,0,0,0.107779990888001,0,0,0,0,0.0224812299034022,0,0.16740482392811,0,0.10257253869965,0,0,0,0,0,0,0,0,0,0,0,0,0.138885920331359,0,0,0.0513299862040016,0,0.364107270794378,0,0,0,0.0800243435623193,0,0,0.0768112377306511,0,0.0880734266140948,0,0,0,0,-0.0336278647578797,0,0
X600299.SH,0,0,0,0.0141316097811718,0,0,0,0,0.171764669458831,0,0.0118809336548948,0.113972437050093,0,0.0294292508418527,0,0,0,0,-0.0513867845813475,0,0,0,0,0.101898952524905,0.00798939102366376,0,0,0,0,0,0,0,0,0.0785498285141967,0,0,0,0,0,0,0.140839704403623,0,-0.0401813014012663,0,0,0,0.094674207176874,0,0,0,0,-0.0304082159685105,0.00428435968643751,0,0,0,0.0139316157301915,0,0
X300037.SZ,0,0,0,0,0,0,0,0.208539218570434,0,0.099985340181482,0,0.0641775463748178,0,0,0,0.00156472615692392,0,0,0,0,0.165490798766991,0,0,0.0912799400734259,0,0,0,0,0,0,0,0,0,0.099106112374645,0,0,0,-0.00293426641820739,0,0,0,0,0,0,0.00357687962661249,0,0,0,-0.306497298816328,0,0,0.0234566556118851,0,0,0,0,-0.0258623319279624,0,0
X002353.SZ,0,0.148427692783283,0,0,0,0,0,0,0.121275415029359,0,0,0.330228260132697,0,0,0,0.279570351094709,0,0,0.103024518028527,0,0.22084749538277,0,0,0.191637947806147,-0.075509571308509,0,0,0,0,0,-0.201747322698795,0,0,0,0,0,0,0,0,0.0610851595883092,0,0,0.00808777472119493,0,0,0,0,0,0,0,0,0,-0.100231169958242,0,0,0,-0.0243998049255146,0,0
X000630.SZ,0,0,0,-0.047395063914954,0,0,0,0,0,0,0.453804090191672,0,0,0,0,0,0,0,0,-0.0700658359743839,0,0,0,0,0,0,0,0,0,0,0.0269530328444603,0,0.0215327479070689,-0.0390585672977247,0,0,0,2.16840434497101e-19,0,0.000735388540074825,0.13039695463404,0,0,0,0,0,0,0,0,0,0,0,-0.00564160490186407,0,0,0,-0.000549707536665063,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,-0.0203129432371173,0,0,0,0,0,0,0,0.0721890324271364,0,0,0,0,0,0,0,0,0,0,0,0,0.435965871581035,0,0.016984660583235,0,0,0,0,0,0,0,0,0.0940203049331671,0.120272505342449,0,0,0,0,-0.00857453757358023,0,0,-0.0216404800279137,0.036516856385111,0,0,0,0.161539387306044,0,0
Change_TY3M,0,0,-0.0418920934628982,0,0,0,0,0,-0.0516855214846345,0,-0.0629118209453824,0,0,0,-0.11467411588014,-0.000351730299203573,0,0,0,0,0.0118314441256583,0,0,0.0998970069670055,0,0,0,0,0,-0.278836185811089,0,0,0,0,0,0.122674645459907,0,0.14596395362034,0,0,-0.0994261780406229,0,0,0,0,0,0,0,0,0,0,0.0813116737858152,-0.0736278681341171,0,0,0,0.00756429832038805,0,0
Slope,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.099724273947698,0,0,0,0,0,0,0,-0.176759813903538,0,0,0,0,0.0183096232575737,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.0316790137012606,0,0,0,0,0,0,0,0,0,0,-0.0767385221060906,0,0,0,0.10108819131126,0.0682112957549884,0.388036523437808,0,1.01114512009474,0,0,0,-0.234879908452797,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129897812767755,0,0,0,0,0,0,0,0,0.100997229317617,-0.0126154209343827,0,0,0,0,0,0,0,0,0.266706807817923,-0.160909753227298,0,0,0,0,0,0.116892979531825,2.16840434497101e-19,0,0,0,0,0,0,0,-0.61387528633315,0.807859765457487,0,0,0,0,0.0396292299188603,0,0
RealEstate_excess,0,0,0,0.0513682581786955,0,0,-0.00597843737567251,0,0,0,0.0630425824141838,0,0,0,0,0,0,0,0,0,0,0,0,0.0213436742370128,0.0274489042195795,0,0,0,0,0,0,0,0,0.0029126717323678,0,0,0,-0.126392185314178,0,0,0.0637343608638129,0,0.0204445911300857,0,0,0,0.107623244518496,0,0,0,0,0.0247512073539877,0,0,0,0,0.0024137255416312,0,0
MKreturn,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0547113565498945,-0.0624126703871084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042642080476601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439588845092635,0,0.0471521425488766,0,-0.0237444594000369,0,0,0,-0.0965900788273108,0,-0.0214989654283364,0,0,0,-0.0101780640997353,0,0
MKvol,0,0,0,0,0,-0.000825923183554524,0,0,0,0,0,0,0,0,0,-0.000974893154198864,0,0,0,0.00239641617224226,0,0,0,0,0.000290535973078917,0,0,0,0.000879491333484686,0,0.00194473706248365,0,-0.00218663456300487,0.0024988624347879,0,-0.000550029359633719,0,-0.000790304831302933,0,0,-0.00161736060637557,0,0,0,-0.00194943791762483,0,0,0.00112561854328905,0,0,0,-0.000211275116851572,0.00132010609918572,0,0,0,-0.00383877635798285,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0815321426537915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345326664161716,0,0,0,0,0,0,0,0,-0.469398038872105,-0.343350121529032,0,0.0101905727729403,0,0,0,0,0.762036670849317,0,0,0,0,0,0.23631963306249,0.231673614383767,0,-2.22267177583029,2.51905238061502,0,0,0,0,0,-5.06610069218598
CarbonVol_Guangdong,0,0,0,0,0,0,5.96857782124444e-05,0,0,0,0,0,0,0,0,-0.000597709075692622,0,0,0,0,0,0,0,-0.0010817968828174,0.00332025266671078,0,0,0,0,0,0.000548905608995367,0,0,0,0.00155899637945571,0,0,-0.00126556650393747,0,0,0,0,0,0,0,0,0.00223158145438561,0,0,0.00489132376148934,0,0,0.00174947599046873,0,0,0,0.000477986775417003,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00115988863113953,0,0,0,0,0,0,0,0,0,0,0,0.00763642321283669,0,0,0,0,0,0,0,0,0.0154093421961181,0,0,0,0,0.00629129757271887,0,0,0,0,0,0,0,-0.00328749745690039,0,0,-0.0107400362028192,0,0,0,0,0,0,-0.0362382320858501,0.0617510402492318,0,0,0,-0.0699583535184618,0,0
