,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X601600.SH,X600688.SH,X600886.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X002466.SZ,X600516.SH,X600111.SH,X000709.SZ,X600352.SH,X002460.SZ,X000629.SZ,X600489.SH,X600299.SH,X600808.SH,X000786.SZ,X601158.SH,X600801.SH,X600219.SH,X000825.SZ,X600157.SH,X000553.SZ,X002271.SZ,X000883.SZ,X600583.SH,X002470.SZ,X002110.SZ,X600339.SH,X000408.SZ,X600021.SH,X601699.SH,X000630.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.234536713009922,0,0,0,0,0,0,0,0,0,0,0.0990918524123167,0.0886954316829377,0,0,0,0.0559126558212113,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831003163226307,0,0,0.0218673371896689,0,0.0577063296162219,0,0.00156817758876189,0.00713974007441883,0,0,0,-0.0075632185430915,0,0
X600028.SH,0,0,0,0,-0.0820088731673197,0,0,0,0,0,0.200507790488997,-0.185974750935627,0,0,0,0,0,0,0,-0.0563896077571959,0,0,0.0214424712315132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695831659560081,0,0.220235233649121,0,0,0.0967204425222385,0,0.233773971218475,0,0,0.0176822314711872,0,0,0,0.0266930358950418,0.0759496136004615,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.146913401690374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726088972983505,0,0,0,0,0,0,-0.0104474954422971,-0.060174123753758,0.0941770344369235,0,0,0,0,0,0,0.00104114816797173,0,0.114537619235803,0,0,0,0,0,0,0.0961891185203194,0.00933144541627825,0,-0.0648512471389629,0,0.00986195728610827,0.00799350839852589,0,0,0,0.0608959974941963,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919461002183115,0,0,0,-0.0899148014949678,0,0,0,0,0,0,0,0,0,-0.120293989703023,0,0.0341282276972487,0.254073076137173,0.103183914190991,0,0.466551573985564,0,0,0.0521221339522151,0,0,0,0,-0.0205834775513396,0,0,0,0.00501350675700139,0,0,0.00494114645752237,0,-0.00776356898945713,0.000815415044695061,0,0,0,0.106848022557143,0,0
X600019.SH,0,0,0.0748920321864951,0,0,0.0188757429671061,-0.0187428520220517,0,0,0,0,0,0,0,0,0,0,0,0,0.172243490007621,0,0.0612720164936356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212663262835832,0,0,0,0.00912934885467495,0,0.236890296238398,0,0,0,0,0,4.33680868994202e-19,0,0.00532759550619098,0.0124360019767556,0,0,0,0.0268341358560296,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839789946880885,0,0,0,0,0,0,0,0,0.411863738471527,0,0,0.141750228183143,0,0,0.00633215929935756,0,0,0,0,0,0.187502774786703,0.0307901034207066,0,0,0,0,0,0,0,0.024818854257121,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490824823863266,0,0,0.641968019436342,0,0.015311604010773,0,0,-0.224260738983039,0,0,0,0.0236691386708371,0,0,0,0,0,0,0,0,0,0.0519400449631178,0,0,0,0,0.0466145905212256,0,-0.11662386116275,0,0,0,0,0,0,0.00652306099751238,0.000417291373393907,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442233767980478,0,0,0,0,0,0,0,0,0,0.166730220321841,0.712812894378806,0,0,-0.127026771298052,0,-0.0853028284522995,0,0,0,0.168200772905988,0,0,0,-0.01768213301378,0.055669548582782,0,0.00648750987374969,0.134170602230139,0,0,0.0508187573886572,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378220761244952,0,0.140767911590718,0,-0.136433210926579,0.0527679374118262,0,0,0,0,0,0,0,0,0,0,0.0731673938388782,0,0,0,0,0.13419397547412,0,0,0,0.0768400020787213,0.147099013611912,0,0,0,0,0,0,0.00487490446008992,0.00515498951402585,0,0,0,0.0182120222495043,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0732660867048676,0,0,0,0,0,0,0,0,0.168514486327568,0,0,0.025892516993779,0,0,0,0.0191625470711997,0,0.0334127803417576,0,0,0,0,0,0,0,0,0.0260880252556142,0,0.0204694448604566,0,0,0.0832405830367861,0,0,0.0209988913556498,0,0,0,-0.024032162861802,0.0427971357292631,0,0,0,0.0296975214151392,0,0
X600660.SH,0,0.144995657058684,0,0,0,3.46944695195361e-18,-0.00709079986501354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153677577478931,0,0,0,0,0,0.0796136025999098,0,0,0,0,-0.0275898258090602,0,0.258822700360905,0,0,0,0,0,0,0,0,0,0,0.0116997041704467,-0.00506979782402896,-0.0414397016598935,0,0,0,-0.0189928080498218,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.233407193836718,0,0,0,0,0,0,0,0,0.0264227431306087,0,0,0.000148000521566521,0.107452158945438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221405384713384,0.0313044641098997,8.67361737988404e-19,0,0,0,0,0.018867616237137,-0.0429578588931784,0,0,0,0,0,-0.0157182317876407,0.00359163815540731,0,0,0,-0.0318538706069137,0,0
X601600.SH,0,0,0,0,0,0.040511822460589,0,0,0,0.0645366223181481,0,0,0,0,0.0752487167107282,0,0,0,0,0,0.0376832632013117,0,0.0398438720742538,-3.46944695195361e-18,0,0,0.0214460467299924,0.1872968109697,0,0,0,0,0,0,0,0,0,-0.0125542616463399,0,0.0449550023796785,0,0,0,0,0.0811329594706901,0,0,0.13392607906574,0,0,0,-0.0233102100055419,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.135120375584506,-0.0462320707316957,0.0219724824135166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251732092541217,0,0,0,0,0.165858320496246,0,0.0618701314802975,-0.0393554682865902,0.0250903032722605,0,0,0,0,-0.00618806630123364,0.0390364222152034,0,0,0,0.0589636871962232,-0.0101908100535427,0
