,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X600352.SH,X600362.SH,X600188.SH,X600795.SH,X600111.SH,X000723.SZ,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600516.SH,X600176.SH,X002460.SZ,X000709.SZ,X002466.SZ,X000786.SZ,X000629.SZ,X600299.SH,X600219.SH,X000883.SZ,X601158.SH,X000553.SZ,X600808.SH,X000630.SZ,X000401.SZ,X600985.SH,X601699.SH,X000027.SZ,X600583.SH,X600426.SH,X600339.SH,X000825.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.000130479456823049,0,0,0,0,0,0,0,0.034964630621756,0,0.00758893650258289,0,0,0,0,-0.00688267284295175,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0295772596121292,0,0.0229083762917437,0.0392247667998204,0,0,0,0,0,0,0,0.0715931004157434,0,0,0.101359279170058,0,0,0.03377067812755,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0264365402155678,0,0,0,0,0,0,0,0,0,3.70842155374363e-05,0,0,0,0,0,0,0.0482946111447594,0,0,0,0,0,0,0,0,0,0,0,0.0274498778543891,0,0,0,0.0141779672047454,0,0,0,0,0,0,0,0.133495742490906,0.136282460341976,0,0,0,-0.00143537070284239,-0.0180356895310031,0,0,0,-0.00750459682728589,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0209277462661726,0,0.0286115733280999,0,0,0,0,0,0,0,0.307860070657767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038789608236677,0,0,0,0,0,0,0,0,0.0493736688538285,0,0,0,0,0,0.0889674233262017,0,0,0,-0.00240943575892773,-0.0075375089581029,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.105514776983398,0,0,0,0,0,0,0,0,0.126928094319472,0,0,0.0619592844187709,0,0,0,0.363000790084502,0,0,0,0.0227154892937059,0,0.0318350328200081,0.00647839732512185,0,0,0,0,0.0184431161933505,-0.0459698298466991,0,0,0,0.0126933278622587,0,0,0.067560546181819,0,0,0,0,0,0,0,0,0,-0.00770151679594785,0,0,0,0,0.0116456919483579,0,0
X600019.SH,0,0,0,0,0,0.036528549241151,0,-0.0202857845826322,0,0,0,0,0,0,0,0,0,0,0,-0.0373487784579827,0.0527154680811606,0.201871042602278,0,0,0,0,0,0.0175125468208306,0,0,0,0,0,0,0.0857456036765721,0,0,0,0,0,0,0,0.123771656145692,0,0,0,0,0.0295376706500741,0.00204374017957563,0,0,-0.0113412333225938,0,0,0,0,0.0120202023112189,0,0
X600309.SH,0,0,0,0.157424115171356,0,0,0.198723712418344,0,0,0,0,0,0,0,0,0.243511350490926,0,0,0,0.0529023467503802,0,0,0,0,0,0,0,0.113962218408335,0,0,0,0,0,0,-0.133545822308638,0,0,0,0,0,0,-0.0679969044902796,0,0,0.266311305626347,-0.039183747900471,0.0555551987792547,0,0,0.494486254697042,0,0,3.46944695195361e-18,0,0,0,0.0530708974764925,0,0
X600011.SH,0,0,0,0,0,0.0284255225609418,0,0.0801814270466929,0.0637833356549434,0,0,0,0,0,0.0473833623891478,0.00504986838874081,0,0,0,0,0.0575037725144445,0,0,0.233291997705963,0,-0.139476529999119,0,0,0,0,0,0,0,0.347453402332004,0,0,0,0,-0.043562882354976,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.018651449225682,-0.0243734838668387,0,-0.311231409936683,0,-0.00772757798279968,0,0
X600547.SH,0,0,0,0,0,0,0.222990379198064,0,0,0,0,-0.184334174497314,0,0,0,0,0,0,0,0,-0.0404022730810038,-0.135693449877229,-0.0453753400820673,0,0,0,0.8594440217703,0,0,0,0,0,0,0,0.0217728209750643,0,0,0,0.155713366592519,0,0,-0.0636721415551357,0,0,0,0,0,0.0110207126869559,0,0.0172698316339855,0,-0.0187678276522573,0.0635056954617677,0.0495812597614799,1.73472347597681e-18,0,-0.0297728860457363,0,0
X600010.SH,0,0,0,0,0,0,0.160795595940706,0,0,0,0,0,0,0,0,0.0210290464479981,0.457990564793073,0,0,0,0.0823264614685425,0.0397073433182595,0,0,0,0,0,0,0,0,0,0,0,0,0.170129999987263,0,0,0,0,0,0,0.0337961408572072,0.0557150557365932,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.185170748867822,0,0,0,0,0,0,0.00564385171074062,0.314548862259659,0,0,0,0.029894959288206,0.0325562810845172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232809173178057,0,0,0,0.208058894945351,0,0,0,0,-0.00365580512338996,-0.0557971468379207,0,0,0,-0.027047122351182,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0377930621467835,0,0,0,0,0,0,0,0,0,0,0.038245964376701,0,0,0.0827351313772318,0,0,0,0,0,0,0,0.125881234217094,0.0345942270176713,0,0,0,0,0,0,0,0.183673634209952,0.151302721490304,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220018649581661,0,0,0,0,0,0.0232009318646704,0,0.278541687808897,0,0.0503153927783795,0,0,0.0359755036512873,0,0,0,0.0280615927505333,0,0,0,0,0,0.0571819758867322,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180535065231119,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200096638739392,0,0,0,0,0.00434179337067423,0,0.101367386551051,0.186819164409011,0,0,0,0.033089098751663,0.0772192424009561,0,0,0,0,0,0.0351434788693951,0,0,0,0,0,0,0.0121591381418172,0,0,0,0.0888133652126456,0,0.0362813300859482,0,0,0,0,0,0,0,0,0.00316514454314591,0,0
X600688.SH,0,0,0,0,0,0.0377593853114664,0,0,0,0,0,0.0302096473844644,0,0,0,0,0,0,0,0.0476644927617967,-0.00457352345012995,0,0,0,0,0.0274209129254174,0,0,0,0,0,0,0,0,0.104402031326009,0,0,0,0,0.117705224446851,0,0,0,0.116054475475855,0,0.031972412745284,0,0,0,0,-0.0811687528645943,0.00994510502935569,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0770633613362446,0,0.0793563593942335,0,0,0,0,0,0.0543688903864199,0,0,0,-0.156893589089682,0,0,0,0,0.0411515427252587,0,0,0,0,0,0.0492481743766916,0,0.0211639141813624,0,0,0,0,0,-0.0305741025657212,0,0,0,0.173310566196817,0,0,0,0.101865692202036,0,0,0,0,0,0,0,0,-0.0210887177633083,0.0470518230252222,0,0,0,-0.026415763955821,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568010755858465,0.586662336680819,0,0,0,0,-0.155229442094089,0,0,0,0,0,0,0,-0.103081321811193,0,0,0,0.351451803267494,0,0,0,0.0518547162283812,-0.827330791226734,0,0,0.0943441442036448,0,0,-0.297677140426621,0,0,0.0126386943878207,0,0,0,0.134742325706212,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.339664063964333,0,0,0,0,0,0,0.0160372592834766,0,0,0,0.00923422373231874,0.0092698572835321,0.0969661882153744,0,0,0,0,0,0.0222579549836396,0,0,0,0,0,0,0,0,0,0,0,0,0.457948405452169,0,0,0,0,0,0,0,0,0,0,-0.0183329332827064,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0606300072486885,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0734755425090183,0.00604136823517979,0,0,0,0,0,0.0249686405030443,0.0625554395380926,0.062669448589299,0,0,0,0,0.0573462727881602,0,0,0,0,0,0,0,0.030745029572068,0,0,0,0.207693452524006,0,0,0,0,-0.0130245806331074,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0253998390931438,0,0,0.0208395648883342,0,0,0,0.0411756545556098,0,0,0,0,0,0,0,0.253682100605904,0,0,0,0,0,0,0,0,0,0,0.0979556554600692,0,0,0,-0.0592242593539817,0,0,0,0.065345831369688,0,0,0,0,0,0,0,0,-0.00317105315618398,-0.00410248531435491,0,0,0,0.00919238336303058,0,0
X600111.SH,0,0,0,0,0,0,1.38777878078145e-17,0,1.1512941075326,0,0,0,0,0,0,-0.130454662432811,0,0,0,0,0,0,0,0,0,0,0,0,-0.365683869446445,0,0,0,0.353979169448594,0.00340970755392264,0,0,0,0,0,0,0,0,0,0,0,0,0.135814220686975,0,0,0,0,-0.0271562227418986,-0.19485355681524,0,0.213535905148948,0,-0.1257377340422,0,0
X000723.SZ,0,0,0,0,0,0,-0.138577665944548,0,0,0,0,0,0,0,0,0.544845331669968,0,0.428113924472206,0,-0.284585423186179,0,0,0,0,0,0.026024947786199,0,0.245242223773051,0.742301115615776,0,0,8.67361737988404e-19,0,0,0.034885474270008,0,0,0,0,0,0,0,-0.193182026898758,0,0,0,0.136625030593283,0,0,0.236574876319772,0,-0.0277552986890411,0.141636871321642,0,0,0,0,0,0
X600801.SH,0,0,0,0.381389759420136,0,0,0,0,0.0286251300759945,4.33680868994202e-19,0,0,0,0,0,0.136917329852446,0,0,0,0,0,0,0.11241284340615,0,0,0.158490321589337,0,0.222885802124453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582259085671909,0.198672766880621,0,0,0,0,0,0,0,0,-0.00273491964535311,0,0,0,0,0,0,0
