,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600019.SH,X600585.SH,X000792.SZ,X600111.SH,X002466.SZ,X600010.SH,X000301.SZ,X601600.SH,X600188.SH,X000708.SZ,X002271.SZ,X600660.SH,X601898.SH,X600011.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X600886.SH,X600219.SH,X000786.SZ,X000723.SZ,X000408.SZ,X600803.SH,X600295.SH,X000959.SZ,X000825.SZ,X601991.SH,X000932.SZ,X002080.SZ,X600795.SH,X000807.SZ,X000898.SZ,X000983.SZ,X600516.SH,X000831.SZ,X600399.SH,X000683.SZ,X002192.SZ,X600808.SH,X600096.SH,X601699.SH,X600801.SH,X600352.SH,X002326.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.299035267808978,0,0,0,0,0.0081729548382805,0,-3.78412123594561e-05,0,0,0,0.0468729530086101,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0419331320851218,0,-0.0542992447392462,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0150890281037749,0,0,0,0.0117853923942971,0.0572986553845298,0,0,0,0,0,-0.0345791589006013,0,0,0,0,0,0
X600028.SH,0.246368519198032,0,0,0,0,0,0,0,0,-0.0822365253309673,0.00768559923677661,0.0451672495419291,0,0,0.00808819999989151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367420893632123,0,0,0,0,0,0,0,-0.0159855353187893,0,0,0,0,0,0.0308448485544997,0,0.0980326100420043,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,-0.00581994694134778,0,0,0,-0.056660845022756,0,0,0,0.120207911959122,0.121155751638763,0,-0.0509197398684791,0,0.176543923403846,0,0,0,0,0,0.0188118377700665,0,0.131083449322306,0,0,0.0932261940893264,0,-0.0248521888113107,0,0,0,0,0,0,0,0,0.00756610345785643,0,0.00155021227234079,0,-0.0426961529053906,0,0,0,0,0,0,0,0.00123333366001424,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0769149382838524,0,0.0278779489852568,0,0,0,0,0.0848064368862115,0,0,0,0,0,0,0.0673976593930733,0,0,0.00303290711129693,0,0,0,0,0.00550018113026511,0,0,0.028024072794804,0,0,0,0,0,0,0,0,0,0.01214482365857,0,0,0,0,0,0,0,-0.0258754197119239,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.229074650596627,0.326319291350244,0,0,0,0,0,0,0.0118687742654656,0,-0.153082855136008,0,0,0,0,0,0.0815213698138189,0,0,0,0,0.11695230600847,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0765684547530891,0,0.183971093056565,0.113437949495255,0,0,0,-0.052644393595832,0,0,0,0.00858580334379172,8.67361737988404e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.0154356322269238,0.0917848119195962,0,0,0.0394365615485206,0,0,0,0,0,-0.00340437160719856,0,0,0,0,0,0,-0.0180984807500717,0,0,0.0393189431784007,0,0,0,0,0,0,0,0.401261437249667,0,0,0.00191950888010917,0,0,0,0.103483212324836,0,0,0,0,-0.00221980287437717,0,-0.0501490651921857,-0.00659583309108059,0,0,0,-0.129789655997296,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.020717303930082,0,0,0,-0.0289430291502253,0,0,0,0,0,0,0,0,0,0.0693964659429768,0.0610829233821512,-0.0458310705440652,0,0,0,0,0,0,0,-0.0364765462109576,0,0,0,0,0,0,0,0,0,0,0,0,0.591468219851367,0,0.00272811434744734,0,0.0247100873640282,0.00747186726068915,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401734209109704,0,0,0,0,0,0,0,0,-0.407360205131215,0.0792732183317758,0,0.141023976956168,0,0,0,0,0,0,0,0,0.0202609946903256,0,0,0,0,-0.0217851921728529,0,0,0,0,0,0,0,0.0582662450850858,0.0448125199057281,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.197860784808689,0,0,0,0,0,0.389445596909564,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11732806930423,0,0,0,0,0,-0.0653040568612502,0,0,0,0,0,0,0,0,0,0.210592941255349,0.133652482013011,0,0.140279311269205,0,0,0,0,0,0.081179850055434,0,0.0613802059751326,0.0355344678494621,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.115747401418247,0,0,0,0.333733029076168,0,0,0,0.299374266929416,0,-0.0778462585386407,0,0,0,0,0,0,0,0,0,0.0135537156217709,0,0,0.195319955156562,0,0.0241974758639833,0,0,0,0,0,0,0,0,0,0,0,0.0166405814871751,-0.0256453482549927,0.0934831680846165,0,0,0,0,0,0.137364073982003,0,-0.0428965258402272,0.082152507714708,0,0,0,0,0,0
