,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600585.SH,X601898.SH,X600011.SH,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X600547.SH,X600886.SH,X600795.SH,X601600.SH,X000877.SZ,X002271.SZ,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X600803.SH,X601699.SH,X601991.SH,X000983.SZ,X000408.SZ,X600160.SH,X000629.SZ,X600348.SH,X600096.SH,X000723.SZ,X600995.SH,X600219.SH,X600378.SH,X002192.SZ,X600489.SH,X000786.SZ,X000831.SZ,X600157.SH,X000807.SZ,X000933.SZ,X600399.SH,X002353.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.563097653686143,0,0,0,0,0,0,0.180020228061908,0,0,0,0,0,0,-0.0736163092449215,0.0589403372715304,0,0,0.0890498418380871,0,0,0,0,0,0,0.0504062814991474,0.00531851607352815,0,0.0487972467599365,0,-0.0176039765671134,0.00967303402555707,0,0,0,-0.0118483816348775,0.0538274819439361,0,0,0,0,0,0,0,0,0,0.0909803824883864,0.0109914453116212,0,-0.00277078172440024,-0.00117211922594001,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.100239172597343,0,0,0,0,0,0.176319638948328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374983677637861,0,0.0486863078110441,0,8.67361737988404e-19,0,0,-0.034959130000259,0,0,0,0,0.0346456002214057,-0.0257410424147492,0,0,0,0.0291627275190612,0,0,0,0,0.00808560963641076,0,0,0,0,0,0
X600028.SH,0.57893821560401,0,0,0,0,0,0,0.0562323861270863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141938111921717,0.0280413897121276,0.013253300801414,0,0,0,0.0824081415142617,-0.0136501736090975,0.00800334034665611,0,0,0.00560345255144374,0,0,0,0,0,0,0,0,0.0176892726741698,0,0,0,0,0,-0.0152799003990207,0,-0.0215490290214997,0,0.0149517445015522,0,0.00105950505824578,0,0,0,0,0
X600309.SH,0,0,0,0,-0.120643405500111,0,0,0,0,0,0,0,0,0,0,0,0.0264884765423028,0,0,0,0,0.000726041835406725,0,0.220348558506203,0,0,0.117600556195109,0.23495364534325,0,0,0,0,0,-0.0594695211232493,-0.165328406310882,0,0,0.0132032127335425,0,0,0,0.203531077585648,0.13769336226049,0,0,0,0,0.1164298961039,6.93889390390723e-18,0,0,0,-0.00408745521887029,0,0,0,0,0,0
X600188.SH,0,0.872171244198421,0,0,0,0,0,0,0,0.137902538142273,0,0,0,0,0,0,0,0,0,0,0,0,-0.00650196314946133,0,0,0,0,0,0,0.0549128202897407,0.00260811194813765,-0.091557107629654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455446936912718,0,0,0,0.0702562567709973,-0.0170553507790638,-0.0254247990835294,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.00749669380174894,0,0.382680800787821,0,0,0,0,0,0,0,0,0,0.0397707723397265,0,0,0,0,0,0,0,0,0,0,-0.185459104008996,0,0,-0.039685979524428,0,0,0.119260311175429,0,0,0,0.0272369744864297,0.0205472399529269,0,0.141732841292633,0,0,0,0,0.139798773243607,0,0.0291891635815572,0.187676928072664,0,0,0.0167621332949732,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.456603832054478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827577774595012,0,0.00197797281702671,0,0,0,0,0,0,0.216305387756103,0,0,0.487609578824803,0.00545692608039432,0.0473601969771476,0,0,0,0,0,0,0,0,-0.0485930513495677,0.18138750726478,0,0,-0.140987472132213,0,0,-0.189747515273786,0,0.0212367398898265,0.0416128819795775,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.166599239445573,0.0121174192757655,0,0,0,0,0,0.199590344487157,0,0,0,0,0,0,0,0.110838570502874,0,0,0,0,0,0,0,0,0,0,0.263241302397641,0,0,0,0,0.00530830871507702,0,0,0,0.0686037393737167,0,0.0736946580135701,0,0,0,0.0792342971593154,0,0,0,0,0,0.0342636136978837,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.00283639990585706,0,0,0.0878442479507871,0,0,0,0,0.137307466627606,0,0,0,0.0976245268496508,0,0.0357271402475664,0,0,0,0,0,0,-0.0721497135400509,0,0,0,0,0,0,0.13577643674319,0,0,0,0,0,0,0.484184331544636,0,0,0,0.0212841033025999,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014417690591443,0,0.0279738167997447,0,-0.0347887293340041,0,0,0,0,0.207705154749596,0.155875918836053,0,0.304088328178677,0,0,0,0.0246919020534512,0,0,0,0,0,0,0.00370184807432819,0,-0.102527251828964,0.0857143238158931,0.00971725593312497,0.120952078993793,0,0,0,0,0,0,0,0,0,0,0,0
