,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X300072.SZ,X600688.SH,X002460.SZ,X600795.SH,X600660.SH,X601992.SH,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X000959.SZ,X600219.SH,X600339.SH,X600489.SH,X000723.SZ,X002271.SZ,X000553.SZ,X600352.SH,X601158.SH,X600808.SH,X000883.SZ,X000630.SZ,X000983.SZ,X600549.SH,X000807.SZ,X002092.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0450029553195755,0,-0.0578112424341696,0,0,0,0,0,0,0,0.0570778856049955,0,0,0,0,0,0.0242871172867661,0,0,0,0,0,0,0,0,-0.0297793691020829,0,0,0,0,0,0,0.033061451182649,0.0829089991300048,0.0143424762931675,0,-0.0284376357890739,0,0.0251591541930421,0,0,0,0,0,0,-0.0196738727665649,0.0274608020345496,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0852444156562783,0,0,0,0,0,0.008243326115848,0,0,0,0,0,0,0,0,0,0,0.0657610278721793,0,0,-0.0786197164465723,0,0,0,0,-0.00623031302455777,0,-0.0386309685602223,-0.0465548066240717,0,-0.0543695116748889,0,0,0.0588963783862859,0,0.052295779206144,0,0,0,0,0,0,0,0,0,0,-0.017403171688215,0.0115535174584732,0,0,0,0,0,0
X601088.SH,0,0,0,0.0432932738970077,0,0,0,-0.0586069487304789,0,0,0,0,0,-3.46944695195361e-18,0.93799415406717,0,0,0,0,0,0,0.0342272916766615,0,0,0,0,-0.0675537112288447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553997809738761,0,4.33680868994202e-19,0.0902277308328499,0,0,0.0638484824788984,-0.050363908675719,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0477407344974527,0,0.214615376751372,0,0.201049836709673,0,0,0,0,0,0,0,0,0,0,0,0.0509445572493778,0,0,0,0,0,0,-0.00625283452422883,0,0,0,0,0,0,0,0,0,0,0.351079720558083,0,0,0,0.0708470922829255,0,0,0,-0.0969040893004858,-0.0131453655691318,-0.020549479257254,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0756035611317106,0,0,0,0,0,0,0,0,0.0038674436697228,0,0,0,0,0.0148027837684685,0,0,-0.101130011184291,0,-0.103539228175803,0,0,0.121607077021949,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.113386627177611,0,0,-0.0878137175160277,0.000755476537035829,0.00123898927094989,0,0,0,0,0,0
X601600.SH,0,0,0,0.298296527411754,0,0,0.387355305072063,0.0972776519710043,0,0,0.107963993064411,0,0,0,0,0,0,0,0.0291562401031559,0,0,0,0,0,0,0,0,0,0,0,-0.0598418595349792,0,0,0,-0.0169259450775996,0,0,0,0,0,0,0.0186135803347757,0,0,0,0,0.111090019258781,0,0,0,-0.00301266446931162,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0468719889199034,0,0,0,0,0,0,0,0,0,0,0,0.0704321660114083,0.0931880623529016,0,0,0.0363812755641475,0,0,0,0.125169209760141,0,0,0,0,0,0,0,0,0,0,0.0152850800654869,0,0.0515174363046207,0,0,0.114115673732422,0,0,0.0997432505173979,0.148750095953052,-6.93889390390723e-18,0.0743353589539986,0,0,0,0.0058351931536076,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.433087342269744,0,0,0,2.16840434497101e-19,-0.190317921955338,0,0,0,0.442927129275948,0.201490013039604,0,0,0,0,6.93889390390723e-18,0,0,0.0485892464049829,0,0,0,0,-0.0644289894149769,0,0,0,0,0,0,0,-0.318455132328102,0,0,0,-0.0740794782118294,0,0,0,0,-0.164173365550778,0.231295171673907,0,0,0,0.0444909866877967,0.0168046172352232,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0797255386062046,0.0724603092626266,0,-0.0115986687238103,0,0,-0.00040454279409019,0,0,0,0,0.0271610582504426,0.0139281491806259,0,0,-0.0246930468986266,0,0.0343975499440014,0,0.0340516685056401,0.0517903470669589,0.134949931754792,0,0,0,0,0,0,3.46944695195361e-18,0,0.0238283621836349,0,-0.0282267101973134,0.0304755064868232,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.045984095538426,0,0,0,0.0210255811379365,0,0,0,0,0,0.0152058161268325,0,0.361986208090868,0,0,0,0,0.150586720934994,-0.0317853146895328,0,8.67361737988404e-19,0,0.0462919442851498,0,0,0,1.75235104113783e-06,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.174459891451271,0,0.0305488682670947,3.46944695195361e-18,0,0,0,0,0.00685512055758875,0,0,0,0,0,0
