,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600157.SH,X600362.SH,X600111.SH,X600027.SH,X600886.SH,X600188.SH,X000883.SZ,X600021.SH,X600352.SH,X600583.SH,X600309.SH,X000027.SZ,X601158.SH,X601992.SH,X000709.SZ,X000539.SZ,X000898.SZ,X000060.SZ,X000792.SZ,X600808.SH,X000825.SZ,X002470.SZ,X600489.SH,X600660.SH,X002353.SZ,X000629.SZ,X600547.SH,X600307.SH,X002075.SZ,X600863.SH,X600578.SH,X600008.SH,X600098.SH,X000831.SZ,X002004.SZ,X600549.SH,X600219.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0.315076022145074,0,0.015855047664179,0,0,0.314994839299389,0,0,0,0,0,0,0,0,0,0.0518556868896073,0,0.060107464430348,0,0.10948461681517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115974416968059,0.0476257384463868,0.0763038180345011,0,0,0,0,0,0,0.00878281889220451,0,0,0,0,0,0,0
X600688.SH,0,0.379350912777545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163552863302427,0,0,0,0,0.544316995243038,0,0,0,0,0,0,0,0.0425251781581596,0,0,0,0,0,0.130418409494143,0,0,0,0,0.0471864605751928,0,0,0.0661719074085026,0,0.155752041801165,0,0,-0.0145262883625319,-0.000162730867175681,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0151331058563123,0,0,0.100734378040889,0,0,0.00367339643021891,0,0,0,0.19012319498995,0,0,0,0,0,0.0908045155456621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136806789577156,0,0,0.19951278054395,0,0,0,0,0,0,0,0.00644877128698808,0.224498132016057,0.0151958740147695,0.0169304241237555,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0591148371808101,0.0070371770740834,0,0,0,0,0,0,0,0.0927645223535382,0,0,0.0306022509298191,-0.0211763889531985,0,0,0,0.0349532033601877,0,0,0.102526709552084,0.0560150889410896,0,0.0455956536358255,0.0603693150404912,0,0,0,0,0.0742013338896576,0,0,0,0,0.0297725708925295,0,0,0,0,0,0,0,0,0.00396082203551253,0,0,0,0,0,0,0
X600111.SH,0,0,0,0.100427450414192,0,0,0,0,0.0118598458444665,0,0,0,0.0368384709020194,0,0,0,0,0.0855802618745086,0,0,3.46944695195361e-18,0.0391543983418869,0,0.0977915393317646,0,0,0.0109077956146506,0,0,0.013735006986111,0,0,0.0638134417044152,0.0446723305863177,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.147313596978682,0,0,0,0,0,-0.0242565876687564,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.272031694396749,0,0.118674430994957,0,0,0,0,0,0,0,0,0,0,0,0.0617518857032659,0.0516104342906828,0,0.100330041697142,0,0,0,0,0,0.0714523784898006,0,0,0,0,0,0.0311622571288843,0,0,0,0,0,0,0,0.141193039941339,0.147951516390049,0,0,0,0,0,0,0,0,-0.00796258813060751,-0.0175475893374931,0,0,0,0,0,0
X600886.SH,0,0,0,0.0396886493192803,0,0,0.00149155951823536,0.0899114921949837,0,0.192020852763636,0.115035661921051,0,0,0,0,0,0,0,0,0.0601938688881198,0,0.104052695086636,0,0,0,0.024295838409677,0,0.117233940645967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113825051038076,0,0,0,0,0,0,0,0.00971815875773357,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0911971150953251,0,0,0,0,0.233912328690063,0,0,0,0,0,0,0,0,0,0,0,0.0372008100883931,0,0,0.0264946411123859,0.157971653069176,0,0.284144209911243,0,0,0,0,0,3.46944695195361e-18,0,0.00301442089537452,0.00202068029007344,0,0.0955908292251298,0,0,0,0,0,0,0,0.00301474035509969,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0806051157091393,0,0,0,0,0,0,0.064605732458177,0,0,0,0,-0.0222695963021774,0,0,0,0,0.0154592013922624,0,0,0,0.00870239037398316,0,0,0,0,0.0109237278456295,0,0,0,0,0,0,0.0965437126545265,0,0,0,0.10961826126254,0,-0.0442555400207578,2.71050543121376e-20,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0.0148567134921866,0,0,1.73472347597681e-18,0.224983272881012,0,0,0,0,0,0.07633597839476,0,0,0,0,0,0,0,0,0,0,0.328714391284113,0,0,0,0,0,0,0,0,0,0.0439033111996328,0,0,0,-8.67361737988404e-19,0.144812992674764,0,0.0827537284926731,0,0.011460069418046,0,0,0,0,0,0.0127857103798018,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0552049544092937,0,0,0.102407816260423,0,0,0,0,0,0.0210330812401042,0.0333581220032894,0,0,0.0622706818476548,0,0,0,0.159678297184075,0,0,0,0.213624083297891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10180995243044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0.0706595614434288,0,0,0,0,0,0,0,0,0.0694795709544699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745985448394945,0,0,0.123666272534968,0,0,0,0.0750091669999447,0.00958149351184734,0,0,0.0605086760741496,0.322365792543355,0.0408425870301077,0,0,0,0.0490971242795141,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600309.SH,0.0204990512988536,0,0,0,0,0,0,0,0,0,0,0,0.0307743280809192,0,0,0,0,0,0,0,0,0.0267284171081825,0,0.122929082051408,0,0,0,0,0,0.0781529931989545,0,0,0,0.0951514775684622,0,0,0,0,0,0,0,0.116241248988951,0,0,0.0587439162021352,0,0.119837533369545,0,0.0232393974948262,0,0,-0.00234101624120608,0,0,-0.180567411549854,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.14184583965432,0,0,0,0.034152249086668,0,0,0,0,0,0.171851777546499,0.20307296709298,0,0,0,0.0817161551557898,0,0.0534998890846624,0,0.0212538941996178,0,0,0,0.0501861313451677,0,0,0,0,0,0,0,0,0,0,0,0.0604847260240639,0.101519346687296,0,0,0,0,0,-0.00890065008045889,0,0,0,0,0,0
X601158.SH,0.0173098929797716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127048493686232,0,0,0,0,0.0271443456707071,0,0,0,0,0,0.0569055960893371,0,0,0,0,0,0,-0.022097898757167,0,0.125979866484172,0,0,0.383155494261561,0,-0.0111331863349082,0,0,0,0,0,-0.00252173661446386,0.014070973405448,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.15186637585435,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.282062735886827,0,0,0.0549763869755475,0,0,0,0,0.168760173077202,0,0,0.0388707120881254,0.0609268906437353,0,0,0,0,0,0,0,0.00464063059776401,0,0.201260961040763,0,0,0,0,0,0,0,0,-0.00190505486410981,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.146166186078675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884582740063628,0,0,0,0,0,0,0.187287002605471,0,0,0.229214694049916,0,0,0,0,0,0.175910208450619,0,0,0.105781777679029,0,0.117058468490558,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.00470684811128038,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.119890302023106,0,0,0,0,0,0.116288354210574,0,0,0.106627316838915,0.0758764707526291,0.0205234510361971,0,0.00512768354806256,0.0431421642220013,0.0831768390538096,0,0,0,0.0165893950337072,0,0,0,0.255313839244091,0,0,0,0,0,0,0.00585638244113962,0.107807598411677,0,0,0,0,0,0,0,0,0,-0.0285005421301767,-0.0343355866112578,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.290391078886042,0,0,0,0,0,0,0,0,0,0,0.0440890370348507,0,0,0,0,0,0,0,0,0.0361219356049421,0.264170542900862,0,0,0.120936673519329,0,-3.46944695195361e-18,0.138789262174133,0,0,0,0,0.0441744342325953,0,0,0.0303960492806928,0,0,0,0,0,0,0,0,0,0,-0.00558700651507603,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0.0336742645472396,0,0,0,0,0.084760720660883,0,0,0,0,0,0,0,0,0.00647060359569502,0,0,0,0,0,0,0,0.0289049877148913,0,0.108897909393366,0,0,0,0.0932068244260369,0.228858452444869,0,0,0,0,0,0,0,0.0278415379560981,0.0419812811062738,0.0160224687618066,0,0.0223348739349946,0,0,0,0,0,0,-0.0142142094415539,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773857529072138,0,0.0707609889698349,0,0,0,0.0294464218255085,0,0,0,0,0.114929445169868,0,0,0,0,0.00618881523260808,0.0822120580767006,0,0,0,0,0.159630536973039,0,0,0.0171680953090458,0,4.33680868994202e-19,0,0.157867242553673,0,0,0,0,0,0,0.0172949833625587,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.0306029704341905,0,0,0,0,0.223378159532248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309449259068839,0,0,0,0,0,0,0,0,0,0,0.105278304741738,0,0,0,0,0.199522543962569,0,0,0,0.0578301946107424,0,0,0,0,0,0.0379527802980241,0,0,0,0,0,0
X000825.SZ,0,0,0,0.0822129160992845,0,0,0,0,0,0,0,0,0,0,0,0.0366682463792413,0,0.138380475955605,0,0,0,2.16840434497101e-19,0,0.159087247682199,0,0,0.176769911090379,0,0,0,0,0.0156236147822897,0,0,0,0,0,0.0756022967410319,0,0.160646893371499,0.0755362077172679,6.93889390390723e-18,0,0,0,0,0,0,0.22399039319299,0,0,0,0.00454561943756276,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,-0.0120057107052036,0,0,0,0,0,0,0,0,0,0.224136608311458,0.0754950815073527,0,-0.00729310998977515,0,0,0,0,0,0.128709021264776,0,0,0,0,0,0,0,0,0,0,0,0,0.0660310608968814,0,0,0,0,-0.00396163875367594,0.240741738886357,0,0,0,0,-0.0133754885026695,-0.0160302438077029,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.113127785582152,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0741530887277966,0,0,0,0,0.0393769093121126,0,0,0,0,0.19680547279534,0,0,0,0,0,0,0,0,0.482172924853324,0,0,0,0,0,0,0,0,0,0,0,0,0.00177289613291306,0.00692838926526266,0,0,0,0,0,0
X600660.SH,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0885726158958625,0,0,0,0,0.235197100763887,0,0,0.0566350010789389,0.0628103112416041,0,0.11198461598706,0,0,0,0.193775647633548,0,0,0.236265759827462,0,0,0,0,0,0,0.00474074366817967,0,0,0,0,0.0304234446454948,0,0,-0.0224037291234989,0,0,0,0,0,-0.00182697608662876,-0.0116172100700326,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,-0.0436420511751455,0,0,-0.0134269038431394,0,0,0,0,0,0,-0.0227233872331362,0.151249017569643,0.196440740228991,0,0,0,0,-0.124302524798023,0,0,0,0.0487347674011207,0,-1.73472347597681e-18,0.159625757491603,0,0,0,0.204329306946937,0,0.0267960982118094,0,0,0,0.0224618789563528,0,0,0,0,0,0,0,0.0126988211157929,0.0106666733888001,0,-0.116356683818811,0,0,0,0
X000629.SZ,0,0,-0.00615700749758703,0.170651728402415,0,0,0.0356450547342707,0,0,-0.0437639469415705,0,0,0,0,0,0,0,-0.0361972130697902,0,0,0,0,0,0,0,0,0.1816819912778,0,0,0.137582413125373,0,0.261090777137882,0.15896576039554,0,0,0,0.00899632567001874,0,0,0,0,0.072213254541205,0.0603470690569061,0,0,0,0,0,0,0,0,-0.0305902311729359,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0409259915910229,0,0,0.0117431084934193,0,0,0,0,0,0,0,0,0,-0.0904214125633255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85581652712201,0,0,0,0,0,0,0,0,0,0,0,0,0.0173492344160136,0.118818446760312,0,0,0.0102945192704461,0.0189203629527744,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0.295017262998148,-0.0586605344254316,0,0,0,0,0,0,0,0,0,-0.0759793564465308,-0.0477051912559368,-0.0633690177174702,0,0,0,0,0,0.163100773861152,0,0,0,0.0422500356579691,0,0.0426626999945274,0,0,0,0,0.136304744190818,0,0,0,0.059974816022917,0,0,0,0,0,0,0.0443900836902777,0,0,8.67361737988404e-19,0.00221533796555837,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,-0.0713324204056507,0,0,-0.127246487451654,0,0,0,0,0,0,0.28295812673141,0,-4.33680868994202e-19,-0.177476556240157,0,0,0,0,0,0,0,0,0,-0.0470377851241801,0.0461189206920476,0.121997608539647,0,0,0,0,0,0,0,0,0,0.172479061251118,0,0,0,0,0,0,-0.133172580237554,-0.0234839608943036,0.0524412143914744,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0.185402332672995,0,0,0,0,0,0.133474890010984,0,0,0.505575383863445,0,0,0,0.00432278840275826,0,0.0227837866595703,0,0,0,0,0.0327249372879646,0,0,0,0,0.0223384902742563,0,0,0,0,0,0,0,0,0.0169480016397732,0,6.93889390390723e-18,0,0,0,0.029682585206302,0,0,0,0,0.000757192921907073,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.140683684493533,0,0,0,0,0,0.0739666917092627,0,0,0,0,0.121870767516343,0,0,0,0.0762123376397764,0,0,0,0,0,0,0,0.199226126671933,0,0.0597297843725612,0,0,0,0,0,0,0,0.139263571223208,0,0,0,0.176048589880348,0,0.0641263120147647,0,0,0,0,0,0,0,0.0284428209571163,0.0341266342025736,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,-0.0270624352641905,0,0,0.0590819746105613,0,0,0,0,0,0,0,0.0993364960127025,0,0,0,0.124560403429635,0.127037948759137,0,0,0.0520895242784664,0,0.196833905000935,0,0,0.0336090773894818,0,0,0,0,0,0,0,0.0527312143213237,0,0,0,-0.0190461985504148,0,0.126794754803714,0,0,0.0438644706386884,0,0,-0.00545423356141637,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.124634609047121,0,0.0639862632015054,0,0,0,0,0,0,0,0,0,0,0.057171326801791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665753913473534,0,0.0393728693518536,0,0,0,0.0201849402111665,0,0.100094735210827,0,0,0.0158734696535183,0.0222854434851106,0,0,0,0,0,0
X000831.SZ,0,0,0,0.0704699843930323,0,-0.0129924095300952,0.0649533136988959,0,0.0425142188653783,0,0,0,0.00929877548391354,0,0.273475191426354,0,0,0,0,0,0,0,0,0.0358822315323509,0,0,0,0,0,0.118302189688425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155521511339097,0,0,0.186851007198333,0.0525252690998141,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X002004.SZ,0,0,0,0.174606654960614,0,0,0,0,0,-0.194063322317136,0,0.0607496241004685,0,0,0,0,0,0,0,0,0,-0.136645219215185,0,0.425322188196785,-0.21477142424305,0,0,0,0,0,0,0,-0.148535595084218,0,0,0,0,0.216281967578555,0,-0.107744494635992,0.38130377237056,0,0,0,-0.184556666673968,-0.201840318470821,0,0,0,0,0,-0.0670824184777107,-0.050777910206183,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34037254427709,0.0147493416150977,0,0,0,0,0.059079080800604,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.140149416921281,0,0,0,0,0,0,0,0,0,0,0.100187283456987,0,0,0,0,0.170507920226895,0,0,0.0546278929169326,0,0,-0.00725514902536782,-0.00296442701897383,0,0,0,0,0,0
X600219.SH,0,0,0,-0.0106385106717328,0,0,0,0,0.0521914669006308,0,0,0,0.120959276593227,0,0,0,0,0,0,0,0.0997671418967693,0,0.156930635953915,0,0,0.137923318743656,0,0,0,0.0959285231375604,0,0,0.0724494769484845,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0447133606117,0,0,0,0,0.00168296476374395,-0.00267371846565474,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0981368246031301,0.092701844082988,0,0,0,0,0,0,0.0795621079297589,0,0,0,0.171583770151798,0,0,0.0736759285046722,0,0,0.0433140760567078,0,0,0,0,0,0,0,0,0,0,0.0657337083913834,0,0,0,0,0,0.019636820183551,0,0,0,0,-0.01690141653405,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0336760999235047,0,0,-0.0403288631474291,0,0,0,0,-0.0903839289294558,0.0538298244270252,0,0,0,0,0,-0.0387623851630975,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0274798005073062,0,0,0,-0.052672284174532,0,0,0,0,0,0,0,0,0,0,0.369542421544662,-0.0196678275627491,0,0,0,0,0,-0.047141065814268,-0.0406989767494039,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,1.14300407498856,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.892114446720056,0,0,0.318330627582622,0.57528907445159,1.30294741025941,0,0,0,0,0,0,0.423412825656851,0,-0.828242015625204,0,-0.624335730999067,0.161293541789005,0,0,0,0,0,0,-1.13038769635254,0,-0.987820678471299,0,0,0,0,0,0
TED,0,0,0,0,0,0,-0.148321132884826,0,0.60523277686597,0,0,0,0,0,0,0,0,0,-0.107762442026295,0,0,0.1804591358897,-0.681909676426199,0,0,0,0,-1.17975848946772,0,0,0.0239831189839376,1.19917764874396,0,0.660154487753257,0,0,0,0,0.873979095509079,0,0,0,0,0,0,0,-0.285265931077296,0,0,-0.734160730855241,-1.71942736920525,-0.733546796037156,0,0,0,0,0,0,0
RealEstate_excess,0,0.0177992742765406,0,-0.0388497082615172,0,0,0.181914954389632,0,0,0,0,0,0,0,0,0,0,0,0,-0.01940882063216,0,0,0,0,0,0,0,0,0.0546134597157112,0,0,0.00412249389997651,0,0,-0.0723241857022512,0,0,0,0,0,0,0,0,0,-0.287470204386375,0,0,0,0,0,0,0.0310055341483486,0.00772031096077472,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0879071748700013,0,0,0,0.148114085137296,0,0,0,0.0059776570848,0,0,0,0,0,0,0.0216928584237008,0,0,0,0,0,0.220464708393159,-0.152962923259264,0,0,-0.165729990517329,0,0,0,0,0,0,-3.46944695195361e-18,-0.0836630701646842,0,0,0,0,0,0,0.000501763410118004,0.0386018499205129,0,0,0,0,0,0
MKvol,0.000115702349289476,0,0,0,0,0,0,0,0.000586477792162294,0,0,-0.00480190558863231,-0.0024997995016008,0,0,0,0,0,0,-0.00846960570915571,0,0,0,0,0.00850304756216455,0,0,0,0,0,0,0.00638752971285628,0.00473934632791309,0,-0.00154902822130714,0,0,0,0,0,0,0,0,0,0,0,0.00108055859521606,0,0,0,0,3.3881317890172e-21,0.00769337954559053,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00232945754060241,0,0,0,0,0,0,-0.0113945238839875,0.0469623531964341,0,0,0,0,0,0,0,0,-0.0161909331757354,0,0,0,0,0,0,0,0,-0.00201133590625792,0,-0.0154470904999602,0,-2.16840434497101e-19,0,0,-0.0206248355772388,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.00636998156699226,0,0,0,0.0445906466445302,0.000717420423071383,0.00778349779812404,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0331564495155299,0,0,0.00403409487202981,0,0,0,0,0,0,0,-0.010122308772251,0,-0.0159252442255779,0,0,0,0,0,0,0,0,-0.00248693460873111,-0.00705158997667474,0,0,0,-0.00378777304467828,0,0,0,0,0,0,0,-0.00381638663579922,0,0.00336205249529014,0,0,0,0,0,0.00962064659565723,-0.00781756227470885,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00594173355962718,0,0,0,0,0,0.0227085251522442,0,-0.00282585347259202,0,0,0,0.00583488747292834,0,0,0,0,-0.0104574565220304,0,0,0,4.33680868994202e-19,0,0,0,0,0.0082158157786944,0.0219095008246438,-0.0054159696773621,0,0,0,0,0,-0.00192575169683674,0,0,-0.0219879451508085,0,-0.000270974947674922,-0.00512854070592899,0,0,0,0,0,0
