,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X601158.SH,X600299.SH,X600188.SH,X600583.SH,X000027.SZ,X601992.SH,X600309.SH,X000539.SZ,X000630.SZ,X000709.SZ,X000898.SZ,X600352.SH,X600021.SH,X000883.SZ,X600660.SH,X002470.SZ,X600098.SH,X600623.SH,X000792.SZ,X601918.SH,X600489.SH,X600863.SH,X300072.SZ,X600022.SH,X600578.SH,X600307.SH,X600547.SH,X600808.SH,X600008.SH,X002004.SZ,X000629.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.555492425571515,0.0538728959912069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978682922780162,0,0.0321408791342118,0,0,0,0.00856573832522635,0,0,0,0,0,0,0,-0.0199357759988837,-0.0277859637969957,0.0426335467189088,0.041841908804647,0,0,0,0
X600028.SH,0.253177489387641,0,0.236576320970961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436313205708888,0,0.130877206419094,0.0903100517123055,0,0,0,0,0,0,0,0.0374326093179813,0,0,0,0,0,0,0,0,0,0,0.021835158680453,0.0343482133418121,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.00585956594749037,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0493337182436239,0,0,0,0,0,0.268229647508196,0,0,0,0,0,0,0,0.157043476713667,0.220885808460246,0,0.100418772440937,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605633547054257,0,0,0.0378500925139725,0,0,0,0,0,0,0,0,0,0,-0.0235635268057969,0.044373739801248,0,0,0,0,0,0
X600011.SH,0,0,0.19714511482521,0,0,0,0,0,0,0.0229841172664605,0,0.359255294926594,0,0,0,0,0,0,-0.0680984970770759,0.0145894607712036,0,0,0.128236066886431,0,0,0,0,0,0,0,0.0395153858239861,0,0.190609287907488,-0.00111359719230915,0,0.0187384167472234,-0.0310964324362322,0,0,0.00723408015451284,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386590421720981,0,0,0,0,0.0679783029822466,0,0.0689188576410064,0.00897782592970403,0,0,0,0,0,0,0,0.123622670652015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136474425459054,0,-0.0794442809162358,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.27141266100179,0,0,0.0187347749055957,0,0.220150128195998,0.0686828608233994,0.0696057607022082,0,0.0493554264790671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142176804502558,0,0,0,0,0.046691333912399,0,0,0.0177790447574756,0,0,0,0,-0.0216314087017391,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241952084309598,0,0.574298938060481,0,0,0,0,0,0,0,0.0448971114529014,0,0,0,0,0,0,0,0,0,0,0,0,0.0392646489546178,0,0,0,0,0,-0.0174195192306655,0,0,0,0,0,0,0
X601898.SH,0,0,0,-0.0354044142330959,0,0,0,0,0,0,0.406504049680144,0,0,0,0.0652918237958352,0,0,0.100200028134899,0.0783660249224857,0,0.0932576796627024,0.0081705537198408,0,0,0,0,0,0,0,0.212651105598463,0,0,0,0,0,0,0.0466659399932146,0,0,0,-0.125796875713026,0,0.0491455116024379,0,0,0,0,0,0,0,-0.0532141875342762,0.0763128574567426,0,0,0,0,0,0
X600795.SH,0,0,0.18676737288334,0,0,0,0,0,0,0,0,0.207301604518878,0,0,0.00102432179672479,0.0400978512511625,0,0,0.0171167024605856,0,0,0,0.207513866704439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243074793606186,0,0,0,0.0985361855751426,0.0115738337777927,0,0,0,-0.0217426509987651,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232249388109025,0,0,0,0,0.206094537481971,0,0,0.358443559776458,0,0,0,0,0,0,0.0607843155601875,0,0,0.290001763558339,0,0,0,0,0,0,0,-0.00627603897546666,0,0,-0.0619420055836339,0.0734952190220574,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.216158826526409,0,0,0,0,0,0,0.103149661214639,0,0,0.0940311853245389,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.014336579746243,0.0381287412960711,0,0,0.0661705510326688,0,0,0,0,0.134781077614582,0.02933149518398,0,0,0,0.155701160464799,0,0,-0.0154055144133561,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.111631906573523,1.73472347597681e-18,0,0,0,0,0.0811499331750778,0,0,0.252494813610393,0,0,0,0,0,0,0.0221556179661928,0.101220080506809,0,0.068193823185535,0,0,0,0,0,0,0,0,0,0,0,0,0.149186036350373,0,0,0,0.0423252477578278,0,0.0433765365782522,0,0,0,0,0,0,0,0,-0.00757316945660377,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0215019784538971,0,0,0,0,0,0.203439020770614,0,0.127014966766862,0,0,0,0,0,0,0,0,0,0,0.0446710889016097,0,0,0,0,0.148040328502424,0,0,0.182704363143066,0,0,0,0,0,-0.0311050821092852,0,0.0946366241447443,0,0,0,0,0.0441247903472546,0,0.0184492374447369,0,0,0,0,-0.0265588901615419,0.00520114018860471,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883667673136631,0,0,-0.758050511105499,1.37832138273693,0,0,-0.343859014000211,0,0,0,0,0,0,0,0.0627842005783698,0.0137539067117038,0,0.796543280738745,0,-0.533957699947153,0,0,0,0,0,0,0,0,0,-0.0809586559540973,0,0,1.38777878078145e-17,-0.345487075622368,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0293793849832685,0.608783773239921,0,0,0,0,0,0,0.0732277069292553,0,0,0,0,0,0,0.0798515420561759,0,0,0,0,0,0,0,0,0,0,0,0.102852593859638,0,-0.171997748810851,0,0.0786207184831247,0,0,0,0,0,0,0,0,0,0.0232973062040718,-0.0660167430743198,0,0,0,0,0,0
X600111.SH,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0492010060529643,0.130372105958278,0,0.281022522059587,0,0,0,0,0,0,0,0,0,0.016747820204506,0,0,0.0296603377974987,0,0,0.00856420174336064,0,0,0,0,0,0,0,0,0.168864523037075,0,0,0.0642932204278227,0,-0.00902060847876908,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.111680475448518,0,0,0,0,0.00933582888132412,0,0,0,0,0,0,0,0.120421790094818,0.0500548115252102,0.027800036931959,0,0.0512906680699903,0,0,0,0,0,0,0,0.0936806224939773,0,0,0,0.101473681731483,0,0.182264597292356,0,0,0,0,0,0,0,0.00509486036242954,0,0.0140943966727456,0,0,0,0,-0.0136919825039571,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.11486765993234,0,0,0,0.0182394561727396,0,0,0,0,0,0,0.311280841585342,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192631783926559,0,0.071098716097297,0,0,0,0,0.189576854943554,0,0,0,0,0,0.162040540082629,0,0,0.0100422258948065,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332204500330172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346266369649318,0,0.162328234877515,0,0,0,0.161740261258929,0,0.0323696909707317,0.00225654761347057,0.186354377553429,0,0.048166163512114,0,0,0,-0.00909845451716048,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.172391161756751,0,0,0,0,0.148871252310319,0,0,0,0,0.108699651272194,0,0,0,0,0,0,0.00517454995182757,0.0504631050725362,0,0.0786008427288071,0,0,0.0309326534516412,0,0,0.145347240893097,0,0.0102032351642557,0.128447942797515,0,0,0,0,0,0.0314860709653563,0,0,0,0,0,0,0,0,0,0,-0.022909222363922,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.214044650445275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181449267921399,0,0.0691392693916289,0,0,0,0,0,0,0,0.0265310706131611,0,0.202277195592853,0,0,0,0,0,0,0,0,0,0,0.0947246458699334,0.0247558339452444,0,0,0,-0.01966428112123,0.00611996190042532,0,0,0,0,0,0
X000027.SZ,0.0629486514442449,0,0,0,0,0,0,0.0700706718573907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0818336354487686,0,0,0,0,0.622866829366709,0.133588623426953,0,0,0,0.0344547591598234,0,0,0,0,0,0,0.0562567178179825,0,0,0,0,0,0,0,0,0.0106324994144358,0.0558722815182258,0.150709332238531,0,0,0,0,0
