,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X600795.SH,X600362.SH,X000792.SZ,X000708.SZ,X002466.SZ,X600027.SH,X002460.SZ,X600010.SH,X600111.SH,X601699.SH,X000301.SZ,X600489.SH,X000983.SZ,X600160.SH,X600803.SH,X600426.SH,X000877.SZ,X601991.SH,X600985.SH,X000933.SZ,X000630.SZ,X000786.SZ,X000807.SZ,X601168.SH,X000408.SZ,X002128.SZ,X600176.SH,X600612.SH,X600219.SH,X000883.SZ,X600096.SH,X000932.SZ,X600348.SH,X601666.SH,X600295.SH,X000027.SZ,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.268917099177589,0,0,0,0.00454666180697706,0,0,0.0144455777305024,0.0494208344066813,0,0,0,0,0,0,0,0,0,0,0,0,0.0924465639080588,0,0,0,0,0,0,0,0,0.101986194679402,0,0,0,0,0.0588350873287875,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425275567370215,0,0.0455469926786014,-0.0377890396422102,0.0775313304404985,0,0,0,0,0
X601088.SH,0.02360181476413,0,0,0,0.205608433743454,0,0.178582252265718,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259281022990147,0,0,0,0,0,0.127511133699248,0,0,0,0,0,0.0290987656583693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778133166711536,0.0659850143517142,0,0,0,0,-0.0272789030994293,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0136387058638055,0,0,0,0,0.0405385559507101,0,0,0,-0.0132645251814283,0,-0.146627270182918,0,0,0.000293973972192399,0,0.0944151342792126,0,0.014281959749753,0,0,0,0,0,0,0,0,0,0.15516164972957,0,0,0,0,0,0,0,0.0629658455278069,0,0.112040205318035,0,0,-0.0779378410267848,0,0.0222205791478556,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0323585261280759,0,-0.0604621299481277,0,0.0139984765483913,0,0,-0.101196708163775,0,0,0.0457188706357445,0.137914510600843,-0.122872591196657,0.237545276995203,0,0,0.0848800626444937,0,0.307594203908805,0,0,0,0,0,1.73472347597681e-18,0.0209980601747044,0,0,0,0.152157773415437,-0.146130422399513,0,0,0,0,0,0,0,0,0,0,0.0492957809301488,-0.118976528838733,0,0,0,0,0,0
X600188.SH,0,0.0115542600272092,0,0,0,0.193906440146966,0,0,0,0,0,0,0,0,0.00702221531207333,0,0,0,0,0,0,0,0.317565022393114,0,0.0138803212665358,0.0707249141052022,0,0,0,0,0,0,0,0,-0.0359743432437354,0,0,0,0.214155923162776,0,0,0,0,0,0,0,0.0299993556226647,0,0,0,0,0,0.000358162061608488,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.475482947928105,0,0,0,0.186317394185197,0,0,0,0,0,0,0,0,-0.172932683289194,0.113559884843809,0,0.360031628683354,0,0,0,0,0,0,0,0,0.220853225669193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497138706920652,0,0,0,0,0,0,0
X600011.SH,0.0303110594079001,0,0,0,0,0.161309074491113,0,0,0,0,0,0,0,0.15484014821712,0,0,0,0,0.272646959325501,0,0,0,0,0,0,0,0,0,0,-0.0345728977209848,0.142633203679479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287287931434385,-0.0561707914488205,0.0458481634471356,0,0,0,0,0
X600019.SH,0,0,0,0,0.179417117591976,0,0,0,0,0,0,0,0,0.0097095754769912,0.0142346397394632,0,0,0,0,0,0,-0.0315296529135576,0,0,0.021997854513058,0,0.036169854861025,0,0,0,0,0,0,0,1.73472347597681e-18,0.0365140879213902,0.0271060052593585,0,0,0,-0.0436436373025325,0,0,0,0.0902751110005603,0,0,0,0,0,0,-0.00931210479796498,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.199731700793908,-0.0941306475876483,0,0,0,0,0,0,0,0,0,0,0,-0.00912982640918617,0,0,0,0,0,0,0.654479810764002,0,0,0,0,0,0,0,0.260083944047214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190279047247578,0,0,-0.0296087772517624,6.7762635780344e-21,0,0,0,0,0
X601600.SH,0.0673604271536779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206319598336302,-0.0668080133497127,0,0,0,0,0,0,0.0563214602951007,0,0,0,0,0,0.0152625689489681,0,0,0.26520500274071,0.162372431925711,0,0,0.0839700450819292,0.200749831530147,0,0,0,0.0378252238335145,0,0,0,0,-0.0472784048892308,0,0,0,0.287170502751509,0,0,0,0,0
