,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600019.SH,X600011.SH,X601898.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X601600.SH,X002271.SZ,X600547.SH,X000877.SZ,X600426.SH,X600886.SH,X600795.SH,X600362.SH,X600176.SH,X000983.SZ,X600027.SH,X601699.SH,X600803.SH,X601991.SH,X600995.SH,X000629.SZ,X000786.SZ,X600160.SH,X000807.SZ,X000408.SZ,X000723.SZ,X600219.SH,X600096.SH,X600489.SH,X000831.SZ,X600378.SH,X002080.SZ,X000933.SZ,X000932.SZ,X600348.SH,X000630.SZ,X600157.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0470633673810995,0,0,0,0,0,0,0,0,0,-0.028123400311467,0,0,0.00789021933223163,0,0.150314377216471,0.0714122551609754,0,0.0251416104743243,0,0,0,0,0,0,0,0.0451659969702667,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0220485603321383,0,0,0,0,0,0,0.00736697232592363,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.35418971171515,0,0,0,0.0358019720424039,0,0.0420621977442082,0,-0.0088971424800884,0,0,0,0.116653071945756,0,0,0.0238679787287442,0,0,0,0,0,0,0,0,0,0.0632985724437396,0,0,0,0,0,0,0,0,0,0,0,-0.0199265434142535,-0.177408963796898,0,0,0,0,0.0150789647614452,0,0,0,-0.0545409586348321,0.0398957680992833,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0420939738261414,0,0.101771885631081,0,0,0,0,0,0,0.0409221535861979,0,0,0,0.0709824246759553,0,0,0.00303067088593138,0,0,0,0,0.0333035404409275,0,0,0.00296800044439134,0,0,0,0,0.115735046183602,0,0,0,0,0,0,0,0.0207274079685704,0,0,0,0,0.0145750507638789,0.000610380918488044,-0.0307319595737104,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.210068242126704,0,0.1830637897249,0.0779494912942389,0.321986026674746,0,0,0,0.00433466708889878,0.0292390556095864,0.0845926327924768,0,0,0,0,0,0,0,0,-0.0547196076783301,0,0,0,0.0829213123244368,0,-0.142790307591686,0,0,0,0,0,0,0,-0.0229279119565065,0,0.55162340109205,0,0,0,0,0,0.0168160658329953,-0.0129909164287825,0.0521733501119099,0,0,0,0,0
X600188.SH,0,0.587764338585827,0,-0.198133643406314,0,0,0,0,0,0,0,0,0.0356477440550303,0,0,0,0,0,0,0,0,0,0.161060919000038,0.0526846253832788,0,0,0,0,0.118862846817273,0,0,0,0,0,0,0,0,0,0,0.0199240650978885,0,-0.0514407187766135,0.000622153154138057,0,0.115999599521311,0,0.179225990361758,0,0,0,0,-0.0311285288199402,0.00476907032130578,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0829024784704363,0,0,0,0,0,0,0,0.451175766773765,0,0,0,0,0,0.0377335793120033,0,0,0,0,0,1.73472347597681e-18,0.105433463355584,-0.10930134004466,0,0,0,0,-0.00168660362950776,0,0,0,0,0.16320746656248,0,0,0,0,0,0,0.00444660614257962,-0.00406479201599187,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0176569702498198,0,0,0.60186326763216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336875538564158,-0.0403872540923931,0,0,0,0,0,-0.037052527821705,-0.0365828445196245,0,0.177552466357146,0,0,0,0.0281177435787713,0,0,0.00719722964751427,0,0,0,0,0,0,0,0.0079550068483016,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.640807024542134,0,0,0,0,0,0,0.0743051522522682,0,0,0,0,0,0,0,0,0,0,0,0,0.00665954659813509,-0.12531027804722,0,0,0,0,0,0,0.191979728477463,0.0775181462319707,0,0,0,0,0,0.0289851933351869,0,0.0575334333325196,0,0,0,0,0,0,-0.0072711010003874,0.0128567167011919,-0.010318763940504,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.0220693317058331,0,0.323984661850716,0.17473681123068,0,0,0,0,0,0.0344639549306918,0,0,0,0,0,0,0.0480020358205656,0,0,0,0,0.118258257922864,0,0,0,0,0,0,0.0211532865230782,0,0.0312002967035859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553391249074412,-0.0041984856966544,-0.00866501947364036,0,0,0,0,0,0
X600019.SH,0,0,0.121976214752424,0,0,0.0317701719742553,0,0,0,0,0,0.187182802601329,0,0,0,0,0,0.146071798612647,0.148573835258321,0,0,0,0,0,0,0.0468617618407166,0,0.0232881797701992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137756488459144,0,0,0,0.0257637280285073,0,0.10118018351461,0,0,0.0429973051597707,0.0021655570821508,-0.0104597535652522,0,0,0,0,0,0
