,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600660.SH,X600886.SH,X600010.SH,X601898.SH,X000792.SZ,X601600.SH,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600489.SH,X600027.SH,X601992.SH,X600111.SH,X600176.SH,X600299.SH,X000401.SZ,X002075.SZ,X600426.SH,X000723.SZ,X002353.SZ,X600486.SH,X601158.SH,X000932.SZ,X002466.SZ,X600529.SH,X600126.SH,X600219.SH,X000898.SZ,X600315.SH,X000883.SZ,X000553.SZ,X600612.SH,X600516.SH,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.047720318004608,0,0,0,0,0,0,0.104683220449446,0,0,0,0,0,0,0,0,0,0,0.0161313286444671,0,0,0,0,0,0,0,0,0,0.124891820871597,0,0,0.0339011622811954,0,0,0.00496022266429066,0,0,0,0.0400822922448162,0,0,0,0,0,0,0.0330211546486728,0,0,0.0658555067638497,0,0,0.00596680550090778,0,0,0,0,0,0
X600028.SH,0,0,0,0,-0.0824014356278931,0,0,0,0.0804582209758713,0.0356989689875383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394741412937369,0,0.0224669420405999,0.0712692918291675,0,0,0,0.0203668356017881,0,0,0,0,0,0,0.0409063469726831,0,0.0493491480227206,0,0,0.00631892360374972,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.05015660743998,0.0364369788596922,0,0,0,0,0,0,0.510665467680448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00133051084192669,0,0,0,0,0,0,0.0476853669447767,0,0,0,0,-0.0129136365324088,0,0,0,0,-0.0144544430050256,-0.0529574280950732,0.0118386278888305,0.00726845130724796,0,0,0,0,0,0
X601088.SH,0,0,0.218763696246693,0,0,0,0,0,0.273151482090098,0,-0.169182112730392,0,0,0,0,0,0,0,0.00446118226363273,0,0,0,0,0,0,0,0,0.204182903476011,-0.0119111475957578,0.0264312205039825,0,0,-0.170637759114986,0,0,0,0,0,0,0.0371962824395779,0.0462618907224848,0,0,0,0,0,-0.0084080198157027,0.00224902554619442,0,0,0,0,0.0225822137610346,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150106067457059,0,0,0,0,0,0,0.0943194981265652,0.0717433660905334,0,-0.0137663766111806,0.0568669563947708,0.0330433639605958,0.0979902986108594,0,0,0,0.0963956932900865,0.0318922090501941,0,0,0,0,0,0,0.104636576258521,0,0,0,0.0175395487635363,0.00774360296650439,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00822145552982339,0.135909493778251,0,0,0,0,0.654833112106482,0,0,0,0,0,0,0.00898461801846984,0,0,0,0,0,0,0.0628858909128347,-0.0160845798601518,0,0,0,0,0,0.0151620712266374,0.331199434458288,0,-0.0156657845561748,0,0.0155439928044266,0.0170945022898025,0,0,0,0,0,0
X600019.SH,0,0,0,0.0591618708417815,0,0,0,0,0,0,0,0,0.0573706398272923,0,0,0,0,0,0.190697265980345,0.0799305011187415,0.0768014276266485,0,0,0,0,0,0,0,0,0.132516677655159,0,0,-0.00935890738959572,0,0,0,0,0,0,3.46944695195361e-18,0.040092541253921,0,0,0,0,0,0,0,0,0,0,0.00326508776987562,0.00413343923166731,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.00386881173449448,0.207098988390639,0,0,0,0,0.194140094204717,0,0,3.46944695195361e-18,0,0,0,0,0,0.12809229923252,-0.106149732468602,0,-0.110673812942759,0,0,0,0.0317014685156259,0,0,0,0,0,0,0,0,0.0245853074731723,0,0,0,0,-0.0316309229950484,0,0,0.203740391290534,-0.204122499140883,0.00517632748074235,-0.0438165152449983,0,0,0,0,0,0
X600011.SH,0.185168541878059,0,0,0.112001699864827,0,0,0.0567011563916719,0,0,0,0,0,0,0,0,0,0,0,0,0.012625944922596,0,0,0,0,0,0,0.358027394153547,0,0,0,0.0507594977402125,0,0,0.023081085640676,0,-0.0268041078744844,0,0,0,-0.0906640618705377,0.0584062763733245,-0.020501234014025,0,0,0.0541416900513621,0,0.13366021616972,0.260240925720295,0,0,0,-0.00965238202187681,0.0113888394016877,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.140238653871761,0,0.545378380148991,0,0,0,0,0,0,-0.0720051151439836,0,0,0,0,0,0,0,0,0,0,0,0,0.0545028964155911,0,0,0.157575861217226,0,0,0,0.131839808873158,0.277467541585917,-0.081122590355437,0,0,0,0,0,0,0,0,0.00647415209100691,-0.0093643841581814,-0.015440367981742,0,0,0,0,0,0
