,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600547.SH,X601600.SH,X600660.SH,X600688.SH,X600886.SH,X600795.SH,X600188.SH,X600362.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X600111.SH,X002466.SZ,X600516.SH,X002460.SZ,X000709.SZ,X600299.SH,X000629.SZ,X600808.SH,X600352.SH,X600219.SH,X600801.SH,X300072.SZ,X000825.SZ,X601158.SH,X600489.SH,X000786.SZ,X000553.SZ,X000883.SZ,X000792.SZ,X600583.SH,X000408.SZ,X601699.SH,X000301.SZ,X600339.SH,X002110.SZ,X000630.SZ,X000027.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0.00941796532530987,0,0,-0.019890495580659,0.07728899449987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282207962460831,0,0.449142264968135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022659721965456,-0.0119984847124162,0,0.0368906550189152,0,0,0,0
X601600.SH,0,0,0,0.0811828093163283,0,0.0671871207869633,0,0,0,0,0,0,0.118629730210301,0,0,0,0,0,0,0,0,0,0.159021418029655,0.0676336349294856,0.106759038477181,0,0,0,0,0,0,0,0,0.000937018742731812,0,0,0,0,0,0,-2.99287375496028e-05,0,0,0,0,0.113488019015918,0,0,0,0,0,-0.00107649580561337,-0.0664084519982624,0,0,0,0,0,0
X600660.SH,0,-0.0929627431536625,0,0,0,0.172613030466685,0,0,0,-0.0984111700228406,0,0,0,0.208765451189357,0,0,0.24200006762885,0,0,0,0,0,0,0.0140354510118047,0,0,0,0.141949656935594,0.0876998911039568,0,0,0,0,0,0,0,0,0,0,0,0,0.190552579633409,0.0661698363572404,0,0,0,0,0,0,0,0,0.00358667813126212,0.111566175517842,0,0.263327897731679,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.42439335936567,0,0,0,0,0,0,0,0,0,0,0,-0.045210190678936,0,0,0.0230706736625012,-0.00705491695626097,0.347060989032921,0,0,0,0,0,0,0.00294185355425935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571611228669663,-0.00824195397185391,0.0257412317395845,0,0,0,0,-0.0582200092849802,0
X600886.SH,0,0.129566159416193,-0.0273811401613494,0,0,0.182722828484175,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.137922342128054,0.0798063136979149,0,0,0,0.0157001816535397,-0.033739061810092,-0.00749357749197106,0,0.0505463659307017,0,0,0,0.0755018201092317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121920232208854,0.00700462261075108,0,0,0,0,0.00457422000948612,0
X600795.SH,0,0.0442709872588551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238514795889603,0.0258927731178806,0,0,0.0153097428903555,0,0,0.0978684211978838,0,0.0495856475152376,0,0.00901377459058211,0,0.041731769819547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00790044179567764,-0.03925075988861,0,0,0,0,0,0
X600188.SH,0,0,0.253631548099171,0,0,-0.171251536256231,0.00812864033668577,0,0,0,0,0,0.921676752483463,0.112478193223636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411681660857224,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0790093851589695,0,0.0636128874151091,0,0,0,0,0,0,0,0,0,0,0.0215678736698239,0.0266601178242169,0,0,0,0,0,0
X600362.SH,0.015807223595345,0,0,0,0,0,0.103181716390327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600610036271815,0.0969224411201796,3.46944695195361e-18,0,0.0415279099042139,0.0469518726554152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356088603904029,0,0,0.245497699742335,0,0,0,-0.00850323186682783,-0.0490676579732448,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.292435286728016,0.184855495669225,0.153135180467488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375409528182621,0,0,0,-0.215376480471191,0,0,0.0796707043562604,0,0,0,0,0,0,0,0,0.285330582085184,0.118685202331941,0,0,0,0,0,0,0,0,0,0,0,0,-0.00724633030473566,0,-0.105575490073002,0,0,0,0,0
X000898.SZ,0,0,0,0,0.633796384242669,0,0.014912170732758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154620949145611,0,0,0,0,0,0,-0.119307364430374,-0.0634870283621564,0.3811867753883,0,0,0,0.0798856906369935,0,0,0,0.00392881984975182,0,0,-0.125225276715248,0,0,0,0.0168604102190543,0,0,0,0,0,-0.138473579881104,-0.00653684539908091,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0251561304558676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460365766566507,0,0.29253702168484,0,0,0,0,0,0,0,0.0359242759368676,0,0.0302762165377176,0,0,0.0892281153640931,0,0,0,0,0,0,0,0,0.140435861115439,0,0.17288518596819,0.110166509526799,0,-0.00317274455957028,-0.0132061877251918,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,-0.0624796383262499,0,0,0,0,0,0,0,0,0,0,0.0625258134802506,0,0,0,0,0,0,0,0,0.0103349978208388,0,0,0,0.017546601885169,0,0,0.434513252517814,0.192247603554421,0,0,0,0.0500674476045174,0.181526019465723,0,0,0,0,0,0,-0.0504955152965255,0,0,0,0,0.00589332222933833,0,-0.0757681221970669,0,0,0,0,0,0
X600111.SH,0,0,0,0.0560904579820643,-0.286785839118994,0,0,0,0,0,0,0.519306813511945,0,0,0,0,0,0,0,0,0.0244208585794725,0,0,0,0.1094660345,0.0284910935264597,0,0,0,0,0,0,0.222897971816834,0.0664188652789354,0,0,0,0.0657941256829085,0,0,-0.112930143465419,0,0,0,0,0,0,0.103444616509513,0,0,0,0.00659401912346959,0.0157651102208393,0,0,0,0,0,0
X002466.SZ,0,0.0619552269142135,0,0,0,0,0.0845298973972128,0,0.0458642984089808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639208883275254,0,0,0,0,0,0,0,0.129112795737695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00992814700963659,0,0,0,0,0,0.267060125787699,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0711717254496121,0,0,0,0,0,0,0,0,0,0,0,0.483888596783728,0,0.0608589247748082,0.081687808429629,0,0,0,0,0,0,0,0.135403747143605,0,0,0.0926226047924594,0.0604330691120627,0,0.00307916483052317,0,0,0,0,0.0449450678447635,0,0,0,0,0,0.00348170161839185,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0261534649910034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815762214026984,0,0,0,0,0.0534755218048326,0,0,0,0,0.118493270875926,0,0,0,0,0,0,0,0,0.199559550227272,-0.0168587131108957,0,0,-0.0761949045708243,0,0,0,0,-0.0211476159073487,-0.0593433835364258,0,-0.107510363646225,0,0,-0.0866837731290839,0
X000709.SZ,0,0.166328391169403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174925572098491,0,0,0,0.0694052785873619,0,0,0,0,0,0,0.109342454457007,0,0.119972277318336,0,0,0,0,0,0,0.110819623676009,0,0,0,0,0,0,0,0,0,0,0.00745850370774937,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0354100576414598,0,0,0,0,0,0,0.0831956158890951,0,0,0,0.123808405580143,0,0,0,0,0,0,0,0,0,0,0.023765064241375,0,0.0196931637841966,0,0.0717123052916926,0.169680654787525,0,0,0,0,0.0360787685535246,0,0,0.133060173851339,0,0,0,0,0,0,0,0,0,0.00538906465901661,-0.0951204027691422,0,0,0,0,-0.310244465875277,0
X000629.SZ,0,0,0,0,0,0.163933824725188,-0.500227779475451,0,0,0,0,0,0,0,0,0,0,0,0.266307861759636,0,0,0,0,0,0,0,0.0285680710979973,0,0,0,0,0,-0.642881329259587,0.473614671618949,0,0,0,0,0.217033859182591,0,-0.0015974252300842,-0.115024698984594,0,0.597907492645153,0,0,0,0,0,0,0,-0.0475413961115118,0.211536508234985,0,0,0,0,0.239706096477556,0
X600808.SH,0.0913673431340747,0,0,0.0623175793113233,0,-0.162867378637936,0,0,0,0,0,0,0.0228198317630419,0.126357424998735,0,0,0,0,0,0.513758639337069,0,0,0,0,0,0,0,0,0,0,0.122910913187943,-0.00606526926656144,0,0,0,0,0,0,-0.130787649242987,0,0.064047164237885,-0.159902417455234,0,0,0,0,0.299007671429591,0,-0.118788945648623,0,0,-0.0049919671626336,-8.67361737988404e-19,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732241942526827,0,0.033555112707568,0.177835637944942,0.182996296163573,0,0,0.0283567835464274,0,0.0966662032352277,0,0,0,0.148587582964148,0,0,0,0.152461518694532,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00516845150931021,-0.00515341928037189,0,0,0,0,0,0
X600219.SH,0,0,0,-0.0392915969808011,0,0,0.121362373681194,0.0392225615439045,0,0,-0.00888542388351881,0.218924472619097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154743863763639,0.0418586031872323,0.0888330728886695,0,0,0,0,0,0.165193594921797,-0.0407029947018729,0.0051349345005105,0.00433527068462663,0,0,0,-0.0464414315736755,0,0
X600801.SH,0,0,0,0.355250559794438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222390819154393,0,0,0,0,0,0,0.0497509877969052,0.109795788520517,0,0,0,0,0,0,0.197280339080945,0,0,0,0,0,0,0,0,0.293218820207613,0,0,0,0,-0.0549646717103289,0,0,0,0,0,0.0403191825352451,0
X300072.SZ,0,0,0,0.0519823588238443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110617727463026,0,0,0,0.177507343052686,0.329632935813619,0,0.0580371240728714,0,0,0,0.0589605856170894,0,0,0,0,-0.091877427772956,0.25508562022008,0,0,6.93889390390723e-18,0,0,0.195540532310211,0.246346888529724,0,0,0,0,-0.152734051853694,-0.0335564262949396,-0.144209693254088,0.0438661930226441,0,0,0,-0.222413348293946,0
X000825.SZ,0,0,0,0,0,0,0.108971926161456,0.427367043851689,0,0,0.652759846407022,0,0,0,0,0,0,0,0,0,0.0258985272409764,0,0.118410130242277,0,0,0,0,0,0.0305133115886295,0,0,0,0,0.0548808487307532,0,0,0,0,0,0,-0.133128285063986,0,0,0.509940092398341,0,0,0,0,0,0,0,-0.0443697734100265,0.0178562501838152,0,0,0,0.071860637656104,0,0
X601158.SH,0.0757909411778647,0.0190309914122208,0.00188738969572916,0.00875044824609378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244569578974748,0.0232171971861691,0,0,0.0923063262559449,0,0,0,0.00208282586993235,0,0,0,0,0,0.00563049491158872,0,0,0.0439789040771462,0,0,0.0553374302413899,0,0,0,0.039502788676994,0,0,0,0.224960628467215,0,0,0.00397771333353412,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.063678787792113,0.116602057862463,0,0.103472800192501,0.656445036894782,0,0,0,0,0,0,0,0,0,0.0234804795255618,0,0.101617286276319,0,0,0,0,0,0,0,0,0,0,0.00083487758875541,0,0,0,0,0,0,0,0,0,0,0.00640722649850736,0,0,0,0,0,0,0.00173255026731417,-0.0350918386779826,0,0,0,0,-0.123332727210431,0
X000786.SZ,0,0,0,0,0,0,0.0474509900149328,0,0,0,0,0,0,0,0,0,0,0,0.0253122872721035,0,0.482190620088986,0.176123820522987,0.0255881654279816,0,0,0,0,-0.145803634830297,0,0.1675602837361,0.460450588149784,0,0,0.0221884362339028,0,0,0,0,0.096912079216183,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213924301786598,-0.0238274075089899,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0.127682186675105,0,0,0,0,0,0,0.0859610221237229,0,0,0,0,0.168276488647203,0,0.079422654769277,0.318837186812177,0,0,0,0.00219294140323533,0,0,0,0.0391405626523699,0.0514678618236925,0,0,0,0,0,0,-0.0835444161461235,0,0,0,0,0,0,0,0,0.351752755995105,-0.0460296461577607,-0.0226256221517064,-0.106689034679994,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0949959122352307,0,0,0,0.0312171324547026,0,0,0,0,0,0,0,0,0.133132450759805,0,0,0,0,0,0,0,0.0583159287001317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871994460230197,0,0.0252637713949693,0,0,0,1.73472347597681e-18,0.0638859463398867,0,0,0,0.169178628854218,0,-0.00537893235279574,-0.0451733782658286,0,0,0,0,0.0321363007858841,0
X000792.SZ,0,0,0,-5.42101086242752e-20,0,0,-0.0747055414477276,0.190798822124659,0,0,0,0,0,0,0,0,0,0,0,0,0.0310518711248406,0,0,0,0.219386908292075,0,0,0,0.133036431115431,-0.0229671701770879,0.249227092564694,0,0,0.0466039553878067,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0885956442120655,0,0,0,-0.150225628857218,-0.00411979759463082,-0.125894851239749,0,0,0,0,0.246815819546985,0
X600583.SH,0.626712659369036,0,0,0,0,0,0,0,0,0,0,0,0.00086080257242695,0,0,0,-0.210936185390587,0,0,0,0,0.242756809877583,0,0,0,0,0,-0.00914617559756864,0,-0.143322359860684,0.129543265886273,0,0,0.0617481270967878,0.0370486957127008,0,-0.223304274540398,0,0,0,0,0,0,0,0,0.467958494129293,-0.135888749539612,0,0,0,0,0.00941585189097932,0.0163235363854301,0,0,0,0,0,0
X000408.SZ,0,0,0.316603977377049,0,0,0.107794505945138,0,0,0,0.0971496342145739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184170066936168,0,0.000425268950790989,-0.0125270908438426,0,0,0,-0.0127412518384014,0.0708812972737316,0,0,0,0,0,0,0,0,0,0,0,0,0.121236280580956,0,0,0,0,-0.0263675838733923,0,0.191408970312918,0,0,0,0,0
X601699.SH,0,0,0.0799778269863312,0,0,0,0,0,0,0,0,0.13055679665598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115310671111651,0,0.219351917780219,0.0568625074676748,0,0,0.0534431030462025,0.0358243323829974,0.013869986477714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591445659766952,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.158047974633712,0.281233745419176,0,0,0,0,0,0,0.120101954281607,0,0,0.349125598309617,0,0,0,0,0,0,0,0,0,0,0,0,0.0904516215494246,0,0,0,0.129230733931587,0,0,0,0,0,0,0,0,0.230948326259852,0,0,0.00297007531044621,0,0,-0.030608877472434,0,0,0,0,0,0,0
X600339.SH,0.22161767022492,0.0225827553979357,0,0,0,0,0,0,0,0,0.162832560154407,0,0,0,0,0,0,0,0,-0.353849972262464,0,0,0,0.116439274990131,0,0,0,0,0,0,0,0,0.0269326194452621,0.0377554273449239,0.0392354895371152,0,0,0,0,0,0,0.503262537670979,0,0,0.338873547635499,0,0,0,0,0,0,0.0245892677116957,-0.0205224400246868,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.525725490083831,0,0.00649946295302815,0,0,0,0,0,0,0,0,0,0,0,-0.102435537368974,0,-0.00873937492174035,0,0,0,0,-0.00901587634745865,0,0,0.132071443936418,0.102456043725404,0,0,0.330048533233028,0,0,0,0,0,0,0,0,-0.165439844662917,0.320599445805839,0,0,0,0,0,0,0,0,0,-0.0266658987197584,0,0.247310057082948,0,0,0,0
X000630.SZ,0.0144188250316567,0,0,0,0,0,0,0,0,0,0,0.189617428182645,0,0,0,0,0,0.196131136146412,0,0.0166950816298799,0,0,0.0508807482882949,0,0,0,0,0.0378142641603436,0,0,0,0,0,0.0991556330984379,0,0,0,0,0.0491734166728797,0,0,0,0,0,0.0841409226078042,0,0.0402505471069252,0,0,0,0,0.00695825770150095,-0.0184037910487748,0,0,0,0,0,0
X000027.SZ,0,0,0.0882361775384851,0,0,0,0,0.228335063855597,0.00405556944419041,0.0194418380959541,0,0.0531314159899295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125207454419003,0,0,0,0,0,0,0,0,0,-0.125106777749639,0,0,0,0.0338635673957772,0.218516868899324,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00264227926028646,-0.0158075302243815,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.00652693541591777,0.0633782164441603,0,0,0,0,0,0,0,0,0,0,0.0815731490194922,0,0.0381202390290404,0.116620831050373,0.00816610378728117,0,0.224093848358319,-6.93889390390723e-18,0,0,0.00797364483911024,0,0,0,0,0.0411368246561891,0,0,0,0,0.144969404445748,0,0,0.0526872552679213,0,0,0,0,0,0,0,0,0,0.0067698898730812,0,0,0,0,0,0,0
Change_TY3M,-0.197085399654303,0,-0.152521085265221,0,0,0,0,0,0,0,0,0,0.0501126310741025,0,0,0,0,0,0,0,0,0,0,0,-0.0127520339580031,0.00630635862848704,0,0,0.189671067523032,0,0,0,0,-0.246165026458913,0,0,-0.201202557183629,0,0,0,-0.0445290625624202,0,0.312590412999252,-0.107147234805804,0,-0.0636451627484608,0,0,0,0,0,-0.0488095634462307,-0.164975903217113,0,0.172754740269586,0,-0.139963625459353,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734807825788123,0,0,0,0,0.00231831679631556,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.412709796372724,0,0,0,0,0,0,0.149178571062925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69353936816421,-1.99671426883982,0
TED,0,0,0,0.459351976624428,0,0.0646845517071028,0,0,-0.389317666457296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546434480786468,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.227409642688564,0,0,0,0,-0.275472361382797,0,0,0,-0.805152297809509,0.12456125040213,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0732547234229032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278534573157806,0,0,0,-0.0338619488419391,0.122032285875208,0,0,0,0,0,0,-0.0899426829412535,-0.116915047511314,0,0,0.107753116162978,0,0,0,0,0,0,-0.013607244158864,-0.0501896384765228,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.114323451882765,0,0,-0.158699549124683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131632723911204,-0.110893901901694,-0.0187556897875606,8.67361737988404e-19,0,0,0,0.0693533559072284,0,0,-0.208471612502868,0,0,0,0,0,0,-0.0149721989562855,0,0,0,0,0,0,0.0873271212416722,0.00395202797839409,-0.0702970452671244,0,0,0,0,0,0
MKvol,0,0.00435676119208938,0,0,0,0,6.61619841025419e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000999127057205593,0,0,0.00204107685828793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00218313014559072,0,0,0,0,-0.00032187902080635,-0.00231044079789386,0.00280889939114655,0,0,0,0.0278870242002784,0.0108111763059297,0
CarbonVol_Shenzhen,0,0,0.0273366962891429,0,0.0548438237355343,-0.0374584595432432,0,0,0,0,0,0,0,0,0,0,0,0,-0.00894826540363485,0,0,0,0,0,0,-0.0125663695086701,0,0,-0.0914390118180395,0,0,0,0,-0.0925236187256927,0.0251665947881864,0,0,0,0,0,0.0148899622925953,0,0,0,0,0.0949661320038068,0,0,0.0577780322247584,0,0,-0.0474873004373359,0.0219292958670798,0,0,0,0,0.932537224008428,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.0437997396892498,0.0285653674904646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514704259012258,0,0,0,0.0229772926556479,0,0,0,0,0,0,0,-0.0372899484478793,-0.0279498733358105,0,0,0,0,0,0,-0.00237701982857032,0,0,-0.0329885930772924,0,0,0,0,0.655946891765192,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00538647670078899,0,0,0,0.00559210663726266,0,0,0,0,0,0,0,-0.00162507685279904,0.0002217196370988,0,0,0,0,0,0,0.00220516899454853,0,0,0,0.000815525711802646,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,-0.000454680809156645,0,0,0,0,0,-0.00477182728430072,0.00752610781905189,0,0,0,0,0.0926808845829045,0
