,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X601898.SH,X600019.SH,X600011.SH,X600660.SH,X600111.SH,X600010.SH,X600547.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600886.SH,X600795.SH,X601600.SH,X600426.SH,X600362.SH,X600027.SH,X601699.SH,X600176.SH,X600803.SH,X000983.SZ,X601991.SH,X000408.SZ,X600160.SH,X000629.SZ,X000786.SZ,X600348.SH,X000723.SZ,X600219.SH,X600995.SH,X600096.SH,X600489.SH,X600378.SH,X000933.SZ,X600157.SH,X000807.SZ,X600985.SH,X002353.SZ,X600688.SH,X600141.SH,X002192.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.573980551182876,0,0,0,0,0,0,0.149346900093963,0,0,0,0,0,0.0175295491851406,0,-0.0602352385206517,0,0,0,0,0.132717630885469,0,0,0,0,0,0.0300495359550967,0.0456425826583804,0,0,0,0,0,0,0,0,-0.016614891373005,0,0.033946628909319,0,0,0,0,0,0.102538052047485,0.0826113729774125,0,0,0,0.0030172806985944,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.40015607290945,0,0,0,0,0,0,0,0,-0.0486510326251492,0,0,0,0,0,0,0,0,0,0,0,-0.0535986399502755,0,0.108533894932173,0,0.23695756812729,0,0,0.1318054973814,0,0,0,-0.0329969534889373,0,-0.0764540391867088,0,0,0,0,0,0,0,0.0357170583542891,0,0,-0.040760344520537,0,0.0110692528532708,0,0,0,0,0,0,0
X600028.SH,0.578942235852595,0,0,0,0,0,0,0,0.0362924841674776,0,0,0,0,0,0,0,0,0,0.0239673725978307,0,0,0,0,0,0,0,0,0,0.0760765364947388,0,0.0140774497756261,0,0,0.0174264483955809,0,0,0,0.00336830308498525,0,0,0.00926015435505103,0,0,0,0,0,0.0113774195713585,-0.0293019525571371,0,0,0,0.0159811044018863,0,0.044856804307956,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010662999513692,0,0.0300544846069632,0,0,0,0.338363048496258,0,0.128645313868081,0,0,0.107629569722307,0,0,0,-0.112835090162696,0,0,-0.163166146217236,0,0,0.0502936065839857,0,0.0848782718840564,0.166369223281894,-0.0315925784315482,0,0,0,0.11908719449565,0,0,-0.0272970746435299,0,0,-0.05578667563823,0,0,0,0,0,0
X600188.SH,0,0.824036196857991,0,0,0,0,0,0,0,0.0327158644284493,0,0,0,0,0,0,0,0,-0.0627221351057586,0,0,0,0,0,0,0,0,0,0.107124262895107,0.0763339333983476,0.0397509439086064,0,0,0,0,0,0,0,0,0,0,0,0.00462567509752556,0,0,0,0.0190786079943722,0,0,0,0.0279050185559106,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.381737742948835,0,0,0,0,0,0,0,0,0,0,0.136987702234185,0,0,0,0.0161171198065177,0,0,0,0,0,0,-0.22365386172751,0,0,0,0,0.0603390872581136,0,0,0.0492906460432335,0.155921471666083,0,0,0,0,0.020135702703319,0,0,0,0.157944921308577,0,0,0.132077470811121,0,0.0143457506794844,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.574344413250413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669777755060516,0,0.0227051017178007,0,0,0,0,0.155333489813388,0,0.038473784666981,0,0,0.441729842506953,0,0.0715314075247414,0,0,0,0,0,0,0,0,-0.0920798916008412,0,0,0.0459667805534141,0,-0.154184695878809,0,-0.0350772265488094,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0955816194740767,0,0,0,0,0.0805855464812629,0,0,0.0449278373284777,0,0.118173387348815,0,0,0,0,-0.126241514404831,0,0,0,0,8.67361737988404e-19,0,0,0.446348386375251,0,0,0,0,0.0802290563587344,0,0,0,0,0,0.0706138968838033,0,0,0,0,0,-0.000610893306369923,-0.0407573655081688,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.158460537628019,0,0,0,0,0,0,0,0.205272173278159,0,0,0,0,0,0,0,0,0.109619148602359,0,0,0,0,0,-0.0129854847383087,0,-3.46944695195361e-18,0.321984956866855,0,0,0.173133767441077,0,0,0,0,1.73472347597681e-18,0,0,0.0323172331594816,0,0,0,0,0,0,0,0,-0.00407566773580206,0,0,0,0,0,0,0
X601898.SH,0,0,0.241637662560895,0,0.101188517370286,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108860508138968,0,0,0,0,0,0,0,0.0788933610237924,0,0.0699375859637296,0.397146994352458,0,0,0.0292730801924792,0,0,0.0128381735698926,0,0,0,0,0.0211316963582818,0,0.0818526814947301,0,0.028044964952819,0,0,-0.0832225953470357,0,0,0,-0.0114910307324855,0,0,0,0,0,0,0
X600019.SH,0.11141758003418,0,0,0,0,0,0,0,0,0,0,0.162774222194327,0,0,0,0,0,-0.0504802247806588,0,0.0877851389317226,0.0319628360612948,0,0.188433657154347,0.161000797166213,0,0,0,0,0.00653598352995117,0,0,0,0,0,-8.67361737988404e-19,-0.034377693338663,0,0,-0.0556863040926445,0,0,0,0,0,0,0,0,0,0,0,0,-0.01804350255085,0.025666545615961,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289461786318877,0,0,0,0.304577432400369,0,0,0.0479471125947791,0,0.241427856839249,0.161322987795286,0.128116515644015,0,0,0.0936020394121794,0,0,0,0,0,0,-0.284754864514864,0.113636066263378,0,0,0,0,0,0,0,0,0.0990279943095473,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0271700834043311,0,0.00816822491698261,0,0,0,0.0461052316597632,0,0,0,-0.225372321420939,0,0,0,0.0082383548559688,0,0,0,0,0,0,0,0,-0.04824835695378,0,0,0,0,0,0,0,0.116770699160452,0,0.0642635356870438,0,0,0,0,0,0.178516117739697,0,-0.0251842174385883,0,0.171170579046946,0,0,-0.0311649759957705,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.118217899177981,0,0,0.157321507658448,0,0,0,0,0,0,0,0,0,0,0.0831364985880317,0,0,0,0,0,0,0,0,0,0,0,0.0325455728410919,0,-0.0342498186695725,0,0,0,0,0,0,0,0,0,0,0.191624584338067,0,0,0,0,0.114176398860832,0,0.0172242552595692,0.00101659241264589,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136927731635162,0,0,0,0,-0.0302426621026059,0,0,0.0819361461238904,0,-0.0522207200416169,0,-0.00352190519448266,0,0,0,0,0,0.207480201671299,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.171205484550572,0,0,0.0243142079963106,0,0,0,0,0.0413115314393306,0,0,0,0,0,0,0
