,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X000792.SZ,X600547.SH,X600886.SH,X601600.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X000877.SZ,X002271.SZ,X600803.SH,X600362.SH,X600426.SH,X601991.SH,X600027.SH,X601699.SH,X000983.SZ,X600176.SH,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X600160.SH,X000408.SZ,X600219.SH,X300037.SZ,X000629.SZ,X000539.SZ,X600378.SH,X002080.SZ,X600985.SH,X600688.SH,X600612.SH,X600348.SH,X000932.SZ,X002409.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.721345165060306,0,0,0.0495380146774603,0,0,0,0,0,0,0,0,0.10865155470927,0,2.16840434497101e-19,0,0,0,0,0,-0.0372121783513102,0,0,0,0,0.065831936696215,-1.38777878078145e-17,0,0,0,0,0.162081511186095,0,0,0,0,0,0.0667347929838331,0,0,0,0.0136992140043376,0,0,0.127752617889146,0,-0.119057557521208,0,0,0,0.0781955292524479,-0.0485021781632576,0.179742066813956,-0.209946776954744,0,0,0,0
X600028.SH,0.682148171532968,0,0,0,-0.113387590652122,0,0,0.0391900508284315,0,-0.09063646116757,0.0787123856009621,0,0.134384405285225,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.00276556299436623,0.00497677959979293,0,0,0,-0.0346008170335566,0,0,-0.0404775849332873,0,0,0,0,0,0,0,0,0,0,0,-0.0142130839132721,0,0,0,0,0,0.0103280570365589,-0.0180330235195415,0,0,0,0,0,0
X601088.SH,0.13139177972996,0,0,0,-0.274427368730899,0,0,0,0,0,0.135708064816063,0,0,0,0.272896474945283,0,0,0,0,0,0,0,0,-0.017641609566885,0,0,0,0,0,0,0,0,0,0.0925003889853745,0,0,0,0,0,0,0,0,0.0120925192576567,0.197230497643427,0,0,0.0194935483663315,0,0,0,0,-0.0225923776946998,-0.0364171684841687,0,0,0,0,0,0
X600309.SH,0.00841926328488349,0,0.0249314907239342,0,0,-0.115700023391788,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235269774973614,0,-0.0705840413678314,0,0,0,0.279051599167809,0,0,0,0,0,0,0.109450767749806,0,0,0,-0.0473708947944382,0,0.0277832432304901,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0575635420627406,0.0314492790209272,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.28343116118309,0,0,0,0,0,0,0,0,0,0,0,0,0.0457877020248691,0.065970849143373,0,0,0,0,0.105604495723817,0,0.00318057699886956,0.149054692383942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225351072439425,0,0,0,0,-0.041968628513591,-0.0461389685227871,0,0,0,0,0,0
X600011.SH,0,-0.0710894816844232,0,0,0,0,0,0,-0.281750679115191,0,-0.13328770433681,0,0,0,0.0830680225434049,0.0366467950241278,0,0,0,0,0.475638930716705,0,0,-0.0176520252841993,0,-0.0319369012151605,0.101017653458637,0.207192699515727,0,0,0,0,0,0,0,0,-0.0622582897201979,0,0,0,3.46944695195361e-18,0,0.123092309873287,0,0,0,0,0,0,0,0,0,-0.0247187950120557,0,0,0,0,0,0
X600585.SH,0,0,0,0.147210422279331,-0.0135051308408188,-0.0372112796236918,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.43745109039558,0.0366341233903351,0,0,0,0,0,0,0,0,0,0.0932653853150741,0.001645811405514,0,-0.00512292214626038,-0.020488993255609,0,0.0651485837013771,0,0.013040988922697,0,-0.0474248825032436,0,0,0,0,0,0,0,0,-0.00432573165357825,0.0156646899222333,0,0,0,0,0,0
X600019.SH,0,0.091853747706476,0,0,0.055125910718132,0,0,0,0,0,0,0,0.11448872323007,0,0.102108189748903,0,0,0,0,0,0,0.0251256508847053,0,0,0.0787331639943543,0,0.0904198153713497,0,0,0,0,0,0.0284364722752673,0,0,0,0,0,-0.0541612778770504,0,0,0,0,0,0,0,0,0,0,0,0,0.0728135314131844,0,0,0,0,0,0,0
X002460.SZ,-0.0720225782129005,0,0,0,0,0,0,0,0,0.64916514897505,0,0,0,-0.0808177565560239,0,0,0,0,0,0,0,0.111400716132822,-0.07960461228498,0,0,0,0,0.0353449627850161,-0.025166946461696,0,0,0,0,0,0.0176050216834254,0.163539200113715,0.0864078693381111,0,0,0,0,0,0,0,0,0,0,0.074720694968734,0.000453502088333476,0,0,0,-0.017006205422914,0,0,0,0,0,0
X002466.SZ,0,-0.0176920446500534,0,-0.00246600424298208,0,0,0,-0.113984681352138,0.345336579985799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116459554362667,0,0,0,0,-0.0810057608694614,0.0790636937379853,0,0,-0.0885080377861482,0.173805523728175,-0.0986123468713638,0,0.0771504198836667,0,0,0,0.105068026491585,0.245334299723327,0,0.110152197092747,0,0,0,0,0,0.060316009712059,0,-0.077811114697496,0,0.0233201576212298,0,0.617094015055791,0,0,0,0
X601898.SH,0,0.14558001813875,0.176526844270725,0,0.15182743026809,0,0,0,0.087687056259037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258657964061044,0,0.334709518428478,0,0,-0.170561534241518,0,0,-0.034062385064784,-0.00931643139956222,0.0709858764886115,0,0,0,0,-0.0835226520336849,0,0,0,0,0,0,0,0,0,0.11911517835482,0,0.139013981860482,0.0384831728083605,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.231024416533798,0.108851330154693,0,0,0,0,0,0.0489728563496313,0,0,0,0.0314941915783147,0,0,0,0,0,0.0416863865338835,0,0,0,0,0,0,0,0,0.000697395732800951,0.0290360408102876,0,0,0.105642101626542,0.0336148501548641,0.0740544840914137,0,0,0,0,0,0,0,0.00578934271058007,0,0,0,0,0,0,0,0,0,0
