,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600660.SH,X600111.SH,X600309.SH,X600886.SH,X600489.SH,X600299.SH,X000898.SZ,X000792.SZ,X601158.SH,X000723.SZ,X000959.SZ,X000709.SZ,X600583.SH,X002466.SZ,X000408.SZ,X000630.SZ,X000883.SZ,X600352.SH,X600098.SH,X600623.SH,X600219.SH,X000983.SZ,X000539.SZ,X000027.SZ,X600021.SH,X000937.SZ,X000060.SZ,X601699.SH,X600549.SH,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.370156710713498,0,0,0.0698794101813923,0,0,0,0,0,0.0229782913456527,0,0,-0.00553331512654879,0.00775022024171138,0,0,0,0.0252835390948994,0,0,0,0,0,0,0.0496596845732108,0,0,0,0,0,0.0154019451382957,0,0,0,0,0,0,0.11550981845891,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426833373729692,0,0,0,0,0,0
X600028.SH,0.608654361589172,0,0,0,0,0,0.260433445808303,0,0,0,0,0,0,0,0,0,0,0,-0.0534798621102948,0,-0.0158996479878397,0,0,0,0,0,0,-0.0260705265448754,0,-0.00061630743406106,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0392628839726135,0,0,0,0,0,-0.00964385374642372,0,0,0,0,0,0,0,0.0888376935044071,0,0,0,0,0
X601088.SH,0,0,0,0,0.0286597692858036,0.0798775363966027,-8.67361737988404e-19,0.102910424589449,0,0.105485710492286,0,0,0,0,0,0,0,0,0,0.013181731837124,0,0,0,0,0,0.108042623772215,0,0,0,0,0,0,0,0,0.0814642017001675,0,0,0,-0.106539497743651,-0.0681867407348429,0,0,0,0,0.159207296880311,0,6.93889390390723e-18,0,0,0,-0.0336879847995352,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.0291737471973698,0.132965746159093,0.310520917269977,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926664218286387,0,0.0297349080010597,0,0,-0.013623806010591,0,0,0,-0.0635785660012645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588712361542149,0.0503914635819578,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.404024212969135,0,0,-0.0463361318613743,0,0,0.158675061698638,0.00956563567748567,0,0,0,0,0,0,0,0.0177826822785485,0,0,0,0.00291051972005712,0,0.0629874008064557,0,0.0616990355796151,0,0,0,0,0,0,0,0,0,0,-0.0155167509954235,0,0,0.27770866146983,0,0,0,0.190339961085582,0,0,0.0509126837211483,-0.0120697382523578,-0.571730107635048,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0510118720698306,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.123025072850769,0,0,0,0.240831467155914,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.081133786466233,0,0,0,0,0,0.0610584346952829,0.0326672457994863,0.00285311208033221,0,0,0,-0.000476549435894581,0,0,0,0,0,0,0
X600585.SH,0,0.349253513381339,0,0,0.0334339280603637,0,0,0,0,0.0058545591349393,0,0,0,-0.0630178401896611,0,0,0,0,0,0.132609010499075,0,0.260822228685466,0,0,0,0.175367435220768,0,0,0.0469429937514989,0.000318720515190067,0,0,0,0,0.234358815712778,0,0,0,0,0,-0.0446214958917014,0,0,0.0350496643170032,0,-0.165719135443585,0,0,0,-0.0820351843819631,0,0.0344349015292491,0,0,0,0,0,0
X601898.SH,0,0,0.232723879974687,0,0,0,0,0,0,0,0,0,0,0,0.228839808083231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112676159418538,0,0,0.27580524112119,0,0,0,0.309810413892887,0,0,0,0,0,0,0,0,0,0,-0.00454140723460656,0,0,0,0,0,0
X600688.SH,0,0,0.00554154256842484,0,0.0202701600428177,0,0,0,0,0,0,0,0,0,0,0.0587900426847812,0,0,0.0919896898822112,0,0,0,0,0,0,0,0.227915225783198,0.00751214887357813,0,0,0,0.409296739735873,0,0,0,0,0,0,0.0394155354916418,0,0,0,0,0,0,0,0,0.0100638259316517,0.013583437166787,0,0,0.00290151621247847,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191398249751623,0,0,0,0.0408250820100281,0,0,0,1.04763195541188,0,0,0,0,0,0,0,0,0,0,0.0525298736717804,0,0,0.0355604961547902,0,0,0,0,0,0,0,0,0,-0.138338615692962,0,0,0,-0.00575369384822333,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0726216788651566,0,0,0.0804711470068501,0,0.124609102784265,0.11373490089298,0,0,0,0,0,0,0,0,0,0,0,0,0.0342633593309084,0,0,0,0,0,0,0,0,0.157485258642666,0,0,0,0,0,0,0,0,0,0,0.385816805022377,0,0,0.156782576602307,0,0,0.00289632104374443,0,0,0,-0.246531497750802,0,0
X600795.SH,0,0,0,0.0673873487297142,-0.144288160428548,0,0,0,0,0,0.124634214103462,0,0.098507282790305,0.02610425585657,0,-0.0806715453189083,0,0,0,0,0,0,0,0.0115560854802677,0,0,0,0,0,0.00189363019766477,0,0,0,0,0,0,0,0,0.08057436660067,0,0,0,0,0,0,0,0,0,0,0,-0.00194560503206071,0,0.130705758528415,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.298839096517935,0.0845888549065699,0,0.0691212913205745,0.191472505545666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246795739362496,0,0,0,0,0,0.148824410456453,0,0,0,0.0717921240350804,0.320605041814039,0,0,0,-0.0692611110628786,0.0410710108395567,0,-5.55111512312578e-17,0,0,0,-0.0141864742997081,0,0.0707477800352007,0,0,-0.0736109668307688,0,0
X300072.SZ,0,0,0,0,0.0795845757645126,0,0.230709302161584,0,0,0.0910274989784539,0,0.202101445911047,0.229643753285983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042419850610253,0,-0.694635365594717,0,0.494285204172176,0,0,0,0,0,0,0,0,0,0,0,0.034438184210043,0.0107353095573457,0,0,0,0.353280979675434,0,0,-0.603231804838176,0,0,0.398811643519813,0,0
