,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601158.SH,X600299.SH,X600583.SH,X000027.SZ,X601992.SH,X600309.SH,X000539.SZ,X600352.SH,X000898.SZ,X000630.SZ,X000709.SZ,X000792.SZ,X600021.SH,X000883.SZ,X600660.SH,X002470.SZ,X600098.SH,X600623.SH,X601918.SH,X600307.SH,X600489.SH,X600863.SH,X002466.SZ,X000629.SZ,X300072.SZ,X600578.SH,X600022.SH,X600547.SH,X600008.SH,X000060.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.59595236218522,0.0746441013139859,0,0,0,0,0.0306386960874996,0,0,0,0,0,0,0,0,0,0,0,0,0.105770627821585,0.00776871677886073,0,0,0,0,-0.0928306155320383,0,0.0238393744308514,0,0.0501289507652199,0,0,0,0,0,0.0208106988686224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188016775522344,0.0287853591760909,0,0.0502674043369183,0,0,0,0
X600028.SH,0.248183972184123,0,0.101538652377183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168992626283629,0,0,0,0,0,0,0,0,0,0.0205585636552383,0,0,0,0,0,1.73472347597681e-18,0.0939428206200377,0,0,0.102806295272038,0.0830094574048921,0,0,0,0,0,0,0,0,-0.0110325590420962,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.130965496625396,0.00821760666770168,0,0,0,0,0.540080593306748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129902204638017,0,-0.019653373284006,0,0,0,0.106468778551658,0,0,0,0,0,0,0,0,0,-0.0192341373517311,0,0,0,0,0,0,0
X600011.SH,0,0,0.0465558021423972,0,0,0,0,0,0,0,0,0.419166859249132,0.0707322738564205,0,0,0,0,0,0,0,0,0,0.258570945553102,0,0,0,0,0,0,0.0155314554959379,0,0.103021974091647,0,0.0578493152338885,0,0,-0.0892215401695629,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.00332261275115472,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.13738419943103,0,0,0,0.148267000598329,0,0,0,0,0,0,0,0,0,0.175785311311687,0,0,0,0,0,0,0,0,0.0141995244984486,0,0,0,0,0.0373773350968243,0,0.127311407619352,0,0,-0.0432086612191592,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.00821592327406447,0,0,0,0,0.17613519433638,0,0.163927001859624,0,0,0,0,0.173480602259098,0.0431339077552187,0,0,0.0373009402872323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260439576085,0.00766962953154954,0,0.0866741322668807,0,0,0,0,0,0,0,0,0,-0.031437385529969,0,0,0,0,0,0,0
X600585.SH,0,0,0.172051982301256,0,0,0,0,0,0.165413637303058,0,0,0,0,0.105515464476769,0,0,0,0.0258864083787524,0,-0.0142344084609179,0,6.93889390390723e-18,0,0.454537868195041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00293488225308652,-0.0173353710630059,0,0,0,0,0,0
X601898.SH,0.16116301628397,0,0,0,0,0,0,0,0,0.264598702663231,0.101272353959995,0,0,0,0.137821358234038,0,0,0,0.0251553256621746,0,0,0.105816683204544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186917431885115,0,0.022833213785402,0,0,0.174838302336602,0,0,-0.20773809477374,0.14402207069471,0,0,0,0,-0.0118835030676087,0,0,0,0,0,0,0
X600795.SH,0,0,0.275569112769205,0,0,0,0,0,0,0,0,0,0,0,0,0.100034843222865,0,8.67361737988404e-19,0,0.0294315926190553,0.0150519830607112,0.0224087429231799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116888953380649,0.00574579401672392,0,0,0,0.0804994597519095,0,0,0.0138085065745193,0,0,0.0777790071464784,0.104499297318634,0,0,-0.0342053007304622,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.16225652352343,0,0,0,0,0,0,0.263959516238213,0,0,0,0.0983889987440487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647431349121436,0.0701482796960414,0.00165570105542823,0.0812266984262188,0,0,0,0.115485738614157,0,0,0,0.015067467278544,0,0,0,0,0,0,0,0,0,0,0,0
