,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600011.SH,X601898.SH,X600019.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X600795.SH,X600362.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600027.SH,X000708.SZ,X600010.SH,X600111.SH,X000301.SZ,X600489.SH,X601699.SH,X000983.SZ,X600160.SH,X600803.SH,X601991.SH,X000877.SZ,X600426.SH,X000933.SZ,X000630.SZ,X000807.SZ,X000408.SZ,X600985.SH,X000786.SZ,X601168.SH,X600612.SH,X600219.SH,X600176.SH,X002128.SZ,X000932.SZ,X000883.SZ,X002271.SZ,X600096.SH,X600348.SH,X000027.SZ,X601666.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.216892858239752,0,0,0,0,0,0,0,0.145215154484535,0,0,0,0,0,0.400113572806058,0,-0.00921293803190977,0,0,0,0,0,0.0129777128234923,0,0.109521032599406,0,0.0159138641451601,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0131375388299137,0,-0.0197626167846693,0,0,0,0,0,0.0610099259605344,0,0,0,0,0.00995124854260802,1.73472347597681e-18,0.148379580419068,0,-0.000429652180727755,0,0,0,0,-0.10567477554846,0,0.290188722585595,0.114277500341729,0.198666633577431,0,0,0,0,0,0,0,-0.0348773059668242,0,0,0,0,0,0,0,0,-0.0418473879080254,0,0.159239555551722,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0519774774657886,0,0,0,0,0,0,0,0.270777609142451,0,0,0,0,0.19906685584819,0,0,0,0,0,0,0,0,0.137128186931502,0,0,0,0.0209648160895244,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.00231703812449413,0,0,0,0.131084359953789,0,0,0,0,0,0,0,0,0
X002466.SZ,0.079781973326716,0,0,0,0,0,-0.215141082148872,0,0,0,0,-0.113896953827897,0,0,0,0.214967304302051,0,0.684295023395794,-0.0716329971417105,0,0,0.0115619996982261,0,0,0,0,-0.0573150680993442,-0.035758086605655,0,0,0,0,0,0,0.21889373526541,0,0,0,0,0,-0.0280745775031174,-0.0808883926442855,0,0,0,0,0.0369371927450485,0,0.0531186970353301,0,0.107399416038178,0.0128326518770964,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0.1481437114192,0,0,0,0,0,0,0,0,0,0,0,0,0.752856716168203,0,0,0,0,0,0,0,0,0,0,0,0.062428539252148,0,0.0887272671119173,0,0,0.00343029194835044,0.0426706381562213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682396918820388,0,0,0.0361312305439874,-0.0740246478597977,0,0,0,0,0,0
X600027.SH,0.0895099783978336,0,0,0,0,0.536065490800816,0,0,0,0.0382642688080006,0.04079480476677,0,0,0.368347078817925,0,0,0,0,0,0,0,0,0.0246495827245408,0,0,0,0,0.0688369509234647,0,0,-0.410917540258252,0.00886482785092195,0.0670125390195911,0.192498276789116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169640123751883,0,-0.0898440652988182,0,0,0,0
X000708.SZ,0,0,0,0,0.143255515821525,0,0,0,0.148095986380124,0.0274120420703604,0,0,0,0.0378159738089207,0,0,-0.0172094324142572,0,0,0,0,0,0,0,0,0,0,0.0958972909816176,0,0,0,0,-0.0878182146238613,0.151797075567497,0,0,0,0,0.00949514417036566,0,0,0,0.0600143088793872,0,-0.0993852985814164,0.105024156913835,0,0,0,0,0,-0.0133229879586099,0.0449785646917979,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.261083171118221,0,0,0,0.167357357239465,0,0,0,0,0,0,0,0,0,0,0.570989786477846,0,0,0,-0.139948451950478,0,-0.0306406390944219,0,0,0,0,0,0,0,0,0.0801965541248357,-0.00699296795064895,0,0,0,0,0,0,0,0,0,0,-0.0662216537579572,0,0,0,0.0331146787655925,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365772265688953,0.0923649857695841,-1.73472347597681e-18,-0.0401886799107056,0,0.557698848733439,0,0,0,0,0,-0.0326797305006296,0,0,0,0,0,0,0.0547513335263568,0.137367841222235,0,0,0,0,0,0,0,0,0,0.0698110757504953,0,0,0,-0.0457844642913809,0.172422558486589,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.0219311919205286,0,0,0,0,0,0,0,0.0766074050047764,0,0,0,0.163345393789031,0,0,0,0.0339719060380832,-0.0483600529922387,0,0,0,0,0,0.0134361843694539,0,0,0,0.0696140251108281,0,-2.16840434497101e-19,0,0,0,-1.73472347597681e-18,0,0,0.174543174052024,0,0,0,0.0254818341164993,0,-0.0359191457363538,0,0,0,0,0,0,0
X600489.SH,0,0,0.0993099929149737,0,0,0,0,0,0.612295061670762,0.0230405715701471,0,0,0,0,0,0,0,-0.0335289514389972,0,0,-0.0637955466453799,0,0,0,0,0,0.0629890676337189,0,0,0,0,0,0,0.0527193795302187,0.0192330412179131,0,0,0,0,0,0,0,0,0,0,0.140880926421991,0,0,0,0,0,0,-0.0344425979338427,0.0182775637025783,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.477104128532294,0,0,0,0,0,0,-0.0123059690824404,0,0,0.0282182499010401,0,0,0,0,0,0,0,0,0,0,-0.202433512243666,0,-0.00544939210872594,0,0,0,0,0,0,0,0,0.0145571827189017,0,-0.24385026855808,0,0,0,0,0,0.549242891011552,0,0,0,0,-0.148564130966767,0.158882917138381,0,0,0,0,0,0
X000983.SZ,0.195321220937433,0.0427789901609018,0,0,0.0688426429825935,0,0.0117269458860417,0,0,0,0,0,0,0,0,0,-0.0265629899304683,0,0,0,0,-0.0704284714432482,0,0,0.0835047295679174,0,0,0,0,0,-0.0466284700176547,0,0,0,0,0.57291165136885,0,0,0,0,-0.0455872165049015,0,0,0,0,0,0,0,0,0,0,0.00438618154837734,0,0,0,0,0,0,0
X600160.SH,0,0,0,0.109856913822057,0,0,0,0,0,0,0,0,0.16503652737007,0,0,0,0,0,0,0,0,0,0,0.0703633352849822,0,0,0,0.126750199327287,0,0,0,-0.0851988658490866,0,0,0,1.0842021724855e-19,0,-0.322656249825282,0,0,0,0,0.487882391401779,0,0,0.0539985535476813,4.33680868994202e-19,0.173922422315306,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0.125388784088943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215400828153488,0.158432355956814,-0.0418606739049621,0,0,0,0,0,0.0194988950315011,0,0.0374811224224536,0,0,0,0,0,0,0,0,0.031517581860375,0.0221896822063418,0,0,0,0,0,0,0,0,0.0434867322781556,0,1.73472347597681e-18,0,4.33680868994202e-19,0.103885998774553,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0197275457398983,0.0430172204540599,0,0,0,0,0,0.00884825495441353,0,0,0,0,0,0,0,0.0969555556458363,0,0,0,0,0,0,0.0513444663838843,0,0,0,0.487693145752568,0,0,0.169538738643414,0.0283464777352655,0,0.0277762248411188,0,0.0326578903002375,0,0,0,0,0,0,0
X000877.SZ,-0.0779301114857648,0,0,0,0,0,0,0,-0.0570942715653647,0.193678948730477,0,0,0,0,0,0.144161518045844,0,0,0,0,0,0,0,0,0,0,0,0.238088483949364,0,0,0,0,0,-0.263245846600545,0,0,0,0,-0.141591016711785,0,0.0146017985150215,0,0.0213662691865474,0,0,0.00635291018547234,0,0,0,0,0,0.0521765666560823,0.00149187111184675,0,0,0,0,0,0
X600426.SH,0,0,0,0.343658351780122,0.055786394221224,0,0,0,0.00932911413052555,0,0,0.146857865303811,0,0,0,0,0,0.0269594050851728,0,0,-0.0157911674749753,0,0,0.0326483784010464,0.0879480170403059,0,0,0,0,0,0,0,-0.0764831741039788,0,0,0,0,0,0,0,0.465508527821303,0,0,0,0,0,0,0,0,0,0,0,0.0372807444293474,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.0323690982397781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301421043281004,0,0,0,0.124216793506921,-0.132334243016949,-0.139975888033848,0,0,0.195783968647886,0,0.160297710040017,0,0,0,0,0,0,0,0,0,0.077343474755067,0,0,0,0.309741410981982,0,0,0.015798043281218,0,0,0,0,0,0
X000630.SZ,0.0469412731680807,0,0,0,0,0,0.0167524211579046,0,0,0.0229117747121187,0,0,0,0,0.697012800085012,0,2.71050543121376e-20,-0.14424186333325,0,0,0,0,0,0,0,0.0399490249538836,0,0,0,0,0,0.0472263123879648,0,0,0,0,0,0.0749554650433062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142328650205615,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.394708822752484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119046708895142,0,-0.0492215683956744,0,0,0.125421850872515,0,0,0.0650662953182753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189873477020849,-0.0168599259711977,0.0159093199804502,0,0,0,0,0,0,0
X000408.SZ,0.182792900106897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202842578657054,0,0.14586649238555,0,-0.183930890281918,0,0,0,0.0777830784435113,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,-0.0747870259783647,-0.000237591585072594,0.39854955058941,0,0,0,0,0,0,0,0.270404449933634,0,0,0,0,0.0738614394350998,0.0381698688050678,0,0,0,0,0,0,0
X600985.SH,0,0.0495271747216392,0,0,0.0207988108216367,0,0.0921994307112377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371637979677501,0,0,0.357346820966948,-0.0149408295577599,0,0,0,0,0,0,0,0,0,0,0.0451779139493012,0,0,0,0.0295214260648595,0,0,0,0,0,0,0.253457596326992,0.0375952298795949,0,-0.0244611593787247,-0.00895598176215083,-0.0198654515100395,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.257543831975322,0,0,0,0,0,0.0972388268745719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106113965369586,0.0359147576161361,0,0,0.183551950374554,0,0,0.117277322490954,0,0,0,0,-0.0631108187880119,0,0,0.078625380226111,0,0,0,0,0,0,0,0,0.123102056391661,0,-0.0704479928500761,0,0,0,0,0,0,0
X601168.SH,0,0.0953697272000462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696680149708468,0,0,0,0,0,0,5.42101086242752e-20,0,-0.0665311540944292,0,0,0,0,0,0.379901461722241,0,0,0.0560083614993537,0,0,0.155743695928961,0,0,0.416291817125699,0.246752300804106,0.209384524649732,0,0,0,0,0.115240236677686,0.0463236253888648,0,-0.0248329619480096,0.0586651345569556,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,-0.114009032864087,0,0,0,0,0,-0.0547152926905598,0.000584961993688092,0,0,0,0,0,0,-0.0421886338916507,0.0178384929311994,-3.46944695195361e-18,0,0,0,0,0.136061949310372,0.23936614380939,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.184691697303707,0.317416803082186,0,0.107405373663327,0.0124146376218474,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,-0.0228903092399799,0,0,0,0,0,0,0,0.131280994068145,0,0.0643684870812692,0,0,0,0,0.0168989746688678,0.106930361641394,0.0127213080691858,0,0,0,0,0.0170416413048124,0,0,0,0,0.305806155727647,0,0,-0.0608763525329409,0,0,0,0,0,0,0,0.0531438436942823,0,0,0,0,0,0,0,-0.0219258832520917,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.0758118688980865,0.0167184471333568,0,0,0,0,0,0.0865885925944247,0,0.13529443175471,0,0,0,0.162430740897288,0,0,0,0,0,0,0,0,0.116830990790834,0.0571154099003605,0,0.0291432880259537,0,0,0.173185652675977,0,0.0981829744304045,0,0,0,0,0,0.246347456478695,0,0,0,0,0,0,-0.0050335417068867,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0943449059268216,0,0,0,0,0,0,0.0267010466191705,0,0,0,0,0,0,0,0,0,0,0,0,0.0874827141431656,0,0,0,0,0,0,0.0739334898882122,0,0,0,0.0155554801392035,0.00341453771372347,0.175878420206212,0,0,0,0,0,0.0461810947911603,-3.46944695195361e-18,-3.46944695195361e-18,0,0,0.0933534018870555,0,0,0,0.00112134367209846,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0892233284854451,0,0,0,0.197408646871169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242079509617301,0,0,0.0743844598470819,0,-2.16840434497101e-19,0,0,0,0,0,0.0268644947215866,0.079500388280937,0,0,0,0,0,0,0,0,0,0.0646172522767394,0,0,0,0.0077801365052885,-0.167869604887308,0,0,0,0,0
X000883.SZ,0,0,0,-0.0139848750803611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136082712164878,-3.46944695195361e-18,0,0.0973779304770248,0,0,0,0.0117287266025096,0,0,0,0,0.0807597721496022,0.0141334734660643,0,0,0.1542203975285,0.181074035767325,0,0,0.118622204811113,0,0,0,0.210158112291322,0,0,-0.0106087723803947,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,-0.0422409435533759,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.166562591580435,0,0,0,0.0385700298566866,0,0,0,0,0.0674664182462204,0,0,0,-0.0674838196887049,0,0,0.206679502018159,0,0,0,0,-0.0525510879399789,0,0.344874069967928,0,0,0,0,0,0,0,0,0,0,-0.0359264515234266,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606161150710077,0,0,0,0.211196527759145,0,0,0,0,0.121293737911492,0,0,0,0,0.167966541946622,0,0,0.163892634192411,0,0,0.0680087579667817,0,0,0.143679834069669,0,0.0808703653445577,0,0,0,0,0,0,0,0,0.0342926724835614,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0413796509759828,0,0.100336148193579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21392573966703,0.0293725605101228,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0365333914142705,0,0.239731030197673,0,0,0,0.0702952416919319,0,0,0,0,0,0,0.00674920222461273,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000027.SZ,0,0,0,0,-0.025486396083285,0,0,0,0.0674396248480422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153649155632178,0,0,0.0238900996381947,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.268201744606865,0.0541210735057054,0,0,0,0,0.00816029889865693,0,0,0,-0.00764384519999429,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,-0.00341748101858486,0,0,0,0,0,-0.0638625773948676,0,-0.0697623533673284,0,0,0,0,-0.0209892044105809,0.300401157056092,0.127715673130504,0,0,0,0,0,0,0,0.178987006150624,0,0.316555637668812,-0.279420074654933,0,-0.0797049400536971,0,0,0,0,0,0.110437289107335,0,0.238738819900377,0,0,0,0,-0.0278151408445793,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0.229478552999532,0,0,0,0,0,0,0,0,0,0,0,0,0.174285628437273,0.00834087226519076,-0.0125168299063148,0,0,0,0,0,0,0,-0.0272614222978538,0,0,0,0,0,0,0,0,0.227681524616963,0.280321406617048,0,0.154810934441567,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611776104810213,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0674996977395113,0,0.0288883703707317,0,0,0,0,0,0,0,0.253688674506389,0,0.0873960155620776,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0428303266662609,0,0,0,0,0.0518668135715862,0.0381069707476256,0,0,0,0,0,-0.0707086610987799,0,0,0,-0.218139315417906,0,0,0.0367461621013077,-0.133675039488334,0,0,0,0,0,0
Slope,0,0,0,-0.0261516956216309,0,0,0,0,0,0,0,-0.376464192786804,0,0,0,0,0.0388788842816292,0,0,0,0,0,0,0,-0.157361348763992,0,0,0,0.27082326122921,0,0,0,0,0,0,0,-0.389396524862493,0.0209643496919777,0,0,-0.191143320018494,0,0,0,0,0,0,0,0,0.129637644131637,0.379202701980641,0,0.911602048385694,0.509417749639384,0,0,0,0,0
TED,0,0,0,0,0,0,-0.0315911980395268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266146114131644,0,0,-0.08324783487519,0,0,0,0,0,0,0,0,0,0.147005157260596,-0.0385299065916984,-0.124850087284395,0,0,0,0,0,0.115949891082223,0,0,0,0.16511143235434,0,-0.0239828352322972,0.686775662127691,0,-4.33680868994202e-19,0,0,0,0,0
RealEstate_excess,0.496627843286458,0,0,0,0,0,0,0,0,0,-0.0135538169695631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176836014224598,0.0583837572144304,0,0.0561800885047584,0,0,0,-0.102564222497801,0,-0.0654178050168145,0,0,0,0,0,0,0,0,0,-0.214112108934166,0,0,-0.0162986984239136,-0.0434104448669087,0,0.0312332551148016,-0.0453424367662246,0,0.17899827281628,0,0,0,0
MKreturn,0.107682280665191,-0.110200570929655,0,0,0,0,0,0,0,0,0,0,-0.117773499494007,0,0,0,0,0,-0.0294556225154723,0,0,0,0,0,-0.056501293027815,0,0,0,0,0,0,0,0.0299778464288175,0,0,0,0,-0.0844810666134968,0,0,0,0,0.116851898369217,0,0,0,0,0,-0.0330817748746625,0,-0.14332928380187,0.0306477400603353,-0.0421311288204528,0.159344011374006,0,0,0,0,0
MKvol,0,0,0,0.0160996112597931,0,0,-0.00727701339728512,0,0,0,0,0,0,0,0,0,0,-0.00102654007945372,0,0,0,0.0165304648534982,0,0.044104991473408,0,0,0,0,0,0,0,0,0,0,0,0,-0.00997289015538449,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00657297808550211,0.0242899976305618,-0.0160920497448521,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022242902537756,-0.00746347816276595,-0.00150435648152215,4.33680868994202e-19,0,0,-0.00994729734148926,0.0100040744234167,-0.00806133189453982,-0.00848927513430235,0.00848866758020429,0,0,0,0,0,0,0,0,0,0.0111811181470954,0,0,0,0,0,0,-0.0156727254982046,0.0462318749535143,0.0171428364058971,0,0,0,0,0
CarbonVol_Hubei,0,0.00810799461392202,0,0.00937795240619671,0,0,-0.0154431165639353,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.000957195591369067,0.000819620001024746,0,0,0.0129196846913622,-0.0139603228078531,0,0,0,0,0,0,-0.00411799540266087,0,0.00512531297444157,0,0,-0.00522187581920864,0,0,0,0,0,0,0,0,0,0,0,0.00274411963368824,0,0,0,0,0.00244559010436697,-0.0028151637202948,0,0,0,0,0,0
