,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600660.SH,X601600.SH,X600010.SH,X600362.SH,X600801.SH,X600188.SH,X600352.SH,X600795.SH,X601991.SH,X002460.SZ,X002466.SZ,X000786.SZ,X600688.SH,X601992.SH,X600111.SH,X002271.SZ,X600176.SH,X000723.SZ,X600027.SH,X002353.SZ,X600583.SH,X600426.SH,X600516.SH,X000898.SZ,X600299.SH,X600489.SH,X000709.SZ,X000883.SZ,X600219.SH,X601158.SH,X000629.SZ,X600612.SH,X000792.SZ,X000553.SZ,X000027.SZ,X000630.SZ,X600808.SH,X000825.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00795564830729941,0.154508252118688,0,0,0,0,0,0.0133875091718793,0,0.172144305389642,0,0.0456493585995702,0,0,0,0,0,0,0,0,0.0132883054994975,0.0026409855011783,0,0,0,0.0344738983119244,0,0,0.0776940897438235,0,0,0,0,0,0,-0.0350227321771694,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162309509876603,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0329382288575685,0.0536570738668685,0,0,0,0.00965508522723691,0,0,0.117590217753986,0,0,0,0,0,-0.00979616959937101,0,0,0,0.0345544936664706,0,0.00487280523291549,0,0.0402503448808716,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207222741155246,0,0,0,0.0814356757047696,0,0.0132374345463897,0,0,0.0136546694871447,0,0,0,0.0161366245800795,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.00853781661805414,0.0506843030405044,0,0,0,0,0,0.0721029559906214,0.349591238285831,0.0175466465301166,0,0,0,0.00106195042508439,0,0,0,0,0,0,0,0,0.006861309398565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00941536121383706,0.00865879802817133,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0287593027558859,0,0,0,0.0357914262504948,-0.140368271428269,0.0238938311259284,0.161160599273935,0,0,0,0.402514331250018,0,0,0,0,0,0,0.0731872467821889,0,0,0,0.0762708094305865,0,0.00076324194029018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188965405993424,-0.00851323676486652,0,0,0,8.67361737988404e-19,0,0
X600309.SH,0,0,0,0,0,0,0.0850703117280563,0,-0.0482801856456259,0,3.46944695195361e-18,0,0,0,0,0.361635000818329,0,0,0,0,0,0.0141192748443761,-0.0545768079684979,0,0,0,0.0848778238587546,0,-0.256833881526252,0,0,0,0.17960701373431,0,0,0,0,0,0,0,0,0,0,-0.0878261756634913,-0.0352268710051873,-0.0742300044007577,0,0,0.361215160089604,0,0.0620518060249089,0,-0.0656834125742887,0,0,0,-0.0891088201133275,0,0
X600019.SH,0,0,0,0,0,0,-0.0520193409894999,0,0.0364223744983744,0,0,-0.0278051344789292,0,0.0647585488739337,0.111174137985251,0,0,0.0854283378050997,0,0,0,-0.056896632103834,0,0,0,0,0,0.0374899155251845,0,0,0,0,0,0,0,0,0,0.0330507116756331,0,0,0,0.019547797391201,1.73472347597681e-18,0,0.0219044392247747,0,0,0,0,0.0612795951785537,0,0.0335498650060362,0.0269590188699914,0,0,0,0.0527783836768681,0,0
X600547.SH,0,0,0,0,0.0327510338884343,0,0,0,-0.0171472002116935,-0.0296111226193694,0,0,0,0,0,0,0,0,0,0,0,-0.0841424802666143,0,0,0,0,0.0546062422163,0,2.16840434497101e-19,0,0,0,0.0585226454467072,0,0,0,0.915672597365687,0,0,0,0,-0.0514887310543652,0,0.0979809871253506,0,-0.0298387614884117,0,-0.060238393212464,0,-0.190636359081812,0,-0.0296735603365281,0.0256356037028358,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0702519999191493,0,-0.0514653797908177,0,-0.180702002815693,0,0,0,0,0,0,0,0,0,0,0,0,-0.157929571131017,0,0,0.102714039069848,0,0.110022059896369,0.11525856848126,0,0.271780100610353,0,0.0841325820886778,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.152338383587972,0,0,0,0.0035638934230285,0,0,0,0,0.0295270634513089,0,0
X000708.SZ,0,0,0,0.304465330287551,1.73472347597681e-18,0,0,0,0,0,0.0818957659804588,0,0,0,0,0,0,0.418253172388752,0,0,-0.349074221175806,0.0153413721670707,0.165770267760159,0,0.156761666268653,0,0,0,0.0970553667109892,0,0.0248668643793526,0,0,0,0,0.320667732236691,0.465454320264915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0644833582002968,0.0449817357795566,0,0,0,0,0,0
X601898.SH,0.498200362840861,0,0,0,0,0,0,0,0.0390478082064337,0,0.0384535205816446,0,0,0,0,0,0.518096446173914,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0725380088452744,0,0,0.0327151313450824,0,0,0,0,0,0,0,0,0.127663723774583,0,0,0,0,0,0,-0.0554837375135889,0.0464179115958432,0,0,0,0,0,0
