,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X002466.SZ,X600585.SH,X600188.SH,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X002271.SZ,X600660.SH,X000877.SZ,X000301.SZ,X600010.SH,X000708.SZ,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X600176.SH,X600362.SH,X000408.SZ,X600426.SH,X600096.SH,X601991.SH,X000786.SZ,X300073.SZ,X000983.SZ,X000629.SZ,X600803.SH,X600027.SH,X000723.SZ,X600141.SH,X002080.SZ,X600219.SH,X601699.SH,X002192.SZ,X600157.SH,X600801.SH,X600486.SH,X600399.SH,X002353.SZ,X300037.SZ,X600378.SH,X002407.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0927835818502714,0,0,0,0,0,0,0,0,0.0757127366116448,0,0,0,0,0.0276389998774117,0.0621329548948376,0,0,0,0,0.0956778286181123,0,-0.14580877745176,0,0.145068014024102,0.00164135515543438,0.153398969919022,0,0,0,0,0,0,0,0,0,0.0328339578054196,0,0.0691682665918605,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.123921200741505,0,0.0690385787746161,0,0.306401870635691,0.04600898491668,0,0,0.0552539405749443,0,0,0,0,-0.0966211328921366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563701017638335,0,0,0,0.18496485213813,0,0,0,0,0,0.00129635091037915,0,0,0.0952778168406342,0,0,-0.00203865130247881,0.0925234041059372,0,0,0,0.0283040288620735,0,0
X600028.SH,0,0.067989524665994,0,0.0199137836865427,0,8.67361737988404e-19,0,0,0.0124825968507352,0,0,0.0135163221324112,0,0,0,0,0,0,0,0,0,0.12336746327228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934589988807094,0,0,0.0456663012682485,0.0168715685029727,0,0,0,0,0,-0.00491482503573062,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0427080154662081,0,0,0.101584285758265,0,0,0,0,0.194533024658042,-0.00525995045087046,0,0,0,0,0,0,0,0,0,0,0.00150533046577446,0,0,0,0,0,0,0,0,0,0,0,0.00227422687586011,0.0653472206881352,0,0,0,0.0345582664188795,0.0769239603191293,0,0,0,0,0,0,0,0,0,0,-0.0353224908343501,0,0
X002460.SZ,0,0,0,0,0,0.0892419424137005,0,0,0,0,0,0,0.0127900559872983,0,0,0,0,0.0909309790990641,0,0,0,0,0,0,0,0,0,0,0,0,0.102718336488263,0,0,0,0,0,0,0.100910720982473,0,0.118471141071328,0.147349313232289,0,0,0,0,0,0.150012631395555,0,0,0.204545031349669,0,0,-0.106955563177708,0,0,0,0.0386329105248319,0,0
X002466.SZ,0,0.0802276544965332,0,0,0.607798348879365,0,0,0,0,0,0,0,0.0834268808671114,0,0,0,0,0.106631048930113,0,0,0,0,0,0,0,0,0,0.0198538670088086,0,0,0,0,-0.0853264140593754,0,0,0.153311494503605,0,0,0.0448898852313895,0,0.12821623476346,0,0,0.0439699830601653,0,0,0,0,0,0,0,-0.00788127412986703,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.0209807280944229,0,0,0,0,0.19043943780676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024977783626762,0,0,0,0,0,0,1.73472347597681e-18,0.0312162526321389,0,0,0,0,-0.00824320640029162,0,0.386230494029631,0,0,0,0,0,0,0.0251623148852581,0,0,-0.0268749763829098,0,0,0,0,0,0
X600188.SH,0,0.298441799536972,0,0,0,0,0,0,0.0158184216773355,0,0.0789277005787438,-0.190535681371135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646684165678167,0,0,-4.42834024355805e-05,3.46944695195361e-18,0,0,0,0,0,0,0,0.403069720263884,0,0,0.0917012179564407,0,-0.0117586533333512,6.93889390390723e-18,0,0,0,0,0,0.0668967444076829,-0.131929631751509,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.120409480076006,0.0340200946188445,0,0.177462533586663,0,0,0,0,0,0,0,0,0,0,0,0.0211576615828564,0,0.0792229795513613,0,0,0,0.375755933457836,0,0.0325703254613703,0,0.0676693770382453,0,-0.0526319997706293,0,0,0,0,-6.93889390390723e-18,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175383752696608,0,0
X600019.SH,0,0,0,0,0,0,0,0.00546603366064211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817952968976664,0,0,0,0,0,0,0,0.080001651767515,0,0,0.0298465548611151,0,0,0,0,0,0,0.0724537198402794,0,0.046078938018519,0,0,0,0.00416257654240312,0,0,0,0.158096881091146,0,0.0169054248449733,0,0,0,0,8.67361737988404e-19,0,0
X601898.SH,0,0.299851608425886,0,0.0426327903110674,0,0.00655719940577217,0,0.0841093858823839,0,0,0,-0.0435428359520279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200665111229479,-0.0631766171087309,0,0,0.272335668108152,0.0206534988741073,0.000688691453677097,0,0,0,0,0,0,0,0,0,0,0,0.0446544969922009,0,0,0,0,0,4.33680868994202e-19,-0.0621372760246341,0,0,0,0,0,0
X600011.SH,-0.578998083719718,0.0824107193716651,0,-0.0905695458868923,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525993913420566,0,0,0,0,0.148884099970492,0,0,0,0,0,0,0,0.0517311435382546,0.360281321772749,0,0,0,0.571661813291941,0,-0.407678267629958,0,0,0,0,0,0.229273914206322,0,0,0.151493245406866,0.117501707822024,0,0,0,0,-0.0858890262991081,0,0,0,0,-0.123746810463618,0,0
