,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X601992.SH,X000898.SZ,X002466.SZ,X600111.SH,X600516.SH,X600176.SH,X000709.SZ,X600352.SH,X002460.SZ,X600219.SH,X000629.SZ,X000786.SZ,X600299.SH,X600808.SH,X600489.SH,X600157.SH,X000630.SZ,X000825.SZ,X601158.SH,X600801.SH,X002271.SZ,X000553.SZ,X000883.SZ,X002110.SZ,X002470.SZ,X300072.SZ,X600985.SH,X600583.SH,X000408.SZ,X000027.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.227019339006423,0,0,0,0.0046179988225833,0,0,0.0208222222082718,0,0,0,0,0,0,0,0,0,0,0,0,0.0158877965909062,0,0,0,0,0,0,0,0,0,0,0,0,0.00735284149467519,0,0,0,0,0,0,0,0,0,0,0.11180084057728,0.0610727742838399,0,0,0.0494803196995125,0,0,0.00424762731057681,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,-0.0320936289886121,0,0,0.0734939030490463,0,0,0.227590406706899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287212835599997,0,0,0,0,0,0,-0.0050987400823851,0,0,0,0.0859301786501526,0.347637498673324,0,0,0,0,0,0.0721142054605107,0,0,0,0,0.145397200582055,0.0420756113350518,0.0290792817559822,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.208795759349092,0,0.0846668141320408,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0551252932117111,0,0,0,0,0,0,0,0,0,0.0544116215258345,0,0.0976969619549833,0,0,0.0937771468459321,0,0,0,0,0,-0.0428106927149211,0,0,0,0,0,0.00407567461261783,0.0102478947154645,0,0,0,0.00648766100465363,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176856896751119,0,0.0485903483727423,0,0,-0.0602487568507269,0,0,0.456723365956034,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0269242814814206,0,0,0,0,0.0124927681762575,0,0,0,0.0339732643430899,0,0
X600019.SH,0,0,0,0,0,0.0523923278447822,0,0.0479835270451989,0,0,0,0,0,0,0,0.0709670964153425,0,0,0,0,0.0113731922352707,0,0.0831407274318727,0,0.0884180327120095,0,0,0,0,0,0,0,0,0,0.0397924667770196,0,0,0,0,0,0,0,0.256546063510152,0,0,0,0,0,0,0,0,0.00575272575162286,0.00812601756232446,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125172280918121,0,0,0,0,0,0,0,0.0341170656126702,0,0,0.515423886944743,0,0,0,0,0,0.262685455905293,0.0401088685809452,0,0,0.0917765837777261,0,0,0,0,0,0,0,0,-0.0229419772785187,0.0367218698179985,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0103727584910593,0,0,0,0,0,0,0,0,0.509236025615659,0,0.662554544475729,0,0,0,0,-0.216922979747331,0,0,0,0,0,0,0,0,0,0,0.0567692644958111,-0.0614948725381857,0,0,0,0.0167507747847108,0,0,0,0.0766622413795257,0,0,0,0,0,-0.124780449133175,0,0.00873558358690866,0,0,0,0,-0.0178639213663378,0,0
X600010.SH,0,0.0451827253185879,0,0,0,0,0,0,0,0,0,0,0.0662178142414118,0,0,0,0,0,0,0,0,0,0.184414554886354,0,0,0,0,0,0.192926057918788,0.0360576685462447,0,0,0,0,0,0,0,0,0,0.067733441179277,0,0,0.0425425037730442,0,0,0,0,0,0.283156002014436,0.145900221062092,0,0.0169042485637884,-0.0131009035146288,0,0,0,-0.0347609557434586,0,0
X601600.SH,0,0,0,0,0,0,0,0.179007952949745,0,0,0,0,0,0,0,0.145415420602694,0,0,0,0.0277115378315801,0,0,0.0612552405399222,0,0.0359658414494192,0,0,0.170640988773766,0,0.0470987484024339,0,0,0,0,0,0,0,0,0,0,0.0715604549740385,0,0,0,0.056803715876495,0.0433674260620166,0,0,0,0,0,-0.0178741662198983,-0.00790686606705791,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0223792955772157,-0.0197112099745194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00668211563140016,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,1.01433223402176,0.0279380704254511,0,-0.0322647397646192,0,0,0,0,0,0,-0.0931289932928642,4.33680868994202e-19,-0.00948219935047489,0,0,0,0,-0.0462114368564187,-0.0118450588088891,0.0233060299911429,0,-0.0519428695987759,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.11918154089036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22922012455159,0,0.111527822317619,0,0,0,0,0.0787639679863852,0,0.0207918084878522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809620028842113,0,0,0.00603825440804339,0,0,0.0142094912280344,0,0,0,0,0,0
