,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X000786.SZ,X600010.SH,X600111.SH,X000301.SZ,X600886.SH,X600176.SH,X600011.SH,X601600.SH,X600188.SH,X600426.SH,X002466.SZ,X600803.SH,X601991.SH,X000027.SZ,X600801.SH,X000932.SZ,X600352.SH,X600795.SH,X600489.SH,X600219.SH,X002080.SZ,X000898.SZ,X600486.SH,X000883.SZ,X600688.SH,X600299.SH,X600027.SH,X002353.SZ,X600157.SH,X000723.SZ,X600516.SH,X300037.SZ,X600315.SH,X601992.SH,X601168.SH,X000830.SZ,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.302285353767105,0,0,0,0.0293751833346307,0,0,-0.000858813134861954,0,0,0,0.0155081184197421,0,0.0255248582116095,0,0.00732745382340914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357675543708044,0,0,0,0,0.00526575720145599,0,0.0384098380777816,0.00929675553953923,0,-0.0142678199873416,-0.00518162073185582,0,0,0,0,-0.00798436235633825,0,0
X600028.SH,0.0573512940038425,0,0,0,0,0,0.0220712854006879,0,0,0,0,0,0,-0.0184354865256075,0.0421399642512218,0,-0.0264278021896675,0,0,0,0.0159906135698926,0,0.100714097456203,0.0435230548842168,0,-0.0701675685037484,0,0,0,0,0,0,0,-0.013549540132508,0.0427628988264979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494884976168905,0.0873798028517378,0,-0.0084504807923291,-0.018662812101991,0,0,0,-0.0110165992043299,0,0
X601088.SH,0,0,0,0,0,0,0,0.0086898313985395,0,0,0,0,0,0,0,0,0.0493614066831504,0,0,0.0871202599421995,0,0.198531455426327,0,0.107601629276882,0,0,0.0629737585414379,0,0.00567220596611278,0,0,0,0.0176886994237678,0,0,-0.052698402844092,0,0,0,0,0,0,0,0,-0.00868368251479711,0,0,0,0,0.038845546400189,0,0,-0.00317147798481993,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0512888477992705,0,0.0872670216509951,0,0,0,0,0,0.141975629699719,-0.127054873467074,0.136779338742357,0.0500892792497036,0,0,-0.0412220575724269,0,0,0,0.250336448256372,0,0,0,0,0,0,0,0,0,0,-0.0381220063827001,0,0,0,0,0,0,0,0,0,0,0.122882817753996,0,0.0429733953793819,0.0892689771387312,0,0,0,-0.00180529715770017,0,0,0,0.0396327322553419,0,0
X600585.SH,0,0,0,0.00319706687545537,0,0,0.00207540079009007,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0508224774401514,0.0431484534320308,0,0,0,0,0.273372174398262,0.0511255356904585,0,0,0,0,-0.00926437171769082,0,0,0,0,0,0,0,0,0,0,0,0.0213531973175059,0,0.0579113971512876,0,0,0,-0.0264606216329412,-0.00326274341571105,0,0,0,-0.0587712522521531,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0809000553844863,0,-0.0219735535285967,0,0.112463051833207,0,0,0,0.115503754895579,0.171918794545523,0,0,0,0.0724286947089414,0.0662142898757981,0,0,0.111900759041768,0.0563861192460495,0,0,0.257066381224586,0,0,0,0,0,0.098502507974312,0,0,0,0,0,0,0,0,0,0,0.0670743490542561,0,0,0,0,-0.0608547667625698,-0.00717615640676106,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.300487696239356,0,0,0,-0.257932810906187,-0.137783737396359,0.254577760640149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232057672712653,0,0,0,-0.150367453613022,0,0.483753989279408,0,0.0328108365253448,0,0,0,0,0,0,0,-0.267481479896804,-0.118040810983775,-0.000662728610113223,0,-0.0288953846778878,0,0,0,-0.0671445795566802,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488897717690034,0.0649098756074072,0,0,0,0,0,0,-4.33680868994202e-19,0.152443383947407,0,0,0,0,0,0,0,0,0,0,0.403492619109656,0,0,0,0,0,0,0,0,0.0272413193603064,0,0,0.267430922685668,0,0,0,-0.000672971961968594,0,0,0,0,-0.0533070545995549,0,0
X002271.SZ,0,0,0,0.113601307139685,0,-0.379177589339807,-0.00339098859398835,0.0310197331071692,0,0.11792547019431,0,0,0,0,0,0,0,0,0.0986813223806362,0,0,0,0,0,0,0,0,0,0,0,0,-0.165222986936367,0,0.035271217589025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939796711273798,0,0,0,-0.0285479907794292,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.1129475958873,0.0680277667303187,0,0,-0.0806927937679726,0,0,0,-0.0578731310565183,0.117011437540615,0,0,0,0,0,0,0,0,0.0551960991330017,0,0,0,0,0,0,0.0210401245418695,0.140574319986663,0,0.391279495428087,0,0,0,0,0,0,0,0,0.0820946209522894,0,0,0,0,0.00997986344368194,0,0,-0.00565121418006596,0,0,0,-0.054540743399062,0,0
X600547.SH,0,0,0,0,0,0.0119856071634353,0,0.0498060721295454,0,-0.0198105270785131,0,0,0.117671981380343,0,0,0.10548075700209,0,0,0,0,0.0504003921271041,0.00445295359888998,0,0,0,0,0,0,0,0,0,0.132482351944624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287423011671431,0,0,0,0,0,0.0147316281191263,0,0,0,0,-0.00607716453565051,0,0
X601898.SH,0,0,0,0,0,0,-0.0720162006373111,0,0,-0.0560588486957387,0,0,0.175933499004581,0,0,0,0,0,0,0,0.10302787183246,0.197982788698454,0,0.0186356773821581,0,0,0,0,0,0,0,0,0,0.0386374188627212,0.0589298057441367,0,0.0462073137290519,0,0,0,0,0,0,0,0,-0.0571976677227878,0,0,0,0,0,-0.0119240030117358,0,0,0,0,-0.040085425555761,0,0
X600362.SH,0,0,0,0,0,0,0,0.0153062535373296,0,0.0276136844934043,0,0,0,0,0,0,0,0,0,0,0.0470899779820054,0.0946666116370234,0,0,0,0,-0.109975278951558,0,0,0,0,0,0,0.240784402737817,0,0,0,0,0,0,0.0294407593037562,0,0,0,0,0,0,0.209266962078734,0.096145959958358,0,0,-0.0249441002596029,0,0,0,0,-0.106002988861643,0,0
X000786.SZ,0,0,0,0,0,0.0562676036731672,-0.127817850238579,0,0,0,0,0,0,0,0,0,0.315255480472706,0,0,0,0,0,-0.197795261002325,0.0689398296872335,0,-0.248130220890206,0,0,0,0,0,0,0,0.0278427603100364,0,0,-0.00513876241884103,0,0,0,0.209437658542567,0,0,0,0,0,0,0,0,0,0,0,-0.0980241138106514,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.135011629530467,0,-0.109768419852185,0.0278542122323967,0,0,0,0.138328828544733,0,0,0.0796637551409635,0,0,0,0,0.0210007355338909,0,0.104676753534788,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118056907704644,-0.124841563227129,0,0,0,0.225343969286657,0,0,0,0,0,0,0,0,0.0457882260887523,0,0
X600111.SH,0,0,0,0.13571663492415,0,0.19223917719841,0.357932581416916,0,0,0.203673405694445,0,0,0.112552206928062,0,0.585003796758785,0,0.0889840846951326,0,0,0,0,0,0,0,0,0,0.11493216235253,0,0,0,0,0,0,0,0,0,-0.176515629384958,0,0,0,0,0,0,0,0,0,0,0,0,-0.119557231055629,0,0,0.0126029863036359,0,0,0,-0.121255875447023,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.117184382140519,0,0.194039147378559,0,0,0.153591774895938,0,0,0,0,-0.207310949811643,0.536401962927138,0,-0.0132359325481018,0,0,0,0,0,-0.00161800337446576,0,0,0.100720532723681,0.100219813750735,0,0,0,0,0,0,0,0,0,0,0.247690186806084,0,0,0,-0.0213785851344667,0,0,0,0,-0.0896442679598359,0,0
X600886.SH,0,0,0,0,0,0,0.0194528744075686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022814767830475,0.0276849755381763,0.203034955381441,0,0.0468486974872886,0,0,-0.0731534098875917,0,0,0,0,0.143013458657686,0,0,0,0,0,-0.0051821464532278,-0.0472783610964103,0,-0.0178668018198968,0,0,0.0833314965399181,0.122526676276746,0,0,0.0252456047279098,0,0,0,0.0661433994010777,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.11815502651187,0.384977513967947,0,0,0.00952766888361232,0,0,0.189169544517922,0.0310110112023084,0,0,0,0,0,0.0225914350084243,0.211821239135744,0,0,-0.022845484423845,0,0,0,0,0,0,0.0659362789656516,0,0,0,0,0,0,0,0,0,0.0524442411288581,0,0,0,0,0,0,0,-0.0569375583739056,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0272710410472917,0,0,0,0,0,0,0,0,0.0191769073614982,0,0,0,0,0,0,0,0,0,0.0636225706425624,0.118882778716866,0,0,0,0.136843020037896,0,0,0,0,-0.0298361498913137,0,0,0,0,0,0,0,0.0253060726443901,-0.0928646606535403,0,0,0,0,0.122457521873164,0,0,0.0229883199162489,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.00534539801962805,0,0,0.0839905257323318,0.157299940001152,0,0,0.0607642713003003,-0.0244337689248663,0,0,0,0,0,0,0,0,0,0,0,0.138937519789791,0,0,0.105627534757714,0.120987016976783,3.46944695195361e-18,0,0,0,0,0.0294554370749979,0,0,0,0,0,0,0,0,0,0,0.314891552463486,0,0,0,0,0,0,-0.020296754362773,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.172857973279682,-0.288673629594629,0,0.149569368141248,0,0,0,0.166963767958403,0,0,0,0,0.102803378535908,0,0,0,0,0,-0.148750721298186,0,0,0,0,0,0,0,0,-0.12229564632961,0,0,0,0,0,0.313509379427461,0,0,0,0,0,0,0.00255830086954726,0.0882289739818513,0,0,0.00463040129236001,0,0,0,0.00400043541972475,0,0
X600426.SH,0,0,0,0,0,0,0.0904676850013822,0.0907557833861361,0,0,0,0,0,0,0,0,0.275864122736289,0,0.144612783993181,0,0,0,0,0,0,-0.167070970351914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877926551236723,0,0,0.165900441365001,0,-0.0251496393941253,-0.012704425866664,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.556957494895492,0.0676070513402023,0,0,0,0,0,0,0.108858513289016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139994867345969,0,0,0,0,-0.0439004505965648,0,0,0,0,0.0868415360387936,0,0,0,0,0.271571979190151,0,0.242916196635716,0.0409389940816995,0.0246022648374559,0,0,0,-0.0348730506780396,0,0
X600803.SH,0,0,0,0,0,0.0221666899921423,0.0137586423361223,0.254699803237868,0,0.0191929403232877,0,0,0,0,0,0.0822853161712305,0.0999693691577119,0,0,0,0,0,0.00709621891174571,0,0,0.108599487090659,0,-0.211473390388883,0.0940480743363915,0,0,0,0,0,0,0,0.210830225906941,0,0,0,0.044201554139178,0,0,0,0,0,0,0,0,-0.131281260468937,0,0,-0.051344346918753,0,0,0,-0.0523887986892855,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0145384537421364,0,0,0,0.0258234962234223,0,0,-0.059840174879924,0,0,0,0.220434159161973,0,0,0,0,0,0,0.298247809863041,0,0,0,0,0,0,0,0,0,-0.0620411138568559,0,0,0,0,0,-0.156686426529761,0.071882620882208,0,0,0,0,0,0.00380165781985774,0,-0.0335648179092558,0.039505948528919,0,0,0,0.0494975375250651,0,0
X000027.SZ,0,0,0,0,0,0.00410014536239748,-0.0216858603486116,0,0,0,0,0,0,0,0,0.0701065595979603,-0.0533778938016925,0.194625146502472,0,0,0,0,0,0,0,0.593243341755053,0,0,0.120298132372749,0,0,0,0.0055647494200689,0,0,0,0,0,0.224171106406267,0,0,0,-0.0297137361404674,0,0,0,0,0,0,0,0,0,0.034702292714918,0,0,0,0.154046276023698,0,0
X600801.SH,0,0,0,-0.0296198535015093,0.241566443753332,0,0,0,0,0,0,-0.0384541921048421,0,0,0.0440598824719933,0,0,0,0,0,0,0,0,0,0,0,0.0491922905688543,0,0.19833033521088,0,0,0,0,0,0,0,0,0,0,0,-0.0736007102566158,0,0,0,0,0,0.00114528630408771,0,-0.00826163714481566,0.0220108331630205,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.712032499101562,0,0.0611619387598914,0,0,0,0,0,0,0,0.0150831086355594,0,0,0,0,0.0385213149529468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287584948341588,0,0,0,0,0,-0.111451081122723,0,-0.0368353836054793,-0.0498113359403313,0,0.0510681616462861,0,0,0,-0.0272524778104987,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0614219676651445,0,0,0,0.0541341741446273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900836018743759,0,0,0,0,0,0.228421233794145,0,0.0716263195226448,0,0,0,0,0.0699749403552715,0.13950285845578,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0249460275679146,0,0,0,0,0.0137007412828928,0,0,0,0,0,0.0500050606311342,0.133661298183226,0,0,0,0,0,0,0,0,0.0422555197708289,0,0,0,0,0,0,0,0.00236758241214759,0,0,0.398266198024092,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0123306190663246,0,0.00929297494104374,0,0,0,0,0.0189716571490171,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.369019565669819,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0525412695656485,0,0,0.0186583894681676,0,0,0,0,0,0,0,0,0.070829599731899,0.0460675036455407,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0250029092263175,0,0.00448075748813195,0,0,0.0585371121112883,0,0.0699238453981726,0,0,-0.001368056720244,0,0,0,-0.0570680461052381,0,0
