,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600795.SH,X002460.SZ,X600111.SH,X600362.SH,X002466.SZ,X600489.SH,X000708.SZ,X600803.SH,X000301.SZ,X600160.SH,X600027.SH,X601991.SH,X000786.SZ,X600219.SH,X000807.SZ,X600426.SH,X000983.SZ,X000408.SZ,X002128.SZ,X601699.SH,X000877.SZ,X600176.SH,X000630.SZ,X601168.SH,X600985.SH,X600096.SH,X000933.SZ,X002353.SZ,X600157.SH,X600378.SH,X600995.SH,X002271.SZ,X600352.SH,X000831.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.5214147712823,0,0,0,0,0,0,0.0410505475895549,0,0,0,0,0,0,0,0,0.46036896925084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.147413106801354,0,0,0,0,0,0,-0.225871629179065,-0.0269246783336508,6.93889390390723e-18,0,0,0,0,0,0,-0.169798370921801,0,0,-0.0344349867047462,0,0
X601088.SH,0,0,0,0,0.358124988421487,0,0,0,0,0.0121947647643195,0,0,0,0,0,0,-0.0265043467523604,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0198095735356555,0,0,0,0,0,0,0,0,0.083741976508612,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.019207932429723,0,-0.0134767763018017,0,-0.038654650405564,0,0
X600028.SH,0.576795889100939,0,0,0,0.195514285516551,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0629224882854333,0,0.0395718112653783,0,0,0.0751437804543744,0,0,0,0,0,-0.0510041994133437,-0.0178998275882803,0.0350770992667389,0,0,0,0,0,0,0.0253269954334849,0,0,-0.114383669791958,0,0,0,0,0,0,-0.0186603713196815,0,0,0,0,-0.0337960489218304,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357196648065738,0,0,0,0,0.322321227109171,0.0207469107497939,0,0,0,0,0,0,0,0.0214959794524403,0,0,0,0,0.0978764515890853,0.0585673788606987,0.145960650832454,0,0,0,0,0,0.0153546399351206,0,0,0,0,0.101923851930859,0,0,-0.0258286759308021,0,0,0,0,0,0,0
X601898.SH,0.199094258622284,0.185017627949939,0,0,0,0,0,0,0.0710905415806173,0,0,0,0,0,0,0,0,0,0,0,0,0.00930156689347942,0.05438758291086,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0776266709733498,0,0,0,0,0,0,0,0,-0.00224665453634464,0,-0.0719207593057758,0,0,0,0
X600188.SH,0,0,0,0,0.182965502155056,0,0,0,0,0,0,0,0,-0.185713026330725,-0.00111221952876778,0,0,0,0,0,0,0,0,0,0,0.17735785250044,0,0,0,0,0,0.215795707606225,0,0,0.353978962976308,0,0,0,0,0.0189215447861119,0,0,0,0,0.178495808074083,0.0978695894768912,0.06055874334236,0,0,0,0,0,0,0.0863841759021201,0,0,-0.0630079836149084,0,0
X600660.SH,0,0,0,0,0.0526379740811485,0,0,0,0,0,0,0,0,0,0,0,0,0.147274311505043,0,0,0.00159630623634091,-0.100614001942193,0.063176907284493,0.126869188786947,0.251824982139246,-0.0492776316923465,0,0,0.0862011521695236,0,0,0,0,-0.315139895512765,0.0652414182852096,0,0,0,0,0,0,-0.220571643638138,0,0,0,0,-0.0365036165119892,0,0,0,0,-0.119518909322975,-0.0135477853825375,0,0,0,0,0,0
X600019.SH,0.252636153602951,0,0,0,0,0,0,0,0,0.199562640191088,0,0,0,0,-3.46944695195361e-18,0,-6.93889390390723e-18,0,0,0,0,0.0704824856912263,0,0.0803918672087179,0,0,0,0,0,0,0,0,0,0,0.10170234566891,0.0726184132238626,0,0,0,0,0,0,0,0.0393708963770729,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237292602682586,0,0
X600585.SH,0,0,0,0,0.137650901485296,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546783762125459,0.100679180384576,0,0,0,0,0,0,0,0,0.0616882774502453,0,0,0.283605681020375,0,0,0,0.00626293102143109,0,0,0,0,0,0.029512797028913,0,0,0,0,0,0,0,0,0,0,-0.0343312981905576,0,0
X601600.SH,0,0,0,0,0,0,0,0.0900232259396049,0,0,0,0,0,0,0,0,0,0,1.09366646818217,0,0,0,0,0,0,0,0,0,0.28959860016764,0.113474856568809,0,0,0.202283088771941,0,0,-0.2328344760181,0,0,0,0,0,0,0,0,0,0,-0.156989825340641,0,0,0,0,0,-0.0281256388119711,0,0,0,0.0692285558839969,0,0
X600886.SH,0,0.0882202843110142,0,-0.0480263624014553,0,0,0,0,0,0,0,0,0,0,-0.0422555784958291,0.507359846815422,-0.0439678249548881,0,0,0,0,0,0.0797246969149772,0,0,0,0,0,0,0,0,0,-0.0292380683809715,0,0,0,0,0,-0.000662656199940766,0,0,0,0,0,0,0,-0.076206684098774,0,0,0,0,-0.0391288416148003,0.069323636258362,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0758328507419884,0,0,0,0,0,0,0,0,0,0,0.0763800782974722,0,0,0,0.605463670880024,0,0.0168799391321302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.026243943705512,0,0,0,0,0,0,0,0,0,0,0,-0.0195788040466007,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0701354729140191,0.132234425586961,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0842253114843514,0,0.384559301091884,0.0255059876377485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166076819302492,0.0909504774878117,0,0.0323180509929147,0,0,0.0149375875066133,0,0,0,0,0.0119514465281886,0,0,-0.00326630449489674,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.172242050852732,0,0,0.218239976678324,0,0.215500670148218,0,0,0,0,0.166098793185161,0,0,0.0142714897316672,0,0,0.00969109392225229,0,0,0,0,0.198581781137213,0,0,0,0,0,0,0,0,0,0,0,0.0299512881500455,0,0,0,0,0,0,-0.027560023384161,0.0280097014203446,0,0.00383129568826456,0,0,0,0
X600010.SH,0.0910163690890396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276902906965333,0,0.0298868787612779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124645945437932,0,0,0,0,0,0,0,0.130937890978445,0,0,0.168237931009677,0,0,0,0,-0.0259676869293717,0,0,0,0,0.0749131743515088,0,0
X600795.SH,0,0,0.195547520457165,0,0,0,0,0,0,0.140980313430643,0.322141532584385,0,0,0,0,0,0,0,0,-0.0352425378005059,0,0,0.0229127551469494,0,-0.0872782093665988,0,0.0510496191734678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448568253005759,0,0,0,0,0,0,0,-0.0446173569992035,-2.16840434497101e-19,0,0,0,-0.00682273127458883,0,0
X002460.SZ,0,-0.134077210941764,0,0,0,0,0,0,0,0,0,0,0,0.414130971947448,0,0,0,0.0711983348122719,0,0.492394787132654,0,0.119637334892401,0,0,0,0.103707648516973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501821295646448,0,-0.0100670531864395,0,0.121834785434551,0,0,0,0,0,0,-0.00255261087393729,0,0.109936359858314,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.00889212625547082,0,0,0,0,0.295623050330289,0,0.200043816245299,0,0,0.0267327918764458,0.00384926878285572,0,0,0,0,0,0,-0.0364160026292607,0,0,-0.0540579318279484,0,0,0,0,-0.0630774247374934,0,0,0,0,0,0,0,0,0.0210861859939366,0.178006190900342,0,0,0.414362415740445,0,0,0.0424284689039633,0,0,0,0,0.0862434687675041,0,0
X600362.SH,0.163592085865904,0,0,0,0,0,0,0.149114977200319,0,0.14654190109191,0,0,0,0,0,0,0.0351555905372078,0,0,0.137330650220984,0.103074698953894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000753130807274668,0,0.158701648950047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0551509689615293,0,0,0,0,0,-0.1745556119729,0,0,0,0,0.812285585613227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567593293076823,0,0,0,0,0.0888005784257916,0,0,0,0,0,0,0,0.0866079160399259,0.0706740365658122,0,0.0134830114542123,0,0,0,0,0,-0.0699363912278668,0.0186268916172392,0,0,0,0,0
X600489.SH,0,0,0,0,0.0666857692228834,0,0,0,0,0,0,1.01110234655043,0,-0.0631565975963981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.147160044927533,-0.17650446212332,0,0.0249361040727463,0,0,0,0.0769670716002251,0,0,0,0.0535190016652272,-0.0942333034039636,0,0,0,0,0
X000708.SZ,0,0,0,0.0888976901494029,0,0,0,0,0,0,0,0,0,0,0,0,0.100734191979808,0,0,0,0,0,0.0252119396872422,0,0,0.0498891930995645,0,0.125927152005233,0,0,0.180992315909699,0.25548514253004,0,0,0,0,0,0,0,0,0,0,0,0.0726243614620783,0,0,0,0,0.0212059605480739,0,0,0,0,0,0,0,-0.0124483466022655,0,0
X600803.SH,0,0,0,0.372520185837827,0,0,0,0,0,0,0.239894436422994,0,0,0,0,0,0,0,0,0,0,0.0830222415858456,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00216210276494617,0,0,0,0,0,0,0.129376259942901,0,0.133539461139387,0,0.110855860318825,0,0,0,0,0.0465720252590092,0,0,-0.205358734689187,0,-0.0259012384597154,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127863055317992,0.111079475018706,0,0,0.365610647007352,0,0,0.0493875328467519,0,0,0,0,0,0,0,0,0.287825326803176,0,0,0,0,0,0.0632168497550704,0,0,0,0,0.0289632598578789,0,0,-0.167876677548942,0,0,0,0.238222827376542,0,0,0,-0.0276843693375621,-0.178352907489519,0,0.137739986205183,0,0.121894396801954,0,0
X600160.SH,0,0,0,0,-0.19963703796834,0,0,0,0,0,0,0.0289872992207651,0,0,0,0,0,0,0,0,0,0,0,0.083221742771651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05479728986063,0.584347589596808,0,0.022482190862649,0.248124408443722,-0.0803379266521386,0.397803403750932,0,0,0,0,0,0,0.0407519440698733,0,0,0,0,-0.0553191077242073,0,0
X600027.SH,0,0,0,0,0,0.0251161764229673,0,0.0465013559134085,0,0,0,0,0.305795147188797,0,0,0,0.0963976195256055,0,0,0,0,0,0.0988944470256237,0,0,0,0,0.0210675438812173,0.200381794800491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034091424458308,0,0.023084630503453,0,0,-0.0821238938707857,0,0,1.0842021724855e-19,-0.0373315178238647,0,0,0,-0.0509883586683098,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00034164368191124,0,0,0.0676702095898503,0,0,0,0,-0.109645926760608,0,0,0.0964887378882914,0,0,0,0,0,0,0,0,0.292224746064208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830421620829999,0,0,0.0316662400235028,0,0,0,0.0276091957553589,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.219433109248402,0,0,0,0,0,0,0,0,0,-0.0424354658936681,0,0,0,0,0,0,0,0,0,0,0.161497961819563,0,0,0,0,0.170128351780127,0,0,0.14597108492498,0,0,0.102319548806403,-0.0777713841972001,-0.0121666583599627,0,0,0,0,0,0,0,-0.17744164129526,0,-0.185665258306187,0,0,-0.00732737354828809,0,0
X600219.SH,0,0,0,0,0.0510804937211464,0,0,0.183529262592787,0,0.464766384187916,0,0,0,0,0,0,0,0.0377365934304089,0,0,0.0377243987363821,0,0,0,0,0.0757549540426361,0,0,0,0,0,0,0,0,0,0,0,0,0.0282394013923135,0,0,0,0,0,0,0,0,0,0.0635911584662787,0,0,0,-0.0767691557103663,0,-0.0552071406163467,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.180642086196234,0,0.415037883843946,0,0,0,0,0,0,0,0,0,0,0,0,0.0329614695499074,0.117078843588074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258335827070255,0.0393234397787753,0,0,0,0.0357246640199222,0,0,0,0,-0.0142357827007379,0,0.0595853128542402,0,0,0.0270829885785694,0,0
X600426.SH,0,0,-0.238210468722467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153599091322516,0,0,0,0.0350715740690172,0,0,0,0.288828437704153,0,0,0,0,0,0.224765337208864,0,0,0.255510886532765,0,0,0,0,0.169627399005337,0.0881299204312758,0,0,0,0.117545151043075,0,0,0,0,0,-0.018159954962147,0,0,0,-0.0566568221945299,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592647405638354,0.162536305144683,0,0,0,0,0,0,0,0,0,0,0,0.422940782885663,0,0,0.054384589922793,0,0.0446085449312711,0,0.181708186905648,0,0,0,0,0,0,0,0,0,0,0,0,-0.014129893324979,0,-0.00644540104694847,0,0
