,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X600188.SH,X000792.SZ,X600019.SH,X600111.SH,X000877.SZ,X002466.SZ,X002271.SZ,X601898.SH,X000708.SZ,X600010.SH,X600011.SH,X600547.SH,X601600.SH,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000723.SZ,X000786.SZ,X600096.SH,X600803.SH,X000408.SZ,X000983.SZ,X601699.SH,X600219.SH,X600795.SH,X600801.SH,X000807.SZ,X601991.SH,X000932.SZ,X000630.SZ,X002353.SZ,X600985.SH,X002080.SZ,X000825.SZ,X600295.SH,X600688.SH,X601666.SH,X000959.SZ,X600486.SH,X600489.SH,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.196176722556654,0,0,0,0.107479974013615,0,0,0,0,0.23200116111696,0,0,0,0,0,0,0,0,0.0075054250262488,0,0,0,0,0,0,0,0,0,0,0,0.0336466313971272,0,-0.0400558390195408,0,0,0.105361947918776,0,0,0,0,0.144484239020754,0,0,0,0,0.109058635206449,0,0,-0.0164331025668982,0.169612789069995,0,0,0,0,0
X601088.SH,0.225290412019143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350040113816421,0,0,0,0,0.0692361201394843,0,0,0,0,0,0,0.0356562636963297,0,0,0,0.0872492524625038,0,0
X600028.SH,0.127897347576491,0,0,0,0,0,0.0396811338909139,0,0,-0.035879680740445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172201845656602,0,0,0,0,8.67361737988404e-19,0,0,0.00698546201344612,0,0,0,0,0,0.272845853971986,0,0,0,0,0,0,-0.00683088303906697,0,0,0,0,0,0,0
X600309.SH,0,0.0594647904098208,0,0,0,0,0,0,0,0,0,0,0,0,0.179693047489914,0,0,0,0,0,0.213777521725579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430727578909369,0,0,0,0,0,0,0.0616862706289979,0.0854796904150968,0,0,0,-0.0166792385360788,0.030867611615903,0,0,0,-0.00641846462267275,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978597770035564,0.00374876758151685,0,0,0,0,0,0,0.448641074469066,0.0118520590172582,0,0,0,0,0,0,0.0211686449043403,0,0.00952565342214611,0,0,0,0,0,0,-0.00116572828636939,-0.000354137142537024,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0038492879686635,0.167871677388791,-0.0223696771011535,0.202287941127352,0,0.377460643040915,0,0,0,0,0,0,0,0,0,-0.0674456971610566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15748303777289,-0.114482994411812,0,0,0,0,0,0,0,0.224201683042538,0,-0.0155619777825219,0,0,0,0.027483023089617,0,0
X600188.SH,0,0.0299620058242514,0,0,0,0.0777203622829519,0,0,0,0.0663588588801468,0,0,0,0,0.0438570287499155,0,0,0,0,0,0,0,0.0537680650393878,0,0,0,-0.0640669312631101,-0.0383591602520892,0,0,0.392164612209323,0,0,0,0,0,0,0,0,0,0,0,-0.111857774114152,0,0,0.224764780718273,0,0,0,0,0,-0.0538879804193265,0.0782936527523837,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.280666044841327,0,0.190548459167961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38479298663747,0,0.193174123232156,0,0,0,0,0.0234281971718588,0,0,0,0,0,0,0,0,0,-0.305978544572277,0,0,0.0371998805986297,0,0,0,0.0491570779179139,0,0,-0.00814265333669338,0,0,0,0,0,0
X600019.SH,0.00156614896668948,0,0,0,0.233837613682996,0,0,0,0,0,0,0,0,0,0,0,0.152188678241223,-0.00508952167469614,0,0.050007272841483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305098614380905,0,0,0.241647244472432,0,0,0.0421093353638822,0,0.0507936531879393,0.0631458845482624,0,0,0,0,0,0,0,0.00169576814048763,-0.0101748257579112,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.261120683714157,0.0208567844008073,0,0,0,0,0,-0.0700033885949167,0,0.0314700915096358,0.073922206920007,0.0409461572573164,0,0,0,0.237920607577034,0,0,0,0,0,0.0486677622909222,0,0,0,0,0,0.135522518286242,0,0,0.086801089336072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873556259497699,-0.0126385844242869,0,0,0,0,0,0
X000877.SZ,-0.010008579785046,0,0,0,0,0,0,0,0,0,0,-0.0707487450662407,0.0730525086205852,0,0,0.231059193036885,0,0,0,0,0,0.0616319825185496,0,0,0,0,0,0.106536940306562,0,0,-0.0855704528179871,0,0,0,0.335828004708075,0,0.0945011128053986,0,-0.0501458471271417,0,0,0,0,0,0,0,0,0,0,0,-0.0838713923422557,0.0119455527664084,0.0217086294053673,0,0,0,0,0,0
X002466.SZ,-0.374311762405478,0,0,0,0,0.82202315123642,0,0.0367799718380043,0,-0.0304805966346044,0,0,0.011881181603814,0,0,0,0.0872391638959166,0,0.0954972200913457,0,0,0,0,0,0,0,0,0,0.0213205091738899,0.088874449780433,0,0.0184067117186683,0,0,0,0,0,0,0,-0.022864545075036,0,0,0,0,0,0,-0.0687342530243259,0,0,0,0,0.143030719611242,-0.136528590681973,0,0,0,0.129431663804267,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.0646811029252585,0,0,0,0,0,0,0,0,0,-0.0495938014062344,0,0.0354709617198013,0,0,0,0,0.356603285791258,0,0.346572422781386,-0.0052248167899162,0,0,0,0,0,0,0,0,0,0,-0.00404482769778003,0,0.220728743136549,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.028246830046608,0,0,0,0,0,0
X601898.SH,0.0322092370385475,0.217835314972104,0,0,0,0,0,0,0,0,0,-0.0389585942324445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154614398324193,0,0,0,0,0.0865584873128561,0,1.73472347597681e-18,0.0273722269467287,0,0.264498388980937,0,0,0.0905946009471481,0,0,0,0,-5.42101086242752e-20,0,0,0.00496648042831334,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0.164123028143666,0,0.00331147342427553,0,0,0,0,0.130730250200137,0,0.187835843329957,0,0,0,0,0,0,0.0727192876684997,0.136468661652304,0,0.0199935166651543,0,0,0,0,0,0,0,0,0.00137830005528958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342907370733393,0.0743559986874058,0,0,0,0,-0.0429194015831296,0,0,0,0,0.118835190792367,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0637008888102048,0.332593897665961,0,0,0,0.171565099102441,0,0,0,0.180941319101684,0,0,0,0,0,0,0,0,0.0589086129318272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205039911639386,0,0,0,0,0,0,0,0.0133660951165714,0,0,0,0,-0.045575935707605,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.103572018282782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0975439112609326,0,0,0.673978787927471,0,0.156188128802584,0,0,0.125947577909616,0,0,0.10077308531737,0,0,0,0.00126081407045114,0,0,0,0,0,-0.0474642847904353,0.0967908814809796,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.118275482557334,0,-0.128387932119354,0,0,0,0.0365971410811355,0,0,0,0,0,0.024145868498203,0,0,0,0,0.0114940125450948,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0331421347975695,0,0,0,0,0,0,0.00116319328000023,0,0,0.89770656838161,0,0,-0.0355519184500417,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.00391182300380884,0,0,0,0.028116811420797,0,0,0,0,0.0423194423972515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114995120295,0,0,0.457909692493952,0,0,0,0,0,0,0,0.192809143133101,0,0,0,0.0519711009115146,0,0.080145725698614,0,-0.00537429080235114,0.0149223315147881,0,0,0,0.0246893010726788,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.153082210349574,-0.0294638541103197,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0217632999539255,0.198668058366716,-0.184209762399183,0,-0.0461212863738996,0,0,0,0,0,0,0,-0.0625809195816121,0,0.0783309858010513,0,0,0,0,0,0.187520767731128,0,-0.111415263541495,0,0,0.031305644769839,0,0,0,0.0826264278389792,0,0
X000301.SZ,0,0,0,0.587069799636214,0,0,0,0,0,0.164755666640128,0,-0.0984300511161075,0.0152369112128904,0,0.00321973893357642,0,0,-0.0289932249203282,-0.110508812804661,0.201689669579158,0,0,0,0,0,0,0,0.239093845170841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434893435109775,-0.0568725932115501,0,0,0,0,0,0,0,0,-0.0387720390045406,0.0318694856385387,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0125879369246054,0.055347899685508,0,0,0,0,0,0.153455775088269,0,0,0,0,-0.15563536281733,0,0,0,0,0.0830566315828473,0,0,0.0189367829857395,0,0,0,0,0,0,0,0.114609728780999,0,0,0.181574008255021,0,0,0,0,0.0794993615250278,0,0,0,0,0,0.0101001902596865,0,0,0.115629506419276,0,0,0,0,0,-0.0588808391469637,0,0
X600426.SH,0,0,0,0.122416701836856,0,0,0.119207268137332,0,0,0,0,0.0465406415831743,0,0,0,0,0.0412160684960467,0,0.0574754664419975,0,0.0340273673642316,0,0,0,0,0.0895064816423767,-0.0485266170402318,0,0,0,0,0,0,0,0,0,0,0,0,0.109219274055084,0,0,0,0.146891160566697,0,0,0,0.0454738932932836,0,0,0,0,-0.0292373839265387,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.04344690649854,0,0,0,0,0,-0.00876763479509064,0.0936626725237313,0,0,0,0,0,0,0,0.119322763179409,0,0,0,0.0201305330882734,0,0,0,0,0,0,0,0.374995979804285,0,0,0,0.0905862823190806,0.059826348276582,0,0,0,0.150542775235451,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0479334513341169,0.0372375792686336,0,0.0171050585389927,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.227891519090792,0,0,0,0,0,0,0,0.0438731318482577,0,0,0.175206225521933,0,0,0,0,0,0,0,0,0,0.10902850529392,0,0,0,0.0140564180968181,0.016597592920669,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0193502395446438,0,0,0,0,0,0,0.0149767824224129,0,0,0,0,0,0,0,0,0.187760735180517,0,0.159898251461677,0.123564664424522,0,0,0,0.135760500519615,0,0,0,0,0,0,0,0,0,0.0115871988465939,0,0,0,0,0,0,0.0375529506494789,0,0,0,-0.145321974012585,0,0
X000786.SZ,0,0,0,0,0.139669908230573,0,0,0,0,0.187174004164668,0,0,0.652255357052805,0,0,0,0.0021738423702753,0,0.0130998336288801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553411592599927,0.15156361833843,0,0,0,0,0,0,0,0,0,-0.0378311249049861,0,-0.103159464096355,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0.167877234524123,0,0,0.0420982797001309,0,0.0554361218794474,-0.0301420788634945,0,0,0,0.129902544669157,0,0,0,0.0244003408154918,0,0,0,0,0,0,0,0,0,0,-0.134385434200927,0,0,0,0.079224279912174,0,0,0,-0.00201669711772832,0,0,0.030321131182416,-0.0153973861548538,0,0,0,0,0,0.271194241037029,0,0.0706242372137878,0.00496948518708596,0,0,0,0.13496008852311,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157119822135512,0,0,0.232123512763178,0.0396722781055546,0,0,0.19656822986522,0,0.178566480891812,0,0,0,0,0.195431087063585,0,0,0,0,0,0,0,0,0,0.0200765100328536,0,0,0,0,0,0,0.0280836104743281,0,0,0,0.0102982602621903,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.474201602673708,0,0,0,0.189380486538695,0,0,0,0,0,0.233654204920395,0,0,0,0,-0.0521631166513374,0,0,0,0,0,0,0,0,-0.0354765558794635,0,0,0,0,0,0,0,-0.0310403375587933,0,0,0.0196007781711514,0.00591576856420011,0,0,0,-0.0692474197783965,0,0.100918048074679,0,-0.117127408380585,0.116827951856083,0,0,0,-0.103774406747165,0,0
X000983.SZ,0,0,0,-0.0027422073711187,0,0,0.0605980394539651,0,0,0,0,0,-0.0718083242852687,0,0,0,0,0,0,-0.0210958062677618,0,0,0,0,0,0,0,0,0,0,0,0.510647192763699,0.0379044134690601,0,0,0,0,0,0,0,0.153280542617937,0,0,0,0,0.22864853271286,0,0,0,0.147863896501202,0,0,0.010102039164718,0,0,0,0.0618228756616976,0,0
X601699.SH,-0.0505418756364585,0,0,0,0,-0.00548910440923846,0,0,0,-0.0922457016691704,0,0,0,0,-0.0963796533149065,0,0.0714382971804401,0,0,0,0,0,-0.064218510242246,0,0,0.0389816778957249,0,0,0,8.67361737988404e-19,0.301532541826235,0,0,0,0,0,0,0.0946093892076883,0.0452300603032765,0,0.329426646500285,0,0,0,0,0.297958028723368,0,0,-0.0447407161081963,0,0,0.0181483393078901,-0.035708747544043,0,0,0,0.0826695346255578,0,0
