,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002271.SZ,X600660.SH,X002460.SZ,X000708.SZ,X600011.SH,X600886.SH,X000786.SZ,X600362.SH,X601898.SH,X600010.SH,X600801.SH,X601600.SH,X600176.SH,X600426.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600111.SH,X600688.SH,X002080.SZ,X600299.SH,X600803.SH,X600027.SH,X601992.SH,X000932.SZ,X300037.SZ,X000301.SZ,X002466.SZ,X002075.SZ,X600315.SH,X600486.SH,X600529.SH,X600219.SH,X002353.SZ,X000883.SZ,X000027.SZ,X000898.SZ,X601158.SH,X600612.SH,X000723.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.00216600794393845,0,0,0,0,0,0,-0.0137313323388245,0,0,0,0,0.16949511089794,0.021881196801876,0,0,0,0,0,0,0,0,0,0,0.00580836926776399,0,0,0,0,0,0.0109468672038114,0,0,0,-0.00389762170474471,0.0539240652317801,0,0,0.044253201861877,0,0,0,0,0.0587828148809952,0,0.00361355562991199,-0.0135450054030645,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.00150508731467226,0,0,0,0.0176896101131754,0,0,0,0,0,0.0598197914690762,0,0,0,0,0.0376502011594855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230486755922054,0,-0.0158778756278142,0,-0.011198645446338,0.0314309357849607,0.00487166673502151,0,0,0,0,0,0,0,0,-0.00625950445609493,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.111667249987604,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.311853417113373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507112099557255,0,0,-0.0204015477219959,0,0,0,0,0,0,0,0,0,0,0,0.00144946353759443,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112740932581747,0,0,0,0.047228448085081,0,0.0065279756669945,0,0,0.0951620845396918,0,0,0,0,0,0,0,0,0.0141841742929219,0,0,0,8.67361737988404e-19,0.081567934412735,0,0.0333438938004641,0,0,0,0,0,0,0.097004226845494,0,0,0,0.0281508053301089,-0.0152629797471461,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.323051889392485,0,0,0,0,0,0,0,0,0,-0.224263920051636,0,0,-0.118051121992577,0.26939927618057,0.0916900109186368,0,0,0,0,0.0375097227268226,0,0,0,-0.208729327824392,0,0,0,0.260896111468136,0,0.066630496667541,0,0,0.123585302434644,-0.102433858652185,0,0.0711319549820697,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.020101433316003,0,0,0,0,0,0,0,0,0,0,-0.0270938523723444,0,0.0289715701329932,0,0,0,-0.0430892438442129,0,-0.0349520121072724,0,0,0.0299855808703037,0,0,0,0,0.031494984156854,0,0,0,-0.000289970083016315,0,0,0,0,0.33315644525704,0,0,0,0,0,0.0525798828884244,0,0,0,0,-0.161832063213024,0,0
X600547.SH,0,0,0,0,0.0297836987080053,0,0,0,0,0,0.0411013859809699,0,0,0,0,0,0,0,0,0,0.0206149679153604,0.608334825518434,0,0,0,0,0.167880996271328,0,0.0720543860703313,0,0.0771904112584892,0,0,0,0,0,0,0,0.0360109884947126,0,0.016168162633389,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0160769051604428,-0.00817758752456427,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,-0.101834510964492,0,0,0,-0.118736123467801,0,0,0,0,0,0.322317794625087,0,0,0,0,0,0,0,0,0,0,0.272255720658418,0,0,-0.0524450575567931,0.354546360706835,0,4.33680868994202e-19,-0.00470736323322184,0.0788367107242701,0.0706483024674519,0,0,0,0,0,0,0,0,0,0,0,0.0371020175404127,0.0489603461633136,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0589249723348934,0,-0.0404946248935684,0,0,0,0,0,0,0,0,0.0402994442943466,0.164895598341612,-0.0400476879840571,0.0897593127202419,-0.0255483271853006,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.246299340094891,0,0,0.0150679504546699,0,0,0,0,0.102125654557168,0,0,0,0,0,0,0,0,0,0.0513879722713231,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0500645218721853,0.25752099593685,0,0,0,0,0.0210970274106496,0,0,0,0,0,0.0436173228440908,0,0,0,0.0164725515779615,0,0,0.14484206130638,0,0.0787869726257446,0,0.148694467985911,0,0,0,0,0,0.300049560604914,0,0,-0.0405857686213711,0,0,0,0,0,0,0,0,0,0,0,0,-0.050244040115991,0,0,0,0,0,0
