,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600660.SH,X600886.SH,X600801.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600489.SH,X600688.SH,X600352.SH,X601991.SH,X000786.SZ,X600795.SH,X600111.SH,X600027.SH,X002466.SZ,X601992.SH,X600176.SH,X600299.SH,X600126.SH,X600426.SH,X002075.SZ,X002353.SZ,X600529.SH,X000723.SZ,X600315.SH,X601158.SH,X600486.SH,X600219.SH,X600516.SH,X600612.SH,X002080.SZ,X000898.SZ,X000401.SZ,X000932.SZ,X000883.SZ,X000553.SZ,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0262578343949036,0,0,0,0,0,0,0,0.111569141201661,0.0996955858506121,0,0,0,0,0,0,0,0,0.115237732487367,0,0,0,0.00503054992182866,0,0,0.0415180232208143,-0.0199550377390183,0,0,0,0,0,0,0,0.051576981125978,0,0,0,0.00717508523770176,0.0188877438135918,0.00711553149923346,-0.0100440957312303,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.000975306745846054,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0337134672420537,0,0,0.0273465404861075,0.134818630299602,0,0,0,0.0664491827924207,0,0.0697851495699011,0,0,0,0,0.055175690987863,0,0,0,0,0,0,0,0,0,0.00785885488810185,-0.00621941498608804,0,0,0,0,0,0
X601088.SH,0,0,0,0.350754627502308,0,0,0,0,0,0,-0.179775433937057,0,0,0,0,0,0,0.199537297695042,0,0,0,0,0,0,0,0,0,0,0,0.067394245339191,0.0368644708583201,0,0,-0.149672483366191,1.73472347597681e-18,0.0484793980018897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00545393589069792,-0.00793052321261414,0,0,0,0,0,0
X600585.SH,0,0,0.143760937865294,0,0,0,0,0,0,0.0282715465661307,0.0789804831697574,0.0333321099837492,0,0.430448889115949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033680828974692,0,0,0,0.0294531111627988,0,-0.048234781653298,0,0.0524225298037793,0,0,0,0,0,0,0,0,0,0.02435308364937,0,0,0,0,-0.0249458075867251,-0.0085356872297273,0.00585431921482206,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0307414144183407,0,0.0651193121967514,0,0,0,0,0,0,0.0408445381207787,0,0,0,0,0,0,0.237160158310495,0,0.0912270864412251,0,-0.00572884243584912,0.136829681786366,-0.011009661279832,0.0803548176982942,0.065358983546545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313341724459122,0.0174113853783225,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0150456143580052,0,0,0,0,0,0,0,0,0,0.547433080641464,0,0,0,0.0369792065741992,0,0,0,0.115691838774188,0,0,0,0,0,0.0835872642662005,0,0,0,0,0,0,0,-0.102361451451944,0.133375515713925,0,0,0,0,0,0,-0.168125276301364,-2.16840434497101e-19,-0.00519937168099943,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.204652052015468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918721515361726,0,0,0.0966359173330517,0,0,0,0.0069061473335792,0,0.0251739841101577,0,0,0.00303605697635856,-0.0213096829007821,0.000804040800799148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113471850475314,-0.0137813840361405,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.138250946129481,0,0,0,-0.226008125076346,0,0,0,0.0725465923000276,0,0,0,0,0,0.0407528061568279,0,0,0,0.176761550649453,0,0,-0.0210939477479047,0.143859296177247,0,0.204020642816356,0,0.0835443310547861,0,0,0.0221294470544682,0,0,0,0,0.141228873050234,0,0.0956005486752981,0,0,0,0,0,0,-0.00951191113699926,0,-0.0493734258975097,-0.0157012821517583,-0.00845654832076717,0,0,0,0,0,0
X600011.SH,0,0,0.062701143643048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034488926954574,-0.0835299835814822,0,0,0.106042679236741,-0.0498717515292125,0,0,0,0,0,0.138894625675329,0,0.358701929924378,0,0,0,0,0,0,0,0,0,0,-0.0173938216039027,0.0190403333111761,-0.02528280290867,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.30196175542877,0,0,0,0,0,0,0,0,0,0,0,0.068986640280844,0,0,0,0.131852782384233,0,0,0,0.00405986091637542,0,0,0.106739454980396,0.150399462929921,0,0,0,0,0,0,0,0.281021058011008,0,0,0,0,0,0.0847099815234881,0.0113749604649267,-0.0139151388931044,0,0,0,0,0,0,0
