,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X300072.SZ,X600188.SH,X600027.SH,X600157.SH,X601992.SH,X600886.SH,X600660.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X600299.SH,X601158.SH,X000959.SZ,X000630.SZ,X600583.SH,X000792.SZ,X002466.SZ,X000408.SZ,X600352.SH,X600219.SH,X000883.SZ,X600098.SH,X000983.SZ,X000825.SZ,X000539.SZ,X002092.SZ,X600021.SH,X601699.SH,X000723.SZ,X000027.SZ,X600623.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592264594696413,0,0,0,0,0.013110493302487,0.0998436566404637,0,0,-0.119842718859766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176884827272388,0,0.0162490372526477,-0.0230484858298807,0,0,0,-0.0699760343358054,-0.00346071796611043,0.0159022163906189,0,0,0,0,0,0
X601992.SH,0.0821175867763332,0.00706696310716644,0,0,0,0,0,0,0,0,0,0,0,0,-0.123165447875747,0,0,0,0,0,0,0,0,0.023542933704169,0,0.135110124946223,0.033398113181136,0,0,-2.71050543121376e-20,0,0,0,0,0.0725375801468698,0,0,0,0.0697514732888932,0,0.0770179558881671,0,0.0303452901933851,0,0,0,0,0.303022781227051,0,0.0541913393233124,0.0070455602078734,-0.00902211787410229,0,0,0,0,0,0
X600886.SH,0,0.131826036384507,0,0,0,0,0,0,0.0443284117690047,0,0,0.0202459037845229,0.0815329371447897,0,0,0,0,0,0,-0.0294510919822572,0,0.162292154907638,0,0.0605556761376391,0,-0.0223208788882656,0,0,0,0.019241324001321,0,0,0,0,0,0,0,0,0.00898307261249052,0,0,0,0,0,0,0,0,0.0923539002947089,0,0,0.000977538135915296,-0.00162566112045069,0,0,0,0,0,0
X600660.SH,0,-0.1003711266421,0,0,0,0,0,0,0,0,0,0,0,0.0693679983059504,0,0,0,0,0.0729286157525181,0,0.201772243294353,0,0.212223968037179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645232461909541,0.136590843541538,0.0306510395305585,0,0,0,0,0,0,0.161640173731203,0.0189203498771675,-0.209080931529548,-0.00324052649319555,-0.00186096844972812,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0966010189813646,0,0,0,0,0,0,0,0,0,0,0,0,0.0532795654618728,0,0.0996410371215856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945151520454406,0,0,0,0,0.00624460363782545,-0.00268126240853572,0,0,0.0590488427017953,0,-0.0196589326719965,0.00828315441319828,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.491280116797112,-0.0308027153012229,0,0,0,0,-0.0299455844037361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306155095897111,0,0,0,0.0890376811290529,0,0,0,0,-0.0478205308450376,0,0,0,0.265268460529403,0,0.125315726542485,0,0,0.168115691367684,0.251172450717038,-0.076950029842757,0,-0.0881979489083513,0,0.0441037513777666,-0.0597276776996047,0.0312677572608829,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.618858299544109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501904303496353,0.024098062788094,0,0,0.0150820888512592,0.0598087471165293,0,0,0,0.04591381400588,0,0,0,-0.0307167470568789,0.0127310969069665,0,0,0.146602502072757,0,0.0382060898346968,-0.00715850604156455,-0.00186578377372229,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.105014498729082,0,0,0.0717986966583025,0,-0.112938158770083,0,0,0,0,0,0,0,0,0,0.366853298316728,0,0,0.0059603264052366,0,0,0,0,0,0,0,0,0,0,0,-0.0220224579088818,0,0.0446358280024605,0,0,0,0.0326517268882751,0,0,0,0,0,-0.018610555144307,-0.00562417028841574,0,0,0,0,0,0
X600339.SH,0,0.103718536779961,0,0,-0.0651189213980168,0,0,0,0,0,0,0,0,0,0.227469957789726,0,0.195244524158416,0,0.0764554045380851,0.126004966861861,0,0,0,0.0170203258392203,0,0,0,0,0,0.123251865907258,0,0,0,0.194609055697559,0,0,0,0,0,0,-0.128591573220732,0,0,0,-0.14719678373168,-0.0258139302659677,0,0.27928846692889,0,0,0.0473736254505285,-0.0271685511186208,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.269012611637007,0,0,0,0,0.0942083374790912,0,0.0766134538227052,0,0.0955306100588715,0,0,0,0,0,0,0,0,0,0,0,0,0.0833668400016725,0,0,0,0,0.0272160102649428,0,0,0,0,0,0,-0.121085365727603,0,-0.00562855046565852,0,0,0.10461414804367,0,0,0,0,-0.0119922440462762,0.00390156627164936,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.0152322710764492,0,0,0,0,0,0,0,0,0.0264429449026038,0,0,0,0,0,0,0,0.0832308745595593,0,0,0,0,0.0254484306508258,0.134888066231069,0,0,0,0,0,0,0,0,0,0,0.0474623577523233,0,0,0,0.0162534160528392,0,0,-0.0949849189244288,0,0.0384648067142871,0.101412567916094,0,-0.0302641829073031,0.0128204763688967,0.26834300536506,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.00817796893034432,0,0,0,-0.216312086066564,0,0.0838762435839423,0,0,0,0,0.446242605167083,0,0.136610179386115,0,-0.0371419437445956,0,0,0.138695820511248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100857427170206,0.0245809971697439,0.224611136980529,0.0412195423900337,0,0,0.00285016148161643,-0.0119667662206672,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0615243583984734,0,0,0,0,0,0.0771452817804689,0.482865550256237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899499211979688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276602359692983,0.0702917360686834,0,0,0,0,-0.0340416319228349,0,0,0,0,-0.0147543252357435,0.007631061345345,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.16341562925392,0.070617378839334,0.257267169577482,0,0,0,0,-0.128992015824056,0,0,0,0.0167047489662695,0,0,0,0,0,0.038522682224932,0,0.0702206777554449,0,0,0.0422102990770028,0,0,0,0,0,0,0,0,0,0,0,0,0.0764340929532953,0.0421199846059127,0,-0.0440986982568848,0,0,0,0,0.0128155426452493,-0.00260016772595125,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190860288577976,0,0,0,0,0,0,0,0,0,0.0915866588135641,0,0,0.0923752441924205,0.121674491392242,0,0,0,0,0,0,0,0,0.0675152937804941,0.0224418568133759,0,0,0,0,-0.0223334358898347,0,0.144011813839901,0.0327357788774535,0.0440003668325422,0.0307848179527845,-0.00776400803181021,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,-0.0673651308582515,0,0,0,0.026210882538505,0.0633704937114266,0,0,0.201904960325779,0,0,0,0,1.73472347597681e-18,0,0,-8.67361737988404e-19,0,-0.0445885332281828,0,0,0,0,0,0,0,0,0,0,0,0.0367267476163361,0,0.0453969930334626,-0.0586895466838889,0.137478234574074,0,0,0.142197749746366,0,0,0.00612647256274064,0,0,0,0,0,0,0
X000408.SZ,0,-0.0593011958911282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387352488973544,0,0,0,0,0.0950857789830932,0,0,0,0,0,0.113405080404887,0,0,0,0,0,0,0,0,0,0.00915260801879456,0,0,0,0.0273768518320357,0,0,0.0430174206653419,0,-0.0700884460848172,0.0249011577632808,-0.0212386978132267,0,0,0,0,0,0
X600352.SH,0,0,-0.0496326637199637,0,0,0,0,0,0,0,0,0.124342491207269,0,0,-0.0573721273992785,0.034792545848188,0,0,0,0,0,-0.0830245519400363,0,0,0,0,0,0.0287871387515641,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123061366233035,0,0,0,0,-0.0339028439247841,0,0,0,0.0172278787059655,0,-0.000131937920118117,0.0913638238560106,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.00542570935164887,0,0.290682256171816,0.172073743406452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287831068423878,0.0816256438305083,0,0,0,0,0,0,0,0,0.00411756337844918,0,0,0,0.0537120648814853,0,0,0,0,0,-0.0139971383154822,0.00622162902953759,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0153270958954975,0.0729240884240177,0,0,0,0,0,0.0444687370752533,0,0,0.0722445296411051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589578291031617,0,0,0,0,0,0.0792637119106992,0,0,0.00664052845263775,0,0,0.010468991575966,0.117326626562906,0.148287431831192,0,0,0.00111457126603398,0.00200053544270579,0,0,0,0,0,0
X600098.SH,0.0996100265164492,0,0,0,0,0,0.0824927711714456,0,0,0,0,0,0.0422193409247878,0,0,0,0,0,0,0.150751679541148,0,0.287200991221139,0,0,0,0,0,0,0,0,0,0,0,-0.0084827447389713,0,0,0,0,0,0,0.0649213967968221,0,0.0590017661951768,-0.0316280424356268,0,0.04285298315246,0,0,-0.115774849644115,0.049148063990321,0.0559943358717134,-0.0301188880544331,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821867660342403,0,0,0,0,0,0,0,0,0,0.0206527662139015,0,0,0.0401665223440508,0.0121119692566627,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0852563508317919,0,0.572973645601711,0.0297945707884059,0,0.111532176608504,0.174776058890292,0,-0.0268356762858929,0.0104630827172304,0.208579780166202,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320998003546047,0,0,0,0,0,0.316894391588696,0,0,0,0.220830016272682,0.150419582778182,0,0,0,0,0.0410679839039619,0,0,0,0,0,0,0,0,0.0479747646879276,0.0859562570968744,0,0,0.174956118381296,0,0,0.178830760483061,0,0.130656400144582,0.0133681269377459,0.00665374563404524,0.0038797066624699,-0.0158817735553776,0,0,0,0,0,0
X000539.SZ,0,0.100382125330126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119742256162952,0,0,0,0,0.126609343615446,0,0,0.0262705786418892,0,0.0419829801960838,0,0,0.0298183035198071,0,0,0,0,0,0,0,0,0,0.0768055967740104,-0.0201971141459198,0,0,0.027995800060215,0,0,0.0238767748854597,0.100036451795367,0,0,-0.00295878005298495,-0.000889441474221109,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0.0298964522264443,0,0.129196899256139,0,0,0,0,0,0,0.254320418453416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924532518915932,0,0,0,0.0194548853111051,0,0,0,0,0,0,0.279694374405164,0.240957658837788,0,-0.0694253087174819,0.0257055381112577,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.194033503927967,0,0,0,0,0.390437614970947,0,0,0,-0.238010893747866,0,0.0602963383516051,0,0,0,0,0,0,0,0.226605827035568,-0.0767364278361543,0,0.158670273775933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520201459316947,0,-0.00519835167358631,0,0,0,0,0,0
X601699.SH,0,0.0758280578336639,0,0,0.0275719599130008,0,0,0,0.124530350040886,0,0,0,0,0,0,0,0.273252877353702,0,0,0,0,0,0,0,-0.0320725256186649,0,-0.119233838437474,0,0,0,0,0,0,0.19762982740831,0,0,0,0,0,0.662729370995844,0,0,0,-0.056210672165161,0,0,0,0,0.0740714334786385,0,0.00624166598069739,-0.0107300651058613,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.816346186756228,0.247427661847203,0.678263834095489,0.337438912608228,0,0,0,0.285856309759255,0,0,0,0,0,0,0,-0.177484504932436,0,0,0,0,0,0.0419854172532264,0.259989518332886,0,0,0,-0.43212539535526,0,0,0,0,0,0.332206031386776,0,0.0748520443710016,0.0433802942441813,0,0,0,0,0,-0.18009112305228,0.00165081804528871,-0.0257001443552059,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.012827778208593,0,0,0,0,0.0936705615478902,0,0,0,0,0,0,0,0,0,0,0,0,0.00947282678928008,0,0.0840133116777412,0.036292126710187,0,0.230454971008647,0.00719700143395286,0,0,0,0.0632649340383351,0.00432934658425468,0,0,0,0,0,0,0,0,0.0975283941589385,0.0621236850163034,0,0.00368896841056317,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.158987036338228,0,0,0,0.0432778993494829,0,0,0,0,0.521176768947867,0,0.114693057194894,0,-0.376466770801516,0.180721900572176,0,0,0,0,0,0,0,1.00396844562221,0,0,0,0,0,-1.38777878078145e-17,0,0.152217755678342,0.20043643708448,0,-0.0210052737807703,0,-0.0717917976746245,0.0397740085067592,0,0,0,0,0,0
X000060.SZ,0,0.0938463934058921,0,0,0,0,0,0.0386196477143498,0.0993262459458686,0,0,0.304096161735785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177011913238384,0,0,0.169568695621669,0,0,0,0,0,0,0,-0.180064466996602,0.182586178984851,0,0,0,0,0,0.108844329636627,0,0,0,-0.0764818254323443,0,0.0126619622551426,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.180957919868878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100625616530573,0,0,0,0,-0.197222962062713,0,0,0,0,-0.255831994307756,0,0,0,0,0,0,0,0,-0.142344291437156,0,0.335896619674501,0,-0.290551002786634,0,0,0.0156492425161907,0,0,0,0,0.103828439286024,-0.013941877176382,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.136356783010417,0,0,0,0,-0.105386757505458,-0.270705577779932,0,0,0,0,-2.06840019738861,0,0,0,0.81819995368467,0,0.385941025398592,0,0,0,0.03830181171976,0,0,0,0,0,0,0,0,0.281812255076037,0,0,0,0,0.422638162578507,0.149945012749766,0,0,-0.365609061536978,0,2.44964895161201,0,0.45340836738787,0,0,0,-0.760847570385716,0,0
TED,0,0,0,2.59402135502638,0.941057292236747,0,0,0,0.141941287183569,0,0,0,0,0,0,-1.0794086633869,0,0,0,0,0,0,0,0.294454963211366,0,0,0,0,0,-0.834550358161035,0,-2.71159611704884,0,0.237768002190945,0,0,0,0,0,0,0,0,0.122717136355616,0,0,-0.363836578752302,0,0,0,-0.869291602639734,1.27750300943455,0,-0.906122396360041,0,0,4.82835955424465,0,0
RealEstate_excess,0,0,0,0.443438515088352,0,0,0,0,-0.012530166837892,-0.0579023370824721,0,0.0300495932582003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195654173370927,0,0,0,0,0,0.10392190016057,0,0,0,0.104776673432582,-0.075607934722634,0,0,-0.0582280917449307,0,0,0,0,0,0.00133296162222766,0,-0.0171941908367013,0,0.411807879853535,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.039305732755832,-0.0766413598039992,0.0487872653061124,0.0741574324809266,0,0,0,0.00214312293487418,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117684621238768,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113515629308351,-0.0811528201455179,0,-0.0256080867362608,0,0,0,0,-0.0108846104257603,0.0111788207084004,0.0838158353901938,0,0,0,0,0
MKvol,0,-0.000680921795609003,0,0,0,0,0,0,0,0,0,0.00118652330216803,0,0,0,0,0,0,0.000237367229486924,0,0,0.000434956456878317,0,0,0,0,0.000624322907620976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153800951200997,-7.03233964778241e-06,0,0,0,0.000405698784614781,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0319824519552929,0,0,0,0,0,0,0.0640357964505152,0.0238386189312894,-0.150095319440819,0.0362120212526281,0,0,0,0,0,0,0,0,0,0,0,0.0250456364286599,0,0,0,0,0,0,0,0,-0.0560943377541536,0,0,0,0,-0.0251865728033735,0,0.0376854210630375,0.069359104295881,-0.0380139164962229,0,0,0,0,0.0256585580915613,-0.0591163774827182,0.0417559075591759,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0231812577252141,-0.00138851553940781,0,-0.00312869982094388,0,0,0,0,-0.0105616858038376,0,0,0,0,0,0,0,0,-0.00724528994300277,0,0,0,0,0.012689226339877,0.0030300656393404,0,0,0,0,0,0,0,0,0,-0.00185775991840082,0,0,0,0,0,0,0,0,-0.00479221156328096,0.012642000434693,-0.0114663278329031,0.016524947610621,0,0,-0.0467324006682,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0123475053818304,0,0,-0.0239337243683174,0,0,0.0059733914598068,0,0,0,0,0.00554183366229165,0,0.0320071126169776,-0.00500370787252648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123405062846159,0,0,2.16840434497101e-19,0,0.00526014177603848,0.00625987106552099,0,0.0149046064867922,0,0.0109573481419726,0,0,-0.0100295231677266,0.00494952431380975,0,0,0,0.0479481523750282,0,0
