,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X601992.SH,X002466.SZ,X000898.SZ,X600516.SH,X600111.SH,X600176.SH,X000709.SZ,X002460.SZ,X600352.SH,X000786.SZ,X000629.SZ,X600219.SH,X600299.SH,X600808.SH,X600489.SH,X000825.SZ,X600801.SH,X002271.SZ,X601158.SH,X600157.SH,X000553.SZ,X002110.SZ,X300072.SZ,X000883.SZ,X000630.SZ,X600985.SH,X600583.SH,X002470.SZ,X000408.SZ,X000027.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.259129424694425,0,0,0,0,0,0,0,0,0,0,0,0.161766988496058,0,0,0,0,0,0,0.0305673848320923,0,0,0,0.00743818711339998,0,0,0,0.0156779322981658,0,0,0,0,0,0,0,-0.00751588065933557,0,0.0203147316233314,0.0318556116376565,0,0,0,0,0.0974513813905117,0.0376308788262215,0,0,0,0,0.00689478411912008,0,-0.000178885867224893,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,-0.122859714232451,0,0,0.0798623434937896,0,0,0.18846411166904,0,0,0,0,0,0,0,0.055514443617154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901389516221362,0.314273650738423,0,-0.0268741005665523,0,0,0,0,0,0.031035268473445,0,0,0,0,0,0.0953888678511391,0.0416893256598075,0.0442424992275069,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.196503262939055,0,0.0415219975334966,0,0,0,0,0,0,0.0214342937557256,0,0,0.0374288120188525,0,0,0,0,0,0,0.0097700432860267,0,0,0,0,0,0,0,0.0171705181274898,0,0.137928946029537,0,0.0638870507597099,0,0.0340413410498854,0,0,0,0,0,-0.117860106425388,0,0.093055591196803,0,0,0,0,0.0136316804975675,0.00502662576241335,0,0,0,0,0,0
X600585.SH,0,0.17445722909911,0,0,0,-6.93889390390723e-18,-0.00645760167886044,0,0,0,0,0,0.0535187955241869,0,0,0,0,0,-0.0184079940838252,0,0,0,0,-0.00621644763829389,0,0,0,0,0.152071706953258,0,0,0,0,0,0,0.414928679420742,0,0,0.0196805955286081,0,0,0,0,0,0,0,0,0,0,0,-0.0378208643833197,0.00758108433744296,0,0,-0.00600554218639442,0,0.0320304909724192,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426915007054474,0.0177578327241118,0,0.0715547106868133,0,0,0,0,0,0,0,0.105258179828201,0,0,0,0,0,0.00654907193280347,0,0.0871259869828242,0,0,0,0,0,0,0,0,0,0,0.00266786426831497,0.0256377896048529,0,0,0,0.0276225444415435,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128603538588212,0.214270830321596,0,0,0,0,0,0,0,0,0,0,0,0.360853846399866,0.0114448454709682,0,0.184442373876535,0,0,0,0,0.12254067299302,0,0,0,0,0.121436947161619,0.0736420568722567,0,0,0.139171946855793,0,0,0,0,0,0,0,0.155254516307517,0
X600011.SH,0,0,0,0,0,0,0,-0.0373255308587508,0,0,0,0,0,0,0,0,0.51522510516797,0,0.638296002033975,0,0,0,-0.199640954663563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520189491757236,0,-0.0454710206816363,0,0,0,0,0,0.0690697416367844,0,0.0105885019263295,-0.0985604928227906,0,0.00797136841689389,0,0,0,0,0,-3.46944695195361e-18,0
X600010.SH,0,0.00824725963227275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166359241642423,0,0.0489728754462268,0.24092479989107,0,0,0,0,0,0,0.114657676300541,0,0,0,0,0,0.165000656722906,0,0,0,0.0979734617027414,0,0,0,0,0,0,0,0.196180844909674,0.0930164444246569,0,0.0115136665414852,0,0,0,0,0.00171263991592034,0,0
X601600.SH,0,0,0,0,0,4.33680868994202e-19,0.0266050787917203,0,0,0,0,0,0,0,0.029878023603314,0,0,0.0339212988049083,0,0.0264672062132453,0,0,0,0,0.102139284945468,0,0.175707737583559,0,0,0.0366971505206443,0.025990882133833,0,0,0,0,0,0.0303303802634553,0,-0.00132466479830378,0.139423100115257,0,0.0517761952757494,0,0.0793699058269547,0.010447749042126,0,0,0,0,0,0,-0.0132620920234393,-0.00726981603795306,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.00548530291375593,-0.00839805141923654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168112498633969,0,0,0,0,1.01838636690079,-0.0537709628629421,0,0,0,0.0294610382871054,0,0,0,0,0,0,0,-0.0972092263843319,0,0,0,-0.04418449523953,-0.014451778494178,0.0265313275187794,0,-0.0272945463586328,0,-0.00603058524208422,0,0
X601898.SH,0,0,0,0,0,0,0.0180228010637301,3.46944695195361e-18,0,0,0,0.170843789418966,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0707060389070891,0.141126250146141,0,0,0,0,0.015752104088318,0,0,0,0,0,0,0.0308739102570887,0,-0.00737464839888738,0,0,0.0393643958407296,0,0.00363571209551995,0,0,0,0,0.0892959882640795,0,0,-0.0153097765433689,0.0423706718388271,0,0,0,0.054730506605291,0,0
X601991.SH,0.0839459234152783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626467503982918,0,0.0651878653196655,0,0,0.111573762563353,0,0,0,0,0,0,0,0,0,0,0.0314402788076091,0,0,0,0,0,0,0.0266208571757203,0,0.0650449361108468,0.0749649120313712,0,0,-0.041239860259902,0,0,0,-0.00429673410793513,0.00557732643283864,0,0.0275368244112763,0,-0.0124350941321153,0,0
X600660.SH,0,0.145459102250346,0,0.00253959929037805,0,0.0327861242126946,0,0.0612469574383085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244835141783775,0,0.00873540300294178,0,0,0.0193543901602568,0,0,0,0,0,0,0,0.0799527141051371,0.272911394900276,0,0,0,0,0.0347501264727383,0,0,0,0,0.0725305578861487,0,0,0,0,0,-0.0522805182741062,0,0,0,-0.0922399949658672,0,0
X600688.SH,0,0,0,0,0,0,0,0.0422056644617476,0,0,0,0.1444724204948,0,0,0,0,0,0,0.0413458193039217,0,0,0,0,0,0.0118670181490787,0,0,0,0.032958932704546,0,0,0,0,0,0,0,0,0,-0.0210556167077219,0.0077830741439735,0,-0.0279276237193976,0,0,0,0.0448227618270581,0,0,0,0,0,0.00111289383367893,0.047077418921683,0,0,0,0.0482244368843418,0,0
X600886.SH,0,0,0.107487161306886,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00294492960424218,0.134821498413712,0,0.117445853240699,0,0,0,0,0,0,0,0,0.247694443747759,0,0,0,-0.0299584977025839,0,0,0,0,-0.045099984117523,0,0,-0.0840096832023003,0,0,0.156027784547872,0,0.121401837433985,0,0,0,0,0,0.0301468320629304,0.0122523936478886,-0.0179059151525879,0,0,0,-0.0857848494902026,0,0
