,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X000723.SZ,X601600.SH,X600352.SH,X601898.SH,X600547.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600516.SH,X600027.SH,X601992.SH,X000898.SZ,X600801.SH,X600111.SH,X600299.SH,X002466.SZ,X600176.SH,X000709.SZ,X002460.SZ,X600219.SH,X000629.SZ,X000786.SZ,X000990.SZ,X002110.SZ,X600808.SH,X600157.SH,X000553.SZ,X601158.SH,X600489.SH,X002271.SZ,X000825.SZ,X000883.SZ,X600583.SH,X300072.SZ,X000630.SZ,X600339.SH,X600985.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0159133186637496,0.0320217055984167,0,0.0102498966596788,0,0,0,0,-0.0119977088483134,0,0,0,0,0,0,0,0.111833805198209,0,0.00613241049526136,0,0,0,0.0110972964374495,0.0200934130157871,0,0,0,0,0,0,0,0,0,0,0,0.0184185576617786,0,0,0,0,0,0,0,0.0125985114121843,0,0,0.133709565069594,0,0,-0.00385094565254786,-0.0168074014047777,0,0,0,0,0,0
X600028.SH,0,0,0.0769721273566827,0,0,0.0703502410753408,0,0,0,0.0152292874148746,0,0,0,0,0,0,0,0,0.0384534937761309,0,0,0,0,0,0.0332347019787446,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0765923397753778,0,0,0,0,0,0,0,0.0227532490596624,0,0,0,0.0121848969503376,0,0.00322568335759816,-0.0459852326974899,0,0,0,0,0,0
X601088.SH,0,0,0,0.0653318026149779,0,0,0,0,0,0,-0.177350081680528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282697769112351,0.116709018578255,0,0,0,0,0,0,0,0.0365862449372274,0,0,0,0.034705546359631,0,0,0,0.00708740121679729,0,0,0,0.0936766844805246,0,0,0,0.00958995173381697,0,0.0135936318956299,-0.0387403222426956,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0901767621307871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.484580549840896,0,-0.000585859014465581,0,0,0,0,0,0,0,-0.0105832749042365,0.0570822833490326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015448449411551,0.000627465505055357,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.151189760576804,0,0,0,0.202202079150847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670203111851578,0.0925383544673592,0,0.0301891050947488,0,0,0,0,0,0,0,0,0,0.0258206352370598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0403543706456549,0,0,0,0,0,0,0,0,0,0.0117688549899937,0,0,0,0,0,0,0.0537662973233387,0,0,0,-0.165812559109163,0,0.127575962023649,0.0364946745145612,0.0928754868734508,0,0,0,0,0,0,0,0,0,0,0,0.0985018188648299,0,0.4255798226124,0,0,0.0292826865693174,0,0,0,0.0380330848560946,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0396507797599733,0.0629674573157222,0,0,0,0,0,0,0,0,0,0,0.493684711822258,-0.0853111155638869,0.453060772981355,0,0,0,0,0.0187014335536667,0,0,0,-0.0134948804145364,-0.0139124566074929,0,0.0456701870206306,0,0,0,0,0.0937202483546818,0,0,0,0,0,0,-0.0656420986406835,0,0,0,0,0,0.0116478490676327,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.0222414128575314,0,0.0550512573009872,0,0,0,0,0,0,0,0.107345524741307,0,0,0,0,0,0,0.254545982619559,0.0190630105875959,0,0,0,0,0.248590828445335,0.0447152001275549,0,-0.0174538707397769,0,0,0.0979463104402033,0,0,0,0,0.117012224500975,0,0,0,0,0,0,0,0,-0.00865589880410434,-0.0136571104114895,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304933911312941,0,0,-0.0982951111329198,0,0,0,0.0902742965736884,0,0,0,0,0,0.543737915907771,0,0,0,-0.0547504008377296,0,0,0.13084902933516,0,0,0,0.52020514196808,0,0,0,0,0,0,0.208525988457656,0,0,0.0697576631324816,0.0803424179509198,0,0.13346308508562,0,-0.0166729991177502,0,0
X601600.SH,0,0,0,0,0,0,0,0.168952079449054,0.0182883731885374,0,0,0,0,0,0,0,0,0,0.179691266285354,0,0,0,0,0,0,0.0611880801958247,0,0.0901426222321368,0,0,0,0,0.080440593240645,0,0,0,0,0,0.124222270028927,0,0,0,0,0,0,0.0930081902217234,0,0,0.00912361306758952,0.014068877008348,0,-0.0215846606751004,0,0,0,0,0,0,0
