,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X300072.SZ,X601600.SH,X600688.SH,X600547.SH,X600795.SH,X601991.SH,X600362.SH,X600309.SH,X600660.SH,X600188.SH,X600886.SH,X601992.SH,X600027.SH,X600157.SH,X600111.SH,X600489.SH,X600339.SH,X000898.SZ,X002466.SZ,X600299.SH,X000709.SZ,X000959.SZ,X601158.SH,X000408.SZ,X000792.SZ,X600583.SH,X000630.SZ,X000883.SZ,X600219.SH,X600352.SH,X000539.SZ,X000983.SZ,X002092.SZ,X000723.SZ,X000027.SZ,X002460.SZ,X000825.SZ,X601699.SH,X600098.SH,X600578.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.211888018308106,0,0,0.0714491459301509,0,0,0,0,0.0256520713024902,0,0,0,-0.0181101254880238,0,0,0.0118517558079723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646848998296334,0.0351092385613713,0,0.0265136537182879,0,0.0994637923985367,0,-0.00468479447220548,-0.00116957584293735,0,0,0,0,0,0
X600028.SH,0.133731816692178,0,0,0,0,0,0,0,0,0,0.438149639347635,0,0,-0.0314433217759608,0.0626934252413345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303053663650265,0,-0.0834227633009665,-0.0309515155602962,0,0,0,0.0536806328431535,0,0.00469692683608106,0.00585300882893769,0,0,0,0,0,0
X601088.SH,0,0.0272609596142613,0,0,0,0.190706847082182,0,0.0274808293498749,0,0,0,0,0,0,0,0,0.00999299503579026,0.0484909574739158,0.0370256067448202,0,0,0,0,0,0.0106090533297688,0.0837407565573047,0,0,0.0668041528975877,0,0,0,0,0,0,0,0,0,0,0.0204739409424737,0,0,0,0,0,0.142159928796837,0,0,0.0304081263541198,0,-0.0119986349966595,0.0024401989319065,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,-0.00510992994786656,0.22440410193457,0,0,0,0,0,0,0,-0.32678612109902,0,0,0,0,0,0,0,0,0.0177724849702168,-0.0219728400359641,0.496571652200202,0,0,0,0,0,0,0,-0.047646489992031,0,0,0,0,0,0,0,0,0,-0.0935660492191254,-0.0425049162458616,0,-0.0315773702953127,0,0,0.0385179408824073,0.0190949824968382,-0.012780825922245,0.532949598038448,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.417663456693117,0.0289644137146204,0,0,0,0,0.120519417065778,0,0.164169861963856,0,0.204176386074057,0,0,0,0,0,0,0.0975443504644759,0,0,-0.135622550929056,0,-0.117816444689467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113490982304209,-0.0257046844156903,0.00325811256639639,0,0,0,0,0,0
X600011.SH,0,0,0.0192466215043779,0,0,0,0,0,0,0,0,-0.121599677154537,0,0,0.00415977134024386,0.129397302723194,0,0,0,0,0.291605277136765,0,0,-0.131641925740834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302492611371536,0,-0.0253526619435186,0,0,0,0,0,-0.00886224073144182,0.0601125449138085,-0.0196118756082654,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0610214388138585,0,0,0,0.103529300863639,0,0,0,0,0,0,0,0,0,0,0,0.21075717551028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354959131608121,0.105696233794145,0.00336622796192907,0,0,0,0,0,0,0,0,-0.00568831454141991,-0.00631367289716178,0,0,0,0,0,0
X601898.SH,0,0,0.00242802091230458,0,0,0,0,0,0,0,0,0,0,0,0.104270218104275,0,0,0,0,0,0,0,0,0,0.0977803950943179,0,0,0,0,0,0,0,0,0.329841096514381,0.00888648197817529,0,0.0615896637619969,0,0,0.127442261393867,0,0,0,0,0,0,0.0250526282862387,0,0,0,-0.00557463918641265,0.000610534404365904,0,0,0,0,0,0
X300072.SZ,0,0,-0.00890223903446641,0,0,-0.0958874604439581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137278238024582,0,0,0,0,0.00525882807079016,0,0,0,0,0,0,0.0395347754145075,0.0662997234533318,-0.0982773815007685,0,0,0,0,0,0,0,0.0308905064011255,0,0,-0.0328840594862296,0,0,0,0.115490381873825,0.228503006179872,0.0270894652941876,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0748449342726708,0,0,0,0,0,0,0,0,0,0.268688094929318,0,0,0.00259274579333483,0,0,0,0,0,0,-0.052223443772673,0,0,0,0,0,0,0,0,0,0,0,0.315249863517075,0,0,0,0.0851118639407737,0,0,0,-0.0592956019850454,0,0,0,0.0809509133139197,-0.0607372517839125,0.00665668574170279,-0.00598967604113585,0,0,0,0,0,0
X600688.SH,0,0.419415328348411,0,0,0,0,0,0,0,0.0345187747998884,0,0,0,0,0,0.0673960978120457,0,0,0,0,0,0,0,0,0,-0.0168027791719352,0,0,0,0,0,0,0,0.135516312883584,0,0.0711994036751727,0,0,0,0,0,0,0,-0.091064508798551,-0.0171909066031039,0.0474446815482344,0,0,0,-0.109423234237519,-0.00116113871608098,0.000182397477560114,0,0,0,0,0,0
X600547.SH,0,0,-0.00102173370529476,0,0,0,0,0,0,0,0,0,0,-0.00672697873750033,0,-0.039456206650191,0,0.00327619080325675,0,0.0364063533027061,0,0,0,0.706862014223202,0,0,0,0,0,0,0,0,0,0,-0.0375651454930085,0,-0.0243452481596073,0,0,0,0,0.0910699401600408,0,-0.0629178893715748,0.00788414430646106,0,-0.0108248030757296,0,0,0,0,0.00147675475097355,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.039446501411954,0.00333741448566369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185335823018763,0,0,0,0,0,0.0289810429866028,0,0,0,0,0,0,0.0411369970243065,0,0,0,-0.00789926567738766,0.0625030203460431,0,0,0.038085995841441,0,0.00800533766292999,-0.000682096383331636,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0774814246040061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171594299287112,0,0,0,0,-0.0482746355442127,0,0,0,0,0,0,0.0262212205562676,0,0,0,0,0.191289437887312,0,0.152205611495251,0.0222796020843841,0,0.0126903720051033,0,0,0,0.0506431654173096,-0.0244063423311571,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.265888700476278,0,0,0,-0.0387900801894226,0,0,0,0,0,0,0,0,0,0,-0.191618544647845,0,0,0,0.109628000313462,0,0,0,0,0,0.655245073604104,0,0.111799304125168,0,0,0,0,0.00754948119632441,0,0.0286766243245654,0.0224770171470528,0,0,0,0,0.110903006643857,-0.0251724416294855,0.00495328087989193,0,0,0,0,0,0
X600309.SH,0,0,0,-0.0686935648223329,0,0,0,0,0,-0.0656949017582947,0,-0.186655182949568,0,0,0,0,0,0,0,0.222963237202008,0,0,0,0,0,0.0155738196683269,0,0,0,0,0.1872692654887,0,0,0.317596811946621,0,0,0,0.391157059312201,0,0,0,0,0,0,-0.0978482995361241,0,3.46944695195361e-18,0,0,0.035944373557116,-0.021441455311026,-0.00408895219657524,0.0147687847170431,0,0,0,0,0
