,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X002460.SZ,X601992.SH,X600688.SH,X600188.SH,X600362.SH,X600111.SH,X600795.SH,X600516.SH,X601991.SH,X600547.SH,X600660.SH,X300072.SZ,X000898.SZ,X600886.SH,X000709.SZ,X600157.SH,X600027.SH,X000408.SZ,X600339.SH,X600808.SH,X000792.SZ,X600489.SH,X600549.SH,X000959.SZ,X000723.SZ,X600219.SH,X000983.SZ,X000807.SZ,X002092.SZ,X600352.SH,X601699.SH,X601158.SH,X000630.SZ,X000883.SZ,X000553.SZ,X600008.SH,X600299.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0207838724045001,0,0.0423647829080344,0,0,0,0,0,0,0,0,0.0409616642952013,0,-0.0102699539237706,0,0,0.0109865986555111,0,0,0,0,0,0,0,0,-0.00729709425555564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013462253050506,0.0176077567313319,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.12770100000429,0,0.060929624539216,0,0,0.00263527950955865,0.000861396534488889,0,0,0.00695272985286145,0,0,0,-0.00614258439380167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363263612221068,0,0,0,0,0,0.128719022722479,0,0,0,0,-0.11348166087969,0,-0.0833523190147183,0,0,-0.00312448145673121,0.0156367419502616,0,0,0,0,0,0
X601088.SH,0,0,0,0.0388193367394772,0,0,0.0300132974216304,-0.00569486022229363,0,0,0,0,0,0,0,0,0,1.02802094344722,0,0,0,-0.0320055922352011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000896371520861056,0,0,0.155942260784905,0,0,0,0,0,0,0,-0.0204948899141591,0,-0.0090487576432107,-0.0134130703906232,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.209462040798998,0,0.0327332594771922,0.121435221307726,0,0.122968834160337,-0.062888777805472,0,0,0,0,0,0.0252634048723621,0,-0.0615976145039949,0,0,0,0.0617328916017402,0.185493914630957,0,0,0,0,0,0,0.244808599982587,0,0,0,0,-0.025604622204546,0,0,-0.0279884063524203,0,0,0,0,0,0,0,0,0,0,0,-0.0148116183240834,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122955083326335,0,-0.0391508601397851,0,0,0,0,0.0749701365004984,0,0.113161997801323,0,0,0,0,0.0974039978687895,0,0,0.196700388387824,0,0,0,0.0587701483132253,0.0260666505994371,0.10448659803275,0,0.02531211452484,0,0,0,0,0,0,0,0,-0.0182481990604356,0.036973932084894,0,0,0,0,0,0
X600585.SH,0,0.0926171410951003,-0.0463650094490994,0,0,0,0,0,0.22723297584461,0,0,0.100830829086361,0.0274956171025227,0,0,3.46944695195361e-18,0,0,-0.0868186840187491,0,0,0,0,0,0,0,0,0,0,0,-0.0704674705608954,0,0,0,0,0,0,0,0.0805486146630804,-0.0760246873382951,0,0.0966839129135675,0,0,0,0,0,0,0,-0.292409459007714,-0.0093121850332227,-0.0122531772915991,0,0,0,0,0,0
X601600.SH,0,0,0,0.359886552926099,0,0,0,0,0,0.161587371346118,0.0730386071042654,0,0,0,0.0223406922480409,0.00140571754385515,0,-0.0676618747875656,0.0922280799015071,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.105906820384429,0,0,0.175167650648582,0,0.174067423783431,0,0,0,0,0,0,0,0,0,0,0,-0.00269028712759495,-0.00842868969661137,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263825457692463,0,0,0.0341189654593904,0,0,0,0,0.00697360776008129,0,0,0,0,0,0,-1.73472347597681e-18,-0.084446966494163,0,0.0134136212688813,0,0,0,0,0,0.0629793826432045,0,0.11136557283726,0,0,0,0,0,0,0,0,-0.0183111518878589,0.0231194425807988,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0516672779128259,0,0.0657814595541043,0,0,-0.00415908907507236,0,0,0,0,0.0107607906681572,0,0,-0.0102292981167685,0.0315619011314195,0,0.0337094103454295,-0.0116638353795747,0,0,0,0,0,0,0,-0.0927688800643111,0,0,0,0,0,0,0,0,0.13358382754274,0.0919653995810576,0,0,0,0,0,0,0,0,0,0.0158841710609311,0.00789120246873072,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009491517459652,0,0,0,0,0,0,0,0.358775170266408,0,0,0,0,0,0,0.0168377322091053,0,0,0.0512842068991192,0,0,0,0.0299542143665514,0,0,0,0.0436533344395779,0,0.279953268789243,0,0,0,0,0,0,0.00676208889170476,0.0039572118707448,0,0,0,0,0,0
