,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002460.SZ,X600011.SH,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X002466.SZ,X601600.SH,X600362.SH,X600801.SH,X600188.SH,X000786.SZ,X002271.SZ,X600352.SH,X600795.SH,X601991.SH,X002353.SZ,X600688.SH,X600111.SH,X600176.SH,X601992.SH,X600027.SH,X000723.SZ,X600426.SH,X600583.SH,X600299.SH,X600516.SH,X600489.SH,X000898.SZ,X000553.SZ,X600219.SH,X000932.SZ,X601158.SH,X000792.SZ,X000883.SZ,X000709.SZ,X600612.SH,X600486.SH,X002080.SZ,X000401.SZ,X000630.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.105200789527947,0,0,0,0.0146260328817818,0,0,0.0237317056502738,0,0,0,0,0,0,0,0,0,0,0.416486853882617,0,0,0,0,0,0,7.30557158431519e-05,0.055278212573893,0,0,0,0,0,0,0,0,0,0,0.0527740313380547,0,0.0909588986606396,0,0,0,0,0,-0.0126163976372583,0,0,0,0.0014141757630626,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0317487554084841,0,0,0,0,0,0.0261969375400543,0.0409771508721008,0,0,0,0.0420163719244149,0,0,0,0,0,0.332679473596242,0,0,0,0,0,0,0,0.0401709440394599,0,0,0,0,0,0,0,0,0,0,0.0198838012544294,0,0,0,0,0,0,0,-0.0124480425727424,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0685314719235856,0,0.0121251978614356,0,0,0,0.0363919718868684,0,0,0.0242767718885468,0,0,0.0427687802973566,0.258180808865091,0,0,0,0,0,0,0,0,0,0,0,0.101565548595651,0,0.0123596813691242,0,0,0,0,0.0642224408850675,0,0,0,0,0,0,0,0,0.00494771870746387,0,0,0.019119641936209,0,0,0,0,0,0,0.00258961516645171,0,0
X600585.SH,0,0,0,0,0,0,0,0.028407940035786,0,0,0,0,0,0,0,0,0,0.556540398969793,0,0,0,0,0,0,0,0,0,0.0122372943362971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292296370382231,0,0,0,0.0371813208178226,0,0
X600309.SH,0,0,0,0,0,0,0,0.101498418149697,0,0,0,0,0,0,-0.212812810870251,0,0.0171377432313349,0.352493450576093,0,0,0,0,0,0.0543405165250533,0,0,0,0,0,0,-0.078846839012649,0,1.73472347597681e-18,0,0.110689282680529,0,0,0.033036057964818,0,0,0,0,0,0,0,0.0179754140661856,0.0438831216420992,0,0,0.0464810553549692,0,-0.00755070658138947,0,0,0,0,0.0162914031401334,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0974459295118072,0,0,0,0.0649619547407036,0.0784279346511455,0,0.0860143155406952,0,0.0581840415614219,0,0,0,0,0,0,0,0,0,0.239911590782403,0,0,0,0,0,0,0,0,0,0.192017333598449,0.0280329347912098,0,0,0,0,0,0,0.0211930662885513,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0
X600547.SH,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0772902531394775,0,0,0,0,0,0,0,-0.0800588771535453,0,0,0,0,0,0,0,0,0,0,0,-0.0081004013579699,0,0,0.0300521134452437,0,0.872056642769449,0,0,0,0,0,0,0,0,0.178634374400979,0,-0.0461628142372162,0,0,0,0,0.0134168372640716,0.0237638437102766,0,0.0136009640190433,0,0.0607078253546751,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652983983849704,0,0,-0.105511698057627,0,-0.332251749010808,0.242735727868207,0,0,0,0,0,0,0.170735895195072,0,0,0.109097571451207,0,0.544042774497062,0.0165840072537257,0,0,0,0.339472976487403,0,0,0,-0.211027619653328,0,0,0,0,0,0,0,-0.0456509948203159,0,0,0,0,0,0,0.0270261733547077,0,0
X600011.SH,0,0,0,0,0,0,0,0.0552933608796915,0,0,0,0.0995484222434373,0,0,0.0212754339645939,0,0,0,0,0,0,0,0,0,0,0.304504028709643,0,0,0,0,0.0542528012435542,0,0,0,0,0,0,0.075248366203189,0,0.121955202345866,0,0,0,0,0,0,0.0889984271229144,0,0,0,0,0,-0.0132605706578824,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,-0.0740274913425832,-0.114617505687219,0,0,0,0,0,0,-0.0252719642374576,0,0,0,0,0,0,0.201219408939726,0,0,0.224644825805956,0,0,0,0,0,0,-3.46944695195361e-18,0.0141998665403837,0.203972009199488,0,0,0,0,0,0.34878140470776,0,0,0,0,0,0,0,0,0,0,0,0,0.0488180892894146,0,0,0,0.094595012320554,0,0
