,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X600010.SH,X600111.SH,X000786.SZ,X600886.SH,X601600.SH,X000301.SZ,X600011.SH,X600188.SH,X600176.SH,X600426.SH,X000027.SZ,X601991.SH,X600803.SH,X000932.SZ,X002466.SZ,X600801.SH,X600795.SH,X600352.SH,X000898.SZ,X600219.SH,X000883.SZ,X600489.SH,X600688.SH,X000723.SZ,X002080.SZ,X600157.SH,X600027.SH,X600516.SH,X600486.SH,X000825.SZ,X600299.SH,X000807.SZ,X601992.SH,X002353.SZ,X300037.SZ,X600612.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.312330745128269,0,0,0,0.0150467352984186,0,0,-0.00456095131152333,0,0,0,0.0142807493949897,0.0192119652758657,0,0,0,0.0373198745057197,0.00986534122846204,0,0,0,0,0,0,0,0,0,0,0,0,0.00869997874289177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420775375481994,0,0,0,0,-0.000959903611381002,0,0,0,0,-0.00748359469036154,0,0
X600028.SH,0,0,0,0,0,0,0.0218379173547181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112570539375339,0,-0.106230047800372,0,0,0.0293244506018489,0,0,0,0.0630945129138435,0.0356358763665446,0,0,0,0,0,0,0,0,0,0,0,0.103070989896551,0,0,0,0,0,0,-0.0142051184645157,-0.010389638478443,0,0,0,-0.0144559423807378,0,0
X601088.SH,0,0,0,0,0,0,0.0108383094954274,0,0.0811183099395635,0,0,0,0,-0.0240634323327007,0,0,0,0,0.0104771215455711,0,0.0989141182507793,0,0,0.0277333863860717,0,-0.0346420651336364,0,0.0415191022387102,0,0,0,0,-3.46944695195361e-18,0.0086528942189355,0,0.0962718452508709,0,0,0,0,0,-0.0182147777288633,0,0,0.177722236691275,0,0,0,0,1.73472347597681e-18,0,0.0243567159473956,0,0,0,0,0.0151017240441086,0,0
X600309.SH,0,0,0,0,0,0.0966221139160049,0,0,0.0730194709684101,0,0,0,0,-0.0831383142499878,0,0.312875665066653,0,0,0.0454989407349735,0,0,0.00503730308179167,0.10250408500379,0.0345216880431578,0,0,0,0.175179394028921,0,0,0,0,0.130630782217427,0,0,0,0,0,0,0,0,0.102930703653019,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0161961836164056,0,0,0,0.00733700814868597,0,0
X600585.SH,0,0,0,0,0,0,0,0.0111713154687542,0,0,0,0,0,-0.0294574595134027,0,0,0,0,0,0,0.0995813889862418,0,0.0740775375886636,0,0,0,0.0869754606544936,0,0.133313648774723,0,0,0,0,0.00377497677926864,0,0,0,-0.0140987458723177,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0239299209249287,0,0,0,0,-0.037810479510106,0,0
X600019.SH,0,0,0,0.0277215204283505,0,0,0,0,-0.0354985550144104,-0.039188339013211,0,0.10447932379086,0,0,0.237427010397988,0,0,0,0.023496252045848,0,0.0592567249632999,0,0,0,0.079120598741285,0.156818915240493,0.248730754407783,-0.0718601275591618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201526662980794,0,0,0,0,0,0,0,-0.0128747032792205,0,0.0156353973938693,0,0,0,-0.0166698289856131,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.157287572274311,0,0,0,0,0.202516329783967,-0.531948937675692,0,0,0,0,0,0,0,-0.0948573288769469,0,0,0,0,-0.0275580146347011,0,-0.0572767306341821,0,-0.269981918779553,-0.286925044127593,0,0,0,0,0,0,0,0,0,0.624952650821628,-0.149867799302217,0,0.0982895154029373,0,0,0,0,0.068955957318877,-0.12879849254266,0,0,0,-0.113758654199224,0,0
X002271.SZ,0,0,0,0.0873685497109573,0,-0.403205395566529,0,0,0,0.0343946861125798,0,0,0,0,0,0,0,0,0,0,0,0.177271471351837,0.092666969557507,0,0,0,0,0,0,0,0.0266898579256664,0,0.018215249134711,-0.0482146515235697,-0.154141435649699,0,0,0,0,0,0.0274126044860756,0,0,0,0,0,0,0,0,0,0,-0.0158102246397303,0,0,0,0,-0.0389362378157269,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174220848393805,0,0,0,0.0421406141592903,0,0,0.201789044741944,0,0,0,0.266614838544338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306056963589417,0,0,0,0,0,0.161071520015125,0,0.286965076623183,0,0,0.0111806960054971,0,0,0,-0.00506786174048877,0,0
X600660.SH,0,0,0,0,0,0,0,0.0269829352275335,0.121074720278841,0,0,-0.0862609407939114,0,0,-0.0809137126198272,0,0,0,0.115120725287299,0,0,0,0,0,0,0.02814001137186,0,0,0,0,0,0,0.00224410839812687,0,0,0,-0.0365022028099518,0.171854544224059,0,0,0,0.421202191335613,0,0,0,0,0,0.0368581933021638,0,0,0,0,-0.00192757257293575,0,0,0,-0.0474875077302855,0,0
