"Date","FrequencyID","CARDI_5P_W","CARDI_1P_W","CARDI_10P_W","CARDI_5P_LogDiff_W","CARDI_1P_LogDiff_W","CARDI_10P_LogDiff_W"
2015-01-11,"2015-02",1.434524515,1.219822566,1.442139384,NA,NA,NA
2015-01-18,"2015-03",1.436550977,1.2680845472,1.4532659344,0.00141163988349463,0.0388021209315467,0.00768569781897982
2015-01-25,"2015-04",1.4396235448,1.4461429774,1.5978646604,0.00213656643263194,0.13139246532376,0.0948547584364065
2015-02-01,"2015-05",1.4597116874,1.563737885,1.5727092636,0.013857289648416,0.0781790386484295,-0.0158683728913956
2015-02-08,"2015-06",1.4468107886,1.555501865,1.6620369964,-0.0088772638977121,-0.00528079904066664,0.0552441786043469
2015-02-15,"2015-07",1.5277198954,1.646306861,1.5461476752,0.0544146814730331,0.0567362768641094,-0.0722774899226247
2015-02-22,"2015-08",1.360054787,1.607677491,1.452327177,-0.116251375915988,-0.0237439278479791,-0.0625992468990049
2015-03-01,"2015-09",1.34114058066667,1.55686306966667,1.50429496033333,-0.0140045519784999,-0.0321176413375449,0.0351571040097388
2015-03-08,"2015-10",1.381034726,1.7355465772,1.5435151858,0.0293125881408332,0.108649449868906,0.0257380799183482
2015-03-15,"2015-11",1.2971680662,1.7062728982,1.5704845734,-0.062649541993517,-0.0170109938221603,0.0173218137562752
2015-03-22,"2015-12",1.4082809206,1.801629216,1.490889087,0.0821862776422785,0.054379975476456,-0.0520115725310343
2015-03-29,"2015-13",1.3483897452,1.5700690414,1.4737022004,-0.0434586561193017,-0.137571781720676,-0.0115949063371332
2015-04-05,"2015-14",1.4404157374,1.5968411726,1.4939836412,0.0660206792608009,0.0169078168791979,0.0136683986368103
2015-04-12,"2015-15",1.33758007625,1.545590461,1.37171829725,-0.074069710358637,-0.0326213979427163,-0.0853819514673299
2015-04-19,"2015-16",1.3771008062,1.6368056486,1.3965773226,0.0291183560945882,0.0573405544674045,0.0179602882029747
2015-04-26,"2015-17",1.2687095166,1.4029893428,1.2318670776,-0.0819801689835643,-0.154141362128304,-0.125493505988821
2015-05-03,"2015-18",1.0409711575,1.0233901415,1.1012868735,-0.197846172483546,-0.315484420826258,-0.11205158671006
2015-05-10,"2015-19",1.0568603206,1.0031772144,1.1688207086,0.0151484684192281,-0.0199486065367468,0.0595159181055331
2015-05-17,"2015-20",1.105404811,1.1997784206,1.2074142232,0.0449090615421792,0.17896471252422,0.0324857682063481
2015-05-24,"2015-21",1.0516432592,0.9485911614,1.3301093886,-0.0498576630968985,-0.234914273346757,0.0967801185852318
2015-05-31,"2015-22",1.17616749,0.997839967,1.1936652802,0.111907313223237,0.0506150138665025,-0.108232545090844
2015-06-07,"2015-23",1.1241789074,1.0986030944,1.2631655728,-0.0452083537146125,0.0962018278343036,0.0565922888013153
2015-06-14,"2015-24",1.1450751084,1.1086842664,1.1905653652,0.0184173226207674,0.00913450806274496,-0.059192638522292
2015-06-21,"2015-25",1.198195701,1.2155500544,1.247198126,0.0453466110687098,0.0920227273557318,0.0464712450871476
2015-06-28,"2015-26",1.16127589775,1.19464446575,1.19382597225,-0.031297530267555,-0.0173480711013453,-0.0437362837314035
2015-07-05,"2015-27",1.1003487026,1.1120976588,1.2863841308,-0.0538921805785452,-0.0716006082812398,0.0746720307714832
2015-07-12,"2015-28",1.1588137868,1.0826240252,1.1992684506,0.0517697523891076,-0.0268602673695208,-0.0701235368372495
2015-07-19,"2015-29",1.4330327152,1.152030751,1.2499778918,0.212396094130413,0.0621385082292651,0.0414141182004168
2015-07-26,"2015-30",1.2424154756,1.2223551488,1.1362408124,-0.142735529464306,0.0592531921636864,-0.0954005840175298
2015-08-02,"2015-31",1.2008653898,1.1564912274,1.1756911386,-0.0340149939375218,-0.0553888304703319,0.0341308971560651
2015-08-09,"2015-32",1.2307828254,1.2122083712,1.1650942416,0.0246079553037215,0.0470531791151506,-0.00905419991316847
2015-08-16,"2015-33",1.1999811348,1.2201273636,1.1513821068,-0.0253445746843634,0.00651145338735729,-0.0118389250699659
2015-08-23,"2015-34",1.2892097738,1.4507237466,1.1907523858,0.0717236165507524,0.173107317802275,0.0336223115547932
2015-08-30,"2015-35",1.400098217,1.3828370044,1.296155253,0.0825129369393353,-0.0479253782987111,0.0848170204288435
2015-09-06,"2015-36",1.34655571033333,1.52296036433333,1.27722859866667,-0.0389923825668644,0.0965188596492392,-0.0147098114388831
2015-09-13,"2015-37",1.3849854218,1.3011296708,1.2839174056,0.0281396072141306,-0.15742318417893,0.00522330404411964
2015-09-20,"2015-38",1.6366091038,1.5161879516,1.2994884448,0.166936867917783,0.152966393499876,0.0120548056824003
2015-09-27,"2015-39",1.4457003846,1.3740693438,1.2925636856,-0.124032582362994,-0.0984225970778186,-0.00534308364642255
2015-10-04,"2015-40",1.320647958,1.334781437,1.24261932466667,-0.0904714059323498,-0.0290091002395878,-0.0394060890515351
2015-10-11,"2015-41",1.215047424,1.3248956945,1.309585143,-0.0833393853006266,-0.00743382563858785,0.0524888919985189
2015-10-18,"2015-42",1.1528737584,1.2565530012,1.1159453956,-0.0525253625161532,-0.0529614764799498,-0.160008468236799
2015-10-25,"2015-43",1.0967225544,1.032143957,0.975789028,-0.049931509343745,-0.196734108179338,-0.134210809859252
2015-11-01,"2015-44",1.0359522548,0.9355068762,0.9247900626,-0.0570051795947382,-0.0983049335491966,-0.0536796508092197
2015-11-08,"2015-45",0.967862256,0.8858940086,0.9126150882,-0.0679865560263822,-0.0544911816517833,-0.0132525508434314
2015-11-15,"2015-46",0.9034678542,0.8133209152,0.9470214996,-0.0688492494233654,-0.0854715530234518,0.03700759422101
2015-11-22,"2015-47",0.8506002124,0.7459302798,0.9861828922,-0.0602982976817058,-0.08649362418277,0.0405200306688411
2015-11-29,"2015-48",0.8674086442,0.7795387014,0.9102523148,0.0195679644704719,0.0440701991480466,-0.080119996358386
2015-12-06,"2015-49",0.895304782,0.9181830154,0.9379120784,0.0316540018561867,0.163694397659987,0.029934381474031
2015-12-13,"2015-50",0.8930597764,0.8828070978,0.9945636674,-0.00251068135827408,-0.0392900194811776,0.0586479041881883
2015-12-20,"2015-51",0.9113918946,0.9320090498,1.0095894338,0.0203194679453709,0.0542358102743428,0.0149949102510253
2015-12-27,"2015-52",0.9983946498,1.0507458264,1.0110012876,0.091175653387419,0.119912977133066,0.00139746660698393
2016-01-03,"2015-53",0.932168585,0.94834714675,0.9592272945,-0.0686349553057962,-0.102534878078143,-0.0525684338179736
2016-01-10,"2016-01",0.9324415398,0.9602584292,1.0437597014,0.000292774128295592,0.012481821538973,0.0844565120841689
