date,Year,Month,CARDI_5P,CARDI_1P,CARDI_10P
2015/2/27,2015,2,1.351561463,1.423252437,1.538487932
2015/3/2,2015,3,1.417994963,1.575375565,1.52477604
2015/3/3,2015,3,1.42382636,1.678259122,1.555100257
2015/3/4,2015,3,1.379476769,1.851483095,1.520262521
2015/3/5,2015,3,1.377296971,1.798385469,1.517074195
2015/3/6,2015,3,1.306578567,1.774229635,1.600362916
2015/3/9,2015,3,1.331753206,1.717697362,1.562033991
2015/3/10,2015,3,1.315678239,1.784833925,1.597479528
2015/3/11,2015,3,1.333552224,1.814345114,1.581785884
2015/3/12,2015,3,1.269758042,1.663574779,1.611247723
2015/3/13,2015,3,1.23509862,1.550913311,1.499875741
2015/3/16,2015,3,1.393173488,1.588247338,1.651474531
2015/3/17,2015,3,1.459329202,1.835577758,1.423071639
2015/3/18,2015,3,1.397460842,2.05056494,1.518743184
2015/3/19,2015,3,1.40043669,1.776832312,1.416789248
2015/3/20,2015,3,1.391004381,1.756923732,1.444366833
2015/3/23,2015,3,1.463398612,1.591828003,1.455539922
2015/3/24,2015,3,1.264840734,1.499135882,1.454935666
2015/3/25,2015,3,1.277523947,1.590031083,1.487257339
2015/3/26,2015,3,1.370388629,1.515832595,1.462763394
2015/3/27,2015,3,1.365796804,1.653517644,1.508014681
2015/3/30,2015,3,1.362525162,1.655657701,1.590976094
2015/3/31,2015,3,1.558733748,1.67336275,1.481602046
2015/4/1,2015,4,1.376444368,1.658154382,1.455033367
2015/4/2,2015,4,1.428593393,1.501640112,1.448870735
2015/4/3,2015,4,1.475782016,1.495390918,1.493435964
2015/4/7,2015,4,1.404546773,1.694481504,1.465417623
2015/4/8,2015,4,1.254700043,1.468077994,1.357469881
2015/4/9,2015,4,1.365547329,1.502998001,1.32371231
2015/4/10,2015,4,1.32552616,1.516804345,1.340273375
2015/4/13,2015,4,1.32923256,1.60969163,1.251459796
2015/4/14,2015,4,1.471187402,1.786580437,1.466269301
2015/4/15,2015,4,1.394363788,1.794459963,1.462661695
2015/4/16,2015,4,1.370054003,1.499057789,1.416726677
2015/4/17,2015,4,1.320666278,1.494238424,1.385769144
2015/4/20,2015,4,1.286167871,1.409384796,1.248260965
2015/4/21,2015,4,1.354102123,1.484143763,1.205645491
2015/4/22,2015,4,1.298071047,1.517612124,1.325347519
2015/4/23,2015,4,1.342255623,1.630926954,1.304235035
2015/4/24,2015,4,1.062950919,0.972879077,1.075846378
2015/4/27,2015,4,1.094238906,1.137740412,1.116844215
2015/4/28,2015,4,1.089453205,1.069573792,1.12772308
2015/4/29,2015,4,1.046639065,0.981616447,1.029875729
2015/4/30,2015,4,0.933553454,0.904629915,1.13070447
2015/5/4,2015,5,0.925363926,0.901907081,1.071792456
2015/5/5,2015,5,1.016576026,0.987422048,1.151067094
2015/5/6,2015,5,1.061810929,1.045134443,1.16323273
2015/5/7,2015,5,1.158623137,1.007159402,1.224272099
2015/5/8,2015,5,1.121927585,1.074263098,1.233739164
2015/5/11,2015,5,1.042976416,0.965668158,1.154486872
2015/5/12,2015,5,1.161835623,1.307185295,1.152741788
2015/5/13,2015,5,1.072908737,1.42443456,1.196027764
2015/5/14,2015,5,1.243834357,1.075370753,1.276996871
2015/5/15,2015,5,1.005468922,1.226233337,1.256817821
2015/5/18,2015,5,1.178553239,1.166618733,1.444649431
2015/5/19,2015,5,1.085672083,0.971483587,1.496407821
2015/5/20,2015,5,1.086616881,0.971140593,1.370759951
2015/5/21,2015,5,0.998555674,0.764496546,1.128219106
2015/5/22,2015,5,0.908818419,0.869216348,1.210510634
2015/5/25,2015,5,1.136110036,1.048945587,1.296715869
2015/5/26,2015,5,1.077013723,1.012420828,1.185452809
2015/5/27,2015,5,1.198446948,0.938232572,1.124847307
2015/5/28,2015,5,1.280948841,0.959709332,1.047181708
2015/5/29,2015,5,1.188317902,1.029891516,1.314128708
2015/6/1,2015,6,1.152554215,1.15150786,1.271958735
2015/6/2,2015,6,1.116490028,1.099372225,1.265746679
2015/6/3,2015,6,1.10636852,1.109381022,1.322975977
2015/6/4,2015,6,1.066809645,1.070002957,1.250507308
2015/6/5,2015,6,1.178672129,1.062751408,1.204639165
2015/6/8,2015,6,1.156362866,1.072467709,1.15946244
2015/6/9,2015,6,1.147658715,1.098709767,1.185527899
2015/6/10,2015,6,1.142899769,1.097148012,1.166540941
2015/6/11,2015,6,1.144732752,1.146031076,1.195783035
2015/6/12,2015,6,1.13372144,1.129064768,1.245512511
2015/6/15,2015,6,1.199657539,1.153310562,1.295747195
2015/6/16,2015,6,1.246845195,1.261756814,1.239892609
2015/6/17,2015,6,1.206614138,1.229320455,1.302861
2015/6/18,2015,6,1.232971785,1.208783526,1.17989718
2015/6/19,2015,6,1.104889848,1.224578915,1.217592646
2015/6/23,2015,6,1.191118696,1.255534604,1.228952521
2015/6/24,2015,6,1.147830456,1.213093117,1.265556481
2015/6/25,2015,6,1.256442889,1.217315319,1.158331068
2015/6/26,2015,6,1.04971155,1.092634823,1.122463819
2015/6/29,2015,6,0.954105098,1.039192196,1.274975824
2015/6/30,2015,6,0.987446367,1.057094437,1.338081268
2015/7/1,2015,7,1.014569354,1.080850332,1.233074753
2015/7/2,2015,7,1.160095269,1.196244411,1.333873632
2015/7/3,2015,7,1.385527425,1.187106918,1.251915177
2015/7/6,2015,7,1.19584234,1.226489414,1.244483401
2015/7/7,2015,7,1.097720853,1.045912836,1.226791897
2015/7/8,2015,7,1.157716314,1.035141071,1.201358084
2015/7/9,2015,7,1.16279645,1.009494133,1.175486239
2015/7/10,2015,7,1.179992977,1.096082672,1.148222632
2015/7/13,2015,7,1.174828728,1.085136384,1.139850751
2015/7/14,2015,7,1.222633695,1.103822676,1.177870218
2015/7/15,2015,7,1.437550154,1.105395738,1.353679173
2015/7/16,2015,7,1.814663714,1.20384238,1.26675708
2015/7/17,2015,7,1.515487285,1.261956577,1.311732237
2015/7/20,2015,7,1.414876639,1.334937249,1.080688012
2015/7/21,2015,7,1.308394877,1.19487756,1.216793175
2015/7/22,2015,7,1.197815545,1.220602865,1.157582914
2015/7/23,2015,7,1.130827581,1.161205126,1.105388576
2015/7/24,2015,7,1.160162736,1.200152944,1.120751385
2015/7/27,2015,7,1.238586181,1.208918784,1.145069316
2015/7/28,2015,7,1.316380655,1.209084027,1.093292788
2015/7/29,2015,7,1.224546698,1.129200056,1.160618863
2015/7/30,2015,7,1.14947349,1.072151666,1.188278646
2015/7/31,2015,7,1.075339925,1.163101604,1.29119608
2015/8/3,2015,8,1.260876764,1.128096539,1.238978258
2015/8/4,2015,8,1.245092333,1.199071132,1.168000676
2015/8/5,2015,8,1.247712866,1.367055137,1.253907226
2015/8/6,2015,8,1.189664388,1.163125428,1.105386462
2015/8/7,2015,8,1.210567776,1.20369362,1.059198586
2015/8/10,2015,8,0.983692597,1.130631592,1.06624125
2015/8/11,2015,8,1.183547107,1.210850743,1.052157241
2015/8/12,2015,8,1.359672819,1.269314116,1.297259163
2015/8/13,2015,8,1.156989247,1.292767107,1.160028028
2015/8/14,2015,8,1.316003904,1.19707326,1.181224852
2015/8/17,2015,8,1.111582041,1.134739257,1.123444352
2015/8/18,2015,8,1.393608456,1.435827518,1.236163025
2015/8/19,2015,8,1.190927978,1.520255231,1.228058619
2015/8/20,2015,8,1.381729956,1.734393374,1.227329953
2015/8/21,2015,8,1.368200438,1.428403353,1.13876598
2015/8/24,2015,8,1.434905287,1.3792839,1.245495906
2015/8/25,2015,8,1.417356292,1.405969255,1.263238037
2015/8/26,2015,8,1.451240454,1.437503354,1.328834215
2015/8/27,2015,8,1.379916856,1.335679531,1.28150989
2015/8/28,2015,8,1.317072196,1.355748982,1.361698217
2015/8/31,2015,8,1.352668435,1.450441311,1.263630276
2015/9/1,2015,9,1.324123897,1.650340282,1.291832633
2015/9/2,2015,9,1.362874799,1.4680995,1.276222887
2015/9/7,2015,9,1.316581091,1.429358988,1.215216064
2015/9/8,2015,9,1.329307238,1.151048658,1.318836281
2015/9/9,2015,9,1.479669156,1.114841943,1.218519729
2015/9/10,2015,9,1.500033495,1.36692778,1.346008718
2015/9/11,2015,9,1.299336129,1.443470985,1.321006236
2015/9/14,2015,9,1.542307692,1.443054419,1.290584374
2015/9/15,2015,9,1.584713953,1.526500866,1.220720013
2015/9/16,2015,9,1.715516452,1.452972767,1.357767453
2015/9/17,2015,9,1.730252439,1.608397096,1.313465934
2015/9/18,2015,9,1.610254983,1.55001461,1.31490445
2015/9/21,2015,9,1.387678173,1.318389713,1.354239857
2015/9/22,2015,9,1.575081793,1.385345634,1.38271365
2015/9/23,2015,9,1.397703438,1.421448864,1.237266996
2015/9/24,2015,9,1.455782787,1.364603393,1.264956469
2015/9/25,2015,9,1.412255732,1.380559115,1.223641456
2015/9/28,2015,9,1.317277163,1.308750714,1.299954405
2015/9/29,2015,9,1.329403593,1.379112353,1.236430264
2015/9/30,2015,9,1.315263118,1.316481244,1.191473305
2015/10/8,2015,10,1.22629178,1.328275067,1.381323844
2015/10/9,2015,10,1.203803068,1.321516322,1.237846442
2015/10/12,2015,10,1.141294536,1.237175895,1.192829112
2015/10/13,2015,10,1.3079915,1.481255715,1.178956451
2015/10/14,2015,10,1.099879797,1.160677936,1.068015461
2015/10/15,2015,10,1.107249756,1.257600832,1.044661716
2015/10/16,2015,10,1.107953203,1.146054628,1.095264238
2015/10/19,2015,10,1.139633672,1.193747744,1.019761703
2015/10/20,2015,10,1.052144294,1.133188626,1.028109057
2015/10/21,2015,10,1.079351179,0.940667778,1.00354184
2015/10/22,2015,10,1.077893181,0.898993964,0.963612345
2015/10/23,2015,10,1.134590446,0.994121673,0.863920195
2015/10/26,2015,10,1.096909414,1.002597506,0.942624281
2015/10/27,2015,10,1.110854208,1.070877649,0.946774463
2015/10/28,2015,10,1.065295733,0.909659198,0.906277637
2015/10/29,2015,10,0.970645356,0.818263237,0.946706632
2015/10/30,2015,10,0.936056563,0.876136791,0.8815673
2015/11/2,2015,11,0.910467403,0.838386948,0.902503359
2015/11/3,2015,11,0.871425552,0.802615791,0.868476208
2015/11/4,2015,11,0.96689773,0.908728855,0.9172557
2015/11/5,2015,11,1.097653181,0.910554345,0.942405767
2015/11/6,2015,11,0.992867414,0.969184104,0.932434407
2015/11/9,2015,11,1.000075851,0.866385678,0.955122096
2015/11/10,2015,11,0.919044284,0.826994264,0.873204265
2015/11/11,2015,11,0.848865955,0.777546041,0.994908191
2015/11/12,2015,11,0.886634892,0.810547978,0.984556205
2015/11/13,2015,11,0.862718289,0.785130615,0.927316741
2015/11/16,2015,11,0.849857641,0.739635748,1.027147677
2015/11/17,2015,11,0.850667424,0.726360322,0.983591784
2015/11/18,2015,11,0.884960453,0.726101451,0.973570742
2015/11/19,2015,11,0.831332654,0.799255121,0.971646871
2015/11/20,2015,11,0.83618289,0.738298757,0.974957387
2015/11/23,2015,11,0.845041773,0.720451314,0.921607904
2015/11/24,2015,11,0.828824402,0.722656067,0.922752084
2015/11/25,2015,11,0.797915095,0.703526819,0.899529618
2015/11/26,2015,11,0.91508301,0.813297178,0.906991438
2015/11/27,2015,11,0.950178941,0.937762129,0.90038053
2015/11/30,2015,11,0.857380183,0.881064835,0.892303983
2015/12/1,2015,12,0.979429911,0.931568508,0.976790473
2015/12/2,2015,12,0.906677614,0.924926686,0.984543342
2015/12/3,2015,12,0.894703582,0.997051323,0.881259683
2015/12/4,2015,12,0.83833262,0.856303725,0.954662911
2015/12/7,2015,12,0.845247337,0.807544053,0.974211608
2015/12/8,2015,12,0.899539662,0.93942489,0.953108224
2015/12/9,2015,12,0.947833632,0.943443083,1.004031248
2015/12/10,2015,12,0.820147514,0.790729331,1.087789746
2015/12/11,2015,12,0.952530737,0.932894132,0.953677511
2015/12/14,2015,12,0.881551874,0.920890645,1.02012938
2015/12/15,2015,12,0.878840949,0.93070056,0.998641604
2015/12/16,2015,12,0.936592733,0.941751527,0.980212647
2015/12/17,2015,12,0.931726607,0.935050768,1.008958814
2015/12/18,2015,12,0.92824731,0.931651749,1.040004724
2015/12/21,2015,12,1.027538638,1.02373432,1.044534286
2015/12/22,2015,12,0.964184136,0.975729366,0.975938223
2015/12/23,2015,12,0.94032482,1.025022584,1.039813568
2015/12/24,2015,12,1.06661083,1.072491209,1.012445991
2015/12/25,2015,12,0.993314825,1.156751653,0.98227437
2015/12/28,2015,12,0.891035549,0.992191659,0.994782408
2015/12/29,2015,12,0.891560765,0.942252252,0.979414218
2015/12/30,2015,12,0.956943805,0.854570303,0.936738776
2015/12/31,2015,12,0.989134221,1.004374373,0.925973776
2016/1/4,2016,1,0.964706652,0.878422363,0.939209908
2016/1/5,2016,1,0.912102484,1.053126769,1.132588434
2016/1/6,2016,1,0.949059184,0.905051777,1.031090459
2016/1/7,2016,1,0.889118729,0.957882367,1.050736659
2016/1/8,2016,1,0.94722065,1.00680887,1.065173047
2016/1/11,2016,1,1.008615623,0.979916422,1.020830237
2016/1/12,2016,1,1.030327215,0.876593399,1.039303896
2016/1/13,2016,1,1.037469451,0.9792739,1.080565367
2016/1/14,2016,1,0.936867782,0.80993989,1.036889332
2016/1/15,2016,1,0.940125122,0.873612297,1.019385104
2016/1/18,2016,1,0.901994115,0.857718787,1.04847708
2016/1/19,2016,1,0.933821786,0.921337855,0.969905731
2016/1/20,2016,1,0.947797326,0.915258643,0.984410691
2016/1/21,2016,1,0.863261808,0.817676669,1.058312287
2016/1/22,2016,1,0.861319692,0.913881836,1.028001874
2016/1/25,2016,1,0.917435756,0.922198674,1.027827432
2016/1/26,2016,1,1.023444783,1.249677211,1.102090139
2016/1/27,2016,1,1.098577016,1.205489317,1.104637218
2016/1/28,2016,1,1.154661199,1.331222184,1.241029185
2016/1/29,2016,1,1.216797963,1.218006013,1.300203507
2016/2/1,2016,2,1.050728377,1.131538103,1.149000923
2016/2/2,2016,2,1.154237961,1.102484236,1.036113852
2016/2/3,2016,2,1.060444857,1.226442715,1.114304231
2016/2/4,2016,2,1.036026108,1.271417323,1.061585399
2016/2/5,2016,2,0.983013244,1.282088637,1.114786898
2016/2/15,2016,2,1.177012196,1.265918156,1.106322319
2016/2/16,2016,2,1.239054112,1.207992802,1.175325285
2016/2/17,2016,2,1.107189112,1.188261272,1.118378493
2016/2/18,2016,2,1.088858679,1.238268264,1.101310633
2016/2/19,2016,2,1.038302747,1.248847282,1.090465775
2016/2/22,2016,2,1.059213311,1.071648803,1.11256854
2016/2/23,2016,2,0.991896891,1.027085364,1.105655676
2016/2/24,2016,2,1.09531297,1.17888936,1.176650461
2016/2/25,2016,2,1.246736257,1.166757113,1.21806102
2016/2/26,2016,2,1.157428481,1.111078991,1.192400464
2016/2/29,2016,2,1.258190748,1.390944817,1.214272912
2016/3/1,2016,3,1.379265965,1.476508959,1.210100292
2016/3/2,2016,3,1.197576299,1.306872209,1.21293296
2016/3/3,2016,3,1.320293299,1.27899519,1.241605883
2016/3/4,2016,3,1.255110918,1.405403173,1.268715279
2016/3/7,2016,3,1.251127041,1.187293285,1.231234421
2016/3/8,2016,3,1.199801008,1.199059803,1.200423493
2016/3/9,2016,3,1.293191453,1.348847103,1.24696472
2016/3/10,2016,3,1.164704734,1.255208333,1.120652691
2016/3/11,2016,3,1.217586202,1.299467465,1.154169094
2016/3/14,2016,3,1.316472555,1.447406037,1.296113661
2016/3/15,2016,3,1.209085015,1.389405281,1.200408444
2016/3/16,2016,3,1.244604945,1.423912139,1.236537134
2016/3/17,2016,3,1.297901211,1.376928073,1.234451141
2016/3/18,2016,3,1.223814617,1.31778809,1.206004801
2016/3/21,2016,3,1.214348162,1.393547405,1.203318009
2016/3/22,2016,3,1.120110334,1.438049623,1.215477458
2016/3/23,2016,3,1.33089582,1.400980762,1.217072016
2016/3/24,2016,3,1.152010135,1.291720916,1.199690881
2016/3/25,2016,3,1.314562715,1.344694534,1.289173697
2016/3/28,2016,3,1.195547671,1.204648485,1.156862981
2016/3/29,2016,3,1.154305442,1.337352191,1.185433728
2016/3/30,2016,3,1.338486901,1.349147287,1.23180588
2016/3/31,2016,3,1.364288313,1.265011716,1.20667006
2016/4/1,2016,4,1.370165511,1.305598698,1.26276534
2016/4/5,2016,4,1.370943933,1.177325021,1.194274392
2016/4/6,2016,4,1.436866332,1.289790358,1.176788431
2016/4/7,2016,4,1.274061214,1.407171686,1.231618995
2016/4/8,2016,4,1.359176084,1.4810514,1.168810951
2016/4/11,2016,4,1.410656006,1.431552662,1.147223521
2016/4/12,2016,4,1.229160299,1.443798103,1.149475655
2016/4/13,2016,4,1.290606099,1.410752479,1.178985758
2016/4/14,2016,4,1.257990941,1.261697647,1.200937494
2016/4/15,2016,4,1.255149375,1.404781879,1.339415542
2016/4/18,2016,4,1.23775537,1.62445465,1.216093818
2016/4/19,2016,4,1.292140854,1.440661373,1.247590373
2016/4/20,2016,4,1.331240722,1.475513774,1.270860312
2016/4/21,2016,4,1.251786958,1.449650034,1.332338522
2016/4/22,2016,4,1.18468401,1.449054622,1.345015499
2016/4/25,2016,4,1.216573149,1.351595903,1.30446105
2016/4/26,2016,4,1.364892019,1.328690808,1.328866238
2016/4/27,2016,4,1.336649408,1.506874329,1.31715501
2016/4/28,2016,4,1.440041049,1.479395455,1.356289453
2016/4/29,2016,4,1.362902469,1.382885239,1.393336014
2016/5/3,2016,5,1.324386188,1.305396218,1.354217057
2016/5/4,2016,5,1.252715794,1.296696107,1.373909982
2016/5/5,2016,5,1.241022141,1.364945438,1.290426092
2016/5/6,2016,5,1.166402683,1.419765607,1.219500845
2016/5/9,2016,5,1.251639076,1.412623444,1.170460158
2016/5/10,2016,5,1.251919889,1.575293699,1.251124878
2016/5/11,2016,5,1.229568945,1.421176735,1.157899579
2016/5/12,2016,5,1.156176465,1.493699625,1.150869821
2016/5/13,2016,5,1.197485822,1.402043133,1.190870652
2016/5/16,2016,5,1.19867417,1.189417882,1.174757026
2016/5/17,2016,5,1.279132587,1.249624705,1.19481252
2016/5/18,2016,5,1.378775441,1.284851873,1.261854964
2016/5/19,2016,5,1.319253839,1.236814567,1.292554191
2016/5/20,2016,5,1.202548905,1.257682677,1.277526922
2016/5/23,2016,5,1.266548862,1.279990227,1.217769908
2016/5/24,2016,5,1.317114241,1.331732592,1.275575286
2016/5/25,2016,5,1.312480657,1.387141419,1.284958662
2016/5/26,2016,5,1.278061581,1.303400033,1.224441512
2016/5/27,2016,5,1.405249189,1.293781726,1.289010007
2016/5/30,2016,5,1.160411939,1.19589491,1.232962457
2016/5/31,2016,5,1.174686557,1.302086839,1.245379849
2016/6/1,2016,6,1.145465412,1.20353687,1.174755282
2016/6/2,2016,6,1.088018367,1.353364962,1.163733538
2016/6/3,2016,6,1.124380312,1.147254171,1.146324291
2016/6/6,2016,6,1.085929077,1.185078667,1.158828846
2016/6/7,2016,6,1.072364425,1.145606267,1.194653524
2016/6/8,2016,6,1.059889607,1.174007704,1.212639179
2016/6/13,2016,6,1.093962711,1.085141086,1.163116897
2016/6/14,2016,6,1.205442936,1.15580786,1.116468196
2016/6/15,2016,6,1.134682339,1.169607675,1.128710832
2016/6/16,2016,6,1.15419381,1.204962432,1.148016825
2016/6/17,2016,6,1.133888514,1.192942011,1.09080181
2016/6/20,2016,6,1.050442122,1.103858576,1.090654068
2016/6/21,2016,6,1.136698508,1.157093676,1.134239779
2016/6/22,2016,6,1.078641618,1.204516712,1.125556284
2016/6/23,2016,6,1.149304473,1.131448158,1.192400466
2016/6/24,2016,6,1.150390505,1.233132102,1.148189361
2016/6/27,2016,6,1.083670948,1.1558753,1.099878071
2016/6/28,2016,6,1.126684322,1.269012082,1.138697238
2016/6/29,2016,6,1.178480899,1.289084507,1.173061928
2016/6/30,2016,6,1.252694271,1.29004329,1.145878267
2016/7/1,2016,7,1.158612033,1.148599671,1.155526291
2016/7/4,2016,7,1.281929305,1.263806971,1.180644068
2016/7/5,2016,7,1.185692407,1.251566852,1.125671408
2016/7/6,2016,7,1.28949178,1.252907481,1.14993418
2016/7/7,2016,7,1.284544941,1.245283019,1.06651817
2016/7/8,2016,7,1.286613971,1.29971025,1.074911614
2016/7/11,2016,7,1.262674867,1.276866359,1.157824201
2016/7/12,2016,7,1.296916743,1.234928312,1.130289562
2016/7/13,2016,7,1.245788378,1.183978873,1.177942343
2016/7/14,2016,7,1.193633396,1.126450116,1.126843989
2016/7/15,2016,7,1.155904542,1.125290408,1.087570428
2016/7/18,2016,7,1.141685649,1.236993183,1.13012824
2016/7/19,2016,7,1.158405833,1.218823106,1.19311114
2016/7/20,2016,7,1.146967147,1.119212347,1.1227475
2016/7/21,2016,7,1.135194668,1.101160862,1.147845415
2016/7/22,2016,7,1.140379173,1.148891967,1.113923878
2016/7/25,2016,7,1.165153856,1.17162593,1.233071373
2016/7/26,2016,7,1.121286905,1.033680971,1.152675124
2016/7/27,2016,7,1.034797812,1.019750356,1.06677043
2016/7/28,2016,7,1.154109691,1.152996028,1.059291185
2016/7/29,2016,7,1.105130058,1.093413978,1.077440109
2016/8/1,2016,8,1.095712098,1.024769388,1.041713852
2016/8/2,2016,8,1.059532034,0.958375635,0.997120681
2016/8/3,2016,8,1.062257148,1.067183463,1.005379848
2016/8/4,2016,8,1.045649073,1.13170564,1.023934275
2016/8/5,2016,8,0.976397063,1.025454545,1.05383118
2016/8/8,2016,8,1.047511886,1.061173084,1.015110143
2016/8/9,2016,8,1.106991065,1.073720888,1.018559188
2016/8/10,2016,8,0.991973182,1.014369345,1.006806186
2016/8/11,2016,8,1.025394074,1.092897196,1.02100017
2016/8/12,2016,8,1.018200944,1.01455869,1.012803163
2016/8/15,2016,8,1.024379376,1.084640091,1.043352512
2016/8/16,2016,8,0.930727301,0.972933161,1.055236007
2016/8/17,2016,8,1.022789072,1.051107325,1.067660371
2016/8/18,2016,8,1.105685946,1.085110546,1.050669892
2016/8/19,2016,8,1.042755344,1.073790862,1.212283731
2016/8/22,2016,8,1.090749656,1.041353383,1.102129053
2016/8/23,2016,8,0.993951059,0.958757167,1.069487889
2016/8/24,2016,8,1.011198618,0.983807929,1.071357067
2016/8/25,2016,8,0.989645371,0.956757769,1.06551939
2016/8/26,2016,8,0.994133029,0.980341246,1.063380951
2016/8/29,2016,8,0.969463014,1.036941263,1.030016848
2016/8/30,2016,8,0.887730381,1.06159562,1.05624629
2016/8/31,2016,8,0.952946657,0.982203072,1.042728272
2016/9/1,2016,9,0.991286006,1.022243714,1.006261621
2016/9/2,2016,9,0.908502773,0.879720512,1.01071362
2016/9/5,2016,9,0.916111368,0.704054245,0.945231391
2016/9/6,2016,9,0.981389076,0.811053146,0.978879362
2016/9/7,2016,9,0.979676596,0.931481481,0.954315629
2016/9/8,2016,9,0.924724374,0.865645933,0.929610469
2016/9/9,2016,9,0.89615303,0.831137502,0.994645876
2016/9/12,2016,9,0.931504744,0.836888805,0.939631361
2016/9/13,2016,9,0.914487977,0.852362205,0.987797709
2016/9/14,2016,9,0.899702338,0.854112467,0.954400588
2016/9/19,2016,9,0.895538077,0.867431737,1.02124529
2016/9/20,2016,9,0.927779872,0.888843731,1.074739742
2016/9/21,2016,9,0.890725852,0.881578947,1.012413923
2016/9/22,2016,9,0.954061521,0.814111007,1.026767478
2016/9/23,2016,9,0.971051001,0.889337298,1.011606042
2016/9/26,2016,9,0.84928375,0.768961708,1.012226098
2016/9/27,2016,9,0.893938256,0.819341329,1.003568093
2016/9/28,2016,9,0.843930219,0.813127557,0.978387133
2016/9/29,2016,9,0.890070396,0.873684211,0.956221282
2016/9/30,2016,9,0.878303673,0.909315746,0.969452273
2016/10/10,2016,10,0.863438858,0.871666667,1.000796571
2016/10/11,2016,10,0.966821303,0.948377004,1.076705926
2016/10/12,2016,10,0.931264671,0.877250409,0.998581743
2016/10/13,2016,10,0.879482555,0.752933057,1.022679155
2016/10/14,2016,10,0.9118479,0.903042596,1.00879032
2016/10/17,2016,10,1.001947085,0.876468206,0.861048218
2016/10/18,2016,10,0.915655497,0.848247503,0.968899776
2016/10/19,2016,10,0.994438265,0.891106719,0.924491136
2016/10/20,2016,10,0.930672516,0.872142424,0.945689503
2016/10/21,2016,10,0.893573747,0.843044727,0.986061662
2016/10/24,2016,10,0.903584162,0.872645373,0.946285631
2016/10/25,2016,10,1.012726188,0.920127119,0.988601531
2016/10/26,2016,10,0.947393106,0.944025834,0.933819528
2016/10/27,2016,10,0.971999847,0.936708861,1.021294878
2016/10/28,2016,10,0.966109843,0.932373473,1.073126069
2016/10/31,2016,10,1.070396134,0.945297297,1.036512158
2016/11/1,2016,11,1.032844136,0.898915401,1.041341322
2016/11/2,2016,11,1.08120011,1.04188607,1.036148051
2016/11/3,2016,11,1.018916291,0.934837093,1.063132141
2016/11/4,2016,11,1.0690251,1.034316095,1.076687707
2016/11/7,2016,11,1.099645765,1.060323069,1.087093231
2016/11/8,2016,11,1.063608018,1.03003876,1.114771904
2016/11/9,2016,11,1.112980879,1.03417782,1.148043069
2016/11/10,2016,11,1.127252616,1.026478594,1.134334026
2016/11/11,2016,11,1.085634378,1.073409852,1.183870676
2016/11/14,2016,11,1.122175583,1.04937691,1.10384726
2016/11/15,2016,11,1.155498744,1.074637681,1.312949471
2016/11/16,2016,11,1.159587978,1.042397661,1.263051348
2016/11/17,2016,11,1.210958771,1.108244815,1.223551565
2016/11/18,2016,11,1.178489165,1.132231405,1.183806067
2016/11/21,2016,11,1.13765949,1.070256971,1.104467194
2016/11/22,2016,11,1.126155179,1.079957917,1.098801567
2016/11/23,2016,11,1.161950154,1.126813541,1.148334661
2016/11/24,2016,11,1.058960942,1.05770691,1.100576087
2016/11/25,2016,11,1.083502478,1.016855346,1.167977308
2016/11/28,2016,11,1.093006728,0.993135572,1.158010791
2016/11/29,2016,11,1.063287125,1.031052887,1.214722248
2016/11/30,2016,11,1.131521343,1.079866889,1.144722357
