,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600031.SH,X600703.SH,X600271.SH,X000559.SZ,X000100.SZ,X600118.SH,X600066.SH,X600372.SH,X002236.SZ,X000157.SZ,X002475.SZ,X002292.SZ,X600741.SH,X002241.SZ,X600089.SH,X000338.SZ,X300124.SZ,X000568.SZ,X002465.SZ,X600839.SH,X600177.SH,X300003.SZ,X002294.SZ,X002074.SZ,X600867.SH,X002085.SZ,X000977.SZ,X000869.SZ,X002129.SZ,X000800.SZ,X600582.SH,X600498.SH,X600525.SH,X000550.SZ,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0.262453381971707,0,0,0,0,0,0,0.200651661787436,0,0,0.00858199913949724,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0252879522125695,0.162119309956834,0,0,0.0402043831190887,0,0,0,0,0,0,0,0,0.0101921052756466,0,0,0.013307306775054,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.00336422606592524,0.108457607585779,0,0.148580817852979,0,0,0,0.443467460838773,0,0,0,0,0,0.00767481071020758,0,0,0,0.0278925610513544,0,0,0,0,0,0,0.0157234635951243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.238970681543544,0,0,0,0,0,0,0.136996464399809,0,0,0,0,0,0,0,0.25369925331275,0,0,0,0,0,0,0,0,0,0,0,0,0.133405824849427,0,0,0,0.0546303906944051,0,0,0.057197402572509,0,0,0,0,0,0.0379032920514695,0,0,0,0,0,0,0,0,0
X600271.SH,0,-0.0485887967395417,0,0,0,0,0,0,0,0.372312943940013,0,0,0,0,0,0,0,0,0.202866157702009,0,0,-0.111330548240789,0,0,0.231358137575402,0,0.119315905041846,0,0,0,0,0,0,0,0,0,0.00202318363072443,0.0879550075434661,0,0.0162739044404309,0.0490784818667983,0,0,0,0,0,0,0.0258629640730323,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154955004377756,0,0.0452504045328426,0,0,0.00582190076573878,0,0,0.0469955310395718,0,0,0,0,0,0.0140114942797003,0,0,0,0.0206483935572655,0,0,0,0,4.33680868994202e-19,0.0542227112030215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184907576167724,0,0,0.0641413134749123,0,0,0.103224496058992,0,0,0.119566094279664,0,0,0.165542865704796,0,0,0,0.012415770756911,0,0,0,0,0,0.0557608194303365,0,0,0,0.0963724238945808,0,0,0,0.264113322226342,0,0,-0.050571661524918,0,-0.0404912887530633,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.16113651481059,0,0,0,0,0,0,0.439634309780882,0,0,0,0,0.0282141532880018,0,0,0,0,0,0.16778087273955,0.137008342847996,0,0,0,0,0,0,0.0944428303101722,0,0,0,0.317025134996141,0,0,0,0,0,0,0.0089409001849302,0,0,0,0,0,0
X600066.SH,0,0.218185034983303,0,0,-0.0224820118258274,0,0.338215309225114,0,0.0557997031265909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125859628690242,0.153315827021173,0,0.078090238290579,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163870002166962,0,0,0,0,0,0,0,0,-0.0387799500528745,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.0884276264609322,0,0,0,0,0,0,0,0.246234140784824,0,0.339568768422588,0,0,0,0,0.0594319153701846,0.17913910195639,0.132130111344492,0,0,0,0.0290652058968426,0,0,0,0,0,0,0,0,0,0,0,0.151475390720689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0428486617867996,0,0,0,0,0,0.167435337328978,0.0236206108315899,0,0,0,0,0,0,0,0.19860655167609,0,0,0,0,0,0.113503882127222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760898912675611,0,0.0601809326218503,0,0,-0.0485593552079061,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.147043222836601,0,0,0,0,0,0,0,0.141102995699408,-0.0152850178455414,0,0,0.0191804905049024,0,0,0,0,0,0.0206895554703169,0,0.273276391974212,0,0,0,0,0,0,0,0,0,0,0.100260057490824,0,0,0,0,0.140009491731158,0.199104110715027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.274814864795927,0,0,0,0,0,0.101175626998238,0,0,0,0.0339512440937852,0,0,0,0.0972509454170951,0,0,-0.0374855033457514,0,0.190481059700835,0,0,0,0,0,0.31743664750696,0.0123875178137229,-0.242116070599226,0,0,0,0,0,0,0,0,0,0,0,-0.0460511277145127,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0.0921472512998485,0,0,0,0,0,0,0,-0.34164942754741,0,0,0,0,0,0,0,0,0,0.0732163440438659,0,0,0,0,0,0,0,-0.0740021138712125,0,0,0,0,0.19501202470905,0,0.202549209940117,0,0,-0.00435614043271124,0,0,0,0,0,0,0,0.230241193961022,-0.0126838284059727,0.439114638653679,-0.147354709289541,0,0,0,0
X600741.SH,0,0,0,0,0,0.00321087095012385,0,0.132161629910418,0.231684773844937,0,0,0,0,0,0,0.133864461356113,0.0768712028456386,0.209392432319366,0,0,0,0.0959832305610728,0.00283553054154243,0,0,0,0.226314267953086,0,0,0,0,0,0,0,0,0,0,-0.0678164582602881,0.0187885257348271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364113756790909,0,0,0,-0.0291455606307572,0,0,0,0,0,0,0,0,0,0,0.11353438380417,0.0477498052557455,0,0.0778018321992386,0,0,0,0,0,0,0.265476199898181,0,0,0,0,0,0,0,0,-0.00230897063290418,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.438617664437328,0,0,0,0,0.175189789223454,0,0.0745653139128521,0,0.00994609995247456,0,0,0,0,0,0,0,0.0279249024791269,0,0,0,0,0,0.00321265065288025,0,0,0,0,0,0,0.0110334525492923,-3.46944695195361e-18,0,0,0,0,0,0,-0.00769584759459194,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456580523933618,0.0058425255975033,0.08638000576855,0,0,0.164213223688937,0,0.354559150435474,0,0,0,0,0,0,0.0663954240134259,0.0906064346242702,0.0164122567470442,0.0558482331464848,0,0,0,0,0,0,0,0,0,0.0154489546534551,0,0,0,0,0,0,-0.0482741421680633,0.0438572619919517,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531662754551761,0,0.229280410271214,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.40774297018245,0,0,0.0750012044389908,0.101406465698596,0,0,0,0,0,0.0329854366192145,0.0500277034919081,0,0.0246929929651308,0,0,0,0,0,0,0,-0.0441670461504922,1.73472347597681e-18,0,0,0,0,0,0
X000568.SZ,0,0,0,0.360170502956966,0,0,0,0.0329248444639812,0,0,0.115706744995718,0.0840036671681733,0,0,0.088149406055567,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0381970963673275,0.188397608371321,0,0,0,0,0,0,0,0,0,0,0,0.0841527333567329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.39990360410911,0,3.46944695195361e-18,-0.0770843686725822,0,0,0,0,0.0586947077339245,0,0,0.0974784359680905,0,0,0,0,0,0,0.100981159860375,0,0.0363606409568755,0.0574522550725763,0,0.0880658701758257,0.0130944615934226,0,0,0,0,0,-0.129307558425775,-0.0397174829789433,0,0,0,0,0,0,0
X600839.SH,-0.0397064317582378,0,0,0,0,0,0,0,0,-0.0121855435680711,0,0,0,0,0,0,0.222230234298261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405747919106706,0,0,0.00656666577883953,0,0,0.05126348925074,0,0,0,0,0.0252012647647819,0.111156033828601,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16631794348667,-8.67361737988404e-19,0,0,0,0.136886484614374,0,0,0,0,0.139792346441349,0,0,0.032156901172133,0,0,0,0.0524013868041504,0,0,0,0,0,0.0329043503916281,0,0.0916153840325987,0,0,0,0,0,0,-0.0164010697562814,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.091873768755286,0.387178378352419,0,0.0566107508556706,0,0,0,-0.0218242324668044,0,0,0,0,0,0.404977210168295,0,0,0.0205234151235773,0,0,0,0,0,0,0.0120977882404403,0,0,-0.0824274522247849,0,0,0,0,0,0,0,0,0,0.041457040676366,0,0.0373882867062842,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.105151978198501,0,0.129803417560314,0,0,0,0.000467775601988005,0.105956707498603,0,0,0,0,0.148553166207987,0.126528347984327,0,0,0,0,0,0.199772022292896,0,0,0,0,0.0103915289464149,0,0,0,0,0,0,0,0,0,0,0,0.0181084239600836,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430983089313394,0,0,0,0,0,0,0,0,0,0,0,-0.0330430035018576,0,0,0,0.158726725063581,0,0,0,0,0,2.16840434497101e-19,0.00402912307530891,0,-0.0615549495074075,0,0,0,0,0,0,0,0,0.000388267502086829,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.00547149473206143,0,0,0,0,0,0,0,0,0,0,0,0,0.0862976691173777,0,0.0750843528953899,0,0,0,0,0,0,0.292642109122754,0,0,0.141666033429861,0,0.129785456001433,0.0242700702929743,0,0,0,0,0,0,0,0.0541573793072501,0,0.00985129062474425,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0.0544602197743442,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0515370515532687,0,0,0,0,0,0,0,0.271740151543424,0,0,0,0,0,0,0,0,0,0.0434535194862747,0.250174805785558,0,0,0,0,0,-0.121758155531431,0.178492756396615,0.159640128487278,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186897088650449,0.0136515636858877,0,0,0,0.0652223156633106,0,0,0,0,0,0,0,0,0,0,0.0627853328486506,0.271832068075197,0,0,0,0.18756257002601,0,0,0,0,0.0985202697719458,0,0.126785681460536,0.0905768925544342,0,0,0,0,0.0192152579322455,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.192477948543511,0,0,0,0,0,-0.00219474417251954,0,0,0,0,0,0,0,0,0,0.000899214351317346,0,0.0748821203293708,0,0,0,0,0.153105955403164,0.146552532194399,0.249722792206784,0,0,0.0435698390309663,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.00461536579570642,0,0,0,0,0,0,0
X002129.SZ,0,0,0,-0.190339737725193,0,0,-0.00218823359709446,0,0,0,0,0,0,0,0.0136253451600136,0,0,0,0.191222868372572,0,0,0,0,0,0,0,0,0,0,0.022478496246479,0,0,0,0,0.0806459235817867,0,0,0,0,0,0.195003324638795,0.317448379302104,0.0307657892590043,0,-0.00133668390965033,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.201441023646965,0,0,0,0,0,0,0,0.0271076788191051,0,-1.38777878078145e-17,0,0,0,0.251064671361791,0.0680269746311915,0,0,0,0,0,0,0,0,0.0403840399464559,0,0,0,0.285005757386369,0,0,0.136037250847437,0,0.109098978377371,0,0,0,0,0,0,0,-0.0389092874631667,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142126688762426,0,-0.0164159186697224,0,0,0,0,0,0.0721156541402004,0,0,0,0,0.102672965597805,0.180834489614522,0.221963516808864,0,0.0206299086414059,0.0503265741073644,0,0.258354006124327,0,0,0,0,0.0118372263523602,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264294168376001,0,0.0740808889247963,0,0,0,0,0,0.0233803088971809,0,0,0,0,0.0285470350301904,0,0.0277146849588355,0,0,-1.0842021724855e-19,0,0,0,0,0.1821865101229,0,0.0966459079409581,0,0.183986261272589,0,0,0,0,0,-0.00774440373828521,-0.0490757269697952,0,0,0,0,0,0
X600525.SH,0,-0.194909497793641,0,0,0,0.325475484689505,0,0,0,-0.187768809435668,0,0,0.0510604521064994,0,0,0.30784178963292,0,0,0,0.114566489807924,0,0.000811173013442506,0,0,0,0,0,0,0,0,0,0,0.00833213715698549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858704494367688,0,0.0213915831261985,0,0,0,0,0
X000550.SZ,0,0,0,0.108999048776918,0,0,0.0659310794674791,0,0,-0.0171586000425974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307064288969314,0,0,0,0,0,0,0.327287068904898,0,0,0.00297079151817705,0,0,0,-0.00403693242283909,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0.417959410705794,0,0,0,0,0.147346352424072,0,0.0321713337486999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705239455515192,0,0,0,0.107164218432627,0,0,0,0,0.0147931701299297,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.111900936053403,0,0,0.0208523616148657,0,0,0,0.0349439908295417,0,0,0,0.0803944961018502,0,0,0,0,0,0,0,-0.227863404029732,0,0,0,-0.0751953172700088,0.182133888453726,-0.0374677116253203,0.0377560432971147,0,-0.0423481273906951,0,0,0,0,0,0,0,-0.0414275001320333,-0.0351491790050214,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.806861529105475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800478316792213,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.528040249371977,-0.00174559029431991,0,0,0.233221779605132,-0.216553034894581,0,0,0,0,0,0,0.888743638315007,3.46944695195361e-18,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0339894714464245,0,0,0,0,0,-0.126392779451109,0,0,0,0,0,0,0.283134821474661,0,0,0,5.42101086242752e-20,0,0,-0.0970063014059284,0.15126611664051,0,0,0.0815170797552344,6.93889390390723e-18,0,0,0,0.120090039282775,-0.12069485533435,0,-0.0787799347596986,0,0,0,0,0.590418739093299,0,0,0.129236165611499,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00318346102987777,0,0,0,0,0,0,0,0.0312702735982686,0,0,0,0,0,0,0,0.254240129883784,0,0,-0.0961168686597866,0,0,0.0850685968819073,0,0,0,0,-0.172334111715719,-0.0762222638678011,0.238820132471123,0,0,0,-0.00970108850258262,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.218854789089534,0,0,-0.261597618565023,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0629809412865212,0,0,-0.155268866674658,0,0,0,0,0,0,0.0942469510297672,0,0.0703346583782834,0,0,0,0,0.235376591865969,0,0,0.122287456624099,0,0,0,0,0,0,0,-0.0503938179000102,0.0450510077786626,0.26793305001106,0,0,0,0,0
MKvol,0,0,0,0,0.00490491826328055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0072763138145617,0,-0.00112235766616738,0,0,-0.00141439004596474,0,5.42101086242752e-20,-0.00676368641785521,0.0036299607173295,0,0,-0.00455674732560974,0,0,0,0,0,-0.0137877098848146,0.00354681580790507,0,-0.00123534741712504,0,0.0061789958992915,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0868454496060106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553081892145856,0,0,0.0168289446557826,0,0,-0.0257684835375627,0,0,0,0.0103642062959745,0,0,0.00532978147965619,0,-0.0664277046308173,0,0,0,0,-0.165805913876898,-0.0306134406717973,-0.0363364307860738,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0204524895555219,-0.0134860357910046,0,0,0,0,0,0,0,0,0,-0.00126870556109287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372454698715867,0,0,0,0,0.00445909795816559,0,0,0,0.0157632260500404,0,0,0,0,0,0,0,0.0372625676958816,0.0021970882671191,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00632852104828214,0,0,0,0,0.00105607933954917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011294580196748,0,-0.0120045582469786,0,0,0,0,0,0,0,0,0,-0.00667347480949547,0,0,0,0,0,-0.0286626680092504,0.013174136371496,0,-0.0119280724690931,0,0.0262764174059127,0,0
