,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000568.SZ,X600031.SH,X002304.SZ,X600809.SH,X000725.SZ,X000063.SZ,X003816.SZ,X000661.SZ,X600690.SH,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X000100.SZ,X300124.SZ,X300014.SZ,X002007.SZ,X600741.SH,X300142.SZ,X002371.SZ,X000625.SZ,X002129.SZ,X002049.SZ,X002236.SZ,X000157.SZ,X601877.SH,X000800.SZ,X300003.SZ,X002414.SZ,X600584.SH,X300136.SZ,X600183.SH,X002179.SZ,X000066.SZ,X601799.SH,X000977.SZ,X600118.SH,X002456.SZ,X002185.SZ,X002008.SZ,X002294.SZ,X000050.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0.701835965685341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374740145610048,-0.0151492368681938,0,0.0230807624699922,0,0,0,0.134083809384749,0,0,0,0,0.0474818330005751,-0.0034731750906676,-0.0158484142907038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558102576312992,-0.0081172595538179,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0242823782709627,0,0,0,0,0,0.0207349294043094,0,0,0,0,0.484929651473871,0,0.0177496889555228,-0.0351485609527544,0,0,0,0,0.190127783846225,0,0,0.136089383761602,0,0,-0.0943034552942845,0,0,0,0,0,0,-0.0485360345090943,0,0,0,0,0,0,0.214083046000265,0,0,0.0215356572575001,0.031599047562275,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.0595886112850021,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.026264942182274,0.0397136581384066,0,0,0.193954413114984,-0.127288028290602,0.21424534126419,0,0,0,0,-0.00228870365265644,0,0,0,0,0.0901425981809898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163141599261991,0.224590850882818,0,0,0,0,0,0.0543106513667364,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.105546929575913,0,0,0,0,0.0115835413050691,0,0,0,0,0,0,0,0,0,0,0.0123136722593595,0,0.00862420409828773,0,0,0.0505953332921247,0,0,0,0,0,0,0.0390943111777482,0,0,0.0747820624850087,0,0,0.0129002089558182,0,0.0108250705766346,0,0,8.868951300253e-07,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269714084756474,-0.173333963642694,0.075135749288107,0,0,-0.507300568088578,0,0.0707777971618186,0.13825202128517,0.383790748447564,0,0,0,0.07005574546081,0,0,0,0,0.00687437563934018,0,0,0,0,0.301987684993297,0.0963511856427208,0,-0.134268741634321,0,-0.282885598677095,0,0.472012070034097,0,-0.160255906654462,0,0.0531142838013524,-0.0417332890247902,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.0666563655264671,0,0,0,0,0,0,0,0,0,0,0,0,0.167095806086247,0,0.103767590663598,0.0725114466358591,0,0.0577282325015696,0,0,0,0.105067494310298,0,0.0504985034486033,0,0,0,0,0,0,0,0.0322108435024125,0,0.0126335171819776,0,0,0,0,0,0,0,0,0,0,-0.00113316890768933,0.0196123204147028,0,0,0,0,0,0
X002241.SZ,0,0,0,0.357310195255564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121027155927906,0,0,0.0283591601754551,0,0,0.00871562443917452,0.0609400570345281,0,0,0.0646285507384146,0,0,0,0,0,0,0.0689884265713533,0.0748213229674712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353432889787737,-0.00270817672440953,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.174746984224036,-0.0419826847064889,0.541257830155587,-0.150239652480423,0,0,0,0,0,0,0.0276617186891789,0,0.0168548663322359,0,0,0,0.00859333972416749,0,0,0,0,0,0,0,0,0,0,0.0197840635137267,0,0,0,0,0,0.0446719555060602,0.0376317139930882,0,0,0,0,0,0.0213370310663119,0,0,0,0,0.0361738520451351,-0.0108632988252459,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.245747147629348,0,0,0,0,0,0.0360919611539112,0,0,0,0,0,0,0,0.208959749442335,0,0,0,0.0508325810691351,0.0526279976898458,0.0321553023963699,0,0,0,0,0,0.112120796195675,0,0,0,0.0840147966651042,0,0.101033093497548,0,0,0,0.12643423192974,0,0,0,0,0.0493951118335478,0,0,0,0.039384175647151,0.00194770028721185,0,0,0,0,0,0
X000596.SZ,0,0.361034297101979,0,0,0,0,0,0.424357103084705,0,0,0,0,-0.157248567412328,0,0,0.161732200278356,0,0,0,0,0,0.224759434416776,0,0,0,0,0,0,0,-0.00740853434193928,0,0,0,-0.109439535097176,-0.0847036241162296,0,0,0,0,-6.93889390390723e-18,0,0.0201235684985796,0,0,0,0,0,0,0,0,0,0,-0.000907843744291659,0,0,0,0,0,0
X000100.SZ,0,0,0,0.104952040213267,0,0,0,0,0,0,0,0.40524356765828,0.0550188379584085,0,0.0450466147445093,0.0494781348638514,0,0,0.0842485296899543,0,0,0,0,0,0,0,0.0764833231532786,0,0,0,0,0,0.0689795703241956,0.00349978081536067,0,0,0,0,0.0315892334440646,0,0,0,0,0,0,0,0.156655865409186,0.0271664138802198,0,0,0,-0.0260456941210321,-0.0244965533947455,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,-0.0370604194929266,0,0,0,0,0,0,0,0,0,0.0402285147810948,0,0,0.00306457543771271,0,0,0,0.120044798604299,0,0.0608273790953649,0,0.0561594737472631,0,0,0,-0.0460791037669263,0.0444246188358463,0,0,0,0.114821470290716,0,0.347944468922861,0,0.0198657454090789,0,0,0,0,0,0.0790758665817558,0,0.0505014921939505,-0.0505656968726988,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.157428072051432,0,0.12029226162302,0,0,0,0,0,0.110795024528352,0,-0.0553369959734536,0,0.0625538848809024,0,0,0,0,0,0.0253479980722669,0,0.396906458847194,0.00598514734021436,0.129206283602397,0,0,0,0,0,0,0.0792988613385351,0,0,0,0,0,0,-0.0993387902051965,0,0.0874985481300475,0,0,0,0.00872326414061604,-0.0178365853386867,0.0196412831305478,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.12624757920027,0,0,0,0,0,0,0,0,-0.0991214583039769,0,0,0,0,0,0,0,0,0.353098086868428,0,0,0,0,-0.0591206265611851,0,0,0,0,0.0492862433818938,0,0,0,0,0,0.116143139613892,0.119885952245124,0.092918514308298,0,0,0,0.299208602035355,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,-0.0207586630994889,0,0,0,0,0,0,0,0,0,0,0,0,0.0463333737243145,-0.0461096651495487,-0.0479942331845054,0,0,0,0,0,0,0.167523524777897,0.0750814328836741,0,0,0,0,0,0,0.0142547266793559,0,0,0.116452048297229,0.0734039668333773,0,0,0,0,0,0,0,0.1148260610031,0,0,0.0179175711575306,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312570168193433,0,-0.106754088374682,0,0.116115404616864,0.777409073054386,0,0,0,0,0.102678550565027,0,0,0,0,0.0794254952320678,0,0,0,0,0,0,0,0,0,-0.154616797861721,0,0,0,0,0,0,0,0.0450606391248592,0.0614433643861782,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484625687161148,0,0.0959538875911525,0,0,0,0,0,0.187214308033354,0.00655745625200158,0,0.203163350797001,0,0.121242624433005,0.0258517159637199,0.0350320960075438,0,0,0,0,0,0,0.254902203770528,0,0,0.127050044211332,0,0.256272265335502,0,0,0,0,-0.171293670862134,0,0,0,0,-0.0101891482550664,0.0180754938277214,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.29478393158587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055164568075098,-0.120112147251828,0,0,0,0,-1.73472347597681e-18,0,0,0.0455955200038236,0,0,0.257166929721832,0,0,-0.0259030459032801,0.129450624115421,0,0,0,6.93889390390723e-18,0,0,0.105237352586187,0.146884816815751,0,0,-0.0521819523643489,0.0231697537646245,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.23006868559323,0,0,0,0,-0.133937352857383,0,0,-0.0715553051369953,-0.053086863000059,0.123195431493809,0.417859966428728,0,0,0,0,0.0175997321989801,0,0,0.0413649639842965,0,0,0,0,0,0.568847293671216,0,0,-0.103965158418709,0,0,0,0,0,0,0,0,0,0,0,-0.0942070949115122,0.0370662871313515,0,0.0589648509765306,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275983143251252,0,0.44190091501319,0,0,0,0.0940623838483213,0,-6.93889390390723e-18,0,0,0,0,0,0,0.155185038152749,0.333323893807496,0.00364191217330678,0,0,0.0523568686864623,0,0,0.0129478875966279,0,0,0,0,0,0,0,0.0112518931959682,-0.0554307220486369,0,0,0,0,0,0
X002236.SZ,0,0,0,0.391014979947947,0.0469532070929824,0,0,0,0,0,0,0,0,0,0.0571664532685046,0,0,0,0,0,0,0,0,0,-0.245362503159178,0,0,-0.138777239805781,0,0,0,0,0,0,0,0,0,0,0.191708752860518,0.0901701242417324,0,0,0,0.169355928681111,0,0,0,0,0,0,0,-0.00253932203173446,0.0157824761626434,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.175156568855339,0.118642151702223,0,0,0,0,0,0,0,0,0,0.0103033743776627,3.46944695195361e-18,0.057408361129875,0,0,0,0.00315156245232926,0.015141069051749,0,0.00400674774136941,0.0470919798239694,0,0,0,0,0,0,0,0.143642919355958,0,0,0,0,0,0,0.0437043311381715,0,0.0308779290517168,0,0,0,0,0,-0.00657755813687437,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0149820408217717,0,0,0,0,0,0.010748353770845,0,0,0.0359866860472242,0,0.162590405712614,0.0287350076526222,0,0,0,0,0,0.0494342569981289,0,0,0.0657603534703989,0.0390944891593859,0,0,0,0,0,0,0,0,0.12554935393254,4.33680868994202e-19,0.137375134764038,0,0,0.0617551969518605,0,0,0.0835657987337521,0,0,0,-0.038932366360064,-0.00504748002391427,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.0678875721952296,0,0,0,0,0.117364746479704,0,0,0,0,0,0,0,-0.0522717329134565,0.0482490132193264,0,0,0,0,-0.0589213005136319,0,0.290840317238232,0,0,0.0872405598689831,0,0,0,0,0.184255514774089,1.73472347597681e-18,0,0,0,0.0817498960174755,-0.0209359744399576,0,0.101138397959164,0.0112857525218765,0.00108483565539274,0,0,0,0,0,-0.00862055770526992,0.00411020486882767,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.071230958634823,0,0,0,0,0,0,0,-0.0522868848195578,0,0.147581828970145,0,0.0185325567342896,0,0,0,0,0,0.0396320702946882,0.0257539063574904,-0.0476231591751839,0.0138352992510401,0,0,0,0,0.0722081718716212,0,0,0,0,0,0,0,0,0,0,0,0,0.178247751807643,0,0,0.266595786212381,0,0,0,0,0,-0.00206789260634307,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236708594386977,0,-0.219880771001111,0.494685506637014,0,0,0,0,0,0,0.14240153540476,0,0,0,0.0595071564366041,0,0,0,0,1.73472347597681e-18,0,0.357051161170078,0,0.0689363610088535,0,-0.0923938718560265,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,-0.3349970781444,0,0,0,0,0,0,0,-0.0413247671174998,0,0,0,0,0,0,0,0,0,0.223689965979385,0,0.186410169101947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291263976732908,0.303054860920222,0,-0.023063408117822,0,0,0,0.0477746079574047,0.0272881567719211,0,0,0,0,0,0
X300136.SZ,0,0,0,0.404087534162688,0,0,0,0,0,0,0,0,0,0,-0.180943798076634,0,0.239098785659113,0,0,0,0,0,0,0,0,0,-0.0026905215318029,0,0,0.344236838397003,0,0,0,-0.12735982978421,0,0.0288700898014739,0,0,0,0,0,0,0,0,0.106921953656245,0,0,0,0,0.00566542752012378,0,-0.0587410237114839,-0.0251849498544834,0,0,0,0,0,0
X600183.SH,0,0,0,-0.0364805202964387,0,0,0,0,0,-0.0149007784480229,0,0.120263163985722,0,0,0,0,0,0,0.274275520069966,0,0,0,0.0341229397584415,0.0111217698167817,0,0,0,-0.0167757503083624,0,0,0,0,0,0,0,0.0193052375991348,0.0999718821740191,0.0997625914963191,0,0,0.221629200821836,0,0,0.00509554473954054,0.0552168490378243,0,0,-0.280595795270808,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173182978388211,0,0,0,0,0,0.0708175048046376,0.100652210886187,-0.0519707331056373,0,0.0965184720867869,0.091386363295125,0,0,0.00117290649387083,0,0,0,0,0,0.0455144674495113,0,-0.109441171779297,0,0,0,0,0,0.222022280068126,0,0,0,-0.0986533262879392,0.337263701776688,0.0554429144595053,-0.0478810685609537,0,-0.046602608875797,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147947333283946,0,0.0991345916498633,-0.0385709842314327,0.0319796983469043,0,0,0,0.192726042397161,0,0,0,0.0398071984408847,0.20533881359624,0.25071418054006,0,0,0.026253669150378,0,0.248213224598673,1.73472347597681e-18,0,0,0,0,0,0,0.130572454356765,0.0477665212517078,0,0.0993927720156049,0,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0.0187278411730205,0,0,0,0,0,0,0,0,0,0,0.125614794858499,-0.0601369951713442,0.0346635311103865,0,0,0,0,0,0,0,-0.0149472377783967,0,0.263485583049406,0,0,0.0701266799051171,0.178336373028391,0,0.14503065705762,0,0,0,0,0,0,0,-0.188918552502557,0,0,-0.055780590942455,0,-0.0216581150917799,0,0.0234134379500307,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427913639319,0,0.0343012969502291,0,0,0,-0.112969710170341,0,0,0,0.0157666334197587,0,0,0,0,0,0,0.11795676818372,0,0,0,0.110013847742296,0.236583020709802,0,0,0,0,0.0897732766997062,0,0.249304012767101,0,0.306302013895802,0,0,0,-0.0563197971191054,0.0797245974084749,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0937830462659491,0,0,0,0,-0.0202588672705654,0,0,0.00829773433010855,0,0.143954540134448,0.00908897884355204,0.0575091431144426,0.0146734352552236,0,0.0967122134979755,0,0.333540046434447,0,0,0,0,0,0,0,0,-0.390067751182259,0,0.388788044580999,0,0,0,0,0,0.0424819116931409,0,0,0,0.0765294785474003,0,0.0479344194873137,0.0267709284997595,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853968638998952,0,0,0.0881631010797472,0,0,0,0,0.127495385861376,0,0,0,0,0,-0.0173295925767087,0,-0.183903927032162,0,0,0,-0.132127355078731,0.205811961450511,0.202002889543641,0,0,0.314330296782312,0,0,0,0,0.0973125391104006,0,0,0,-0.288280431173368,0.270405560132909,0.0615068662330746,0.0462784380385413,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533873925590149,0,0,0.145852728027748,2.16840434497101e-19,0,0,0,0.0749565707138143,0.134010213803965,0,0,0,0,0,0.10190645914661,0,0.0212578272471412,0,0,0,0.408501307006514,0,0,0,0.0109392231427132,0,0,0,0.0416232122413018,0,0,0,0,0,0,-0.00286622518475461,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0107920191121434,0,0,0,-0.0519934355432007,0,0.0887372869728469,0,0.056440121775876,0,0,0.136288796411558,0.219992259482912,0,0,0.0751657162301042,0.226613198420168,0,0,0,0,-0.046490273776125,0,0,0,-0.0181188431410683,0.0722045147460864,0,0,0,0.254118593760531,-0.025728491410206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018403865247542,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0130916978248665,0,0,0,0.19514738713545,0,0,0,0.0842559191829724,0,0,0,0,0.13215861581145,0,0,0,0,0.0607048822309273,0,0,0,0,0,0,0,0.157122999452332,0,0,0,0,0.135570716208372,0.26238833110611,0,0,0,0,0,0,0,0,-0.00653345138561486,0.00625966562371775,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.167459265282004,0,0,0,0,0,0,0,0,0.0121815290411902,0,0,0,0,0,0.0225819557159862,0.190159211735658,0,0,0.0121570961851553,0,0,0.0492949181400963,0,0,0,0,0,0.010496205863274,0,0,0,0.115648728671771,0,0.119684419237063,0.0576933956609102,0.0339365794615821,0,0,0,0.0307927425182622,-0.0331762116517521,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.140462638955851,0,0,0.0652355862795703,0,0,0,0,0,0,-0.0359394880696655,0,0,0,0,0,0,0.0317676240040614,0,0,0,0,0,0.0854318079712374,0,0,0,0,0,0.0336055121031163,0.00269513943078365,0.171047818931865,0,0.00398696164779615,0,0,0,0.0982834643435242,0,0,0,0,0,0,0,0,-0.0188578681113838,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0428502443332744,0,0,0,0,0.0645520625317898,0,0,0,0.0513544284456749,0,0,0,0,0.0304833960615791,0,0,0,0,0,0,0.0812963873895002,0,0.0192946663853225,0,0,0,0,0,0,0.014838073116646,-0.126108903662369,0,-0.231587632575873,0,0,0,0,0,0,0,0,0,0,0,-0.064296368248924,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.0261460693538111,-1.02247724856064,0,0,0,0,0,0,0,0,0,0,0.260467590511636,0,0.112405502914101,0,0.183530075776061,0,-0.52309519255468,-0.0595899844299427,0,0,0,0,0,0,0,0,0,0,0.0233765250109104,0,-0.308646786272207,0,0,0,0,0,0,0,0,0,0,0.317068899721198,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.639412435774378,0,0,0,0,0,0,-1.17653332458268,0,0,-1.94621763225095,0,-0.276874397537706,0,0,0,0,0,-0.19795051109989,1.15298961591204,0,-0.149339808526299,0.899562345547788,0,0,0,0,0,0.473274280159182,0,0,0,0,0,0,0,0.908139949878798,2.77555756156289e-17,-1.08424401113828,0,0,0,0,0,-0.157559898901851,0,0,0,0,-0.609425186481828,0,0
RealEstate_excess,0,0,0,0,-0.00702107412148586,0,0,0.0378105381710227,0,0,0.0070356935502955,0,0,0,-0.0117081213612753,-0.0882510722769741,-0.0504230600842444,0,0,0.0585173451216696,-0.0711745957069505,0,0,0.0913930301819286,0,0,0,0,0.0710656706310236,-0.0386451719026893,0,0,0,0,0,0,0,0,0,0,0,-0.0561229900176817,0,-0.0748463526478026,0,0,0,0,0,0,0,0,0.00354901959603057,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178383462730011,0,-0.148733568914784,0,0,0,0,0,0.0835616552062508,0,-0.0456680982956698,-0.0373568688632051,0,0,0.053801692478852,0,0,0,0,0,0,0,0.227291593095235,0,0,0,-0.263510670478138,0,0,0.0578578576379417,0,0,0,0,0,0,0,0.00908316676188376,0.0125562504145843,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00321113891793925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00312050089858056,0,0,0.00108444996770992,0,0,-0.00131968540851744,-0.00390146551233847,0,0,0,0,0,-0.00125757527151954,0,0,0,0,0,-0.00071657433527684,0.0126031078851819,-2.71050543121376e-20,0,0,0,0,0,0,0.00698743386522366,-0.0163448853228087,0.00664626392196149,0,0,0,-0.0137087415551077,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0305619770834525,0,0,0,0,0,0,0,0,0.0191200256469722,0,0,0,0,0,0.0421767158755392,0,0,0,0,0,0.0421247625158168,0,0.0286279336609744,0.0793858739355249,1.73472347597681e-18,0,0,-0.0245461173278008,0,0,0,0,0,0,0,-0.0546061195928188,0.051787624091834,0,0,-0.13949598692308,0,0,0,0.0768011253825443,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595322695432057,0,0.00294870387729451,0,0,0.0058745110487417,0,0,-0.0157117266739728,0,0,0,0.000279469287853606,-0.00777609965044326,0,0,-0.0088991714126722,0,0.0175688064233112,0,0,0,-0.00326188984362231,0,0,0,0,0,0,0,0,0,0,0.00636623736834924,0,0,0.00469076131412072,0.00734328969205012,0.00745532557218205,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0570517254529248,0,-0.00928740314893179,0.0284098121566951,0,0,-0.0361837701950544,0,0,0,0,-0.00670566205122088,0,0,0,0,0.0225346538178884,0,0,0,0,0,0,0,-0.0154375457212609,0,-0.013498236301093,4.33680868994202e-19,0,0,0,0.00290254093469551,0,0,0.0798827692439267,0.0433316728752426,0.0160228204128608,0,0,0,0,0,0
