,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X000063.SZ,X300124.SZ,X600031.SH,X000338.SZ,X002304.SZ,X000596.SZ,X002463.SZ,X000100.SZ,X002179.SZ,X002241.SZ,X300014.SZ,X600089.SH,X000157.SZ,X600703.SH,X600584.SH,X000977.SZ,X600372.SH,X600066.SH,X600183.SH,X600522.SH,X600741.SH,X002028.SZ,X002236.SZ,X002049.SZ,X600418.SH,X600487.SH,X002180.SZ,X601877.SH,X000921.SZ,X000661.SZ,X002223.SZ,X000800.SZ,X601799.SH,X002156.SZ,X000400.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0.161503752857,0,0.021843707993881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923321431270978,0,0.162056677911223,0,0,0,0,0,0.291611837549682,0,0,0,0,0,-0.187700936252346,-0.10967869192579,0,0,0,0,-0.209696255509219,0,0,0,0,0,0,0.0581151443157235,3.46944695195361e-18,0,0,0.00362949566909795,0.112384078086163,0,0,0,-6.93889390390723e-18,0,0
X600104.SH,0,0,0.0509151972025582,0,0,0,0,0,0,0,0,0,0.0322016267018413,0.0822025127083928,0,0,0,8.67361737988404e-19,0,0,0,0.0793064075946777,0,0,0,0,0,0,0,-0.0531914384508593,0,0,-0.035046585662219,0,0,0,0,0,0.0526646854300778,0,0.057439001300672,0,-0.0105744451420801,0,-0.0240573737488211,0,0,0,-0.00816668297525585,0.0239309517452442,0,-0.062077545480621,0.000737946886603216,0,0,0,0.0102286950616704,0,0
X000725.SZ,0,0,0.0327614159213931,0,-0.093687925279149,0,-0.0998671962432071,0,0,0,0,0.246304206669199,0,0.102938047864364,0,0,0,0,0,0,0,0.332610552677501,0.0685627333383111,0.0579829972131826,0,0,0,0,0,0.104700659833876,0,0.0505754511306729,0,0,0,0,0,-0.0689268383483333,0,0,0,0,0,0,0,0,0.177658238481353,0,0,-0.0160153568188762,0,-0.00572768528404484,0,0,0,0,0.00225972528944362,0,0
X000625.SZ,0,0,0.335430659875399,0,0,-0.39902393408022,0,0,0,0.0110522739917152,0,0.199189298180295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219305563491886,0.239232953092035,0.187516467578185,0,0,0,0,0,0,0.568155838309103,0,0,0,0,0,0,0,0.0140102175283446,0,0,0,0,0,0.0981414864165725,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544767578156654,0.0282345297390702,0,0,0.182685716011229,0,0,0,0,0,0.1155146623732,0,0,0,0,0,0,0,0,0.00923114965044872,0,0,0,0,0.0509786152597292,0,0,0.0973529231928525,0.102050580574621,0,0,0,0.0013966159132903,0.0617351814168125,-0.0314117686514469,0,0,0,0,0
X300124.SZ,0,0,-0.0254396943454107,0,0,-0.00927796079976283,0,0,0,0.0186425763603453,0,0,0,0,0,0,0,0.251521788668778,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.151677649911149,-0.0779145222279589,0,0,0,0,0,0,0,0,0.0955852572441026,0,0,0,-0.0410925115456179,0,0.0679089339268931,0,0,0,0,0.0764182687086893,0,0,0,0,0.110533773449887,0,0
X600031.SH,0,0,0,0,0.0406429169850532,0,0,0,0,0,0,0,0,0,0,0,0,0.202178502959255,0,0,0,0.218044054779056,0,0,0.0128700362797681,0,0.245285732992632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397124913139561,0,0,0,0,0,0,0,0,-0.0961070442765192,0,0,0,0,-0.0305964296544152,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,-0.22037308259959,0,0,0,0,0,0.100548444454249,0.315573548517567,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0256724313745533,0.0977489287433121,0,0,0.172528214848878,0,0,-0.0207480369450981,0.126996745570974,0,0,0,0,0,0,0,0,0.0515808812842212,0,0,-0.148795149027328,0,-0.258043565403319,0,0,-0.0309988311724226,0,0
X002304.SZ,0,0.2920174207622,0,0.107364630976135,0,0,-0.0907356447893778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104642100115671,0,0,0,0,0,0,0,0,-0.0420330158414525,0.454531733635667,0,0,0,0,0,0,0,0.104723268683877,0,0.0218714062397248,0,-0.061847878110968,0.00379968846748763,0,4.33680868994202e-19,0,0.0776679043389785,-4.33680868994202e-19,0,0,0,0,0,0
X000596.SZ,0,0,-0.0352644308928547,0,0.0137813919461754,0,0,0.41632098793905,0,0.232677068609959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716213020185362,0.0563461495216727,-0.12718511140125,0,0,0.15757998457041,0,0,0,0.0346428517459627,0.147562638786767,0,0,0,0,0.0125343279447673,0,0,0,0.0447592456249299,0,0
X002463.SZ,0,0,0,-0.259992859319516,0,0,0,0,0,0,0,0,0,0,0.50284044082511,0,0,0,0,0,0,0,-0.0278009635686072,0.0838019427721742,0.0425488787192034,0,0,0,0.00156189225228478,0.112800440630867,0,-0.00735912921514774,0.253328795321175,0,0,0.0953825204703304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283568655310251,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0295792567812985,0,0,0,0,0,0,0.350359187108678,1.73472347597681e-18,0.137059401235688,0,0.052334484571408,0,0,0,0.13211876797167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396121833888782,-0.52001826180738,0.0247280412897834,0.0314895413509491,0,0,0,-0.101007447351333,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0539301948021531,0.105521389700574,0,0,0,0,0,0,0.0758673269044511,0.00629183195580975,0.0399071850405107,0,0,0,0,0,0,0,0,-0.0466118396508152,0,0,0,0,-0.227156017879975,0,0,0,0,0,0,0,0,0,0,0,0,0.392968703788647,0,0.0282974688807091,0,0.0792079624771736,-0.0218577632844943,-0.050711801001375,0,0,0,-0.034255901355252,0,0
X002241.SZ,0,0,0.422466095725757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210028883473126,0,0,0.127837185694214,0,0.0303400206090316,0,0,0,0,0,-0.0139895290357475,0,0,0,0,0,0,0,0,0,0,0.00858161965893239,0,0,0,0,0,-0.0126669233874466,0,0,0,0.040568759404758,0,0
X300014.SZ,0,0,0.22050727045224,0,0.362377463745078,0,0,0,0,0.21053501060248,0,0,0,0,0,0,0.00161612769913676,0,0,0.154596688274008,-0.0795405992294458,0,0,0,0,0,0,0,0,-0.0297838552494822,0,0,0.0523328296352425,0,0,0,0,0,0,-0.0983704496705671,0,0,0,0,0,0,-0.0831202556537374,0,0,0.097784843260181,-0.0916578344069171,0,-0.0662969377680792,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.433945565969685,0.0892846229042629,0,0,0,0,0,0,0,0.143376094478699,0,0,0,0,0.010056414528891,0,0,0,0.167099771659013,0,0,0.0764004817626312,0,0,-0.00152617006668434,0.187256973186852,0,0,0,0,0,0,0,0,0,0,-0.158536352683493,0,0.0525841103247034,0,0.0375415977295502,3.46944695195361e-18,0,0,-0.0477734591151403,0,0,0,-0.0522901999760448,0,0
X000157.SZ,0,0,-0.0331108152425036,0,-0.0528389476791588,0,0,0,0,0,0,0,0,0,0,-0.114644540937319,0.242292651555552,0.334682436003788,0,0,0.0670593683366567,0,0,0,0,0,0,0,-0.0450933697516074,0.035714478090263,0,0,0,0,0,0,0,0,0,0,0,0,0.225072504381852,0.081575677643961,0,0,-0.0499721767793952,0,0,0.00451243209926425,0,0,0,0,0,0,-0.0217844751945763,0,0
X600703.SH,0,0,0,0,0,-0.124374223701149,0,0,0,0,0,0,0,0.0592215918262184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737068958703269,0,0,0,0,0,-0.0284398313089039,0,0.184022201107444,0,0,0.0833522867292665,0,0,0.0849598138039357,0,0,0.0654568728411517,0.0034436761037187,0,0.114591559401436,0,-0.0211020271485961,0,0,0,0,0.0554392370439983,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925996858961998,0,0,0,0,0,0,0.122266361676233,0.0305573511919523,0,0,0,0.104111372745903,0,0.050265432981314,0,0,0,0,0.274728944551684,0.139931263082529,0,0.0616910256857604,0,0,0,0,0,0.0120466866540229,0,0.221294752126694,0,0,0,0.0215002290651619,0.00770169313026201,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.139928668243327,0.131331792829473,0.428431322707466,0,0,0,0,-0.00637930238728078,0.419655319321566,0,0,0,-0.0359615777367494,-1.73472347597681e-18,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449859234149134,0,0,0.0269325614888006,0,0.0549315233974736,-0.0688399023430345,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,-0.0394681651466477,0,0,0,0,0,0,0,0.0063103835556769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123293924465646,0,0,0.00955453662408609,0,0,0,0.0789679796312053,0.282932289395984,0,0,0.0751708625133925,0,0,0,0,0,0.102293374843089,0,0,0.0384611169609453,0,0,-6.93889390390723e-18,0,0,0,0.0122846711494659,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263332102188709,0,0,-0.165579537773946,-0.081169773136495,-0.0236487925911792,0,0,0,0,-0.151793592036108,0.212297479090906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24266060781629,0.328791584481614,0,0,0.381093247258911,-0.174395131398168,0,0,0,-0.0996411070686126,0,0,0.0938677111273335,0,0
X600183.SH,0,0,0.0172754283287663,0,0,0,0,0,0,0,0,0,0,-0.0751044879690414,0,0.170730395673765,0,0.0286333507513464,0,0,0.138174083242415,-0.136062958122471,0,0,0,0,-0.0772267122534107,0,0,-0.0825470596575732,0,0,0,0,0,0.385524300612838,0.466158867715293,0,0,0,0,0,0,0,0,0,0,0,0,-0.00522973176801739,0,0.0444744354871696,-0.118677829012546,0,0,0,0.0720691062424316,0,0
X600522.SH,0,0,0.0725219172845878,0,0,-0.0291866755273506,0.255119831623095,-0.12401050150572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324426482066118,0,0,0,-0.0465282362618376,-0.00575631614800176,0,0,0,0,0,0.0625384196079267,0,0.726713153586733,-0.0730964469822444,0.171102300134329,0,0,0.171382153611348,0,0.10582511691921,0,0.113163142409712,0,0,0,-0.0587611633073322,0,0,0,-0.0208156349910004,0,0
X600741.SH,0,0.0133091301658394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687399269190569,0,0,0,-0.0397652358660094,0,0,0,0,0,0.0173696949706928,0,0,0,0,0,-0.039679540346584,-0.240604969299703,0,0.28074527054712,0,0,0.0884823276127857,0,0,0,0.0450826952996983,0,0,0,0,0,-0.113672668626572,0,0,-0.00542726639814567,0,-0.180134081184856,0,0,0,0,0
X002028.SZ,0,0,0.209958619455877,0,0,0,0,0,0,0,0,0,0,0,0,0.201511877764914,0,0,0,0,0.0520461094006487,0,0,0,0,0.0338041741941073,0,0,0,-0.127687511106005,0,0,0,0,0.143818207371251,0,0,0,0,0,-0.0516982770551736,0,0.0287013447999384,0,0,0,0,-0.196412541858322,0.224156058789474,0,0,-0.0134052902283821,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071969073178341,0.255570506678105,0,0.0632267610633051,0,0,0,0,0,0,0,0,0,0,0,0,0.196372219642613,0.188750376531662,0,0.0781950836894584,0,0,0,0,0,0,0,0.122489283000371,0,0,0,0,0,0,0,0,0.140085364587866,0,0,-0.035584185674311,0,0,0,-0.0400013843959272,0,0
X002049.SZ,0,0,0.114892446504072,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124132859271789,0,0,0,0,0,0,0,0,0,0,0.411810285639242,0.0971620540186559,0.0771151739254877,0,-0.188638073583973,0,0.123751150489327,0,0,0,0,0,0,0,0,-0.010567781743068,0,0.0904548325806816,0,0.13264548074266,0.0769929198860282,0,0,0,0,0.0449851972715503,0,0,0,-0.012841781013704,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,-0.0209093410440256,0,0,0.532669123110721,0,-0.140544789636662,0,-0.0618393550341577,0,0,0,0.0342095098439565,0,0,0,0,0,0.109080273652884,0,0.0667598704221441,0,0,0,0,0,0,0,0,0,0,0.105834768921715,0,0,0.109401156912115,-3.46944695195361e-18,0.0345879395393391,0,0.0217160656519101,0,0,0,0.131771950093983,0,0,0,0,0.0765374260464212,0,0
X600487.SH,0,0,0,0,0,0,0,-0.022307174789794,0,0,0,0,0,0,0,0,0,0.161942966057632,0,-0.0756564429370731,0,0,0,0,-0.01418111083447,0,0,0,0,0.212883030531629,0,0,0,0.275048887482074,0,0,0,0,0.0184184950237595,0,0,0,0,0,-0.145428713109295,0,-0.0191321173249042,0,0,0.0341183476529183,0,0,0,0,0,0,0.0280293107123992,0,0
X002180.SZ,0,0,0,0,0.245912467559528,0,-0.0172606081094088,0,0,0,-0.159832125981166,0,0,0,0,0,0,0,0,0,0,0,0,0.0818134933223892,0,0,0,0,0,0.156544201976441,0,-0.0973127378619211,0,0,0,-0.050258735062304,0.0759925051478435,0,0.0423730985871729,0,0,0,0,0.0175586748407192,-1.73472347597681e-18,0,0,0,0.0537064923702765,0.0717231814583314,0,0,-0.0109621525784236,0.115997530638639,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867517236357258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847061964553029,0.035132583364135,0.0994984338237097,0,0,0,0,0,0,0,0,0,0,0,0,0.0332161092723052,0,0.0512742433531318,0.103438208509796,0,0,-0.0036317035603069,0,0,0,0.00240930196817903,0,0
X000921.SZ,0,0,-0.118938422605815,0,0,0.44108116058545,0,0,0,0,0,0,-0.0294211099126797,0,0,0,0,0,0,0.822208354756563,0,0,0,-0.229467105044434,0,0,0.433814721949533,0,-0.00172367080948107,0,0,0,0,0.0952913592810502,0,0,0,0,0.196323636466485,0,0,0,0,0,-0.0960441991780851,0,0.0554567126772236,0,0,0,0,-0.018426480073473,0,0,0,0,0.00608600090260423,0,0
X000661.SZ,0,0,-0.557088417065487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140005331363787,0,0,0,0,0,-0.163633467891879,0,0,0.256350203799275,0,0,0.159517153434366,0,0,0,0,0,0,0.486110987778411,0,0,0,0,0,0,0,0,0,-0.0644230527975778,0,0,0.22578974870332,-0.0485918198182587,0.0971751944039999,-0.0122126789059787,-0.0886226112351036,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567194291498302,0,0.251869946835212,0,0,0,0,0.203175533896705,0,0,0,-0.157329401622893,0,0,0,0,0.296144200687658,0,-0.107531870436657,0,0,0,0,0,0.0711905458405289,0,0,0,0,-0.203335075244558,0,0,0.092515260068324,0,-0.088726784476661,0.118516693118874,0,0,0,0.0097255803538773,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115606874342594,0,0,0,0,0,0,0,0,0,0,0,0.19679852020273,0.104534040915684,0,6.7762635780344e-21,0,0.160837312419699,0.0158680715442169,0,0,0,0,0,0,0.0747817552457921,0,0.0266368476504841,0,0.0104038638457025,0.0112361915274731,0,0,0.113001064892481,0,0.075423609239057,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.178417603939466,0,0,0,0,0,0,0,0.0551662899761515,0,0,0,0,0,0,0,0,0,0,0,0,0.117973204668872,-0.111497237643731,0,0,0,0.255184352727819,0.102576713158308,0,0.0569833734456664,0,0,0,0,0,0,0.0592222545678006,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0257375664415391,0,0,0,0.0546284137144547,0,0
X002156.SZ,0,0,0.121654499680292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173235992031788,0,0,0,0,0,0,0,-6.93889390390723e-18,0.359591706639766,0,0,-0.0413808822164474,0.0963862099483811,0,0,0,0,0,0.118362858316336,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.156333069047021,0,0,-0.124996648624614,0,0,0,0,0,0,0
X000400.SZ,0,0,-0.0399781775029335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625410014810802,0,0,0.0484844620144546,0,0,0,0,0,0.0928983264917793,0,0,-0.00147866111899155,0,0.00248332027359088,0,0.237726960500998,0,0,0,0,0,0.223215508899435,0,0,0,0,0,0,0,0,0,-0.0372247007389264,0.0877883127157167,0,0,0,0,0,-0.000875592181503841,0,0
X002129.SZ,0,0,0.0280226091833683,0,0,0,0,0,0,0,0,0.0255607005059944,0,0,0,0,0,0,0,0,0,0.215789769653794,0,0,0.0802710098040042,0,0,0,0,0,0,0,0,0,0,0,0.103002682857615,0,0.107613430514842,0,0.0153918792640277,0.247701078001331,-0.0323432449520275,0,0,0,0,0,0,0,0,-0.0738391197132692,0.0438939043966463,0,0,0,0.0209765175799573,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126505086079988,0,-0.0992578242349091,0,0,0.0944039519794006,-0.152279884662781,0.210023793975624,-0.229643049590109,0,0,0,0,0,0,0,-0.153705015926692,0.0689103065347784,0,0,0,0,0,-0.127727682802575,0.16679635268448,0.0996947164364327,0,-0.0902053147762117,0,0,0,0,-0.0489058807188987,0.0263518849311204,0,0,-0.0896794020370936,0,0.162938005767728,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.431227100338822,0,0.0257915561500443,0,0,0,0,0.139559198774127,-0.403341301221644,0,0,0,-0.258627344523818,0,0,0,-0.242472542815276,0.10881389587198,0,0,0,0,0,0,0.053423142681058,0,0,0,0,0,0,0,0,0,0,0.239871280334926,0,0,0,0,0,0.1420673585304,0,0,0.378745997419352,0,0,0,-0.799611499513575,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445078850937005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629808819300608,0,0,-0.0107263250757651,0,0,0,0,0,0,0,-0.066965817626369,0,0,0,0,0,0,0,-0.0750038781069121,0,-0.0403092324753669,0.470590000863021,0,-0.0827867924670278,0,0,4.33680868994202e-19,0,0
RealEstate_excess,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.145546993945507,0,0,0,0,0,0,0,0,-0.029394952353861,0,0,0,0,0,0.11151670100684,-0.0527511366383438,0,-0.0140836318849869,0,0,0,-0.0374675173900768,0.0971573234039132,0,0,0,-0.117398846154273,0,0,0,0,-0.0359469989669646,0,-0.0694877365738129,-0.0311332564043456,0,0,0,-0.0239232836356251,0,0
MKreturn,0,0,0,0,-0.0257824188840596,0,0,0,0,0,0,0,0,0,-0.114389742688735,0,-0.0853872184402047,0,0,0,-0.00693214361460048,0,0,0,0,0,0,0,0.125799801881264,0,0,0,0,-0.0184729730357969,0,-0.0485291124129147,0,0,0,0,0.00262793817083339,0,0,0,0,0,0,-0.0082193129164323,-0.014283378956768,0,0,0.00177140497136479,0,0.107148575077905,0,0,0.0139567053148138,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000396481607430349,0,0,0,0,0,0,0.00111530707941916,0,0,0,0,0,5.42101086242752e-20,0,0,-0.00136115039410576,0,0,0,0,0.00106560873725679,0,-0.00336261684551489,0,0,0,0.000761103268559197,0,0,0,0,-1.6940658945086e-21,0.000837579621939075,0.00162674311056538,0,-0.0130476301616878,0.00759079988372483,0,0,0,0.00411142917027004,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779494897702831,-0.00807790700031766,0,-0.0144430930545379,0,-1.73472347597681e-18,0,0,0,0.0217622010864093,0,0,0.0610925968819392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199520399956966,0,-0.441428888004322,0.453650760386434,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125322056352412,0.00237732590469084,0.00163811771286082,0,0,0,0,0,0,0.00296764243144426,0,0,-0.000542268431816941,-0.000910206011433085,0,-0.00836508787240083,0,-0.00147479797847169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735724195926259,-0.0021508544293973,0,0,0,-0.018456798782396,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00687877713071397,-0.0247125851041,-0.0161211086482152,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0398960825212148,0,0.0302297475779124,-0.000144920757765126,0,0,0,0.0177295345538469,0,0,0,0,0,0,0,0,-0.13746135447911,0.0641122851502954,0,0,0,0.0394463306626446,0,0
