,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000338.SZ,X002241.SZ,X000625.SZ,X002456.SZ,X600487.SH,X002008.SZ,X300136.SZ,X601877.SH,X600066.SH,X000100.SZ,X600522.SH,X300124.SZ,X600809.SH,X002508.SZ,X600271.SH,X300003.SZ,X002294.SZ,X600089.SH,X600867.SH,X002085.SZ,X000981.SZ,X600498.SH,X000157.SZ,X600699.SH,X600177.SH,X000050.SZ,X002180.SZ,X000596.SZ,X600118.SH,X002049.SZ,X300142.SZ,X600566.SH,X002179.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.405820118818701,0,0.278040630095255,0.0869805333813825,-0.0489072633066458,-0.00564094206216198,0,0,0,0,0,0,0,-0.0785262336183124,0,0,0,0,0,0.0680705838718323,-0.039295894297888,0,0.0819294086907466,0,0,0,0,0,0,0,0,0,0,0,0,0.0480471980297283,0,0.0320862911884804,0,0,0.0232930207361419,0,0,0.0383787525575083,0.0727259743609277,0,0,-0.00967859947782035,0.0309698693899559,0,0,0,0,0,0
X600104.SH,0,0,-0.0254812422124223,0.000435384029552047,0,0,0,0,0,0,0,0,0.449071197978394,0.120886899945493,0,0,0,0,0,0.00338831729081165,0,0,0,0,0,0.0994619829862435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101464755041167,0,0,0,0.0425988043439515,0,0,0,0,-0.0364022845108149,0.0508118063054881,0,0,0,0,0,0
X002415.SZ,0,0.0250921096215163,0,0,0,0,0,0,0,0,0.0385821312575705,0,0,0,0.259619214897724,0,0,0,0,0,0.0429390319915723,0.180768937836419,0,0.199647592842567,0.0294627011822627,0,0,0.10762183949818,0,0,0,0,0,0,0.0504752663363382,0,0,0,0,0,0,0,0,0,0,0.0435055918165216,0,0,0,0.089541746032252,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.270045151363599,-0.0237927635163412,0,0.11733671184279,0,0,0.0511643212962518,0.063452376701494,0,0,0,0,0,0.109218865489658,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.00605782694717483,0,0,0,0,0,0,0
X000858.SZ,0.0241857755016357,0,0,0,0,0,0,0.13727916041112,0,0,0,0.326257678461351,0,0,0,0,0,0,0,0,0,0.0174090032482146,0,0.0301420086398999,0,0,0,0,0.263204288492623,0,0,0,0,0,0,0,0,0,0,0.0389460975190609,0,0,0,0,0,0,0,0,0,0,0,0,8.02802386392765e-05,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.309968798509892,0,0,0,0,0.159195041691029,0,0.0620798076431244,0.183153681751583,-0.0371392922890357,0,0,0,-0.207538593555468,0.0273665044454738,0.115452116606737,0,0.0665312284122865,0,0,0,0,0.0204371618307965,0,0,0,0.376600848411426,0,0,0,0,0,0,0.165820998469419,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.00591408110092435,0.0511997875812927,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0863457941471599,0,0,0,0,0.274553080057615,0,-0.0322595677497149,0,0.0515235489243887,0,0,0,0,-0.202501859862646,0,0.0578173131013459,0,0,0,0,0,0.0885674980464404,0,0,0,0.10046569609557,0.072523143126705,0,0,0,0,0,0,0,0,0,0,0,0,-0.126773721602309,0.102146563287177,0,0,0,0,-0.016378786294212,0.0148676315208649,0,0,0,0,0,0
X002304.SZ,0.0587800116377375,0,0,0,0.435914902704935,0,0,0,0,0,0,0,0.165055932078117,0,0,0,-0.0171639983204565,0,0,0,0,0.0119665552447344,0,0,0,0,0,0,0,0,0,-0.0149884820619654,0.0427739496613886,0,0,0.154469578240438,0,0,0,0,0,0,-0.0292886712138189,0,0,-0.0293179187347644,0,0,0,0.0144290479060296,0,0,0.0246695585060385,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.322328434754815,0,-0.0827823525821325,0,0,0,0,-0.0146213078498614,0,0.30057653987334,0,0,0,0,0,0,0,0,0,0,0,0.25447230835746,0,0,0,0,0,0,0,0,0,0,0.223410391449072,0,0,0,0,0,0,0,0.205315548860634,0,0,0,0,0,0.0387343089979917,0,0,0,0,0,0,0
X600690.SH,0,0.0957920782227445,-1.38777878078145e-17,0,0,0,0,0,-0.0682954727200486,0,0.127785119585799,0,0,3.46944695195361e-18,0.129258684639098,0,0,0.173387395374224,0,0,0,0.0937812782535293,0,-0.021183867555639,0,0,0.214012849211261,0,0,0,-0.0557455389064423,0,0,0,0,0,0,0,0,0,0,0,-0.0795766653669654,0,0,-0.0764752898093323,0,0,0,0.0917411407877694,0,0.0744872274589669,-0.0467775717400309,0,0,0,0,0,0
