,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X300014.SZ,X002371.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002129.SZ,X002241.SZ,X000625.SZ,X600703.SH,X003816.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X601877.SH,X000596.SZ,X000661.SZ,X002179.SZ,X600089.SH,X000100.SZ,X300142.SZ,X600460.SH,X600741.SH,X002074.SZ,X002236.SZ,X000799.SZ,X600779.SH,X601799.SH,X600884.SH,X000157.SZ,X600702.SH,X600584.SH,X000733.SZ,X002007.SZ,X600183.SH,X002414.SZ,X002180.SZ,X000800.SZ,X002008.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727371368933361,0.0542975129699504,0,0.0660246404322905,0,-0.111099600650514,0,0,0,0,0,0,0,0.109185686326931,0,0,0,0.0949834178386198,0.0937811979901192,0,0,0,0,0,-0.155848049890036,0,0,0,0,0,0,0,0,0,0,0,0.0801010143935586,0,0,0,0,0.20141713499465,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316658738248723,0,0,0.322003264849524,-0.0064171609746424,0,-0.287288171947281,0,0,-0.0184489061833386,0,0,0.511884709004928,0,-0.310599967751067,0,0,0.150655926642218,-0.0464458565199603,0.0573883918379029,0,0,0,-0.017580446743446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462390824790031,0,0
X000725.SZ,0,0,0,0,0,-0.111118351563394,0,0.00730756116136293,0.016915447094341,0,0,0,0,0,0,0,0,0,0.117891404832007,0,0,0,-0.0882387804034197,0.0377192353034628,-0.015050910722897,0,0,0,0.0448799266263524,0.362944360344219,0.0960441603280481,0,0,0,0,0,0,0,0,0.0222676686961236,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,-0.0170628446895518,0,0
X600031.SH,0,0,0,0.0684399241955341,0,0,0.189256477822541,0,-0.0670049140589612,0,0,0.0366492595621075,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.1045992285188,0,0,0.0772013355273311,-0.0823732619685783,0,-0.0880477167903826,-0.0639878655747146,0,0.0213922819106286,0,0,0,0,0.0700088120390793,0.646758976679735,0,0,0.155072398473382,0,0,0.0713216120065304,0,0,0,0,0.031821360547474,0,0.0249466280084906,0,0,0,0.0194622300603396,0,0
X300124.SZ,0.194564053532491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596543304178304,-0.117432314887433,0,0,0,0,0.588213475121617,0.0386598707462157,0,0,0,0,0,0.026744795549839,0,0,0.109592737827277,0,0,0.197540009690897,0,-0.120488437437827,0,0,0,0,0,0,0.116998673147087,0,0,0,0,0,-0.115230550372319,0,0,0,0,0.0211823516507122,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00202412993662758,0,-0.139351165299649,0,0,-1.73472347597681e-18,0.0280987451603462,0,0,0,0,0,0.190006913016616,0,0,0,0.199562424978258,0,0.20850501279511,0,0,0.0287012600109413,0,0,0,0,0.1599114679935,0,-0.0845097087549745,0,0,0,0,0,0,0,0,0,-0.0983915255954414,0.012884550612101,0,0,0,0,0.0342747976812375,0,0
X002241.SZ,0,0,0,0,0,0,0.528886913515284,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157656031400644,0,8.67361737988404e-19,0.194160402404111,0.160928297734683,-0.366029899560471,0,0,0,0.233579322113085,0.0466943355703116,-0.126199334058354,0,0,0,0,0,0,0,0,0.357562648496287,0,0,-0.00521272197444841,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.190745531584705,0.00955746892611619,0,0,0,0.080607858545871,0,0,0,0,0,0.015251132125327,0,0,0,0,0,0,0,0,0,0,0,0,-0.150611904528971,0.0491405471908719,0,0,0,0,0,1.73472347597681e-18,0,0,0.310479497756164,-0.0707652459386948,0,0,0,0,0,0.035528860702472,0,0,0,0.0687665149322732,0,0
X600703.SH,0,0,0,0.0252122031506385,0,0,0.079309934287379,0,0,0,0,0,0.221212988194874,0,-0.0739319409891601,0,0,0,0,0,0,0,0,0,0,0,0.0179643025630326,0,0,0,-0.0167961447804377,0.039422414268797,0,0,0,0,0,0,0,0,0,0.0670116734098556,0.250442248381307,0,0,0,0,0,0.15834900719461,0,0,0,-0.0357548833733784,0,0,0,0.00125656841792573,0,0
X003816.SZ,0,0,0,-0.150107032016632,0,0,0,0,0,0,0,0,0,0,0,0.139045750858826,0,0.0446559970001945,0,0,0,0,0.00784593857334896,0,0,0,0,0.0091055721348004,0,0,0,0,0,0,0,0,0,0,-0.0691564950827949,0.185715449465548,0,0,0,0,0,0,0,0,0.139850151177315,0,0,-0.049902812431249,0,0,0,0,-0.122599914914244,0,0
X000063.SZ,0.166818744852231,0,0,0,0,0.0494804919925019,0,0,0,0,0,0,0,0,0.0647991259732717,0.306312356958042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.299195198898237,0,-0.00119848110518665,0.150323807788218,0.00162391861232952,0,-0.0901730874329195,0,0,0,0,0,0,0.334359786218421,0,-0.0197032412328861,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0890082771682866,0,0,0,0,0.0479150685878397,0,0,0,0.402643609233538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094787703155114,0,0,0.0558173716003366,0,0,0,0,0,0,0,0,0,0,0,0.340180098504718,0.0362631260487554,0,0,0,-0.414537428332596,0,0,0,0,0.0526529764498791,0,0,0,-0.145255828765566,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189493365807237,0,0,0,-0.13788700999669,0,0,0,0,0,-0.0390384829398499,0,0,0,0,0,-0.00498527136730249,0,0,0.0242958196611865,0,0.123335047557737,0,0,0,0,0,0,0.243679928316041,0,0,0.193506322659401,0,0.413047566751576,0,0,0,0,0.0115201139676269,0,0,0,0.0164049452295694,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576072153045381,0,0,0,-0.0328655838051117,0,0,0,0,0,0,0,0.122030892296802,0,0.102141592785009,0,0.18805049663873,0.201914826084341,0,0,0,-0.353365517909885,0.380529108019769,0,0,0,0.0532234213040914,0,0,0,0,0,0,0,0,0.0102239472721615,-3.46944695195361e-18,0,0,0,-0.014770321131603,0,0
X000596.SZ,0,-3.46944695195361e-18,0.199455832428018,0,0.356792134581144,0,0,0,0.0699052263717648,0,0,0,0,0,0,0,0,0,0.0791790414108636,0,0,0,0,0,-1.73472347597681e-18,0,0.0914238377515202,0,-0.0656051452903205,0,0,0,0,0,0,0,0.0938059868543804,-0.0124720905763593,0,0.0242932887596729,0.125466990040314,0,0,0.0215646593526544,0,0,0,0,0,0,0,0,0.0124276686545821,0,0,0,-0.0211260953978331,0,0
X000661.SZ,0,0.275189800328589,0,0,0,0,0,0,0,0,0,0.290919032810317,0,0,0,0,0,0,0,0,0,0,-0.0718575627666275,0,0,0,0,0,-0.0692963199250811,0,0,0,0,-0.444392650576289,0,0.226000909655173,0,0,0,0,0,0,0,0,0,0,0,0,0.0391387567832483,0,0,0,-0.0492034019045901,0,0,0,0.00221389382491218,0,0
X002179.SZ,-0.0632457066603473,0,0,0,0,0,0,0,-0.0135570614247886,0,0,0.081127316737218,0,0,0.0190627431093654,0.116125195153316,0,0,0,0,0.0282482564859513,0,0,0,0.102774131142787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395546400517379,0,0,0,0.103018201589323,0,0,0,0,0,0,0,0,0,0.00678477918422245,0,0,0,0,0,0
X600089.SH,0,0,-0.0655671961388924,0,0,-0.235359258007092,0,0,0,0,0,0.0229866850207374,0,0,0,0,0,0,0,-0.175036366163276,0,0,0,0,0.0977799468978903,0,0,0.0567144807462013,0,0,0.298666191305524,0,0,0.203917939653728,0,0,0,0,0.103847804435278,0.118459511969375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112953699011805,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400115956939466,0,0,0,0,0,0,0,0,0,0,0.0413030588165152,0,0,0,0.0431914406202901,0,0,0,0,0.067857883418939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158024032346239,0.00372558415793153,0.0410137304333718,0,0,0.0240353443253686,0,0,0,-0.0338043491069109,0,0
X300142.SZ,0,0,0,0,0.256555912159327,-0.22023645061316,0,0,0,0,0,0,0.25009687965797,0,0,0.306623301507822,0,0.287162771889214,0,-0.00805893605976929,0,0,0.0595148187585937,0,0,0,0,0,-0.0428986612067521,0,0,0,0,0,0,0,0,0,-0.0782771136233208,0,0,-0.443019949830722,0,0,0,0,0,0,0,0,0.0870873935527778,0.137418421230177,-0.0362182332584071,0,0,0,0.123057782862989,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.0876726645951864,0.276178422585887,0,0,0,0.227201610173528,0,0,0.0210920465355035,0,0,0,0,0,0,0,0,0,0,0.0145190954718819,0,0,0.240817155289868,0,0,0,0.225336400391259,0,0,0.212508374830284,0,0,0,0,0,0,0,0,0,-0.0185220476574764,1.38777878078145e-17,0,0,0,0,0.0356227212548001,0,0
X600741.SH,0,0,0,0,0,-0.0809457476608505,0,0,0.00514434346582443,0.016047032440735,0,0.064358070491343,-0.102327660709989,0,0,0,0,0,-0.0939875342628571,0,0,0,0,0,0.00319479526702304,0,0,0,0,0,0,0.0453864046422826,0,0,0,0,0.117458347347208,0.0836696464201437,0,0.183355566020154,0,0,0.123975322154005,0,0,0,-0.0576511103699758,0.113774311679127,0,0.219929968721939,0,0.0238547471354241,0,0,0,0,0,0,0
X002074.SZ,0,0,0,-0.0531838362069169,0,0,0,0,-0.0392142776069881,0,0,0.0945435617145916,0,0,0,0,0,0.115387277325448,0,0,0,0,0,0,0.177242202882713,-0.134730386877542,0,0,0,0,0.145833912545097,0.0848763183691333,0,0,0,0,-0.00642032881154578,0,0.253196569638226,0,0,0,0,0,0,0,0,0,0.141961315433102,0,0,0,0.0484534027731137,0,0,0,0.115343257514833,0,0
X002236.SZ,0,0,0,0,0,0,0.01791038673833,0,0,0,0,0,-0.0181715473744319,0,0,0.0836978800353102,0,0,0,0,0,0,0,0,-0.0375835236834893,0,0.05880145349903,0,0,0,0.138721914663722,0,0.121246662844891,-0.0484296330017464,0,0.0031009784043826,0,0,-0.0420578466989521,0,0,0.115275866406675,0,0,0,0,0.0200083512408291,0,0.0904673746678783,0,0,0.0231882262721202,0,0,0,0,-0.0585343143042459,0,0
X000799.SZ,0,0,0,0.563370168313635,0.0804315308867853,0.186432582092232,0,0,0,0,0,0,0,0,0,0.0316685753737848,0,0.129151313996336,0,0,0,0,0,0.0346557348468483,0,0,0,0,0,0,0.0713637112574087,0,0,0,0,0,0,0,0,0,0.159773095892587,0,0,0,0,0.0471137136652851,0,0,2.16840434497101e-19,0,0,0,-0.0421918993778241,0,0,0,-0.0303057288032015,0,0
X600779.SH,0,0.131985942557334,0,1.38777878078145e-17,0.171597702162402,0,0,0.0255288742125464,0,0,0,0.0465056059584034,0,0,0,0,0,0,0,0.0886889686333811,-0.0692393928783765,0,0,0,-0.0288396012116304,0.209575787450281,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138686472125736,0,0.247629303815516,0,0,0,0,0,0,0,0,0,0,-0.0646636992549066,-0.0141373727751482,0,0,0,0,0,0
X601799.SH,0,0,0,0.0606873118412971,0,0,0,0,0,0,0,0,0,0,0,0,0.0519721759081622,0,0,0.307729114815406,0,0.0355103204083243,0,0,0,-0.138790309873466,0,0,0,0,0.0113992008393854,0,0,0,0,0,0,0,0.0905003397932971,0,0,0,0,0,0,0,0,0,-0.0941990786323702,0,0,0,0.0214954411163868,0,0,0,0.0704171235569969,0,0
X600884.SH,-0.174039368209311,0,0,0.0589592888941844,0,0,0,0,-0.158481569822034,0,0,0,0,0,0,0,0.114143952763,-0.0181522272622506,0,0,0,0,0,0,0.0883773112875925,0,0,0.148809319310445,0,-0.275708317169223,0,0.18270899563639,0,0.260650685245745,0,0,0,0,0,0.268482043045027,0,0,0,0,0,0,0,0,0.149964952616837,0,0,0.000326474475357806,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0250496022767189,0,0,0,-0.0625537059015057,0,0.471344000147402,0,0,0.0363756582388839,0,0,0,0,0,0,-0.0056646828576761,0,-0.123302217883083,0,0,0,0,0,0.219321810863649,0,0,0,0,0,-0.00740763001934087,0,0,0,-0.141655563472063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0.0685577434842089,0,0,0,0.120924163008672,0,0,0,0.0536966938068309,0,0,0,0.0377668169816778,0,0,0,0,0,0,0,0,0,0,0,0.0719399348257084,0.0264427942674478,0,0,0,0,-0.0665226144777183,0.112554449435246,0,0,0,0.560032346546101,0.27368643130298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530879941568594,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.106029138369343,0,0,0,0,0,0.0750243646516249,0,0,0,0,0.0565087420987049,0.0360555945466434,0,0,0,0,0,-0.0291614082618788,0,0,0,0,0,0,0.416540100067579,0,0,0.0337521803746588,0,0.00441486539512462,0,0,0,0.010570314715619,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.142477786032939,0,0,0,0,0,0,0.201485392651144,0,0,0,0.00718515920324707,0.218238039966986,0,0,0.239271753116239,0.0958918074437299,0,0,0,0,0.161786483850388,0,0.00204600761398515,0,0,0,-0.164480848614488,0,0,0,0,0,0.163059056173423,0,0,0,0,0,0,0.0167238174169482,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0950545920096713,0,0,0,0,-0.267683362722901,0.166306083987491,0,0.117902994642446,0,-0.0131017126674684,-0.104129806334592,0,0,0,0,0,0,3.46944695195361e-18,0,0.241076053527354,0,-0.146812682496447,0,0.0195072398359081,0,-0.302929298173885,-2.16840434497101e-19,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.106193355777146,0,0,0.116152906958604,0,0,0,0.115267458594145,0,0
X600183.SH,0,0,0,0,0,0,0,-0.0742689420084371,0,0,0,0.118176884721403,-1.73472347597681e-18,0,0,0.143292610538426,0,0,0.0138213388219387,0,0,0,0,0,0,-0.155485666597736,0.239103291389513,0,0,0,0,0,0,0,0,0,-0.0828441977873243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130802609776525,0,0,0,0.0462586726825357,0,0
X002414.SZ,0,0,0,0,0,0,0,-0.358820228368453,0,0,0,0.061805040791525,-0.135553127066232,0,0,0.0416725532403753,0,-0.129749339899865,0.115791065840221,0,0,0,0,0.369111513571798,0,0,0,0,0,0,0,0.0435110730104271,0,0,0,0,0,0,0.0512692214262816,0,0,0.176055935327901,0,0,0,0,0,0.167492853379023,0,0,0,0,0.0551472360460787,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.052883806337953,-0.0398246225710009,0,0,0,0,0,0,0,0,-0.216702558699864,0,0,-0.0878388427755147,0,0,0,0,0,0.165510825201426,0,0,0,0,0.0125918728064677,0,0.177533662143822,0.150932782809784,0,0,0,0,0.0812386882605333,0,0,0,0,0.205520974325198,0,0,-0.0596273743549559,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,-0.0504122224315467,0,0,0,0.052968797345844,0,0,0,0,0,0,0.195202079444899,0,0.0340621261185424,0,-0.0219667197595667,0.0703434241096846,-0.040615270502626,0,0,0,0.113231072105158,0,0,0,0.353720129017046,0,0,0,0,0,0,0,0,0.109837740372958,0,0,0,0.0256469718335186,0,0,0,0,0,0.0153887388126429,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.102827340700711,0.139165178183123,0,0,0,0,0,0,0.242297062165373,0,0,0,0,0,0,0.169092858845238,0.0530617640441712,0,0,0.118649440311025,0,0,0,0,0,0,0,0.0552082649274761,0,0,0,0,0,0,0,0,0,0,0.107512635915503,0,0.108666879496159,-0.0624088068018944,0,0,0,-0.00523256190206799,0,0
X000977.SZ,0,0,0,0,0,0.215139588690296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289266001938937,0,0.191843047675232,0,0,0,0,0.0597717610865897,0,0,0,0.0064762427863738,0,0,0.12903715330872,0,0,0,0,0,0,0,0,0,0,0,0.0540506015259109,0,0,0.235392888208973,0,0,0.0179104791268906,0,0,0,0,0.0700100318114368,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0911716727437772,-0.118557468576889,0,0,0.0777616423355589,0,0,0,0,0,0,0,0,-0.333246278701864,0,0,0.0717436086007274,0,-0.113827256539068,-0.0199271653233679,0,0,0,0,0,0,-0.0141500554709446,0,0,0,0,0,-0.0164945808543501,0,-0.0982883435015295,0,0,0,0,0,0,0,0,0,-0.117675862905037,0,0,0,-0.130427692383756,0,0
Slope,0,0,0,0,-0.0832192748556608,0,0,0.19011389658939,0,0,0,-0.132325967359995,0.123002421422789,0,-0.140285615011284,0,0,0,0,0,0,0,0.00375297908450788,0,0,0.0167795344290963,-0.0678438953414673,0.301332135856059,0,0,0,0,0,-0.160423514731759,0,0,0,0.131756254347131,0,0,0,0,0,0,0,0,0,0,0,-0.20122808417847,0,0,0.868733149844255,0,0,0,-0.00783151412445382,0,0
TED,0,0,0,-0.0582248029339329,0,0,-0.0662985985474913,0,0,0,0,0,0,0,0,0,0,0,0,0.165860578981085,0,0,0,0,-0.122333469790557,0,0,0,0,0,0,0,0,-0.0139754950555607,0,0,0,0,0,0,0.0641036308401654,0,0,0.190786047581155,0,0,0,0,0,0,-0.0377459989370136,0.847523499393885,0,0,0,0,-0.345286222487394,0,0
RealEstate_excess,0,0,0,0.0211979065929847,0,0.0449602259155947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306675611678895,0,0.0307789129070109,0,0.0191794888393053,0,0,-0.0247314923701269,0,0,0,0,0,0,0,0,0,0,0,0.0359504035801333,0,0,-0.12249289418545,0,0,0,0,0,-0.0357887828855263,0,0,0,0.00511065585116433,0,0,0,-0.0082416931891409,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0259221040189411,0,0,0,0,-0.0406812750777094,0,0.0438874167733808,0,0,0,-0.0380465928703944,0,-0.00742942052362253,0,0,0,0,0,-0.0885532799121617,0,0,-0.0611843000312016,0,0,0,0,0,-0.032329895085424,0,0,0,0,0.130163117938066,0,0,0,0,0,0,0.00304679123088416,0,0,0,0,-0.0197435841957435,0,0
MKvol,0,0,0,0,0.000792488169030769,0,0.000543975298519849,0.00288762289351972,0,0,0,0,0.00215559312850615,0,0,0,0,0,0,0.00051314177045866,0,0,0,-0.00211819186180158,-9.2482982590494e-05,0.00118143389351762,0,0,0,0,-0.00312091491228751,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,-0.000757276055858647,0,0,0,-0.000100375641034508,0,0,0,0.00119575600119131,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420542526021993,0,0,0,0,0,0,0,0,0,0,0,0.00138219109281081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00248766045544873,0.00158716505935691,0,0,0,0,-0.0020188279801783,0.00188666224066103,0,0,0,-0.00255891402893928,0,0.00121595022086527,0,0,0,0,0,0,0,0,0,0,0,-0.0008822841238636,0,0.00198056664257325,-0.00187298599530802,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.000819009626559664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000100553322720503,0,0,0,0.000723235073517242,0,0,0.00820232123676565,0,0,0,0,0,0,0,0,-0.00192600122365434,0,0,0,0,0,0,0,0.00131268029420327,-0.000477035855867286,-0.00372177828552844,0,0,0,-0.00627283668268144,0,0
