,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X002475.SZ,X600741.SH,X000338.SZ,X300003.SZ,X000063.SZ,X600031.SH,X002236.SZ,X600809.SH,X002008.SZ,X600867.SH,X300124.SZ,X000596.SZ,X002456.SZ,X601877.SH,X600271.SH,X000661.SZ,X600566.SH,X600487.SH,X600066.SH,X000100.SZ,X002294.SZ,X000625.SZ,X002179.SZ,X002007.SZ,X300136.SZ,X000977.SZ,X300142.SZ,X002180.SZ,X002241.SZ,X000157.SZ,X000981.SZ,X000050.SZ,X600498.SH,X002049.SZ,X000869.SZ,X600522.SH,X600779.SH,X002038.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.220682014748477,0.13003404279937,0,0.00174792908469312,0,0,0,0,0,0,0,0,0,0,0,0.0198279066104179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660122667074818,0,0,0,0,0,0.0538865698238994,0,0.108991099417558,0,0,0,0,0,0.0105897984521577,0.00662447035495577,0,0,0,0,0,0
X600104.SH,0,0,0.145696522128048,0.0195287954108148,0,0,0,0,0,0,0,0.0746378222731084,0.3781676994398,0,0,0,0.053643815551208,0,0,0.0159489998349285,-0.105145902230029,0,0,0,0,0,0,0.0648292020604851,0,0,0,0,0,0,0,0,0,0,-0.0825105679735572,0,0,-0.0485802742854185,0,-0.0410466088634104,-0.175586007306241,0,0,0,0,0,0,0.0202340189092468,0.00664607725370812,0,0,0,0.0302980118528439,0,0
X002415.SZ,0,0,0,0,0,0,0.0367228983073227,0,0,0,0,0,0,0,0,-0.0693844034407979,0,0.282963045831354,0,0.0190724566216381,0,0.134801085438605,0,0,0,0,0,0.175190909828039,0.0662561453509384,0,0,0,0,0,0,0,0.0184434843578659,0,0,0.0423224242679805,0,0,0,0,0,0,0,0,0.0234130699311843,0.147823968575439,0,0.00706968781649583,-0.0442220988658008,0,0,0,0,0,0
X000858.SZ,0.0777341189694582,0,0,0,0.123229533453159,0.0807489055296862,0.0274796482693764,0,0.120743599579424,0,0,0.0620814740729222,0,0,0,0,0,0.140195767883909,0,0.00810223531811836,0,0,0.239711423717373,0,0.155589225911043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105309221040076,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.523657185721055,0,0,0,0,0.0205872846642098,0,0.388818382709433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146606668567761,0,0,0,0,0,0,0,-0.0466710379303198,-0.106784618461503,-0.188387438730115,0,0,0,0,0,0.153882755550794,0,0.0793449347929475,0,0,0,0,-0.0290716306236818,0.0368826333957537,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0890688936120587,0,0,-0.0995536177070094,0,0.00869385945860344,-0.0373295714306657,0.0653299129334626,0,0,0,0,0.0115831341679235,0,0,0,-0.0561245457109205,0.0565523096104285,0.154541576400245,0,0,0,0.168140607520008,0,0,0,0,0,0,0,0,0,0,0,0.129167993457132,0,0,0,0.219243978524309,0,0,0,0.0310825560850234,0.0339647154950887,0,0,0,0,0,0
X002304.SZ,0,0,0.069464294278601,0,0,0,0,0,0.325060523232501,0,0,-0.000627420110521571,0,0,0.084023707542002,-0.103940965385131,0,0,0.374144708623785,0,0,0,0,0,0.048013238487825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716441881634858,0,0,0,0,0,0,0,0,0.0741609551033546,0.0190736729720528,0,0,0.0244485759814529,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193155469545215,0,0,0,0.255179518576313,0,0,0,0.0146469853130804,0,0,-0.187645415287918,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.118517158226186,0.177029103580945,0,0,0.255182694831358,-6.93889390390723e-18,0,0,0,1.73472347597681e-18,-0.0665209338411463,0,0,0,0.0322810410816221,0,0
X600690.SH,0,0,0,0.305842871345848,0,0,0.177540581139121,0,0,0,0,0,0,0,0.0498311311127344,0,0,0.0977068292228224,0,0,0,0,0,0.118975433478825,0,0.0511765921863955,0,0,0,0,0,0,0,0,-0.0255939686488048,-0.00306015354319841,-0.128096383827731,0,0,0,0,0,0,0,0,0.115631740573482,0,0,0,0.0801746542504561,0,-0.000436922381013796,0.0220461676782855,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.186152488827949,0.0233993702156769,0,0.366261468837263,0,0,0,0,0.0853782179538023,0,0,0,0,0,0,0,0,0.163885011511017,0.0447618433956183,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102653925562831,0,0,0,0,0,0.0318375434989687,-0.0212397588446392,0,0.0300140929394575,0.0431657725921798,0,0,0,0.0127808722797359,1.73472347597681e-18,0,0,0,0,0,0
