,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X000568.SZ,X000100.SZ,X002236.SZ,X002292.SZ,X002241.SZ,X600118.SH,X600031.SH,X600372.SH,X600177.SH,X000559.SZ,X002007.SZ,X002506.SZ,X002456.SZ,X002475.SZ,X000338.SZ,X002074.SZ,X300003.SZ,X000157.SZ,X002180.SZ,X600522.SH,X002426.SZ,X000050.SZ,X000981.SZ,X300124.SZ,X601877.SH,X002085.SZ,X002508.SZ,X002294.SZ,X600867.SH,X600089.SH,X000869.SZ,X002249.SZ,X600498.SH,X002465.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.328885366471314,0.10124869113135,0.0332692046317258,0,0,0,0,0.296798396658116,0,0,0,0,0,0,0,0,0,-0.0565949154729008,0,0,0,0,0,0,0,0,0,0.023862687474768,0.115017729690742,0,0,0,-0.0165397568699218,-0.101299774990066,0,0,0.143630676171852,0,0,-0.203270558632699,0,0,0,0,0,0,0,0,0,0.00887277704052237,0,0,0,0,0,0,0
X600104.SH,0.128534699402478,0,0,0,0,0,0,0.173499168870769,0.112248228381282,0,0,0.0329246565407216,0,0,0.0194245942622079,0,0,-0.0562153406454307,0,0,0,0,0,0,-0.0322248783002389,-0.0729317351393262,0,0,0,0,0,0,0,0,0,0.0409567772866053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239594536167322,0.0489539099246706,0,0,0,0,0,0
X002415.SZ,0,0,0,0.025907775595879,0,0,0,0,0.0267194911082239,0,0,0,0,0,0,0,0.0518176449567353,0.0710593476643753,0,0,0,0,0,0,0.067092748558631,0,0.0130381209001258,0.0560334884013526,0,0.0922299157023098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445418889862213,0,0.0211377582888912,0.0389563428666828,0,0,0,0,0,0
X000858.SZ,0.317324488671548,0,0,0,0.301519871858784,0,0,0,0.193202932462514,0,0,0,0,0,0.220109837980861,0,0,0,0,0,0,-0.0553849262911023,0,0,0,0,0,0,0,0,0,0,-0.0268118244651063,0.0146349882350253,0.0390746137669953,0,0,0,0,0.0175930148221033,0,0,0,0,0.131278331493118,0,0.0352188050328015,0,-0.0318904186819155,0,0.00688904150595799,0,0,0,0,0,0,0
X002304.SZ,0.196619615289632,0,0,0.596728032234782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596081614027433,0,-0.0477806182085916,0,-0.0186625558720333,-0.0568807799076952,0,0,0,0,0,0,0,0,0,0,0,0,0.0454052612196686,0,0.0435944551796282,0,0,0,0,0,0,0
X600276.SH,0.0253928906534273,0,0,0.0439170734596631,0,0,0,0,0.0990041015276131,0,0,0,0.100926687472806,0,0.00488491485411658,0,0,0,0,0,0,0.03238598485297,0,0,0.0263763562976932,0,0,-0.0678691916145081,0,0,0,0,-0.028759250138958,-0.00707453215348726,0,-0.0283817142565325,0,0,0,0,0,0,0,0,0.0700004673818543,0,0.0544331407964353,0,0,0,0,0,0,0,0,0.0244614286955152,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.075833183104808,0,0,0,0,0.158522298376887,0,0,0.0115309361337415,0,0.0360876900255738,0.084102798365289,0,0,0,0,0,0,0.205091409383469,0,0,0,0,0,0,0.0829431291186837,0.0492128625250105,0,0.0222094387520301,0,0,0,0,0,0,0,0,0,0.00869803445490873,0,-0.0298296903165123,0.0124644787165484,0,0,0,0,0,0
X000625.SZ,0,0.62293503043749,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.27461428418298,0,0,0,0,0,0,0.129852704373228,0,0,0,0,-0.411036654136762,0.0965168104959471,0.118345502948975,0.044427049198255,0,0,0,0,0,0,0,0.101098550391418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117527709894077,0,0,0,0.0421133965386264,0,0
X600690.SH,0,0,0.15858748406825,0.218020824515314,0,0,0,0,0,0,0,0,0.0399596220963438,0,-0.133110000071806,0,0,0,0,0,0,0,0,0.119462073397452,0.0790911585552613,0,0,0,0,0,0,0,0.0378929096962276,0,0,0.0611640255847765,0,0,0,0,0.0881712311191603,0,0,0,0.0283049010492557,0,0,0,0,0,0.0246945939795208,-1.73472347597681e-18,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.196937384513823,0,0,0.0219633048897867,0,0,0,0,0,0.0934728408730744,0,0,0,0.115193411603384,0,0,0,0,0,3.46944695195361e-18,0,0,0.101198127367609,0,0,0,0,0,0,0,0,0,0.0912565309559772,0,0,0,0.0641398030876154,0,0,0,0,0,0,0,0.0211908846183913,0,0,0.00605774505157395,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.205397931484621,0,0,0,0,-0.090672818808017,0,0,0,0,0,0,0,0.0375543257368185,0,0.0705291161057518,0.343351868868059,0,0,0,0,0,0,0.00557412410812169,-0.29825585051968,0,0.0128908171129196,0,0.00467701960408755,0.0899506317290507,0,0,0,0,0,0,0,0,0.011161740598374,0,0,0,0,0,-0.00714450569750953,0.0509381786959443,0,0,0,0,0,0
X600741.SH,0,0.403022361203345,0,0,0.0731895484183001,0,0,0,0,0,0,0,0.116838372531485,0,0.0956784685974978,0,0,0,0,0,0,0,0,0.155061151470988,0,0,0.058681678789547,0,0,0.00589868816486257,0,0,0.0698167499358871,0,0,0.0852605716428482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0050897591364489,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.225541411173916,0,0,0.0124765051072884,0,-0.0755541043019473,0.172660996834586,0,0,0.0045511866043987,0,0,0,0,0,0,0,0,0.163588670350275,-0.103535544163049,-0.0170962808555414,0.0477609760464749,0,0,0,0.123300023802438,0,0,0,0,0.0605088918068087,-0.182549156322707,0,0,0,0.013749695966691,0,0,0,0,0,0,0,-0.138817551011648,0,-0.017282249003772,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220068557082553,0.0864455726649847,0.197677941870482,0,0,0,0,0.0687580181881882,0.00267303035351967,0,0,0,0,0,0,0,0.0897938116359443,0,0,0.0704331714926771,0,1.54133844986262e-05,0,0,0,0,0,0,0,0,0,0.0567655088353926,0,-0.0309948937017291,0.0175161348411685,0,0,0,0,0,0
X000568.SZ,0.538065163498322,0,0,0,0,0,0,0,0,0,-0.256030508832927,6.93889390390723e-18,0.0996896300136202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769480605881088,0.0430985428020771,0,0,0.166987544854663,0,0,0.0382950513059668,0,0,0,0,0,0,0,-0.0930982165986175,-0.0334359410937154,0,0.0374524283246907,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.163446132219989,0,0.111459780579618,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.167112051917274,0,0,0,0,0.0702873063665824,0,0,0,0,0,0,-0.00247287224239836,0,0.0388743969649046,0.0221750526714062,0,0.0244203013593627,0,0,0,0.111743261751226,0,0,0,-0.0246836152377435,0,0,0,0.00501053373857374,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733457144101137,0,0,0,0.0860621182316197,0,0,0,0,0,0,0,-0.0758171608871304,0.106467530349506,0,0,0.068657007168568,0,0,0.0209797534432803,0.0178759480892198,0,0.0213840702379554,0,0,0,0,0.057504098544191,0,0,0,0,0,0,0,0,0,0.0140589289792715,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0.170086899512425,0,0,0,0,0,0,0,0,0,0,0.0460349234026027,0,0.0677834676649269,0,0,0.132367367974367,0,0,0,0,0,0,0.128622214031607,0,0.203202240186303,0.155535051758935,0,0.110712313736631,0.110899009739648,0,0,0,0,0,0,0,0,0,0,0,0.231973504167275,0,0,0,0,0,0
X002241.SZ,0,0,0.11009644395089,0,0,0,0,0,0,0,0.0356244653245012,0,0,0.280053605606626,0,0,0,0.0104565392210267,0,0,0,0,0.0294403779263263,0,0,0,0,0,0,0,0,0,0.0282757527800231,0,0.0998038038836615,0.031655726205541,0.0166889892152241,0,0.219400647186331,0.248067911145557,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0287455692125284,0,0,0,0,0,0
X600118.SH,0,0,-0.0310403251541319,0.0665903280689638,0,0,0,0,0,0,-0.103514190538886,0,0,0.14358087891053,0,0,0,0.00972224291452548,0,0,0,0.287390236960894,0,0.0951977830969779,0,0.0449866723971338,0,0,0,0,0,0,0,0,0.0260277506647799,0.0148668645083869,0,0.140449735993106,0.0289413869429512,0,0,0,0,0,0,0.0825519926902144,0,0,0,0,0.0176137905923496,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172931996877902,-0.0263476064410752,0,0,0.0324920803054023,0,0.0515583566228595,0,0.11920571984761,0,0.0159763577128615,0,0,0,0,0.31236093915809,0,0,0,0,0.0580688732621302,0,0,0.0513291002462515,0,0.0828735015622532,0,0,0,0,0,0,0,0,0.211357359212647,0.0103717247435069,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0.338105732899352,0,0,0,0,-0.0633627779494999,0,0,0,0,0,0.0159614253173991,0,0,0.0187007002083421,0,0,0.5484138066966,1.38777878078145e-17,0,0,0,0.00333703231100829,0,0.0634498229395115,0,0,-0.0222214872421089,0,0,-0.0422936249659204,-0.0238108974970693,0,0,0,0,0,0.139252709665769,0,0,0,0,0,0,0,0,0.0550830302704791,0,0.0300251662647989,0.124018870055645,0,0,0,0,0,0
X600177.SH,0,0,0,8.67361737988404e-19,0.107070578123429,0,0,0,0.00539766225426337,0,0.0861102598090238,0,0,0,0,0,0,0,0,0,0.060199676113033,0.0552966889444879,0,0.0517996696635866,0.024559824048083,0,0,0,0,0,0,0,0.0604667026656497,0.0571938884724316,0.106747855938892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460691339482238,0,0,0,0,0,0,0
X000559.SZ,0.127603929216909,0,0,0,0,0,0,0,0,0.0671310715202096,0,0,0,0.0210426211381127,0,0,0,0.0740622935705653,0.00812693751857012,0,0,0.042421524604035,0.131045819831069,0,0,0,0.10003685850728,0,0,0.0494346321165813,0,0,0,0,0,0.0883094283572461,0.0404949596875652,0.105232537612774,0.00355154884097929,0,0,0,0,0,0,0,0,0,0.164188698362897,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0.0840124229250242,0,0.282113008537035,0,0,0,0.34856831712712,0,0,0,0,0,0,0,0,0,0,0,0,0.253288989176517,0,0,0,0,0,0.00479778987346593,0,0,0.182505301150359,0,0,-0.0803927326938581,0,0,0.0917336821288686,0.0343219449294371,0,0,0,0.0278177335342431,0,0,0,0,0,0,0.17170974857682,0,-8.67361737988404e-19,-0.11732089976847,0,0,0,0,-0.357851574301203,0
X002506.SZ,0,0,-0.0501103365391295,0,0,0,0,0.0503616133823292,0,0,0,0,0,0,-0.0677338681594062,0,0,0,0,0,0,0,0,0,0,0,-0.0135731646833122,0,0,0,-0.0746841795824408,0,8.67361737988404e-19,0.116170290861643,1.0842021724855e-19,0.0921836370170678,0,0.413788750677466,0.0141582373058885,0,0,0,0,0,0,0.381478074049679,0,0,0.0338389372495616,0,-0.0974148317579878,-0.0525213622387173,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.114638941933726,0,0,0,0,0.136924327981143,0,0,0.194284925862131,0,0,0,0.0831211515337544,0,0,0,0,0,0,0,0,0,0,0.1276165094743,0,-0.0505820138140324,0.0875517682136941,-0.00784368728003688,0,0,0,0,0,0,0,0,0,0,0,0.25886006578713,0,-0.0699022586495036,0.000519563686439611,0,0,0,0,0,0
X002475.SZ,0,0,0.228538765872582,0,0,-0.785439857410073,0,0,0.232980955442584,0,0.217734266437823,0,0,0,0,-0.88192726771844,0,0.0482875657857162,0,0,0,0,0,0,0.0450337546937749,0,0.00757997454065775,0,0,0,0.221395267960051,0,0,0.101397395384818,0,0.0362493504067503,0.0900047779877352,0.144788744685239,0,0,0,0,0,0,0,0,0,0,0,0,0.0924488147395086,0,0,0,0,0,0,0
X000338.SZ,0.0172252372744286,0,0.0546190593122351,0,0,0,0,0,0,0,0,0,0,0.0520977360153318,0,0,0,0.00637629314651302,0,0,0.267959631963599,0,0,0,0,0,0,0,0,0,0.0385209469019829,0,0.0752724131143198,0.13398274543158,0,0,0.0399277516276801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262547583666661,0,0,0,0,0,0,0
X002074.SZ,0,0,0.0361094012302684,0,0,0,0,0,0,0,0.17965629056777,0,0,0,0.147454607977511,0,0,0.250189504988022,0,0,0,0,0,0,0,0.276585676191786,0,0,0,0,0,0,-0.0420491741730702,0.143366082730626,0,0,0,0.496257678173193,0,0,0,0,0,0,0,0,0,0,0,0,0.119609993061973,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.0777462645849631,0,0,0,0.246241919373789,0,0,0,0,-0.102175016487627,0,0,0,0,0,0,0.221479847914509,0,0,0,0,0,0,0,0,0.0372106752190277,0,0,-0.00438056690504208,0,0.121483571582006,0,0,0,0,0,0,0,0,0,0,0.0631202232602076,0,-0.0155762771355171,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514678648243188,0,0,0,0.00267693654092464,0.0677203667587001,0,0.252239090867698,0.0476645551837027,0,0,0.0371807426281223,-0.0241915331106846,0,0,0,0,0.020760852581674,0,0,0.00250721545872079,-0.0568515938253783,-0.000710928374813053,0,0,0,0,0,0,0,0,0,0.103798844730807,0,0,0.0115859787765891,0,-0.0227633265745183,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.113332967767834,0,0,0,0,0.290739240518097,0,0,0.138042565848492,0,0,0,0,0,0,0,-0.278931535944407,0,5.55111512312578e-17,0,0,0,0,0,0,1.73472347597681e-18,-0.115201766619859,0,0,0.227416707492738,-0.412265788891092,0,0,0,-0.0619168184532368,0,0,0,0,0,0.806192346154081,0,-0.14172387144011,0.368530080229692,0,0,0,0,0,0
X600522.SH,0,0,0,0.049386265308355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171949736785689,0,0,0,0,0,0.194493972451031,0,0.119845373286424,0,0,0,0,0,0,0.031271072988187,0,0.0706393286254339,0.0341972941058922,0,0,0,0,0.153709406960547,0,0,0,0,0,0,0,0,0,0.0796540984276069,-0.0610443652141052,0,0,0,0,0,0
X002426.SZ,0,0,0,0.109586189023877,0,0,0,0.0769990416107426,0.104842570155797,0,0,0,0,0,0,0,0,0,0,0,0,0.15403351930198,0,0,-0.0334378007162812,0,0,0,0,0.295849211652217,0,0,-0.103305108365903,0.173549324149945,0,0,0,0.16849434901227,-0.0757174754885507,0,0,0,0,0,0,0,0,0,0,0,-0.111978142215218,-0.132914897195119,0,0,0,0,0,0
X000050.SZ,0,-0.0511722173925109,0,0,0,0,0.386116027977527,0,0,0,0.110697351436582,0,0,0,0,0,0,0.172888192460193,0.227028737463108,0,0,0,0,0.314085849721314,0,0.0584332375867353,0.152165204695589,0,0,0,0,0,0.0102247304158591,0,0,0,0,0,0,0.149367655024299,0,0,0,0,0,0,0,0,0,0,0,-0.0142304349594831,0,0,0,0,0,0
X000981.SZ,-0.0859487827669814,0,0,0,0,0,0,0,0.0173842113125418,0,0,0,0,0.293863713348106,0,0,0,0.205354033769893,0,0,0,0.159932415802089,0,0.169990976902755,0.0349474145293481,0,0.00775020283180374,0,0,0,0,0,0.0812622275577617,0,0,0.0821892746480607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241670405945769,-0.135044256636988,0,0.178809017277842,0,0,0,0
X300124.SZ,0.0746336728864766,0,0,0,0,0,0,0,0,0,0,0,0,0.306490135638864,0.00192884479977162,0,0,0.00682840055844481,0,0.0485429293873021,0,0,0,0,0,0.134741090221862,0,0,0,0.122529389871565,0.199401494410676,0,0.050034254868057,0,0.0241880199110228,0.0948652308299534,0.00167673561648759,0,0.111004452031631,0,0,0,0,0,0,0,0,0,0.0336220982429128,0,0,-0.0512617990714424,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215691411006387,0,0,0.0334356019224771,0.0223447773998592,0,0.134309328282386,0,0.0558896756707657,0,0,0,0.0207455780474528,0,0,0.0211201325942579,0.0423536632294549,0,0,0.0198751171915466,0,0,0,0,0,0,0,0,0,0,0,0.0877094220389325,0,0,0,0,0,0,0,0,0
X002085.SZ,0.151126091410677,0,0,0,0,0,0,0,-0.282000743355886,0,0.149603211495292,0,0,0.0208568372790645,0.0400137177589334,0,0,0.23642712734454,0,0,0,0,0,0,-0.0358244233711972,-0.0364706350676605,0,0.0374714420932694,0,0,0,0,-0.0586268370436313,0,0.042211198148419,0.0119483974013933,0,0,0,0,-0.0254585917317133,0,0,0,0,0,0,0,0,0,-0.0391493634175842,0.0210627312619635,0.238186991405372,0,0,0,0,0
X002508.SZ,0,0.0472232132467474,0,0.243518763957955,0,0,0,0,0.0316471266955739,0,0,0,0,0.0557014617595433,0,0,0.162657423894046,0,0,0,0,0,0,0,0.0721010171701552,-0.0787573422101216,0,0.115047920932487,0,0.0265343349860648,0,0,-0.0269016353806631,0.0610033549619151,0,0,0,-0.162879259060801,0,0,0,0,0,0,0,0.177991773233257,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0.0474350520960969,0,0,0,0,0,0,0,0,0,0,0,0,0.0460436777689508,0,0,0,0.0191594607652516,0,0,0,0,0,0,0.0912729746556226,0.0668394066353238,0,0,0,0,0,0,0.00856856547738563,0,0.0591713306468462,0,0,0,0,0,0,0,0,0,0,0,0.0911959197782469,0,0.0822703821689058,0,-0.00481339529555652,0.0531576774709704,0,0,0,0,-0.0310119280342748,0
X600867.SH,0,0,0,0.122351623386925,0,0.0877833258153431,0,0,0,0,0,0,0,0,0,0,0,0.0601107684334452,0,0,0,0,0,0,0.0242745962320317,0,0.076783554313414,0,0,0,0,0,-0.0272538171341403,0,0,0,0,0,0.0414358363789519,-6.93889390390723e-18,0.121061092910481,0,0,0,0,0,0,0,0,0,0.0107934441888527,0,0,0,0,0,0,0
X600089.SH,0,0,0,0.0433029481444263,0,0,0,0,0.0591988593192082,0,0,0,0,0,0,0,0,0.046825931563173,0.0415028614402305,0,0,0,0,0,0,0,0.0377073152228499,0,0,0.0115135778885051,0,0,0.040351130064456,0.0161672014513423,0,0,0.0871499432157292,0,0,0,0,0,0,0,0,0,0.129530635224271,0,0,0,0.00199993549937652,0.0643826357905814,0,0,0,0,0,0
X000869.SZ,0,0,0,0.316499078821898,0.188861434177368,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0744758234746721,0,0,0,0,0,0,0,0,0,0,0.0739198080262872,0,0,0,0,0,0,0.0730062606381021,0.0473281482955972,0,0.137969322787662,0,0,0.141756268605571,0,0,0,0,0,0,0,0,0,0,0,0,0.0743520522552896,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,-0.0161290923541564,0,0,0,0,0,0,0.0460827596273749,0,-0.0365090604285061,0,0,0,0,0.0696686976883068,0.121347051112154,-0.00600984845474554,0,0,0.0663598919436786,0.105564374244726,0,0.0313419649479024,0,0,0,0,0,0,-0.0135390005976687,0,0,0,0,0,0,0,0.303392230914387,0,0,-0.0358414028133381,0.0210930499137966,0,0,0,0.051374345231262,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129101212784249,0,0.235540119620834,0,0.0866717941868567,0,0,0,0,0,0,0,0,0,0,0,0.190900490582676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126375682047704,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0.0226053396780712,0,0,0,0,0,0.0255827808776512,0,0,0,0.00880710639269734,0.121261386893958,0,0,-4.33680868994202e-19,0,0.00112023736136532,0.0997957807602435,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0754938327594895,0,0.0725971844502221,-0.00591656794473749,0,0,0,0,0,0.153265475415436,0,0,0.011308991138635,0,0,0.0907783133513986,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514594441734873,0,0,0,0.18846418080548,0.0701543447401721,0,0,0.191323040384192,0,0,0,0,0.197083561161934,0.130982263710883,0,0,0.0511672238544188,0,0,0,0,0,0,0,0,0,0,0,-0.0190390816629556,3.46944695195361e-18,0,0,0,0,0,0
Change_TY3M,0.0353305069957003,0,0,-0.0192413811278636,0,0,0,0.0543641019720917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332411991196542,0.0759260097006428,-0.0297067577555715,0.0313155049177927,0,-0.0205165170399629,0,0,0.00553833733562794,-0.0295965541603365,-0.00629039182645396,0,0.0108371146094382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000463993818741926,0.00883315848104393,0,0,0,0,0,0
Slope,0.563878750969779,0,0,-0.163951981615002,0,0,0,0.0841284059836233,-0.519202787126692,0,0,0,0,0,0,0,-0.183885776416468,0,0,0,0,-0.228636613892258,0,0,0.271653343621541,0,0,0,0,0.127820840859889,0,0,0,0,0,-0.0798795097044241,5.42101086242752e-20,0,0,0,-0.0851974184020658,0,0,0,0,0,0,0,0.278811550806771,0,0,0.416177785084619,0,0,0,-2.51151412494267,0,0
TED,0,0,0,0,0,0,0,0,0.025444655100667,0,0,0,0,0.164827177791559,0,0,0.0299006252131994,0,0,0,0,0.134607241496731,-0.177439846859667,0,0,0,0,0,0,0.0812850385940869,0,0,0,-0.290158035760606,0,0,0,0,0.0818998807672668,0,0,0,0,0,0,0.0920540155752042,0,0,0,0,0.387406282720195,0,0,0,0,1.01492054928542,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.133978222369496,0,0,0.0159568133207412,0,0.111669999917455,0,-0.0545023191300709,0,0,0,0,0,0,-0.0191723379409382,0,0,0,0.0353909957853122,0,-0.162294695162796,-0.0768023744978479,0,0,-0.0602784482522301,-1.0842021724855e-19,0,0,0.00173914542068585,0,0,0,0,0,0,0,-0.0277840914977697,3.46944695195361e-18,0,0.0160607837950294,0,0,0.176799657254321,0,0,0,0
MKreturn,0,0,0,0,-0.108916172790487,0,0,0,0,0,0,0,0,0.142472726877358,-0.199108357809291,0,0,0,-0.0277394838878088,0,0,0,0,0.0477771904595448,0,0,0,0.0594390846840029,0,0,0,0,-0.104659790935731,0.0291978418190092,0.0354356103855908,-0.0175233554064815,0.035925962203461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973348477713872,0.367274073026375,0,0,0,0,0
MKvol,0,-0.0046720976884494,0,0,0,0,0,0,0,0,0,0,0,0.00390985695512447,0,0,0,0,0,0,0,0,0,0,-0.00655968413177977,-0.000771972494878256,0,0,0,0,0,0,0,0.00161802501681782,0,0,0,0,-0.00189337205394763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565524870137271,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.00994048755022348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00571019578662903,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626809326991314,0.0527611447635312,0,0,0,0,-0.368839734160432,0
CarbonVol_Guangdong,0,-0.000919185204284031,0,0,0,0,0,0,0,0,0,0,0,0.00824087818008782,-0.00737819941207005,0,0,0.0123195801422367,0,0,0,0,0,0,-0.027937932935799,-6.5838454599951e-05,0,0,0,0,0,0,0,0,0.00910910033742289,0.00562276784337557,0,0,0,0,0,0,0,0,0,0,0,0,-0.0026995624594064,0,0,0,0,0,0,-0.274729876003105,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371358791687955,0,0,0,0,-0.022913106154756,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.013689406893009,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288033625019341,0,0,-0.00235578073319674,0.045293020883371,0,0,0,0.0795429801136886,0,0
