,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X002236.SZ,X000157.SZ,X600703.SH,X000100.SZ,X600183.SH,X300003.SZ,X600271.SH,X300142.SZ,X002007.SZ,X300124.SZ,X002179.SZ,X002241.SZ,X000625.SZ,X002506.SZ,X600498.SH,X600177.SH,X600867.SH,X002008.SZ,X600487.SH,X300014.SZ,X000050.SZ,X002049.SZ,X002129.SZ,X300146.SZ,X300136.SZ,X002463.SZ,X600066.SH,X002371.SZ,X000977.SZ,X600522.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.231930964894731,0,0,0,0.0513803994783098,0,0,0,0,0,0.0901818667004495,0,0,0,0,0,0,0,0.0797396035395445,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120820368888813,0,0,0.0750045686063155,0,0,0,0,0.0132735379121293,0,-0.254243284736154,0,0,-0.0155002649818825,0,0,0,0,0,-0.0113663735381234,0,0,0,0,0.0394284204399773,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.404695368837092,0.113472576175605,0,0,0,0,0.149922866604806,0,0,0.0699114260440376,0,0,0,0,0,0,0.00530743505549105,0,0,0,0,0,0,0,0,0,0,0,0,0.0103053075409056,0,0,0,0,0,0,0.0525551269370038,0,0,0,0,-0.045924939521156,-0.0130954951024228,0,0,0,0.00760994185277194,0,0
X000651.SZ,0,0.205189118931771,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.212337495282547,0,0.011877728306669,0.0535383649590206,0,0.0788793854616641,0,0,0,0,0,0,0,0,0,0.0531711650742533,0,0,0,0,0,0,0,0,0,0.0325075265126472,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.00963072726454435,0.0228961767062221,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.206606115283607,0,0,0,0,0,0.123867767837384,0,0,0,0,0,0,0,0,0.119299328380014,0.101526689281849,-0.0214393854943917,0,-0.0765697993689079,0.0329286446351758,0,0,0,0.0793251330552466,0,0,0,0,0.162661736014507,0,0.225994020357517,0,0,0,0,0,0,-0.0546480771015087,0,0,-0.0251178078750801,0,0,0,0.047024291772372,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218262661775498,0.00793995815002007,0,0,0,0,0,-0.0253866301845788,0,-0.0910491265466671,0.0632870294556446,0,0,0.0491865320854532,0,0,0,0.227340344137846,0,0,0,0,0,0,0.0957529155550385,0,0,0,0,0,0,0,0,0.0871449979666893,0,0,-0.107158168975262,0,0,0,0,0,0.00276664671533466,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.0306377020261473,0,0,0.0784980846719614,0,0,0,0,0,0,0,0.648246299150408,0,-0.0296816256608234,0,0,0,0,0,0,0,0,0.214503657730674,0,0,0,0,0.0317109195135976,0,0.0680340932279931,0,-0.0489614481360536,0,0.231338063342581,0,0,0,-0.0925997672241935,0,0,0,-0.0888165923337984,0,0,-0.0122333610258485,0,0,0,0.0505064776568582,0,0
X002304.SZ,0,0.110693188168284,0,0,0,0,0,0.0683429680637491,0,0,0.204591020191345,0,0,0,0.0202681411791766,0.278661034832782,0,0,0,0,0,-0.0100356082083501,0,0,0,0,0,0,0,0,0,0,-0.00652817406335105,0,0,0,0,0,0,0,0,0,0,-0.0350023935506818,0.139790018692511,0,0,0,0,0,0.0690561832711817,-0.0160557801060249,0.0204385097055635,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.100224579916517,0,0,0,0,0,0.05770590571195,0,0,0,0,0,0,0,0.0141333577110556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568278994741708,0,0,0,0,0.0695241925841811,0,8.67361737988404e-19,0,0,0,0,0,0.0632150851468044,0,0,0,0.00807853818196145,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.151084110826772,0,0,0,0,0,0,0,0,0,0,0,0.170976399938842,0.119006284029671,0,-0.00380193007591064,0,0,-0.0571415046845855,0,0,0,0.423425061481814,0,0,0,0,0,0,0.0551974185860927,0.143082526331403,0,0.00123820359636974,0.0420077146511093,0,0,0,0,0,0,0.0297606957798562,0.00724110621402233,0,0,0,0,0,0
X600031.SH,0,0,0.119486245554017,0,0,0,0,0,0,0,0.0395418975475526,0,0,0.216342935813437,0,0,0,0,0,0,0.0108230917505895,0,0,0,0,0,0.146213068103661,0,0,0,0.0759318458726722,0,-0.0143614542928959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619047073403292,0,0,0,0,0.0155032002718275,0,0,0,0,0,0
X000568.SZ,0,0.606257635669899,0,0,0,0,0.0154699092541754,0,0,0.2227029290749,0,0,0,0,0.0747460947326501,0.132561635106445,0,0,0,0.144040999448535,0,0,0,0,0,0,0,0,0,0,-0.11120692122206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103882821259287,0,0,0,0,0.0307971198995449,0,0,0,0.0128088368663206,0,0
X002475.SZ,0,0.0459265966679508,0.110398341898562,0,0,0.286763987164489,0,0,0.439957294184524,0,0,0,0,0,0,0,0,0,0,0,0,0.0519344477689918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159316585382772,0,0,0,0,0,0,0.0165073268391915,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.137119229847417,0,0,0.029374941316968,0,0,0,0,0.0359878501406571,0,0.01351948883538,0,0,0,0,0,0,0,0,0.0757991188897601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743464124874257,0,-0.0247594903461738,0,0,0,0,0.109799196223946,0,0
X000338.SZ,0,0.0309635794365995,0.0845363624705512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166568176546653,0,0,0,0,0,0,0,0.0963883535244079,0,0,0,0.0537426112352684,0,0,0,0,0,0,0.106978841762282,0.353647892128334,0,0,0,0,0,0,0,0,0,0,0,0,0.00365055593029433,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.112023346530985,1.73472347597681e-18,0,0,0,0,0,0.27704452914431,0.29279292715462,0,0,0,0,0,0,0,0,0.0785471186410504,0,0,0,0,0.00410928536918431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395066568516927,0,0,0,0,0,0,0,-0.0101042360575828,0,0
X000596.SZ,0,0,0,0,0,0.0612046129367459,0.222910921600348,0,0,0,0.116714222685277,0,0,0,0,0,0.409828519253094,0,0,0,0,0,0,0,0,0,0,0,0,0.0297741452606745,0.0405494656454122,0,0,0,0,0.0385951281605905,0.0451064770230312,0,0,0,0,0,0.201171926638178,0,0,0,0,0,0,0,0,-0.0131146179987943,0,0,0,0,0.192151919442316,0,0
X600809.SH,0,0.356755411893465,0,0,0,0,0,0,0,0,0.0229861091304156,0,0,0,0,0.174064906138843,0,0,0,0,0,0.0585871588854888,0,0,0,0,0.0368817619919129,0,0,0,0,0,0,0,0,0.0484880540158234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129336783774971,0,-0.00400133093877872,0,0,0,0,0.00724011735323519,0,0
X000661.SZ,0.195458166386912,0,0,0.222464372563322,0,0,0,0,0,0,0,0.043600148488025,0,0,0,0.146814328380681,0.0844949330026958,0,0,0,0,0,0,0,0,0,0,0.221710795684411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376012102212383,0,0,0,0,0.0114335857893794,-0.00398604003389429,0,0,0,-0.0174208072661169,0,0
X601877.SH,0,0,0,0.0299285578100314,0,0.0775140922310195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300164288022066,0,0,0.0236776502787792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049236054052754,0,0,0.00482124637992866,-2.16840434497101e-19,0,0,0.0364449161657397,0,0,0,-3.46944695195361e-18,-0.0293729834771181,0,0,0,0.063105561195234,0,0
X002236.SZ,0,0,0,0,0,0.610618836073572,0,0,0,0,0.061512390192612,0,0,0,0,0,0,0.0399455709069549,0,0,0,0,0,0,0,0,0,0,0,0,0.0870274396849171,0,0,0,0,0,0,0,0.00773809582151284,0,-0.0598022436097793,0,-0.0527299215838828,0.130864279254803,0,0,-0.0988250014418761,0,0,0.211846945661302,0,-0.016951404569966,-0.0295762018304322,0,0,0,0.0210504519682712,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.307005133574353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110535810996802,0,0,0,0,0,0,0,0,0,0,0.12118324602266,-0.376207265982308,0,0.297131658513854,0,-0.0379498937984246,0,0,0,0,0,0,0,0,0,0,-0.10594114122868,0.0673973037613439,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,-0.200138022686478,0,0,0,0,0.249431345837703,0,0,0,0,0,0,0,0,0,0,0,0,-0.207958611787356,0,0,0,0,0,-0.24029712068039,0.348389929332097,0.0221036066921695,-0.165991098146432,0,0,0.201490303361721,0,0,0,0,0,0,0.0587192607625904,0.142600276881811,0,0,0,0,0.11292654749013,0,0,-0.0761221456830204,0.0403134986350055,0.265304510130237,0,0.188008743892165,0,0
