,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002241.SZ,X002456.SZ,X600487.SH,X300136.SZ,X601877.SH,X002008.SZ,X600066.SH,X000100.SZ,X600522.SH,X300124.SZ,X002508.SZ,X600271.SH,X600809.SH,X300003.SZ,X002294.SZ,X600867.SH,X002085.SZ,X600089.SH,X000981.SZ,X600498.SH,X600177.SH,X000157.SZ,X600699.SH,X000596.SZ,X300142.SZ,X000050.SZ,X002180.SZ,X002049.SZ,X600566.SH,X600584.SH,X600118.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.389840613497299,0,0.278041795693547,0.090526668602296,-0.0172801139976775,0,0,0,0,0,0,0,0,0,-0.0824296313301592,0,0,0,0.0628243699416144,0,-0.0203486808181937,0.000417639832520838,0.131568140395706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535616927348819,0,0,0.0774644603852043,0,0,0,-0.00400963897288798,0,0,0,8.67361737988404e-19,0.0238405419940645,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0163724239153497,0,0.282465928056662,0,0,0,0,0,0,0.0995069387495301,0,0,0,0.0192178934968647,0.032014496814321,0.114369922053309,0.066108447234383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867954556911769,0,0.0817710996606722,0,0,-0.0552750791990787,0,0,0,-0.0673441299883021,0.0647560897439724,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0902894921073272,0,0,0,0.320390542691785,0,0,0,0,0,0.120187134982018,0,0.0832472158380042,0.242775110579661,0.0303707678322158,8.67361737988404e-19,0,0.0595258898133389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830057917520368,0.0667354123820404,0,0,0,0,0,-0.00698711665098599,-1.0842021724855e-19,0,0,0,0,0,0
X000651.SZ,0,0.266677475468817,-0.0219974065068486,0,0.111163192063856,0,0,0.0555605067250855,0.0582512661761844,0,0,0,0,0,0.110762615403947,0.00292643763225618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00723490981225275,0,0,0,0,0,0,0
X000858.SZ,0.0354141737990797,0,0,0.0604204397819207,0,0,0,0.0994929186164142,-0.0016120199523775,0,0,0.287600016524291,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,3.46944695195361e-18,0,0,0,0,0,0,0.256821490796955,0,0,0,0,0,0,0,0,0,0.0506275396586795,0,1.73472347597681e-18,0.0857224319712853,0,0,0,0,0,0,0,0.00087490690175245,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.262315048035776,0,0,0,0,0,0,0.0488366250340002,0.0720271676024763,0,0,0,0,0.262009272943789,0,0,0,0,0,0,0,0,0,0,0,0.303365562516362,0,0,0,0,0,0,0,0.145814374442505,0,0.257489415793647,0,0,0,0.0756604847955537,0,0,0,0.0711011171342094,0.00137487008530677,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0384760527712793,0,0,0,0,0.319570214699973,0,0,0,0,0,0,0,0,-0.164038534346651,0,0,0,0.0428732098949921,0,0,0,0.0837379350292657,0,0,0,0.184067009638754,0,0,0,0,0,0,0,0,0,0,0.111736500778899,0,0,-0.150104828213279,0,0,0,0,0,-0.0390442898576117,0.0349173920154969,0,0,0,0,0,0
X002304.SZ,0.116431341306481,-0.0479819148494266,0,0,0.262392695080749,0,0,0,0,0,0,0,0.240501001331322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661516253097427,0,0,0,0,0,0,0,0,0,-0.0422157459608474,-0.0115853026825248,0,0,0,0,0,0,0.0303677428832501,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.221087366909876,0,-0.0487702807702963,0,0,0,0,-0.0629727366019515,0,0.183641943637803,0,0,0,0,0,0,0,0,0,0.0431427552907644,0,0.219378800137467,0,0,0,0,0,0,0,0,0,0,0.380787047704844,0,0,0,0,0,0,0,0.18241856783763,0,0.1230733010721,0,0,0,0,0.0179924641091335,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.165203285807433,0,0,0.140527784591623,0,0,0,0.0586155381723576,-0.000646259230993828,0,0,0.172831166053982,0,0,0,0,0.0569582801098193,0,0.0253941429447395,0.279593016782502,0,0.12805193735752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208757872711361,0,0,0,0.0632645962954292,-0.0369226118266679,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.127483434727791,0.582205212185936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027261385291525,0,0,0,0.0844886542095397,0.15662449892604,0,0,-0.0696066955989468,0,-0.16152875206759,0.40109976014235,0.0316990400351643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00703976053859298,0.0106588952701079,0,0,0,0,0,0
