,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X002304.SZ,X000625.SZ,X000858.SZ,X600031.SH,X000063.SZ,X600690.SH,X000338.SZ,X600276.SH,X000157.SZ,X600372.SH,X600741.SH,X600089.SH,X002241.SZ,X000100.SZ,X600703.SH,X600066.SH,X600118.SH,X000623.SZ,X601877.SH,X600271.SH,X000568.SZ,X000550.SZ,X000581.SZ,X002236.SZ,X000800.SZ,X600177.SH,X002475.SZ,X000869.SZ,X600582.SH,X002294.SZ,X300124.SZ,X000559.SZ,X600839.SH,X002129.SZ,X000400.SZ,X000050.SZ,X600809.SH,X002456.SZ,X002007.SZ,X000977.SZ,X002465.SZ,X600252.SH,X002292.SZ,X300003.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.229229110144668,0,0.060233002583971,0,0,0,0,0,0,0.5290674189464,0,0,0,0,0.16382738022704,0,0,0,-0.0750310334141974,0,0,0,0,0,0,0,0.0263722260415115,0,0,0,0,0,-0.0231832080089006,0,-0.126480360131272,0,0,0,0,0,0,0,0,0.225425072784845,0,0,-0.00355062770104075,-0.111568382292103,0,0,0,0,0
X600519.SH,0,0,0,0.066877711963464,0,0.268908483519706,0,0,0,0,0.257627542687883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537223132090129,0,0,0,0,0,0,0,0,-0.051236093200722,0,0,0,0,0,0,0,0,-0.139104439600235,0,0,0,0,0,-0.00825679738137021,-0.173779957961772,0,0,0,0,0
X000651.SZ,0.179061362933213,0,0,0.0986469147498774,0.0376094822223885,0,0,0,-0.100927300556592,0,0,0.0355681822054929,0,0,0,0,0,0,0,0,0,0,0,0.318981666125601,0,0.0375093967960291,0,0,0,0,0,0,0,0.0688674962269016,0,0.0502479176069712,0,0.0882340287429568,0,0,0,0,0,0,0.0311509959293373,0,0,0,0,0,0,-0.0716727437115495,-0.0152165910581897,0,0,0,0,0,0
X000725.SZ,0,0.156413804233273,0,0,0,0,0,0,0,0,0,0,0,0.0911260060985233,0,0,0,0,0.422861375110727,0,0,0.0591707728045265,0.0465681584364673,0,0.0722104343202103,0,0,0,0,0,0.177244830247356,0,0,0,0,0,0,0,0,0,0,0,0,0.0999932624337115,0,0.0235810956952194,0,0,0,0,0,-0.0630542760626554,-0.000902942211574535,-0.124428645412044,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0199910857579957,0.168582388802959,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.00471413480764177,0,0,0,0,0,0,0,0.0534562178123129,0,0,0,0.0604272662764807,0.196573362170085,0,0,0,0,0,0.105624852336916,0.133491834528455,0,0,0,0,0,0,0,0,0,0,-0.0379906069753834,0.00784064424103617,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0334257330108724,0,0,0.204995450985124,0,-0.00433421136485205,0,0,0,0,0.0150917194381103,0,0,0,0.326810072094147,-0.0130774053700361,0,-0.0268699513275543,-0.100675406177426,0,0,0,0,0,-0.222298771306269,0,0,0,0.0577346374858535,0,0,-0.0258301178017489,0,0,0,0,0,0.442957854068273,0,0,0,0,0,0,0.0795577881217783,0,0,0,0.00948198934818269,0,0,0,0,0,0
X000625.SZ,0.360459385756437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060143898029355,0,0,0,0,0,0.120067718495923,0,0,0,0.0271929122841862,0,0.161397734310381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940411114396388,0,0,0,0,0,0,0,-0.0303716615791947,-0.00270596178058128,0,0,0,0,0,0
X000858.SZ,0,0,0.199771141191199,0,0,0.0274460543098254,0,0,0,0,0.12063982529512,0,0,0,0,0.145765484350337,0,0,0.0326284299029607,0,0,0,0,0,-0.023096686824152,9.11553046546894e-06,0.00792509293987757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014444305548295,0,0,0,0,0,0,-0.0220986115956712,0,0,0.010318662371757,0,0,0,0,0,0,0
X600031.SH,0,0.0155141689470925,0,0,0,0.0287236791129003,-0.0421500920719784,0,0,0.100582203593313,0,0,0,0.925900814612461,0,0,0,0,0,0,0,0,0.0108678111494136,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0728601058731176,0,0,0,0,0,0,-0.0108996211872203,0.00350247775555424,0,0,0,0,0,0
X000063.SZ,0.123997965393872,0,0,0,0,0.00637280714797405,0,0,0.111274759485844,0,0,0,0,0,0,0,0,0,0,0.125585921792422,0,0,0.0279289079039559,0,0,0,0,0,0,0,0.072502208265957,0,0,0,0,0,0.100019286741404,0.00164490947663419,0,0,0,0,0,0,0,0,0,0.00896465418655824,0,0,0,0,-0.00309600361475138,0,0,0,0,0,0
X600690.SH,0,0.174487989183232,0.0579115657366499,0,0,0,0,0.205285140186858,0,0,0,0.0897950248632239,0,0,0,0.136793822480945,0,0,0.0698332425028223,0,0,0,0,0,0,0,0.0636233698811373,0,0,0,0,-0.0114264753158795,0,0,0,-0.125749627051118,0,0,0,0.166555776899557,0,0,0,0,0,0,0,0,0,0,0,-0.00499958289981862,-0.000703985205833537,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.0499247625201317,0,0,0,0,0,0,0,0.420484926641014,-0.0834712846995459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121432024190018,0,0,0,0.0952324755835252,0.0611014641189051,0.0511531589639487,0,0.353730336818268,0.0342592684487483,0.0903326029112354,0,-0.118498495372649,0,0,0,-0.00101713406330124,0,0,0,0,0,0
X600276.SH,0,0,0,0.0332522936848991,0,0.0226822707353421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134278386226956,0,0,-0.0835513750660954,0.0623886684067186,0,0,0,0,0,-0.0208243690884104,0,0,0,0,0.00603691139261984,0,0.132239983727863,0,0,0,0,0,0,0,0,0,0,0.19011088408446,0,0,0,-0.0394793543537523,0.0166720972274327,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.439407824059856,0,0,0.29721517517519,0,0,0,0,0.0194890443294779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482209348798955,0,0,0.0808218050029053,0,0.0691841496478674,0.0574330477638566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521116710764061,-0.0229979198109976,0,0,0,0,0,0
X600372.SH,0,0,0.0621471787187232,0,0,0,0.0011249865836624,0,0,0,0,0,0,0,0,0.121486978255591,0,0.124929060821347,0,0,0,-2.16840434497101e-19,0.231725919531564,0,0.069640644200605,0,0,0,0,0,0,0,-0.0930717462184476,0,0,0,0,0,0.211565515034844,0,-0.0391317218810977,0,0,0,0,0.0713883247548124,0,0,0,0,0,-0.0336971735395506,0.0141774289837142,0,0,0,0,0,0
X600741.SH,0.199868413930203,0,0.0501374726401348,0,0,0,0,0,0,0,0.0193075901534929,0.0231618482831103,0,0,0,0,0.187376687802598,0,0,0,0,-0.0545626404487091,0.141203989053942,0,0,0,0.157188224946802,0,0,0,0,0,0,0,0,0,0,0.0162207820292339,0,0,0,0,0,0,0.0773887824230056,0,0,0,0,0,0,-0.0427038006825904,-0.0195905949628849,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.116233125464789,0,0.163609531921248,0,0.18517570332715,0,0,0,0.349692335514944,0,0.103801802930919,0,0,0,0,0,0.0202529692199959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343973587755947,0,0,0,0,0,0,0,0,0,0,0.00146808971009366,0,0.285499964493198,0,-0.0194810474582944,-0.00646917515437811,0,0,0,0,0,0
X002241.SZ,0,0,0.0339835899025476,0,0.0979711190153206,-0.130006941903319,0,0,0,0,0,0,0,0,0.0365491921367417,0,0,0,0,0,0,-0.0628907445819806,0,0,0.158454077499559,0,0,0,0,0,0,0,0,0,0,0,0,0.109513349003727,0,0,0,0,0.0166927142712768,0,0.154187008322181,0,0,0.140381871450483,0,0.117768831567584,0,-0.0022404305568508,-0.00483899585178024,0,0,0,0,0,0
X000100.SZ,0,0,0,0.117075562623937,0,0,0,0,0,0,0.269712580406523,0,0,0,0,0.064620743661864,0,0,0,0,0,0,0,0,0,0,0.258774609522719,0,0,0,0,0,0,0,0,0,0.0356980371372624,0,0,0,0,0,0,0.0176804784971239,0,0,0,0.00687218437121984,0,0,0,0.0568141447421186,0.0135302890922864,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561187083456936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248973872927564,0.0657827239171362,0.0980143893852597,0,0,0.0314279791831249,0,-8.67361737988404e-19,0.058913585757511,0.0509776046977672,0,0,6.93889390390723e-18,0,0,0,0,0.00592408500280041,0,0,0,0,0,0
X600066.SH,0.123440076086767,0,0,0,0,0,0,0,0.0856830675398755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890974629714317,0,0,0,0,0,0,0.0485263928717599,0,0,0,0,0,0,0,0,0,0,0.06065169189747,-0.00126992687200619,0,0,0,0,0,0,0,0,0,-0.00652888085200223,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,-0.0949494672581303,0,0,0.119932283002093,0,0,0.105722418126976,0,0.26447225015475,0.545176696888168,0,0.15414080690027,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.109953587065127,0,0.0415100599425118,0,0,0,0,0,0,0,0,-0.0264150246637205,0,0,0,0,0,0,0,0.125046201322023,0,0.359021776784226,0,0,0,0.0361261237953268,-0.00297708697565165,0,0,0,0,0,0
X000623.SZ,0.030974660428685,0,0,0,0,0,0.0484038351217152,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0342073554329749,0,-0.196066896987007,0,0,0,0,0,0,0,0.00538209605770191,0.723133084956207,0.0650167211567914,0,0.250975943334932,0.297436873075112,0,-0.289971027486053,0,0,0,0,0,0,0.147680925644845,-0.0129826758084176,0,0,0,0,0,0,0.0257371966584096,-0.0200954722082607,0,0,0,0,0,0
X601877.SH,0,0,0.0782802802961554,0,0,-0.00864630526897844,-0.0883549706348851,0,-0.0925016189476381,0,0,0,0,0,-0.0889479708048715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908782430237281,0,0.0129772078034225,0.176374747585782,0,0,0,0,0.132610170815427,0,0,-0.0731810116527952,0.0066522553545833,0,0,0,0,0,0,0,0,0.00659042324271318,-0.0220841714641803,0,0,0,0.033713104091209,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150557852343678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308342991645451,0,0.210864656438993,0,0.0200016145459844,0,0,0,0,0.0148500488838645,0,0,0.128617747540789,0,0,0.145373204882116,0,0,-0.0560321052045832,-0.0178945076463802,0,0,0,0,0,0
X000568.SZ,0,0,0.114541772784568,0.019775689362282,0,0,0,0.428353499352445,0,0,0,0,0,0.0511444738372434,0,0,0,0,0,-0.0112011621940693,0,0,0,0,0.114250646054699,0,0,0,0,0,0.0665055915860231,0,0,0.129819635355422,0,0.0816064177893242,0,0,0,-0.0180580028914867,0,0,0,0,0,0,0,0,-0.0699774526269035,0,0,-0.000654271880793166,-0.00836678767094863,0,0,0,0,0,0
X000550.SZ,0.135942724853809,0,0,0,0,0,0,0,0,0,0.0341753538870186,0,0,0,0,0,0,0,0.0279737677482755,0.118672484159452,0,0,0,0.062465776889809,8.67361737988404e-19,0,0,0.302976680903697,0,0,0,0,0,0.00504656143720879,0,0,0,0,0,0,0.0640383982613604,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0175842571475844,-0.00444138865821816,0,0,0,0,0,0
