,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X600690.SH,X000338.SZ,X600809.SH,X600703.SH,X002007.SZ,X002371.SZ,X600183.SH,X300003.SZ,X000596.SZ,X300142.SZ,X300014.SZ,X002241.SZ,X600741.SH,X000100.SZ,X000977.SZ,X300124.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000800.SZ,X002129.SZ,X002463.SZ,X000625.SZ,X002456.SZ,X002179.SZ,X600118.SH,X300136.SZ,X600584.SH,X002414.SZ,X002049.SZ,X600498.SH,X002223.SZ,X000066.SZ,X002185.SZ,X600177.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.246913747853066,0.0556338430518124,0,0,0,0,0,0,0,0,0,0,0.0485460852550305,0,0,0,0,0,0,0,0,0.10689264307828,0,0,0,0,0.0669070459032191,0,0,0.00551832155049617,0,0,0,0,-0.0171424065429549,0.0608178020447775,0,0,0.0943391348175442,0,0,0,-0.0571306555668366,0,0,0,0,0,0,0,0.00381673084862756,0.00134046298650798,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0169304934166014,0.0371322200341778,0,0.0631792567052965,0,0,0,0,0,0,0,0.444093203252579,0,0,0,0,0,0.233809507357962,0,-6.93889390390723e-18,0.0634493975497338,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153447909787684,0,0,0,0.0146589126005947,0.0184417296531653,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0449581172536674,0,0,0,0.155741439029339,0,0,0,0,0.0530709189986852,0,0.00492655815954738,0.00690840025936201,0,0.0216929192514622,0,0.0711806579313216,0,0,0.00198740528669569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.0902231187564627,0,0,0,0.18423880227083,0,0,0.0246807014912683,0,0,0,0.0966538697858763,0,0.419719288211019,0,0,0,0.00915769429498754,0,0,0,0,0,0,0,0,0,0.048508418483645,0,0,0,0,0,0,0,0,-0.0697503916030409,0,0,0,0,0,0,0,0,0,-0.0158968407543563,0,0,0,2.98131527962601e-05,0.00280243268022862,0,0,0,0,0,0
X002415.SZ,0,0.0450020802910572,0,0,0,0.11697701333087,0,0,0.00624585205057835,0,0,0,0,0,0,0.00119699062995328,0,0,0,0,0,0,0.232054387625557,0,0.0153847673686349,0,0,0.0595918473572219,0,0,0,0,0.144976741038303,0,0,0,0,0,0,0,0,0,0,0.0149018455832657,0.126387307959227,0,0,0,0,0,0,0.0157525225984068,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.110425913506266,0.313312281548892,0,0.016341921650025,0,0,0,0,0,0,0,0,0,0,0,0,0.0418725191164309,0,0,0,0,0.108285795768297,0.177211065792057,0.0238462033091948,0,0,0,0,0,0,0,0,0,0,0.0717072101461442,0,0,0.252769862180449,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0259100468866651,-0.0110223508860333,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0260253369215373,0,0,0.0440294018371823,0,0,0,0,0,0,0.268503854722394,0,0.140212739918455,0,0,0,0,0,0,0,0.0201542043041751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365585083045654,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224629835921636,0,0,0,0,0,0,0,0,0,0,0,0,0.0019991852255703,0,0,0.142301683544215,0,0,0.0234635444104267,0.341221380994264,0,0.0487465850210216,0,0.31496079584967,0,0,0,0,-0.280096256983314,0,0.0294889753900838,0.016867202702248,0,0,0,0,0,0
X600031.SH,0,0.111261968661501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311594911856559,0,0,0,0,0,0,0,0.0965441669117968,0,0,0,0,0,0,0.541829458330283,0,0,0,0,0,0,0,0,0,0,0,0.0311974444315903,0.000639225425690596,0,0,0,0,0,0,0.0102116084533589,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.153730085676708,0,0,0,0,0.158453888029796,0,0.154917981999065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885331195080409,0,0,0,0,0,0,0,0,0,0.0118569636970225,0,0,0,0.0905062876060317,0,0,0,0.0390191756549022,-0.0171215561867444,0,0,0,0,0,0
