,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000661.SZ,X000568.SZ,X000063.SZ,X000725.SZ,X600031.SH,X600690.SH,X003816.SZ,X600809.SH,X002241.SZ,X600703.SH,X000338.SZ,X300142.SZ,X000596.SZ,X002007.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X600741.SH,X600584.SH,X002129.SZ,X002236.SZ,X601877.SH,X300003.SZ,X000157.SZ,X000800.SZ,X600183.SH,X002414.SZ,X000066.SZ,X000625.SZ,X300136.SZ,X000977.SZ,X002456.SZ,X002179.SZ,X600118.SH,X601799.SH,X002185.SZ,X002008.SZ,X002508.SZ,X002463.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.270237443115059,0.0281013296875138,0,0,0,0,0,0,0,0,0,0,0,0,0.123461176429568,0,0.0519168737688342,0,0,0.0998644331314754,-1.0842021724855e-19,0,0.023697160566378,-0.0148904399207368,0,0.0465798157049014,0,0.0572909672491333,0,0,0,0,0,0,0.00614772574725464,0,0,0.0189118041404611,0,0,0,0,0,0,0,0,0,0,0,0,0.00332401401545091,-0.00652920403293125,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.178500516820878,0,0.286210562078873,0,0,0,0,0,0.334423446234134,0,0,0,0.0132801406830912,0,0,0.0635136062594173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016362398839804,0,0,0,0,0,0,0,0,0,-0.0133300073647045,0.00517643268771787,0,0,0,0,0,0
X600276.SH,0.0637777944420582,0,0,0,0,0,0,0.109073288221735,0.239592769148835,0,0,0,0,0,0,0,0,0.00580837153731509,0,0,0,0,0,0,0,0,0,0,0,0.0831559404967423,0,0,0,0,0,0,0.0565680708164115,0,0,0,0,0,0,0,0.0867343504054318,0,0,0,0,0,0,-0.00876373207351147,0.00650494509163009,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3363856912773,0,0,0,0.0890712280956487,0.0476633718045711,0,0,0,0,0,0,0.0871217362680985,0.0220129179554102,0,0,0,0,0,0.0795744898942976,0,0.00574394862519083,0,0.00641686854160434,0,0.0744123909588162,0,0.0133202175159667,0,0,0.0149648628038882,0,0,0,0,-0.00348728191848927,-0.0222030533386223,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0125534403785548,0,0,0,0,0,0,0.110758993944129,0,0,0,0,0,0,0,0,0.0742234424238708,0,0,0,0.200263654680765,0,0,0,0,0,0,0,0,0.0809392721030317,0,0,0,0,-0.0682313594715531,0,0.01146130478091,0,0,0.0616812923195518,0,-0.0581622000492791,-0.0195994200697697,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.149407483346919,0,0,0,0,0.0455866143709479,0,0,0.0627343583227289,0,0,0,0,0,0.129433488931819,0,0,0,0,0,0,0,0.0123095089024729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979067006850829,0,0,0,0,0,0,0,0,0,0.00252049279780649,-0.0169747020251488,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.102167363058372,0,0,0,0,0.0371366703194933,0,0,0,0,0,0,0,0,0,-0.0512240394459267,0,0,0,0,0,0,0.0821713886295141,0.0180295927995553,0,0,0,0.151491860589606,0,0.0148544343469205,0.114104344747569,0,0,0.0110969016539239,0,0,0,0.0768538036118652,0.102949188428381,0,0,0,-0.0712770962664985,-0.0196238557142768,0.00900181701054471,0,0,0,0,0,0
X002304.SZ,0,0.0633234489278946,0,0,0,0,0,0,0,0.279205490748492,0,0,0,0,0,0.206713295669421,0,0,0,0,0.154612986500864,-8.67361737988404e-19,0.0433008792071557,0,0,0,0.0533858894009613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320962266064571,0,0.00345238649965319,0,0,0.0383060670644478,0,0,0,0.00855811848909477,-0.00553994305364878,0,0,0,0,0,0
X000661.SZ,0,0,0,0.187055800628986,0,0,0,-0.0451428762856052,0,0,0,-0.117273043597272,0,0.115883280588255,0,0,0.12145298676434,0,0,-3.46944695195361e-18,0,0.219749726638205,0.0387866380659367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442068276838577,0,0,0,-0.0494593448586973,0,0,0,0,0,0,0.00455976386119706,-0.0455846706804805,0,0,0,0,0,0
X000568.SZ,0,0.554247193028618,0,0,0,0,0,0.0950165127849809,0,0,0,0.0470045902551579,0,0,0,0.0398262790893747,0,0,0,0.0305330064977737,0.0314847366346925,0,0,0,0,0,0,0,0.0925759537752467,-0.0339342806889487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00950539531360739,0,0,0,0.0187913757152864,0.0129898180202857,0.00529617648218762,0,0,0,0,0,0
