,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X002456.SZ,X000625.SZ,X600066.SH,X300003.SZ,X300124.SZ,X600487.SH,X601877.SH,X000100.SZ,X600809.SH,X002241.SZ,X002294.SZ,X600867.SH,X300136.SZ,X600271.SH,X600522.SH,X002508.SZ,X600566.SH,X000050.SZ,X600089.SH,X000157.SZ,X000981.SZ,X600177.SH,X600498.SH,X000596.SZ,X002179.SZ,X600707.SH,X600699.SH,X300142.SZ,X000661.SZ,X002180.SZ,X002049.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.361440526893734,0.221109489981583,0.029579631920574,0.0736171714877418,0,0,0,0,0,-0.130908757823708,0.0725996126078278,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160529679354345,0,0,0,0.092087155352409,0,0,0,0,0,0.0133415979468714,-0.018424594931065,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.142589748803661,0,0,0.179927632358923,0,0,0.297488542087214,0,0,0,-0.117117536332805,0,0,0,0,0,0.144125965360112,0,-0.0151759584930798,0,-0.0258839926186256,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.00890677103070733,0,0,-0.0292411309332127,0,0,0,-0.011998783914152,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0803467432310044,0,0,0,0,0.0512342083512894,0.207560664964917,0,0,0,0.164567531435496,0,0.0581175865246611,0,0,0,0,0,0,0,0.233971997882825,0,0,0,0,0,0.109058446980049,0.10251157133179,0,0,0,0,0,0,0,0,0,0,0,0.0208758223959065,0,0,0,0,0,0,0,0,-0.00108469867704197,-0.0172167345687928,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.318855345452424,0,0,0,0,0.183880899956337,0,0,0,0,0,0,0.0066291697965841,0.197040984308925,0.0285615912995845,0,0,0,0.0995325886855218,6.93889390390723e-18,-0.0462584507276207,0,0,0,0,0.0544628767561896,-0.0371025667568991,0,0,0.232150261771124,0,0,0,0,0,0,0,0,0,0,0,0.0256715192208403,0,0,-0.0694059424460829,0,0,0,-0.00230681384615277,0,0,0,0,0,0
X000858.SZ,0,0,0,0.320624884655306,0,0,0,0.208071713218006,0,0,0,0,0.510685953304791,0.0444446604844279,0,0,0,0,0,0,0,0,0,0.0080170915244748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383587786308737,0,0,0,0,0,0,0,-0.0128637992399054,0,0,0,0,0,0
X600276.SH,0,0,0.0408160676077928,0.106764533403532,0,0,0,0,0,0.0924648830310461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26331993879137,0,0,0.0617694737436126,0,0,0.0736497987850222,0,0,0,0.096756058746329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194625137358538,0.0294275623056529,0,0,0,0.00620071787123264,0.0262314725499713,0,0,0,0,0
X000725.SZ,0.164955602980575,0,0,0,0,0,0,0,0.210138645768434,0,0,0,0,0,0,0.0447875341864857,0,0,0,0,0,0.169096954152932,0,-1.38777878078145e-17,0,0.178483530401053,0,0,0,0.028361898195234,0,0,0,0,0.0389186786665392,0,0,0,0,0,0.0618520778452134,0.0170485495046153,0,0,0,0,0.218375695983229,0.0645421597806007,0,0.150830110407992,0,-0.0333603557418851,0.0389678532734771,0,0,0,0,0,0
X002304.SZ,0.243007144589091,0,0,0,1.73472347597681e-18,0,0,0,-0.0230846571803388,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342682105492032,-0.010208748159929,-0.0575181219223071,0,1.73472347597681e-18,0,-0.0261241287235961,0,0,0,0,0.407579013624846,0,0,0,0,0,0,0,0.211801439893956,0.0208545156610018,0,0,0,0,0,0.0537349275319881,0,0,0,-0.0108213686933048,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.383540375426892,0,0,0,0,0,0,-0.0446577387728709,0,0,0,0,-0.0577766720136838,0,0,0,0,0.330282799314533,0,0.234644248991203,-0.234683947419812,0,0,0,-0.0378995152271705,0.322302220690802,0,0,0.240198939143618,0,0,0,0,0,0.124220797491067,0.064486571301941,0,0,0,0,0,0,0,0,0,0,0.00961184914648973,0,0,0,0,0,0
X600690.SH,0,0,0,0.329880520281228,0.1144295054098,0.0608917982895137,0.00493095369138277,0,0,0,0,0.217050021049881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182688751545642,0,0,0,0.031946072938764,0,0,0,0,0,0,0,0.012650566998664,0,0,0,0,0,0,0,0,0,-0.00749941565340534,0,0,0,0,0,0,0
