,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X600276.SH,X000651.SZ,X300014.SZ,X300124.SZ,X002129.SZ,X002371.SZ,X600031.SH,X000725.SZ,X003816.SZ,X002241.SZ,X002049.SZ,X000625.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X601877.SH,X002074.SZ,X300142.SZ,X600741.SH,X000661.SZ,X002180.SZ,X600460.SH,X000733.SZ,X600522.SH,X000100.SZ,X600702.SH,X000799.SZ,X600884.SH,X000157.SZ,X002236.SZ,X601799.SH,X600584.SH,X000800.SZ,X002056.SZ,X600563.SH,X002176.SZ,X600779.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0.121819190237169,0,0.0680220743738136,0,0,0,0,0,0,0,0.17886321190551,0,0.144002298955985,0,0,0,0.0500681967350864,0.0351899196535992,0,0,0.0691860276391631,0,0,0,0,0,0,0,0,0,0,0.0370866294169036,0,0,0,0,0,0,0.0646126182169977,0,-0.0552602366472058,0,0,0.0060744896096472,0,0,-0.0214177910641965,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.12381450249651,0,0,0,0,0,0,0.121406565010564,0,0,0,0,0,0.0955686501497528,0,0,0,0,0,0.148022335656685,0.180146446535893,0.0935307886015404,0,0,0,0,0,0,0.152538811584406,0,0.0522561390785827,0,0,0,0,0.0344338085801114,0,0,0,0.043712737184559,0,0,0,0,0,-0.133421021730472,0,0,0,0,0,0
X300124.SZ,0,0,0,0.113127518838443,0,0.138363861990215,0,0,0,0,0,0,0,0.000789553150525292,0,0.023726354093996,0,0,0,0,0,0,0,0,0,0,0.118497735782621,0,0,0,0,0,0,0,0,0.184499381358867,0,0,0.121433820095895,0,0,0,0,0,0,0.0285993236862681,0,0,0,0,-0.0549633061023556,0.0108397343384799,-0.108888247847441,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.187228811963747,0,0,0,0,0,0,0,0,0,0,0,0.23341844067808,0.0447279712098042,0,0,0,0,-0.187170578841269,0.0499289702412826,0.122044208695706,0,0,0.112206974917269,0,0,0,0.272045100638342,0,0,-0.039152427154671,0,0,0,0,0.0311557002562523,0,0,0,0.0565180900864929,-0.0249867073161039,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.0390029608964565,0,0.0449921572315903,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.136655816228167,0,0,0,0,0,0,0,0.161731322954491,0,0,0,0.174697722072741,0,0,0.00133388919072377,-0.0292496919171231,0,0,0,-0.0727291248968483,0.546847722885897,0,0,0,0,0,-0.129345255971473,0,0,0,0,0,0.00996618567743629,0.146982977008023,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656968587436332,0,0,0,0,0.22626244563787,0,0,0,0,0.100213533983921,0,0,0,0,0,0,0,0,0,0.0337266931038496,0,0.190486743271967,0,0,0,0,-6.93889390390723e-18,0,0,0.139377550639894,0.0573159955445987,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0365757665669799,0,0.0495903476306495,0,0,0,0,0,0,0,0,0,0,0,0.096136816577692,0,0,0,0,0,0.174252225703596,0,0,0,0,0.0641783700054139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131975559372723,0.01031346721329,0,0,0.020378994562931,0.00256070366456726,0,0,-0.0600031281787281,0,0,0,0,0,0
X003816.SZ,0.209946132923378,0,0,0,0,0,0,0.153223437962213,0,0,0,0,0,0,-0.0186874481774718,0.099252688370375,0,0,0,0,0,0,0.045863785349153,0,0,0.0620600965188321,0,0,0,0,0,0,0,0,0,0,0,-0.0529186475536691,0,0,0,0,0,0.165335207038933,2.16840434497101e-19,0,0,0,0,0.0199297765318037,0,0.0388572422900309,-0.071672108963841,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0223653820507294,0,0,0.512909709112266,0,0,0,0,0,0,0,-3.46944695195361e-18,-3.46944695195361e-18,0,0,0,-0.161535342343856,0,0.0765295834459494,0,0,0,0,0.155872527652607,0.132213567568877,0,0,0.197257500121464,0,0,0.197195124209854,0,0,0,0,0,0,0,0,0,0,0,0,-0.017345088328197,0,0,0.0411794289216125,0,0.000987516354461403,0.00369570528894969,0,0,0,0,0,0
X002049.SZ,0,0,0,0.228358326874245,0,-0.187640388645677,0,0,0,0,0,0,0.0797571381867434,0,0,0,0,-0.0025066105863505,0,0,0.00762804095484627,0,0,0,0.35769926157411,0,0,0,0,0.107171424669261,0,-0.00343479228747165,0,0,0,0.160731623790753,0,0,0,0,0,0,0,0,0,0,0.0433273637460269,0.161218755395366,0,0,0,0.0298200618410767,0,-0.140442314840817,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.114744375103375,0,0,0,0,0.0548908200484433,0,0.00984196200495954,0,0,0,0,0,0,0,0,0,0.59838120477249,0,0,0,0.0828289824753889,0,0,0.0621709508413795,0,0.0625490859110221,0,0,0,0,0,0,0.143851090943362,0,0,0,0,0,-0.0822442319770906,0,0,0,0,0,-0.0501728761090951,0,0,0,0,0,0,0
X000596.SZ,0,0.061285274718824,0,0,0.538844592329544,0,0.0776552448872776,0,0,0,0,0,0,0,-0.0751017682132903,0,0,0,0,0,0.0194292016060707,0,0.16248905128806,0,0,-0.0647398142823137,0,0,-0.0261849386736313,0,0,0.106071583362549,0,0,0,0,0,0,0,0,0,0.0902596636046059,0,0,0,0,0,0,0,0,0,0,-0.0514634679533723,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0350394777487933,0.213947505301288,0,0,0,0,0,0,0.18518465951439,0,0,0,0,1.0842021724855e-19,0,0,0,0.0956429042480466,0,0,0,0,0,0,0.0682496051506075,0,0,0,0,0,0,0.147675728712347,0,0,0,0,0,0.0251007908246815,0,0,0,0,0,0,0,0,0,0.00396989404648796,0,0,0,0,0,0,0
X000338.SZ,0,0.0596345600983277,0,0,0,0,0,0,0,0,0,0.0318690358503362,0,0,0.0394701479229194,0.199624939490668,0,0,0,0,0.00445238593868236,0,0,0,0,0,0,0,0,0,0,0.118949290598388,0,-0.0491680041577901,0,0,0.147205823471631,0.122665517209025,0,0,0.0408803584743274,0,0,0,0.14724896027839,0,0,0.0392561307434682,0,0,0,0,-0.0430154698524949,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142005956553586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11836364601953,0,0,0,0.14508396748919,0,0.0348428067843761,0.0187569430487521,0,0.0805139284733339,0.0479930202689826,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295968898737772,0,0,0.0550553571425736,0,0,0,0,0,0.0144719729181718,0,0,0,0,0,0,0.0684613961172131,0.0175437654460041,0,0,0.133694442513656,0,0.00430123049321859,0,0.0914179959023637,0.10979703605197,0,0.051502150958557,0,0,0,0,0.0318301845849747,-0.0281637283037484,0,0,0,0,0,0
X600703.SH,0,0,-0.130297576876048,0.0926645129516037,0,0,0,0,0,0.101335710098369,0,0.0490688714080964,0,0,0.0979282591350348,0,0,0,0,0,0,0,0,0,0,0,0,0.189456267533353,0.35169515556413,0,0,0,0,0,0,0.125934320141132,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.00105921072865504,0,0,0,0,0,0,0
X601877.SH,0,0,-0.0180916376243647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120450703048885,0,0,0,0.0688564210649685,0,0,0,0,0,0,0,0.066632765299958,0.0659112456968889,0,0,0,0.11245383956034,0,0,0,0,0,0,0.056376966548238,0,0,0.0636721166760564,0.26320965428352,-0.00135442414604099,-0.0530730964802759,-1.35525271560688e-20,-0.100121455469259,0.00629937904866814,0.00965919341669995,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.115371749402236,0,0.0174219317136565,0,0,0,0,0,0,0,0.185015099899084,0,0,0,0,0,0.119525301682359,0.0804647071382621,0.0464086512984338,0,0,0,0,0,0,0.0302573995810635,0,0,0,0,0.146881354966918,0,0.0234017658824648,0,0,0,0.184193151451284,0,0.143534896145863,0,0.00222923248639926,0,0.0121262757480441,-0.03841530477604,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0482791807603423,0,0,0.0730660489520359,-0.242915642248836,0,0,0,0,0,0,0.0802840245293253,0,0,0,0,0,-0.10519110229989,0,-0.396106862099387,0,0.0209979537493455,0,0,0,0,0,0,0,0,0,0.198744930495898,0,0,0,0.23409036718178,0,0,0,0,0,0,0.0858783354520969,0,0,0,0,-0.450419102343074,0.0411581789891678,-0.117590469556139,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.148131849719404,0,0,0,0,0,0,0,0,0.0724449903795151,0,0,0,0,0,0.151749875017381,0,0,0,0,0,0,0,0,0,0,0,0.213387645496815,0,0,0.00443439823839558,0,0,0,0,0,0,0.154436811916301,0,0,0,0,0,0,0,0,-0.0115479973793755,-0.0536449893043274,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.205579234050554,0,0,0,0.225687379566606,0,0.0218434723121273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224133832131233,0,0,0,0,-0.0810568382867462,0.127872178721904,0,0,0,0,0,0,0,0,0,0,0.126479568229895,0,0,0.105479183859597,0,0,0.0101979133407148,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0615421969137356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437248173146411,0,0,0,0,0,0,0.0570512606266929,0.124584749951652,0,0,0.127887175817096,0,0,0,-0.0357751512807032,0,0,0,0.274960694188041,0.105007037842002,0,0,0,0.0478534359566885,1.0842021724855e-19,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,-0.133829987928947,0,0,0,0,0,0,0,0,0.446875797551884,0,0,0,0.156263816264052,0,0.00445737207389678,0,0,0,0,0,0.0915654792957069,0,0,-0.0938816385690515,0,0,0.179311178371257,0,0,0.0217180114457117,0,-0.12732330659825,0,0,-0.0168336576228536,0,0,0,0,0.0991232802109615,0.0886339168070447,0,0,0.00851464740369923,0,0.0437465011602608,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0667432780464662,0,0,0,0,0,0,0,0.149148523689922,0,0,0,0,0.100492568662446,0,0,0.0958386200662911,0.0038160562071135,0.130857691380953,0,0,0,0,0,0,0,0,-0.00317579655872492,0,0,0,0,0,0,0,0.0232309915303363,0,0,0,0,0.0215439799644748,-0.148167680377162,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.193260681462204,0,0.218257663585695,0,0,0,0,0,0.0085720685407876,0.0343584764644514,0,0,0,0,0,0.079495054603016,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0937987566777115,0.131551019341521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748157904796901,0,0.00390166354166215,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286613482853945,0,0,0,0.0391002633587516,0.174205926797217,0,0.106187751098105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449114552531522,0.480773818231939,0.102288540108316,0,6.93889390390723e-18,0,0,0.0213760999912492,0,0,0,0,-0.00285774517215113,-0.0245542938058453,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.451632342890646,0,0,0,0,0.086293007019471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299856826451227,0,0,0.0431167956005466,0,0,0,0,0,0,0.478733882674339,0,0,0,0,0,0,0.0321448207419242,0,0,0,0,-0.169759613998403,0.0303697974944006,-0.0651342605020793,0,0,0,0,0,0
X000799.SZ,0,0,0,0.01188162720136,0,0,0,0,0,0,0,0.0904539565514969,0,0,0,0,0,0,0,-0.0167778854943521,-0.03493295267661,0,0,0,0,0,-0.0673826260630859,-0.0378636277752643,0,-0.0291972014779392,0,0,0,0,-0.0105604891589657,0,0,0.773973023491883,0,0,0,0,0,0,0,0,0,0,0.126901437727899,0,0,0.0146217260707979,0.0152768622664516,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.179708531667924,0,0.15010877983543,0.0186639470933232,0,0,0,0,0,0.109243464932834,0,0,0,0,0.151183978785899,0,0,0.180387931276644,0,0,0,0,0,0,0,0,0,0,0,0,0.0572909719817642,0.0492492576385777,0,0,0,0,0,0.0266684293798373,0.115443361644916,0,-0.00545136962145314,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,-0.0457993555967906,0,0,0.0349177926879934,0,0,0,0,0,0.327828257051822,0,0,-0.0969896173559898,0,0,0,0,0.0666138860362952,0,0,0,0,0.112084753609366,0,0,0,0,0,0,0,0.280753754363008,0,0,1.38777878078145e-17,0,0,-0.0388682533597776,0,0,0.00698057167307311,0,0,0,0.0183154618682094,0,0.00496825003933135,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.572327950314749,-0.0228306604437904,0,0,0,0,0,0,0.0782820947980788,0,0,0,0,0,0,0,0,0,0,0,0.11095935969724,0,0,0,0,0.0487268978152189,0,0,0,0,0.143647305633476,0,0,0,0,-0.0168921316429453,0,0,0,0,0,-1.73472347597681e-18,0,0.100122515801216,0,0.126991467054822,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0.169985715955603,0,0,0,0.14492701694198,0,0,0,0,0,0,0,0,0,0,0,0,0.0106843550797783,0,0,0,0,0.330213713522291,-0.0462896264301302,-6.93889390390723e-18,0,0,0.153741492417387,0.492964121183197,0,0,0,0,0.0347127236337376,0,0,0,0,-0.048436833586642,0,0,0,0,0,0,0.415793732735882,0,0.071605103849301,0,0.0321067098462517,6.93889390390723e-18,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159808091949931,0,0,0,0,0.0933610219722756,0,0.0581409899545732,0,0,0,0.0524086447651314,0,0,0.00748887130020262,0,0,0,0.135534838979697,0,0.122062143734238,0,0,0.154360681596893,0.117884032135351,0,0,0.0186364464196735,0.0767159280188638,0,7.87107044904271e-05,-0.0740527536137908,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0853176192891961,0,-6.93889390390723e-18,-0.0867022109546347,0,0,0,0,0,0,0,0,0,0,0.178486614743813,-0.0115938579414908,0,0.158551451397333,0,0,0,0,0,0,0,0,0.0182137507475348,0.0482697116822482,0,0,0,0,0,0.286259899027057,0,0,0,0,0.0272082652766115,0.0680462186931845,0,0,0.0776653066414325,0,0.0248534269331956,0,0,0,-0.0156609180904053,-0.0268479030226491,0,0,0,0,0,0
X002056.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.139462422820198,0,0,0.0421376831337172,0,0,2.16840434497101e-19,0.115524788706678,0,0,0,0.110041062829888,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275581577453825,0.241439863469951,0,0,0.0217002865354899,0.0452008133764016,0,0.055107755122201,0,-0.0670523177012809,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.113046234427014,0,0.0405877450418602,0,0,0,0,0,0,0,0.123027298289398,0,0,0,0,0,0,0,0,0,0,0.209860409658504,0,0,0,0,0,0,0.0458171224610548,0.269628245632026,0,0,0,0,0,0.0636758347672735,0,0,0.194742488858809,0,0,0,0,0,0,0,0,0,-0.117435277615416,0,0,0,0,0,0
X002176.SZ,0,0,0.0780278377067181,0,0,0,0,0,0,0,0,0.0270141189232687,0,0,0,0,0,0,0,0,0.150559342700356,0,0.0142323021476462,0,0,0,0,-0.0546914008897433,0.175572844863088,0.0231755167199136,0,0,0.0623796712386295,0,0,0,0,0.0957227856185715,0,0,0,0,0,0,0,0.32764595064559,0,0,0,0.219064078721475,0,0.0247664563197213,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0,0,0.413493661163274,0,0.0578976003762594,0,0,0,0,0,0,0,-0.048010815174065,0,0,0,0,0,0,0,0,0,-0.182478201178973,0,0,0,0,0,-0.0185130409796289,0,0,0.173522775565331,0.198123175938329,0,0,0.0280294095465138,0,0,0,0,0,0,0.12437392675164,0,0,0.0435459280561456,0,0.142090710513527,0,0,0,0
X600372.SH,0,0,0,-0.0186547631780315,0,0,0,0,0,0,0,0,-0.146041535032209,0,0,0,0,0,0.0688878509226597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384602125825308,0,0,0,0,0,0,0,0,0.250863792180021,0,0,0.136209561858085,0,0,0.147427694728473,0,0,0.00956364926740359,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.159600983683577,0.0385468806612257,0,0,0,0,0,0,-0.0408406163317129,0,0,0,0,0,0,0,-0.0050638097455522,0,0.0902366913478659,0,-0.102557960474276,0,0,-0.22080971612032,0,0,0,0,0,0.00953038572932291,0,0,0.0131782072196199,0,0,0,0,0,0,0,0,0.183557141025246,0,0.0490859816993214,0,0.0904114193148563,0,-0.0542965832055816,-0.0845283435646594,-0.182174708908761,0,0,0,0,0
Slope,0,-0.00123526732670578,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108393793519623,0,0,-0.0340481773358849,0,0,0,0.104419851619589,0,0,0,0,0,0,-0.0349685989879596,0,0,0,0.0990790501529326,0,0,0,0,0,-0.108970951953483,0,0,0,0,0,0,0,0,0,0.166547789067451,0,0,0.826964474375859,0,0,0,-7.6009234703129,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121719161702105,0.017645247360345,0,0,0.0155527958362799,0,0,0,-0.0772792222416116,0,0,0,-0.215558913130908,0,0,0,0,0,0,0,0.300434107999764,0.151980573952951,0,0,0,0,0,0,0,0,0,0,-0.412025093213534,0.171228105873729,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0544856175280847,0,0.0594648781470641,0,0,0,0.100213456835207,0.190741525089653,0,0,0,0.0573452681864825,0,0,0.0103841562060176,0,0.0355662582919171,-0.0293091875031168,0,0,0,0,0,0,0,0,-0.0936903455694356,-0.180577106941702,0.0262618508327224,-0.00956640542609667,0,0,-0.132983845011532,-0.023185892401675,0,0,0.187994217378554,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00374862934310845,0,0,0,0,-0.0944093640775407,0.0231961688265451,0,0,0,0,0,0,0,0,0,0,0,0.0389769988935014,0,0,-0.158144303691149,0,0,-0.0307898344104714,0,0,0,0.0443833693401258,0,0,0,0,-0.150907916619781,0.267288505913548,0,0,0.032988695908596,-0.0747653627563662,0.144161834652992,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.0039726943701835,0,0,0,0,0,0.00695282650708633,0,0,0,0,0,0,0,0,0.0078037377524626,0.00275150897425908,0,0,0,0,0,0,0,0,-0.00626977468906064,0.0015356595645492,0,0,0,0,0,-0.00425637066459015,0,0,0,-0.00496740936573274,0,0,0.00390399511349988,0,0,0,0,0,0.015039969124688,-0.0315523317420102,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.00676012648770562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183983905828025,0,0.00695614843697143,0,0.0150319395475975,0,-0.126085206337709,0.100314617710438,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109613417499507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588644393219501,0.0330211955934574,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0226092425147673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353933191980007,0,0,-0.0116024757955091,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0.00229044220077111,0,0.000742230026590012,0,0,0,0,0,0,0,0,-0.0108803351806855,0,0,0.0232546073437465,0,0,0,-0.0444415830305106,0.0210616077302611,0,0,0,0,0,0
