,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000625.SZ,X000596.SZ,X600031.SH,X000063.SZ,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X600372.SH,X002241.SZ,X600741.SH,X000661.SZ,X002129.SZ,X002049.SZ,X000977.SZ,X002463.SZ,X600584.SH,X002028.SZ,X601877.SH,X600522.SH,X000800.SZ,X601799.SH,X000921.SZ,X600066.SH,X600183.SH,X002223.SZ,X002007.SZ,X002074.SZ,X600177.SH,X002156.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.086611069583132,0,0,0,0,0,0.199052704373396,0,0,0,0.0170465004562834,0.0670296812997634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574350431800794,-0.0454536243338176,0,0,0,0,0.0619193849039889,0,0,0,-0.00249648805106968,0.028656918136734,0,0,0,0,0,0
X300124.SZ,0,0,0.106810236111179,0,0,0,0,0,0,0,0,0,0,0,0,0.137212960651843,0.0921197057414967,0,0,0,0,0,-0.22226633181049,0.146809189152702,0,0,0,0,0.220508254139489,0,0,0,0,0,0.12551053804806,0,0,0,0,0,0.208157371516128,-0.0567863057520341,0,0,0,0,-0.209008860566475,0,0,0,0,0,0.00123022476764318,0,0,0,0,0,0
X002304.SZ,0,0,0.173956139449067,0,0,0.449808438438295,0,0,0,0,0,0,0,0,0,0,0.0444147133000914,0,0,0,0,0,0.047080663301358,0.0256957984170492,0,0,0,0,0,0,0,0,0.0363561803803068,0,0,0,0,0,0,0,0,0,0.0125462418966928,0,0,0,0,0,0,0.0263950858468453,0,-0.00830399141533073,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.130109772260443,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297483291301299,0,0,0,0.385021244740238,0,0,0,0,0,0.215028646306654,0,0,0,0,-0.0361255675496431,0,0.0360200257500686,-0.094773859530015,0,0,0,0,0,-0.0329249186256524,-0.0430306373503429,0,0,0,0,0,0,0,0,0,-0.0286027931915413,0.0221702080332171,0.037384877547186,0,0,0,0,0
X000338.SZ,0,0,-0.0563613227066315,0,0,-0.0787349124715467,0.400253186973009,0,0,0,0,0,0,0,0,0,0.257143040627001,0,0,0,0,0,-0.00900261774349476,0,0,0,-0.182762820572339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504711902560024,0.0303783527336478,0,0,0,0,0,0,0,0.125997727249905,-0.097783787468006,0.132983962348042,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.097589130031935,0,0.0485537690618915,0,0,0,0,0.103103358670211,0,0,0.361596717749552,0,0,0,0,0,0,0,-0.067733866138676,0,0,0.0312029315089054,0.127425179522174,0,0,-0.158994499714505,0,0,0,0.000735246055434441,0,0,0,0,0.190052523371506,0,0,0,0,0,0,0,0,0.00873111192619344,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224751979251351,0,0,0.0736867551478535,0,0,0,0,0.0967078295646401,0,0,0,0,0,0,0,0,0,0,-0.129250581214015,0.0740752767723148,0,0,0,0.333337904205078,0.236536555326358,0,0,0,0,0,0,0,0,0,0.133430358586791,0.172353826176823,-0.0345230641476812,0.0276011478492311,0,0,0,0,0,0
X000596.SZ,0,0,0,0.418883023268271,0,0.300238945717116,0,0,0,0,0,0,0,0,0,0,0.0276599312826557,0,0,0,0.13808850143086,0,0,0,0,0,0,-0.152158615157411,0,0,0,-0.0164703173208007,0,-8.67361737988404e-19,0,0.254877534990855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0669265528350829,0,0,0,0,0,0.163520207598538,0,0,0,0,0,0,0.0350413916886221,0,0,8.67361737988404e-19,0,0,0,0,0,0.0308571105129852,0,0.000774169580428589,0.0410861558320465,0,0,0,0,0.0341929597643827,0,0.0369200466699955,0,0,0,0.00153272246532987,-0.00453968682327144,0,0,0,0,0,0,0,-0.0218125143983779,0.0283181822226477,0,0,0,0,0,0
X000063.SZ,0,0.0146755352746352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813104470094153,0.0173341004447651,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.431020874743015,0.172719637055272,0.0903844806568138,0,0,0,0.0649369833106091,0,0.0203764084226862,0,-0.0835341318471528,0,0,0,0.11222804019857,0,0,0,0,-0.0135103602352858,-0.000405747428375248,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.152395344827473,0,0,0,0,0,0,0,0.282318007382984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200288730662817,0,0,0,0,0.140020965760287,0,0,0,0.237872835389565,0.106052044803017,0,0,0,0,0,-0.00838784744815027,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0194772682891426,0,0,0,1.73472347597681e-18,0,0,0,0.243153033896215,0,0,0,0.0239961930905165,0,0,0,0,-0.0422272690733694,0,0,0,0,0,0,0,0.0404644734839728,0.293962890425865,0.0158702280706971,0,0,0.0843861272737505,0,0,0,0,0,0,0,0,0,0.0228860009523888,-0.0156699024311953,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.106088260820304,0,0,-0.0298151351029697,0,0,0,0,0,0,0,0,0,0,0,0,0.145851206815853,0,0,0.208520852939486,0,0,0,0,0,0,0.174309400122304,0,0,0,0,0,0,0,0.272686664667331,0,0,0,0,0,0.00128799860122842,0.154687849213336,0,0,0,0,0
X002179.SZ,0,0,0.472682443576547,-0.00042642922632072,0,0,0,0,0,0,0,0,0,0,0,0,0.335590258297135,0,0,0,0,0,0,0,0,0,0,0,0,-0.126340445930863,0,0,0,0,-0.0330455641586246,0,0,0,0,0,0.192142400782327,0,0,0,0,0,0,0,-0.250788783866282,0,0,0,0.0302984124863585,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0145887122667458,0,0,0,0,0,0,0,0,0,0,0.0447874118916473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103297120694609,0,0,0,0,0.0325034778522123,0,0,0.209391153216339,-0.0042781411007638,0,0,0,0,0,-0.0855254694159797,0,0,-0.0227160429402613,0.028521176660533,-0.00308574236183675,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.230647927047528,0,0,0,0,0,0,0,0,0,0,0.0950206168632901,0.0846256843501575,0,0.132699974026444,0,0,0,0,0,0,0,0,0.109370531800286,0,0,0,0,0.0241335645554272,0,0,0.107485809843846,0,0,0,0,0.152838730637939,0,0.135541124055542,0,0.0291346595729823,0,0,0,0,0,-0.0379753755538084,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47853432411614,0,0.00341700433834591,0.236339837076248,0,0,0,0,0,0,0,0,0,0,0,0.0511152302653552,0,0,0,0,0.152115212234176,0.0340346035599404,0,0,0,0,0,0.163348591021797,0,0,0.0683787935046902,0,0,0,0,0,0,0,0.0197164327402147,6.7762635780344e-21,0,0,0,0,0,0
X600372.SH,0,0,0,0.0703021255135648,0,0.0620429392961917,0,0,0,0,0,0,0,0,-0.0670509104072078,0,0,0,0,0.0610900080983727,0,0,0.139903983011219,0,0,0,0,0,0,0,0,0.0632412867974194,0,0.0349208659097327,0,0.30818083667193,0,0,0.158803533163908,-0.0405748937198391,0.0437791840247059,0,0,0,0,0,0,0,-0.0804698357057715,0,0,0,-0.0321442351305702,0.0642373074576314,0.124270805739199,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.323129842561247,0,0,0,0,0,0,0,0,0,0.00548571512203098,0,0,0,0,0,0,0,0,0,0,0.0766725310277077,0,0,0.0160866337195488,0.0684674443112287,0.0838930777248039,0,0,0,0,0,0,0,0.155701207416304,0,0,0,0,0.0378581812741338,0,0,-0.0284538034464154,-0.00505002551507096,0,0,0,0,0,0
X600741.SH,0,0,0,0,-0.0284466819838827,0,0,0.0655287037953078,0.0675883779665718,0,0,0,0,0,0.0665225112715191,0,0,0,0,0.166416500370765,0.0445250883040519,0,0,0,0,0,0,0,0,0,0,0,0,0.0995793286137571,-0.0271164972407012,0,0,0,0,0.0317341283440579,0,0.0413280424513525,0.143956754735761,0,0,0,0,0,-0.00266227516204067,0,0,0,0.00962435821170481,0.0415923818927213,0,0,0,0,0
X000661.SZ,0,0,0,0.125670923149248,0.188109965064245,0,0,0,0,0,0,0,0.0521920084271855,0,0,0,0,0,0,0.0515018100218016,0,0,0,0,0,0,0,0,0.158146075512892,0,0,0.028471447953234,0,0,0,0,0,0,0,0.0429229793800514,-0.40924579588147,0,0,0,0,0.216306485682152,0,0,0,0.0745934939360152,0,-0.0461801983514605,0.0255392330229347,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.274469599802694,0,0,0,0,0,0,0,0.26536047013692,0.0310506479250542,0,0,0,0,0,0.595157951734014,0.0750488648236007,0,0,0,0,0,0,0,0,0.302683505439787,0.096615928875122,0,0,0,0,0,0.015027233579845,0,0,0,0,0,0,0,0,0.0622675069738516,0,0,-0.0599419487314265,0,0,0,0,0,0,0
X002049.SZ,0,0,0.0957797959457095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040129363216473,0,0,0.158272273054442,0,0,0,0,0,0,0,0,0,0,0,0.306302852669891,0,0.04605586578974,0,0.0735105546782676,0,0,-3.46944695195361e-18,0.0846499678436967,0,0,0,0,0,0,0,0,0.0537324533599161,0,0,0,0.000906531285772718,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.0850918196925989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283070390986943,0.661897875147755,0,0.0343973121304099,0,0,0.059498356300437,0.0546135239885037,0,0,0,-0.1468255028913,0,0,0,0,0.352850210111215,0,0,0,0,0,0,0,0,0,-0.0646978977680562,0.0627747450010689,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,-0.00576748490800027,0,0,0,0,0,0.0381611649163766,-0.0646840022541782,0,0,0,0,0,0,0,-0.236544560006005,0,0,0,0,0,1.00729148807247,0,0,0,0,1.38777878078145e-17,0,0.0364146106489382,0,0,0.207536924176387,0,0,0,-0.338587453212235,0,0.291828155068471,0,0,0,0,0,0.386521418330904,0,0,-0.0519041975335761,-0.0111149262920616,0,0,0,0,0,0
X600584.SH,0,0,0,0,-0.0973447449255974,0,0,0,0,0,0,0,0,0,-0.117022991661715,0,0.151517511951653,0,0,0,0,0,-0.0146262438018415,0,0,0,0,0,0.173515104100707,0,0,0,0,0.260779448876316,0,0,0,0,0,0,0,0,0,0.22744940237336,0,-0.0514284748600405,0,0,0.237389454675977,0,0,-0.00756248882154978,0,0,0.0698600639578646,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0.104509900280559,0,0,0,0,0,0,0.109344514447071,0.221736932608579,0,-0.220457370752507,0,0.180274611538511,0,0,-0.283341860458431,0,0,0,0,0,0.164115561798178,0,0,0,0,0,-0.0867772576309856,0,0,0,0,0,-0.129941313262636,0,0.318843458167171,0.00287229076055662,0,0,0,0,0,0,-0.332362309948362,-0.0204578567771969,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0619914769746119,0,0,0,0,0,0,0,0,0,0,0,0.0993799553239353,0,0.0339391538080322,0,0.0473247333921971,0,0,0,0,0.488115457087088,0,0,0,0,0,0,0,-0.0341898317358679,-0.0665404192212229,0,0,0,0,0,0,0.0195855829864141,0,0,0.0299785292501713,-0.0241797592039843,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.135410991803367,0,0,-0.0892462515836209,0,0,0,0,0,-0.0172708094780571,0.1103464712849,0,0,0,0.217558807630546,0,0,0,0,0,0,0.172213451779754,0,0,0,0.215323530951963,0.146175483493669,0.0657086938181055,0,0.0740206373590183,0,0,0,0,0,0,0,-0.0597695244265652,0,0,0.0537169270963104,0,0,0,0,0.00940226152716133,-0.00300005223956447,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,6.93889390390723e-18,0,0,0,0,0.383148036225663,-0.231865040257168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203654995314883,0.00131672886062033,0,0,0,0.0304962662798635,-3.46944695195361e-18,0,0,0,-0.00318676777098835,0,0,0,0.096762494996406,0,0,0,0,0,0.0738993144418593,0,0,0,0,0,0
X601799.SH,0.0155738963646306,0,0.102759082551022,0,0.0392965140898496,0,0,0.0454272718707692,0,0,0,0,0,0,0,0,0.0654376755105695,0,0,0,0,0,0,0.00773990345525768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150370135870782,0,0,0,0,0.00668744101447722,0,0,0,0,0,0,0,0,-0.00147367433297553,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0.0365367575258623,0,0.145600922949739,0.0861240616543534,0,0,0.0466320040249594,0,0,0,0,0,0,0,0,0,0.0318597130930103,0,0,0.0590454067673566,0,0,0,0,0,0,0,0,0,0,0,0.0776533995030094,0,0,0,0,0,0,0,0,0,0,0,0.0435085214952036,0,0,0,0.0125581484856183,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0282035992319207,0,0,0,0,0,0,0,0,0,0,0.0577246261910211,0.00825905594595181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292797203054611,0,0,0.0669731738206231,0,0,0,0,0.0695633753607456,0,0,0.253511412706773,0,0,0,-0.0908564321040739,0.238209084720448,0,-0.00840252919950571,-0.00771075369754107,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.242765580165091,0,0,0,0,0,0.0187103131772016,0.147678321727667,0,0,0,0.0881841645586255,0,0,-0.0566561264012871,0,0.146565377013693,0.120320673098772,0,0.0199192368838665,0,0,0.155546881646553,0,-0.0292942555723779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235742441195639,0,0,0.00722484880653456,0.00171328724258642,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0567964467259927,0,0,0,0.0221032954608859,0.00709015625461965,0,0,0.00902245987972567,0.128389206869038,0,0,0,0.0228247086748128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116921665436241,0,0,0.23806659873945,0,0,0,1.38777878078145e-17,0,0,0,0.104382834548173,0,-0.0244566106510261,0.000280103004639787,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.14008496712867,0,0,0,0.103107688917353,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.216592047451109,0,0,0.109766979287508,0,0,0,0.0341555586424195,0,0,0.0393342291221464,0,0,0.00821749168745788,0,0,0,0,0,0,0,0,0,0,0,0,0.0249639313443616,0.141139777956038,0,0.138000308668706,0,0.0850383526981148,-0.0674634242193826,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0421806823895853,-0.0966141506274918,0,0,0,0,0,0,0.0132150465383486,0,0,0,0,0,0.545416432775572,-0.0315923056218065,0,0,0,0,0,0,0,0,0,0,0.00895343980712049,0,0.0405793014522992,0,0,0.150074461247823,0,0.029213545357913,0,0.173244619003296,0,0,0,0,0,0,0,0.0509184820905905,-0.0320149655942683,0,0.271190698009684,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.217299625958292,0,0,0,0,0,0,0,0,0,0.0573978332276932,0,0,0,0.0597405863304634,0,0,0,0,0,0,-0.0481011848207807,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.236226052554499,0.0340044938417732,0,0,0.0682450757923232,0,0,-0.131492762325926,0.0646624308169689,0,0,-0.00129693386262852,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0.519426274943682,0,-0.00305062142861871,0,0,0,0,-0.161240702712067,0,0,0,-0.0770949741374898,0,0,0,0,0,-0.073634248051649,0,0,0,0,0,0,0,0.553098952719972,0.395940166786166,0.118376971241338,0,-0.100969112993685,0,0,0,0,0.0980952816094463,0,0,0,0,0,0,0,0.00365149564723401,0,-0.0200202458759944,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.163613104821628,0,0,0,0,0,0,0.169519374275243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076205144159372,0,0,0.059768819350551,0.170692880231117,0,0.288515975795992,0.0558996830254379,0,0,0,0,0,0.0333904341414857,-0.0572067561386343,-0.212818259152311,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.20610499016587,0,0,0,-0.0700087310161167,-0.173862855892498,0,0,0.298505037295859,0,0,0.128356585022655,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.438499727175437,0,0,0,0,0,0,0,-0.120474086166167,0,0.112114739208806,0,0.0360910838617413,0,0,0,0,0,0,0,0,0.0694872179480648,-0.13230988736173,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.536170601500947,0,0,0,0,0,0,0,0,0,0.523986410513723,-0.434164758039698,0,0,-0.895939714520444,0,0,0,0,-0.703418298678103,0,0,-0.19567082962009,0,0,-0.105125740967308,0,0,0,0,0.932886157823204,0,0,0,0,0,0,0,0,0,-0.0572016769441682,1.80227869103044,0,0.900940147352935,0,0,0,0,0,0
TED,0,0,0,0,0,-0.0502479972813657,0,0,0,0,0,-0.240347962228041,0,0,0,0,-0.225833908184351,0,0,0,0,0,0.535952280199514,0,0,0,0.0240669832125401,0,0,0,0,0,0,0,0.357270764532543,0,0,0,0.130924845462028,-0.283788896242316,0,0,0,0,0,0,0,0,0,0,0,1.20844502397019,0,-0.210482472135004,0,0,0,0,0
RealEstate_excess,0,0,0,0.0628497222883321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091638126002778,0,0,-0.00264170312904207,0,0,0,0,0,0,0,-0.228805772122109,0,0,0,-0.156388365344312,0,0.101164717143857,0,0,0,0,0,0,0,0,-0.00754961543215948,0,-0.0409505757549338,0,0,0,0,0,0,0
MKreturn,0,-0.0475603105263939,0,0,0,0,0,0,0,-0.0642660639391317,0,0,-0.00655448490819942,0,0,0,0,0,0,-0.0118038614192001,0,0,0,0,0,0,0,0,0,0,0,-0.0620641853327828,0,0,-0.0160540908804293,0.14777241839061,0,0,0,0,0.0442066730194683,0,0,0,0,0,0,0,0,0,0,0.0092445399794867,-0.00296937152529437,0.321512937020752,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309280263059351,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201512222046226,0.0433118902353999,0,0,0,0,0,0,0,0,0,0,0,-0.021227748175579,0,0,0,0,-0.0123609437140759,0,0,-0.0589683591630456,0,0,0,0,0,0,0,0,0,0,0,-0.0488111042655196,0,0.159555627323884,-0.112978237312073,0.157611816653424,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449936116314801,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00430152521743148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232860909329732,0,0,0,0.00144719308442565,0,-0.00267187094159356,0,0,0,-0.00271918642302608,0,0.000210300616324035,0,0,0,-0.00304601917479505,0,0,0,0.00662607683540486,-0.000223915105587609,0.0039007459096741,0,0,0,0.0213972449864741,0,0
