,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X000977.SZ,X002236.SZ,X600372.SH,X002241.SZ,X600584.SH,X600741.SH,X601877.SH,X000157.SZ,X000661.SZ,X600522.SH,X600702.SH,X002180.SZ,X002074.SZ,X000733.SZ,X300142.SZ,X002463.SZ,X000800.SZ,X600460.SH,X002007.SZ,X000066.SZ,X601799.SH,X002028.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.349526002661717,0.0977017605440115,0,0.036716832465826,0.0559534237023989,0,0,0,0.107570951960751,-0.0665284685054921,0,0,-0.0627656286196797,0,0,0.00799226210957424,0,0,0,0.0392648954849643,0,0,0,0,0,0,-0.0113922371958522,-0.0102280131405884,0,0,0,0,0,0,0,0,0,0.0023003077223227,0,0,0,-0.0149833887302465,0,0,0,0,0,0.00266305326435592,0,0,0,0.0158238417848029,0,0,0,0,0,0
X000858.SZ,0.123438527732325,0,0.549004805208426,0,0,0,0,0.0748063148891864,0.0225704461826965,0,0,0,0,0,0,0,0,0.00344140191669403,0,0,0,0,0,0,0,0,0,-0.0106524182561466,0,0,0,0,0,0,0,0,0,0.100955306359201,0,0,0,0,0,0,0,0,0.0642768871294484,0,0,0,0,-0.000463738213498089,0,0,0,0,0,0,0
X000568.SZ,0.243919219673422,0.334740141084505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649708144007733,0,0,0,0,0,0,0,0,0,0,0,-0.0171791582341532,0,0,1.73472347597681e-18,0,0,0,0,0,0.191985902618758,0,0,0,0,0.00906878489407009,0,0,0,0,0,0,0,0,-0.0107269399147397,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.17874759792595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179711434916249,0,0,0.0207861632147107,0,0.307423757155743,0,0,0,0,0,0,0,-0.313667483334122,0.108223879790215,0.338657100173476,0,0,0,-0.132868982397499,0,0,0,0,0,0,0,0,0,-0.021228522701175,0,0,0,0,0,0
X600809.SH,0,0.0579563856925474,0,0,0,0,-0.0121719018651346,0,0.38816427091433,0,-0.0700685905154639,0,0,0,0,0,0,0,0,0.102701170308787,0,0,0,0.0953901511171036,0,0,0,0,0,0.252234933927866,0,0,0,0,0,0.0388780723914171,0,0,-0.150562516194928,0,0,-0.00192215749363165,0,0,0.143530077108387,-0.0954215680614739,0,0,0,0,0,0.068579134885763,0.117527911290247,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.153097209754989,0,0,0,0,-0.305198262082336,-0.0977782189621047,0,0.261214541215666,0,0.128214916578487,0,0,-0.312501106255068,0.169538002253882,0,0,0.0209763303350112,-0.283606817401296,0,0,0,0,0,0,0.256657911452749,0.207771767654707,0,0,0,0,0,0,0,0,0,0,0,0.30499824736273,0,0,-0.0507859755113399,-0.0141037382350392,0,0,0,0,0,0
X002475.SZ,0,0,0,0,-0.00923701737574209,-0.0291321566798394,0,0,0,0,0,0.168565648182884,0,0,0,0,0,0,0,0,0,0,0,0.0507791855305229,0,0,0.18421623503658,0.0285345414575483,0.0915665966536348,0,0.604556749588288,0.125413554118565,0,0,0,-0.091216348626115,-0.103370757114877,0,0,0,0,0,0,0,0,0,0.0302840086881353,0,0.0466877430128181,0,0,0,-0.104621383509289,0,0,0,0,0,0
X600690.SH,0,0.207601032082922,0,0.0393028613481209,-0.082390465043548,0.00674788738612163,-0.0389577566026563,0,0,0.130120974739868,0,0,0,0.0391917480744451,0,0,0.00825574405143618,0,0,0.0317714559592815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243642159015497,0,0,-0.0364630787875466,0,0,0,0,0,-0.00229892799534685,0,0,0.013088019996073,0,0,0,-0.0411964474321713,0.198595603200692,0.00910663014581366,0,0,0,0,0,0,0
X002304.SZ,0,0.149838991792882,0.327022226135723,0,0.0123425442580985,0,1.73472347597681e-18,0,0,0,0,0,0,0.0445226030941174,0,0,0,0,0.116189154593215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161566005198045,0,0,0,0,0,0,0,0,0.00358926464380309,0.0111953420452571,0,0,0,0,0,0
X000651.SZ,0.0185282124337025,0.0999561257058412,0,-0.099950648016985,0,0,0,0.478921609852635,0,0,0,0,0,0,0,0.0674823716250047,0,0,0,0,0.0704226054692634,0,0,-4.33680868994202e-19,0,0,0,-0.0173666608977607,0,0,0,0,0,0,0,0,-0.0422838673986634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994650308396488,0.00670201752183717,0,0,0,0,0,0
