,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X600104.SH,X000651.SZ,X300014.SZ,X002129.SZ,X000625.SZ,X300124.SZ,X600031.SH,X002371.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600089.SH,X002179.SZ,X600703.SH,X000661.SZ,X600522.SH,X300142.SZ,X601877.SH,X002074.SZ,X002180.SZ,X600460.SH,X600741.SH,X000733.SZ,X600884.SH,X000100.SZ,X600702.SH,X000799.SZ,X000157.SZ,X601799.SH,X002176.SZ,X002236.SZ,X600563.SH,X600584.SH,X000800.SZ,X600779.SH,X002007.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.00666168703963466,0.0498143759784352,0.188285078824949,0,0,0,0,0.0448142164612474,0,0,0,0,0,0,0,0.0887113866449681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380902168922362,0,0,0.00966311709605553,0,0,0,0,0,0.00181364132367846,0,0,0,0,0,0,0,-0.0204640763027566,0,0,0,0,0,0
X000858.SZ,0,0,0,0.486864224438252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0151506245066076,0,0.101012706958298,0.0736598048985285,0,0,0.0114318805767162,0,0.0322006607104932,0,0,0.103941212423055,0,0,0,-2.71050543121376e-20,0.0189766292376886,0,0,0,0,0,0
X600809.SH,0,0.161856378390247,0,0.242544375850116,0.00423090495880837,0.0107437190709466,0,0,0,0,0,0.101316847028051,0,0,0,0,0,0,0,0.0998679878281464,0,0,0,0,0,0.0757370220972299,0,0,0,0,0,0,0,0.122753811796448,0,0,0,0,0.0953630162353494,0,0,0,0,0,0.0597357246963972,0,0,0,0,0,0.243409575823132,0,0,0,0,0,0,0,0
X000568.SZ,0,0.317885028371595,0,0,-1.73472347597681e-18,0.0730569574731392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634273879035669,0,0,-0.0160839516122195,0,0,0,0,0,0,0,0.383589501386049,0,0,0,0,0,-0.0207684013424205,0,0,0,-0.0240156891111844,0,0,-0.0186918823811461,0,0.063576189469896,0,0,-0.0360802496375104,0,0
X002415.SZ,0,0,0,0,0,0.513725711597741,0,0,0,0,0,0,0,-0.16779738857471,0.0811387852160724,0,0.00361697055097373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248856526383286,0,0,0,0.0643093823903884,0,0,-0.0372657522012011,0.721279531399973,0,0,0,0,0,0,0,0.0882518537755747,0.112916630640893,0,0,0,0,0,0
X002304.SZ,0,0,0.121427837911113,0.0786242790569448,0,0,0.00396152025368753,0.0511390849387172,0,0,0,0,0,0,0,0,0.146588718243697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450512302692774,0,0,0.167544912892487,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0228243361924387,0,0
X600690.SH,0,0,0,0,0,0.116299453446573,0,0,0,0,0,0,0,0,0.14283476053259,0,0,0,0,0,0,0,0,0,-0.0252852784244555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561257370494961,0,0,0.00490588338831753,0,0,0,0,0,0,0,0,0,-0.0352626660419132,0,0,0,0,-0.0788379303511925,0,0
X600276.SH,0,0,0,0,0,0,0.407327341763785,0,0,0,0,0,0,0.0884657686457791,0,0,-0.00648100209893578,0,0,0,0,0,0,0,0,0,0.00695623722605464,0,0,0.0421908591935821,0,0,0,0,0,0,0,0,0.0951251043133915,0,0,0,0,0.0285081582079808,0.0943484094538269,0,0.0675395066642574,0.308614816451935,0,0,0,0.0548671475355829,0.00924447746934525,0,0,0,0,0,0
X002475.SZ,0,0,0.146840619823575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633092286074221,0,0,0,0,0.286989908211238,0.0123844355169528,0,0,0,0,0,0.0573703586162862,0,0,0,0,0.0595266406749237,0,0,0,0,0.0775953238114533,0,0,0.0996246898819911,0,0.133274638451704,0.174437794082166,0,0,0,0,0,0,-0.00467643921456,0,0,0,0,0.116739233812122,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00970838192434544,0.0527072534137098,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200450128678292,0.088564986755046,0,0,0,0,0,0.314650006141074,0,0,0,0.104352816344291,0,0,0,0,0,0,0,0.121428340120619,0,0,0,0,0.00457959185256682,0.081318973357538,0,0,0,0.0552455696815448,0,0
