,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X600703.SH,X002236.SZ,X000100.SZ,X600183.SH,X000157.SZ,X300003.SZ,X002007.SZ,X300142.SZ,X600271.SH,X300124.SZ,X002179.SZ,X000625.SZ,X002241.SZ,X600498.SH,X002506.SZ,X002129.SZ,X600177.SH,X600867.SH,X002049.SZ,X600487.SH,X300014.SZ,X000050.SZ,X300146.SZ,X600066.SH,X002463.SZ,X002371.SZ,X000977.SZ,X000066.SZ,X300136.SZ,X002008.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.28791142854564,0.287122303110661,0,0,0.158702418355057,0,0,0,0,0,0.0136833094532533,0,0,0,0,0,0.0754255210206091,0,0,0,0,-0.0073011233620419,0,0,0,0,0,0,0,0,0,0,-0.0432567995774413,0,0,0.0562070220509059,0.0545521412776323,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00514731831480415,0.0340548793093513,0,0,0,-0.00294603983912461,0,0
X000858.SZ,0.0264041821546346,0,0,0,0,0,0.0806021769912952,0,0,0,0.273827953799114,0.11997521462844,0,0.129189735817821,0,0.101498422290504,0.0851352245957901,0,0,-0.00720079475286815,0,0,0,0,0,0,0,0,0,0,-0.0217211548292136,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337935004505312,0.0860232987057655,0,0,0,0,0,0,-0.0360390211290127,0,0,0,0,0,0,0
X000651.SZ,0,0.214224629797464,0,0,0,0,0.0751549431317,0,0,0,0,0.0930108757697744,0,0,0.15039702210776,0,0.0331884076831428,0,0,0,0,0,-0.0436600490137202,0,0,0.0616043103182546,0.024432919085887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192395267464532,0.0181053669262318,0,0.0118310966194495,0,0,0.0182003387594547,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.16797787887433,0,0,0,0,0,0.088048579347889,0,0,0,0,0.0769597061648463,0,0,0.0289911576801528,0.263047500424093,0,0,0,0,0,0,0,0,0,0.103394767662832,0.0851079804284758,0,0,0,0,0,0,0,0,-0.0683427995223676,0,0,0,0.00682123558109974,0,0,0,0,0,0.0420155350126467,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224924423898273,0,0,0,0,-0.0100032450177768,0,0,-0.11282718772319,0,0.0788337207054639,0.0227563058617574,0,0,0,0,0.196269192677673,0,0,0,0,0,0,0,0,0.118235533640769,0,0,0,0,3.46944695195361e-18,0.0552616708616938,0.03789987659553,0,0,0,-0.131187552491777,-0.000445736604325276,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0916449648410509,0,0,0,0,0,0,0,0,0.611076956453898,0,0,0,0,0,0,0,0,0,0,0.21088388537267,0,0,0.204184589190782,0,0.0729583373991989,0,0.0309901790200631,-0.0388738900694385,0,0,-0.042523610110678,0,0,0,0,0,0,-0.0467781417344032,0,-0.00445231427863469,-0.0136499749425291,0,0,0,0.0715954530010648,0,0
X002304.SZ,0,0,0,0.0791250661775224,0,0,0,0,0,0,0.139553252396309,0,0,0,0.155396734909835,0.112481868103257,-1.73472347597681e-18,0,0,-0.0043652041161975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109480466273262,0,0,0,0,0.0333136287331457,0,0,0,0,0,0,0,0,0,0,0.130255725572418,-0.0228065312224307,0.0506326315573467,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.153134680876111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156263261441205,0,0.132236283098899,0,0,0,0,0,0,0,0,0,0,0,0,0.0238533633851767,0,-0.0822597002222515,0,0,-0.0168443716691101,0.43250172684438,0,0,0.0651791161311384,0.0154278793575895,0,0.0414957253471136,0,0,0,0,-0.00401351376288884,0.0706305008150848,0,0,0,0.00617525519566789,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.183068342677956,0,0,0,0,0,0,0,0,0,0,0.217660117658188,0.0710333306247822,0,0,0,0,0,-0.0693771236163788,0,0,0.270637667161325,0,0,0,0,0.0429697668275418,0,0,0,0,0,0.0371544206080027,0,0,0.0791753946985295,0.0577365207221718,0.0919797723944941,0,0,0.0411650037801068,0.0343640879049165,0,0,0,0,0,0
X600031.SH,0,0,0.185190441559106,0,0,0,0,0,0,0,0.021326750049015,0,0,0.197709699982332,0,0,0,0,0,0,0,0,-0.002440636289223,0,0,0,0.139171123455585,0,0,0,0,0.0567771429354959,0,-0.0224081572117198,0,0,0,0,0,0.00604020193601338,0,0,0,0,0,0.0257453583955138,0,0,0,0,0,0,0.0137264496917554,0,0,0,0,0,0
