,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X002371.SZ,X000725.SZ,X000625.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X000157.SZ,X300014.SZ,X002179.SZ,X600089.SH,X002463.SZ,X600372.SH,X600703.SH,X002236.SZ,X600066.SH,X600741.SH,X000977.SZ,X002241.SZ,X000921.SZ,X002028.SZ,X002049.SZ,X000661.SZ,X600584.SH,X600522.SH,X002129.SZ,X000800.SZ,X601877.SH,X600183.SH,X600566.SH,X002223.SZ,X601799.SH,X600418.SH,X600060.SH,X600177.SH,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0989796812319092,0,0,0.171065863242445,0,0,0,0,0,0.034419283838685,0,0,0,0,0,0.0969849214644366,0,0,0,0,0,0,0,0.00595961980199086,0,0,0,0,0,-0.0350885492692046,0,-0.0614379294205754,0,0,0,0.06494343684946,-0.038032115093372,0,0,0,0.0131496736207716,0,0,0.0123198498195899,0,0,0,-0.0214611777838154,0,0,-0.00332139891924016,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.514217336140696,0,0,0,0,0,0,0,0,0,0,0,0.0712986681765873,0,0,0,0,0.0334014940598727,0,0,-1.35525271560688e-20,0,0,0,0,0,0.00510657867265299,0,0,-8.67361737988404e-19,0,0,0,0,0.0207078973823794,0,0,0.085412666738454,-0.04026461718838,0,0,0,0,0,0.00558336777267567,0,-0.0445683292907134,-0.0067770914524386,0,0,0,0,0,0
X600809.SH,0.117499348413425,0,0,0,0,0.0966632609351631,0,0,0,0,0,0.0259097806114487,0,0,0,0,0,0.256973985208103,0,0,0,-0.186807003693361,0.0303963844643348,0,0,0,0,0,0,0.224918103696411,0,-0.00444535202816794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636421839451839,0.0374479040061489,0,0,0,-0.042405303469676,0,0.0288204207615873,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.140404189692236,0,0,0,0,0,0,0,0.0140777858104109,0,0,0,0,0,0,0.04221269497532,0,0,0,-0.0602307719911693,0,0,0,0.132007692304853,0,0,0,0,0,0,0.0595926074050182,0,0.0658372240692173,0,0,0.0490899484154168,0,0,0,0,0,0,0,0,0.0126602491407206,0,-0.00880565254728497,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,-0.00519338486977215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031616645543322,0,0,0.300155644599505,0,0,-0.125605885252937,0,0,0,0,0,0.078149744516968,-0.0815649509457701,0,0,0.0290543004920409,0.142206729710497,0.127691544151115,0,0,0,0,0.0793635438573507,0,0.372688299591199,0,0,0,-0.103097000311712,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.701926280270665,0.392956383091989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189471024850172,0,0,0.0460944184758545,0,0.113300245100233,0,0,-0.162039086909881,0.0493318201246221,0,0,0,0,0,0,0,-0.00570158632054813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671464124930522,0,0.00300675743087634,0.0507494855732759,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.198306561410096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848996302272447,0,-0.137937130701331,0,0,0,-0.0340223135529643,0,0,0,0.190361485243068,0,0,0.0650662146927405,0,0.0100814983894792,1.73472347597681e-18,0,0,0.0420826780310441,0.0938975207382484,0,0,0.0577225126662497,0,0,-0.0587852006170403,0,-0.0416682206174733,0.0145998306930458,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.103325864111849,0,0.222192346345624,0,0,0,0,0,0,-0.0122941216734225,0.214298613913013,0,0,0,0,0,0.04282933625134,0,0,0,0.245771730552139,0,0,0,0,0,0,0,0,0.072881279863919,0,0,0,0,0,-0.0523542399579318,0,-0.0967704516484474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614194148764383,0,0.0324873165713603,0,0,0,0,0,0,0,0,0.39787721696011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210912530999043,0,0,0,0,-0.0462992809802454,-0.0120030161989556,-0.337332278562512,0,0,0,0,0
X003816.SZ,0,0,-0.130582464589578,0,0,-0.231809744052212,0,0,-0.0694059376255311,0,0,0,0,0,0,0,0,0,0,0,0,0.285421435853567,0.131723433165859,0,0,0,0.0301202054472835,0,-0.0198891595572131,0,0,0,0,0.0241652588231709,0,0,0,0,0.0941984181178288,-0.17788526594703,0,0,0,0.371422122903059,0,0,0,0.0525600970579196,0,-0.000507652851760687,0,-0.0487341122912072,-0.055001905663807,0,0,0,0,0,0
X600104.SH,0,0,0.0956136731977287,0,0,0.0051578661500935,0,0,0,0.117093957019288,0,0.020201735833681,0,0.0782504774055494,0,0,0,0,0,0,0,0,0.020973091295068,0,0.0225359150765626,0,0,0,0,0.0149639342880082,0,0,0,0,0,0,0,8.67361737988404e-19,-0.050238259950631,0.0398398658225714,0,0,0,0,0,0,0,0,0,0.00844283322627165,0,-0.025316453346868,0.0106514887670909,0,0,0,0,0,0
