,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002241.SZ,X002008.SZ,X600487.SH,X002456.SZ,X000100.SZ,X600066.SH,X601877.SH,X300136.SZ,X600809.SH,X300124.SZ,X002508.SZ,X600522.SH,X300003.SZ,X002294.SZ,X600271.SH,X600867.SH,X002085.SZ,X002129.SZ,X000981.SZ,X600089.SH,X600498.SH,X600177.SH,X600699.SH,X000596.SZ,X000157.SZ,X002049.SZ,X600118.SH,X600566.SH,X300142.SZ,X000661.SZ,X002179.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.428031880550681,0,0,0.0290814451483674,0,0,0,0,0,0,0,0,0,0,0,0,0.0888026245143962,0,0,0.0901370396528033,-0.0100138111948082,0.078196181687226,0,0,0,0,0.0319648755163155,0,0,0,0,0,0,0,0,0,0,0.143706878396618,0,0,0,0.00533847259722716,0,0,0,0,-0.126445143605445,0,-0.0388745694104673,0.0682532676393623,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.110438557352757,0,0,0,0,0,0,0,0.344412552154363,0.046584602594297,0,0,0,0,0,4.33680868994202e-19,-1.73472347597681e-18,0.0831331333633839,0.126725309328841,0,0,0,0,0,0,0,0,0,0,0.0634986348566286,0,0,0,0,0,0,0,0,0,0,0,0,0.0124304336022025,0,0,-0.0500006605308199,0,-0.0572653037416398,0.063960904372546,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0502393436332086,0,0,0.0333875695231406,0.188136807239218,0,0,0,0,0.339960147764853,0.153649037894286,0,0.0296938034552906,0,0.00223551683456096,0,0,0.0574701871047282,0.0512822599661547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474488714531629,0,0.0389543609847487,0,-0.0222039231274661,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.179501150105077,0,0,0,0.15732354479472,0,0,0,0,0,0,0,0.0150635761636012,0.0832787735184303,0,0,0,0,0,0.310756339079759,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.00646536395506488,2.16840434497101e-19,0,0,0,0,0,0
X000651.SZ,0,0.246543746332349,0,0.177727651956117,0,0,0,0,0.0615983566625353,0,-0.000662593225203943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403281596710644,0,0.137018848236227,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00973781107653781,0,0,0,0,0,0,0,0.00526510886854067,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.340085637448714,0,0,0,0,0,0,0.137196852188824,0,0,0,0,0,0,0,0,0.235123856317112,0.0563328067165893,0.162586045644742,0,0,0,0,0,0,0.148888081177909,0,0,0,0,0,0,0,0.295685459789877,0,0,0,0,0,0,0,0.0758745411048685,0,-0.0430229906190947,0.0817329299219084,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0907264439555242,0,0,0,0.0969698256343898,0.0458769140908894,0,0,0,0,0,0,0,0,0,0.0159518022299914,-0.0656522437545834,0,0,0,0,0.044405453620144,0.21205315354994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0747874729747838,0,0,0.0928898854531628,0,0,0,0,-0.031481722984261,0.0690463717908979,0,0,0,0,0,0
X002304.SZ,0.206150805699665,0,0,0.180915937414028,0,2.16840434497101e-19,0,0,0,0,0,0.314994234062443,0,0,0,0,0,0,0,0.00361262888607767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922200824273576,0.153349936781062,0,0,0,0,0,0,0,0,-0.0173779788544117,0,0,0,0.0690829369831359,0,0,0,-0.0441798970278154,0.0437809103012772,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.373789774522312,0,0,0,0,0,0,0,0,0.257577732508475,0,0,0,0,0,0,0,-0.0631941967791895,0,0,0,0,0,0,0.151050114542436,0,-0.190586358387858,0,0,0,0,0,0,0.30230490339324,0,0,0,0,0.134112066908865,0,0,0,0,0,0.169392612529943,0,-0.0161380730508082,0.0170428962419246,-0.108946900491834,0,0,0,0,0
X600690.SH,0,0.0321133406497158,0,0,0.114475296166459,0,0,0.0878720962300936,0,0,0.0579555427120923,0,0,0,0.0941842164585701,-0.166134817759034,0,0,0.131546689374228,0.123649012552771,0,0,0.113378981503347,0,0,0,0,0,0,0.207166997036464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162451001141733,0,0,-0.00420926623325444,0,0,0,0,0,0
X600703.SH,0,0,0.0605898756445495,0,0,0.186860527590682,0.0327819834053305,0,0,0.173462100615536,0,0,0.128272444527849,0,0,0,0,0,0,0.0370545325323019,0,0,0,0,0.0834763115943528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269593921952739,0,0,0,0,0.0959710621342103,0,0,0,0.207940404143407,0,0,0,-0.0364520629147288,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.0164421939710199,0,0,0,0,0,0,0,0,0,0.215942020615828,0.0427510094091357,0,0.0513243982340544,0,0,0,0.0359685652675495,0,0,0,0,0,0,0,0,0,0,0,0.00114789632013494,0,0,0.129644450521173,0,0,0,0,0.0143486324631538,0,0,0,0,0,0.0180809098626433,0,0,0,0,0,0
X600741.SH,0,0,0,0.0135344855263413,0,0,0,0.179276565088354,0,0.0393400597358219,0.0326681462865599,0,0,0,0,-0.0423283674248102,0,-0.0994871783960915,0.226978607381792,0.14428618290752,0,0,0,0,0,0,0,0,0,0.109710219681597,-0.0225009601873982,0,0,0,0,-0.0502606307510096,0,0,0,0,0,0,0,0,-0.194780589706331,0,0.11817520912296,0,0.0603319872516796,0,0,0,0.0272034574661805,0,0,0,0,0,0
X002475.SZ,0,0,0.00275891092201538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225680371274069,-2.77555756156289e-17,0.256086815657496,0.0192648365331801,0,0,0.290710450205659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751727583440554,0,0,0,0.0154976388003561,0,0,0,0,0,0,0
X002236.SZ,0,0,0.554706124073408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119358406567031,0.093157583054909,0,0,0,0,-0.0105252075399528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188816977418927,0,-0.113652977777349,0,0,0,0,0,0.117015308690891,0,0.00473986418887759,0.0159703909028704,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.214580219697276,0,0,-0.148863991596173,0,-0.00799194807905858,0,0,0,0,0,0,0,0,0,0,0,0,0.0608355805985167,0.104144237367713,0,0,0,0,0,0,0,0,0,0,0,0,0.135536959654154,-0.081813367591074,0,0,0,0,-0.00185862437068529,0,0,8.67361737988404e-19,-0.135752685906527,0,0.130058327497503,0,0,0.0117274931709173,0,0,0,0,0,0
X000625.SZ,-0.0683638583873372,0,0,0,0,0,0,0,-0.112296646968266,0.152001945229481,0,0,0.029379567737212,0,0,0,0,0,0,0.0093107940237956,0,0,0.0112393012272751,0,-0.0145185832542066,0.0312583223665442,0,0,0.0673491877388238,0,0,0,0,0.0425111000733594,0,0,0,0,0,0,0,0,0,0.0647271340204279,0,0,0,0,0,0,0,-0.0233197190215738,0.0150904686681991,0,0,0,0,0,0
X000338.SZ,0,0,0.044413092052786,0,0,0,0,0,0,0,0,0,0,-0.0163458858347481,0.1095417624861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169085231329645,0,0,0,0,0,0.249935062762329,0,0,0.299563944605788,0,0,0,0,0.0992790769537668,0,0,0,0,-0.0442340907299302,0,0,0.0155679370014244,0.0117332266675166,0,0,0,0,0,0
X002241.SZ,-0.0687559274728657,0,0,0,0,0,0,0,0,0,0,0,0,0.15015967648343,0,0,0,0,0,0,0.197526715622227,0.338594846013305,-6.93889390390723e-18,0,0,0,-0.0473309665345902,0.0707257702669087,0,0,0,0,-0.0227234810426842,0,0,0,0,0,0,0,-0.0976371880533567,0,0,0.111812587486234,0,0,0,0,0,0,0,0,0.0299467756214201,0,0,0,0,0,0
X002008.SZ,0,0,0.254300511726061,0,0,0,0,0.0526743070910455,0,0.191454336712294,0,0.0667373590257485,0.0586487064542364,0,0,0,0,0,0,0,0,0,0,0,0,0.121494191719877,0,0.201022810058898,0,0,0,0,0,0,0,-0.0118429802600582,0,0,0,0,0,0,0,0,0,0,0,0,0.181045302037149,0,0,0,0.0226397686733738,0,0,0,0,0,0
X600487.SH,0,0,0.0315351733040225,0,0,0,0,0,0,0,0,0,0,0,0.0751711938555391,0,0,0,0,0,0,0,0,0.148077006360046,0.151281282595948,0,0,0.0340459264087894,0,0.0853231320957506,0,0,0,0,0,0.0840034464464389,0,0,0.404432968395168,0,0,0,0,-0.00422341913702698,0,0,0.0605892232332243,0,0,0.0878434507687834,0,0.0323265937113829,-0.0277571611611598,0,0,0,0,0,0
X002456.SZ,0,0.215590099674126,0,0,0,0,0,0,0.152580502052735,0,0,-0.149650575857435,0,0.477244565988951,0,0,0,0,0,0,0,0,0,0,0,0.0516037247908725,0,0,0,0,0.239956263533973,0,-0.209633777660342,0,0,-0.201907454318911,0,0,0,0,0.154630024144874,0,0,0,0,0,0,0.11121503828972,0,0.123522569519362,0,0.0243255402436593,-0.0458366929799571,0,0,0,0,0,0
X000100.SZ,0,0,0.0525289447072624,0,0,0.200210866157364,0,0,0,0.0905040059351568,0.248444955569017,0,0,0,0,0,0,0,0,0.0915012668723174,0,0,0,0,0,0,0,0,0,0.0214042608228067,0,0,0,0.0562209320695103,0,0,0,0,0,0,0,0,0,0.016989370888029,0,0,0.0679251579771745,0.0664861268269029,0.0844822249721755,0,0,-2.16840434497101e-19,0.010875643739878,0,0,0,0,0,0
X600066.SH,0,0.352987339861274,8.67361737988404e-19,0,0,0,0,0,0,0.0194345344292802,0,0,0,0,0,0.360348553243749,0,0,0,0.0898602293059358,0,0,-0.35149813494605,0,-0.0309033161397541,-0.217979772630785,0,0.515874698082747,0,0.109357283094513,0,0,0,0,0,0.0321881215690999,-0.116007790905356,0,0,0,0,0.0474281781072491,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0231959929508386,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100305785258621,0,0,0,-0.0688131889280633,0.268662205576552,0,0,0.0432480897828562,0,0,0,0,0.0697001864323437,0,0.0934603162494594,0,0,0,-0.0822959974980037,0,0,0,0.113397355113927,0,0.34248015170946,0,0,0,0,0,0.291481875539763,0,0,0,0,0.095260657778367,-0.0468332965023788,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0498807663265299,0,0,0.150095112277678,0,0,0,0,0.0731607045291928,0,0,0,0,0,0,0,0.0245279786546477,0,0,0,0,0,0,0.0336496337713955,0,0,0,0,0,0,0,0,0,0,0,0,0.0463546369825565,0,0.112422446342016,0,0,0,0,0,0.00685916612152199,0,0.0370995262174624,-0.0291279505257418,0,0,0,0,0,0
X600809.SH,0.0749308372184573,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.30854671190107,0,0,0,0,0,0,0,0.0859071587587423,0,0,0,0,0,0,0,0,0,0,0,0.125116756618653,0,0,0,0,0,0,0,0,0,0.373858778366635,0,0,0,0,-0.0140659652154643,0,0,-0.181201835048118,0,-0.00331118365976993,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.263243897018108,0,0,0.260262998409774,0,0,0,0,0,-0.00667011824368806,0,0,0,0,0.024601449772506,0,0.040445301683729,0,0,-0.0906366604033831,0.310854009663721,0.337872443615426,0,-0.0652682511306491,0,0,0,0.0555479855977989,0.069251913699677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00970760894224503,0,0,0.0951795983307108,0,-0.0187779304045505,0,0,0,0,0,0,0
X002508.SZ,0,0,0.13800055049665,0,0,0,0,0,0,0.228302432337179,0,0,0,0,0,0,0,0.0221282275927082,0,3.46944695195361e-18,0,0,0,0,0,0.238195841944845,0,0,0,-0.0404157038389218,0,0,0,0,0,0,0,0,0.0485604687929365,0,0,0,0,0,0,0,0,0,0,0,0,-0.059331215015073,0.0720945488289643,0.107724527406472,0,0,0,0,0
X600522.SH,0.266747314466984,0,0,0,0,0,0,-0.0228702375711524,0,0,0.180343748649878,0,0,0,0,0,0,0,0,0.153642335320927,0.358557636275449,0,0,0,0,0.134167549178079,0,0,0,0,-0.0131810295358226,0,0,0,0,0,0,0,0.160305177320507,0,0,-0.203334704179425,0,0,0,0,0,0,0.15531237820816,-0.124334068240161,0,0.0198783312969968,0.00619064947938598,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.0380902204164291,0.0184263055204786,0,-0.0809927795623839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146469251951324,0,0,0,0,0,0.145496198630168,0,0,0,0,-0.0312864249655038,0,0,0,0,0,0.0272774589541884,0,0,0,0,0,0,0.270724603356783,0.126342705314557,0.0321110582185003,0,0,0,-0.0210932276074053,0.0135598640952988,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0540466415304998,0.0772445106589775,0,0,0.124840031644357,0,0,0,0,0,0,0,0,0,0.0752448401229865,0,0,-0.00965596241057721,0,0.172668304625049,0,0.0352360753883495,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199046310793411,0,0,0,0,0,0.0542596961594196,0,0.0669500514768815,0,-0.0124454455921992,-0.0227393975865385,0,0,0,0,0,0
X600271.SH,0.0162049026380979,0,0,0.15119207561112,0,0,0,0,0,0,0,0,0,0,0,0.0168665380289944,0,0,0,0,0,0,0,0,0,0.140775156646832,0,0,0,0.0136989861080544,0,0,0,0,0,0.175277862205287,0,0,0,0,0.0881870224869222,0,0,0.109026835239734,0,0,0,0,0,0,0,0.000127177280561559,0.0132491683991274,0,0,0,0,0,0
X600867.SH,0,0.0589202509772667,0,0,0,0.155915577025237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584764351377769,0.126168390808684,0,0,0,0,0,-0.0453496046024603,0,0,0,0.00455540848513208,0,0,0,0,0,0,0,0,0,0,0,0,0.048774595060922,0,0,0,0.0621660357056812,0.0849197707282141,-0.0946847228496615,0,-0.019728797339516,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.0851273435975227,0,0,0,0.115960885821889,0,0.068400906848174,-0.254350433300485,0,0,0,0,0,0,0,0.0657184547630342,0,0,0,0.0647915939199061,0,0,0.0275871618341469,0,0,0,0,0,0,0,0,0,0,-0.440181617800629,0,0,0,0,0,0,0,0.0538075816999988,-3.46944695195361e-18,0,0.0393765693196211,-0.0681610363237023,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0239806691320857,0,0,0,0,0,0.000736020943260674,0,0,0,0,0.0505983361392868,0,0,0,0,0,0,0,0.00178491470598946,-0.0912698936388843,0.02324874816375,0,0,0,0,0,0,0.254405807238394,0,0,0,0,0,0,0,0.0262035401957588,0,0,0,-0.234876454443789,0,-0.00311312593581022,0,0,0,0,0.0550400478294044,-0.014994952673732,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0.0245495181021161,0,0,0,0,-0.0701392910899539,0,0,0,0,0.0490699680035557,0,0,0,0,0.000927140929529133,0,0,0,0,0.0157847581255393,0,0.0973829445560457,0,8.67361737988404e-19,0,0,0,0.0180928438463944,0,0,0,0,0.0132599704561741,0,0,0,0,0,0,0.0381562445764377,0.0703963321575496,-0.0550147329503001,0,0.0245361449269865,0,-0.0239118601367026,0.0268372672187347,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720261678494365,0.0175126104820124,0,0,0,0,0.164403938067634,0,0,0,0,0.0173434587716293,0,0,0,0,0,0,0,0,0.0199268414251159,0,0,0.00835315077547383,0,0.0652853020359835,0,0,0.0103447736835848,0,0,0.0181220861982398,0,0.012970833810673,-0.00849386429969519,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.240907679994632,0,0,0.298876707004914,0,0.0528956727447796,0,0,0,0.539911504735149,0,0,0.0393483109112148,0,0,0,0.0927300213017583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0347790255672231,0.0381458570188335,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,-0.00847059819258042,0,0,0,0,0,0,0,0,0,0,0,0.056330135605033,0,0,0.026737654173527,0,0,0,0.00884995650615041,0,0,0,0,0,0,0,0,0,0,0.00313710698889087,0,0,0,0,0,0,0,0,0,0.0416746510271733,0,0,0,0,0,0,-0.00307176883092652,0,0,0,0,0,0
X600699.SH,0.181481872455984,-0.0037362419923906,0,0.102640361333792,0,0,0,-0.149740713402583,0,0.00148919260343222,0,0,0,0,0,-0.103684913943418,0,0,0.016041152124285,0,0,0,0,0,0.0660214402901413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10693437599107,-0.0445683323535972,0,0,0,-0.00198682872929491,0,0,0,0,0,0,0
X000596.SZ,0.246939644047303,0,0,0,0,0.0213226544875174,0.0217507377993825,0.242779820157771,0,0.0723516958744042,0,-6.93889390390723e-18,0,0.00548411954446873,0,0,0,0,0,0,0,0,0,0,0,0,0.321717265287944,0,0,0,0,0,0,0.168862027310379,0,0,0,0,0,0,-0.0473106350190038,0,0,0,0,0,0,0.017184896335212,0,0,0,-0.00119360141324015,0.0119605545676432,0,0,0,0,0,0
X000157.SZ,0,-0.104241197027727,0,0,0,0.0232097691400063,0,-0.0267715688511829,0,0,0,0,-0.0961459482021554,0,0,0.168698525067273,0,0,0.0561237733229848,0,0,0,0,0,0,0.00280911739719318,0.0259829959900811,0,0,0.0481640937976549,0,0,0,0,0,0,0,0,0.0123859233077931,0,0,0,0,0.0677244577548486,0,0,0,-0.0676980871456061,0,0,0,0.00908544473058024,0.00855963282053433,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.445774267041205,0,0.36724714430855,0,0,0,-0.676524679026393,0,0,0,0,0,0,0,0,0,0,0.0238124792100476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231253908722121,0,0.0404537844987627,-0.071038557320913,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,-0.010828084770206,0.0325185600377979,0,0,0,-0.0353951663456825,0,0,0,0,0,0,0,0,0,0.0996700244027769,0,1.73472347597681e-18,0.0190707007902477,0,0,0,0.142487737352151,0,0,0.122400024460087,0,0,0,0,0,0.065103813772437,0,0,0,0,0,0,0,0,0,0,0,-0.183443983862275,-0.0325578227825601,0.0390442784647086,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,-0.066878019564909,0,0,0,0,0.157703070231091,0,0,-0.062457359467313,0,0,0,-0.175736968635512,0,0,-0.0291301005042556,0,0,0,0,0,0,0,0,0,0,0,-0.0119864267885012,0,0,0,0,0,0.174094803806552,0,0,0,0,0,0,0,0.0529107123012671,0.033258549868521,0,0.214120995997502,0,-0.00142654941711973,0.0282538877247405,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.625157014704195,0,-0.145962767504917,0,0,0,-0.0196045641500906,0,0,0,0,0,-0.197419443274499,0.23151624461862,0,0.292184966054071,0,0.0385285825408811,0,0.0481092735210986,0,0,0.309789356338874,0,0,0,0.0856768820598541,0,-0.183873706441487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670018344208897,-0.154648164664213,0,0,0,0,0,0
X000661.SZ,0,0,0.0592781593300276,0,0,0,0,0.0985920944234908,0,0.0502153263311481,0,0,0,0,0,0,0,0,0,0,0,0,0.217710672014225,0,0,0,0,0,0,0,0,0.0263386055412564,-0.146561161959425,0.233728121373605,0,0,0,0,0,0,-0.0481666259134746,0.0299284207510452,0,0,0,0.160395909389298,0,0,0,0,0,-0.0176341411007366,0.0165394820596048,0,0,0,0,0,0
X002179.SZ,0.0403521267569057,0,0,0,-0.0937493381862858,0,0,0,0,0,0.0532879773041083,0,0,0.103999945929063,0,-0.131877931381841,0,0,0,0,0,0,0,0,0,0.10601445559965,0,-0.0355083749917101,0,0,0,0,0,0.138381683235323,0,-0.0100082144948462,0,0,0.275394903476131,0,0,0.0109167296901683,0,0,0,0,0,0,0,-0.102152087003539,0,-0.0120775937828941,0.00637265253568167,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.171356180569198,0,0,0,0,0.0302255140264022,0,0,0,0,0,0,0.0478384745291868,0,0.1147761165936,0.271581369204079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264310344059012,0,0,0,0,0,0,0,0.0226366460978777,-0.00142250997257654,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0650083141074506,0,0,0.0530488090748185,-0.00587190886607806,0,0,0,0,0.0106606782335189,0,0,0,0,0,0,0,0,-0.00653798107022601,0,0,0,0,0,0,0,0,0,0,0,-0.0184357412853495,0,0,0,0,0,0,0,-0.0122746237811384,0,0,0.0415156829315173,0,0,0.0122211913526462,0,-4.09532156162744e-05,-0.0187379381989715,0,0,0,0,0,0
