,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X000725.SZ,X600809.SH,X000063.SZ,X600690.SH,X003816.SZ,X000661.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X300124.SZ,X000100.SZ,X300014.SZ,X002007.SZ,X600741.SH,X300142.SZ,X002371.SZ,X000625.SZ,X002129.SZ,X002049.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000800.SZ,X002414.SZ,X300003.SZ,X600584.SH,X300136.SZ,X600183.SH,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002185.SZ,X002008.SZ,X000050.SZ,X002294.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0366882227205775,0,0,0,0.0181515247492121,0,0,0,0,0,0,0,0.459044910744155,0.0122911680877724,-0.0072566064868002,0,0,0,0,0.183950259828991,0,0,0.156197533960928,0,0,0,-0.107779718817744,0,0,0,0,0.0752746133064027,0,-0.119503641155523,0,0,0,0,0.171782038335725,0,0,0,0.0190150814343834,0.0219637184996153,0,0,0,0,0,0
X600809.SH,0,0.423610937945689,0.126078189001973,0,0,0,0,0,0.115375893444857,0,0,0,0,0,0,0,0,-0.125951816044854,0,0.109209722341943,0,0,0,0.201142809483862,0,0,0,0,-6.93889390390723e-18,-0.00180263583302472,0,0,0,0,0,0,0,0,-0.0939639325087256,0,0,0,0.0609676834299655,0,0,0,0,0,0,0,0,-0.0124058622868189,0,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.00137730000239317,0,0,0,0,0,0,0,0,0,0.00923670592225732,0,3.46944695195361e-18,0,0.207899422594401,0.242884671106582,-0.176617790233121,0,0.116363811825957,0,0,0,-0.0451343674849349,-0.0326512227422663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208968018144876,0.114385726395513,0,0,0,0,0,0.0623636394115897,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0225129199052342,0,0,0,0,0,0,0,0,0,0,0,0.174158634121826,0.142622247739678,0,0.046890963289901,0,0.036583634280657,0,0,0,0.0949304688216686,0,0,0,0,0,0,0,0,0,0.0734971586027032,0,0.0525154346465367,0,0,0,0,0,0,0,0,0,0,-0.00831772968671682,0.0224598205150814,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.00746775591614944,0,0.0951674157542775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909857245529228,0,0,0,0.0135584587829237,0.0503123731672229,0,0,0,0,0,0,0.033647401564364,0,0,0.0758910444126266,0.00309491791040137,0,0.0166796373635879,0,0.00584454183813221,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-0.0726276667242797,0,0,0,0,0,0,0,0,0,0,-0.394290096044504,-0.231093065751288,0,0,0,-0.43037035997404,0,0.0694422254501259,0.144581106029667,0.154387728719111,0,0,0,0,0,0,0,0.0704057963013614,0,0,0,0,0,0.274667138607632,0,0,-0.059272551842278,0,0,0,0,0.536305217564178,0,0,0.0409893909550926,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.332557954976164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332944599171294,0,0,0.0957745048279085,0,0,0.0274493525989916,0.075291654741232,0,0,0.0654687411141737,0,0,-0.0528198132322818,0,1.73472347597681e-18,0,0.0626489079231503,0.0759413428901938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226268444422963,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.176911215086081,0.510946756313836,-0.0326359071867958,-0.152107930174486,0,0,0,0,0,0,4.33680868994202e-19,0,0.0402804524489101,0,0,0,0.0230807422962774,0,0,0,0,0,0,0.0289675743274727,0,0,0,0.0258953318154386,0,0,0,0,0,0.000533183189914669,0.00299653984693726,0,0,0,0,0,0.04363744684014,0,0,0,0,0.0329211420311461,-0.00961530107829984,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.227210372366016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239542905327742,0,0,0,0.0763972484586978,0.0498107806466175,0,0,0,0.160078820540382,0,0.0185731017602534,0,0,0,0.0812950054807292,0,0.106259612713015,0,0,1.38777878078145e-17,0,0,0,0.0192591566447875,0,0,0.0668208822980791,0,0,0.0432824242083358,0.00838072918608011,0,0,0,0,0,0
X000596.SZ,0,0.389401034629709,0,0,0,0,0,0,0.414302909213813,0,0,0,-0.167298990472089,0.175612036136996,0,0,-8.67361737988404e-19,0,0,0,0.216445039555363,-0.00793262122787278,0,0,0,0,0,0,-0.0139566307256507,0,0,0,0,-0.112615910846934,0,-0.0807412654560811,0,0,0,0,0,0,0.028434218861505,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.008357428971752,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,-0.0794440958226361,0,0,0,0.196627600400668,0,0,0,0,0,0,0,0,0,0,0.0467888120019682,0,0.197915058940879,0,0,0,0,0,0.00502145950205905,0,0,0,0,0,0,0.0143103057501494,0,0,0.0562388648910307,0.130333844074781,0,0,0,0,0,0,0,0.0351951530937225,-0.0737799533318036,0,0,0,0,0,0
X000100.SZ,0,0,0,0.101478071089988,0,0,0,0,0,0,0.427653069122447,0,0,0,0,0.087789708918039,0,0,0.10452182226546,0,0,0,0,0,0,0,0.0497613310328159,0,0,0.0159259109699445,0.0542821969543138,0,0,0.0108759014405845,0,0,0,0,0.0313168863384728,0,0,0,0,0,0,0,0.183841487517591,0,0.0192269106819761,0,0,-0.0283105914704689,-0.0202235068666376,0,0,0,0,0,0
X300014.SZ,0,0,0,0.123243463845356,0,0,0,0.135915524329422,0,0,0,0.107405656759106,0,0,0,0,0.0515436812982763,0,-0.0761294000365986,0,0,0.0204588190475773,0,0,0,0,0.0122056445345972,0,0.402803054638172,0.0187376634667615,0,0,0.123000864552565,-0.0198772236146866,0,0,0,0.0597982478856073,0.0663362064890731,0,0,0,0,0,-0.101223988415899,0,0.0637179044550863,0,0,0,0,-0.0193876110970424,0.0240722281043006,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0509561732138543,0,0,0,0,-0.11823023920402,0,0,0,0,0,0,0,0,0.499371344539269,0.053796739011077,0,0,0,0,0,-0.0584043360287136,0,0,0.222124748756501,0,0,0,0,0,0,0.0273227065282388,0.0844343295373116,0,0,0,0,0.278962454171138,0,0,0,-0.0111927328149135,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,-0.0150964136205334,0,0,0,0,0,0,0,0,0,0,0,-0.0449875367857982,0,-0.0471098920619843,0,0,0,0,0,0,0.182717198358885,0,0,0.0616412963285309,0,-0.00778767805971652,0,0,0.0353983116109034,0,0,0.117650725486534,0,0.0669069945714796,0,0,0,0,0,0,0.172844787113548,0,4.33680868994202e-19,0.0142235619035739,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170276177704461,0,0,0.280637295436877,0,0.00487071673103663,0,0,0,0,0.535487681375885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243717416205107,0,0,0,0,0,0,0,0,0,0,0,-0.0995591749775421,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806530731411034,0.0344231788854424,0,0,0,0,0,0.160825668256043,0.00840990234976809,0,0.202002432478983,0,0.110861601667599,0,0.0686578424378179,0,0,0,0,0,0,0.272866176978891,0,0,0.120570756175279,0,0.0425614262826728,0.236729034857112,0,0,0,-0.11829843459212,0,0,0,0,-0.0323985773990208,0.0145445866687994,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.290782537051239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815180125698202,-0.139659022698956,0.0506132601696837,0,0,0,0,0,0.0281378931283978,0.0274403442589319,0,0,0.193615471703153,0,0,-0.1519216232364,0,0,0,0,0.169588838024185,0,0,0.154693794177209,0.0746832342564245,0,0,-0.0363623865142989,0.0472700812310774,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0310357241812311,0,0,0,0,0,0.164448123575561,0,0,0,0,-0.0175307873257616,-0.139418185321309,0,0,-0.028370006644404,0.107713361115937,-0.0910041662476182,0.442651950255165,0,0,0,-3.46944695195361e-18,0.0916852098498786,0,0,0,0,0.0196309770390178,0,0,0,0.573513719150055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821077046314134,0.0531154856055304,0,1.73472347597681e-18,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0379198960452441,0,0,0,0,0,0,0,0,0,0.261397193409242,0.417638425506846,0,0,0,0.116450775975263,0,-6.93889390390723e-18,0,0,0,0,0,0.179179194883596,0,0.344819711363746,0.0192651446737125,0,0,0.0631576162618238,0,0,0.0141728963478732,0,0,0,0,0,0,0,0,-0.0514743679967811,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469952323203322,0,0.0838098310302226,0,0.161863637123612,0,0.0340791638013799,0,0,0,0,0.0395388991777572,0,8.67361737988404e-19,0.0573640548141012,0,0,0.0264778184781975,0,0,0,0,0,0,0.113902970512129,0,0,0.159492901755515,0.00314834880125182,0.0672220358237816,0,0,0,0.0780283156998408,0,0,-0.0366339948661258,-0.00595006863181912,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.19905058859959,0,0.057105196353563,0,0,0,0,0,0,0,0,0,0,0.0420218862265029,0,0,0,0.0189965511639093,0,0.00438879476540047,0,0.0190318099054411,0.0680473046809462,0,0,0,0,0,0,0,0.113529932922595,0,0,0,0,0,0,0.068987636772168,0,0.0432424182265334,0,0,0,0,0,-0.00607812350990372,0,0,0,0,0,0
X002236.SZ,0,0,0,0.357236920768095,0,0,0,0,0,0,0,0,0,0,0,0.0937245015481373,0,0,0,0,0,0,0,0,-0.246164431542343,0,0,-0.102490546328315,0,0,0,0,0,0,0,0,0,0,0.089671541849817,0.165224172687827,0,0,0,0.116597592336178,0,0,0,0,0,0,0,-0.00483835751883377,0.0333668772913403,0,0,0,0,0,0
X000800.SZ,0,0,-0.358577686169501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840531563601301,0,0,0,0,0,0,0,0.692420229280194,0.160283509449337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414580355864647,0,0,0,0,0.0894224588683108,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193666295699578,0,0,0,0,0,0,0,-0.0591640248432816,0,-0.218443941529556,0.473180474039903,0,0,0,0,0,0,0.155984126114972,0,0,1.73472347597681e-18,0.130065914099638,0,0,0,0,0,0,0,0.357422926920739,0.0588990465115036,0,-0.0841926787992538,-0.00466031976904172,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.127118650997257,0,0,0,0,0.100178640788191,0,0,0,0,0,0.204036385078185,0.00393838438842834,0,0,0,0,0,0,0.0242537180573698,-0.0799366461110597,0,0,0,0,0,0,0,0.0375239972096858,0,0,0,0,0,0,0,0,0,0,0.162453684402251,0,0,0.207449039543818,0,0.00160982661822257,0,0,0,-0.0128903123262673,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,-0.197135499913628,0,0,0,0,0,0,0,0,0,0,0.0378864832064999,0,0,0,0,0,0,0,0.263044673294158,0,0.200637549095238,0,0,0,-0.0880429151648503,0,0.060892633805189,0,0,0,0,0,0,0,0,0,0.421243660190544,0.10194011230126,0,0,-0.137384507040998,0,0,0,0.0433759668981406,0,0,0,0,0,0
X300136.SZ,0,0,0,0.404113879725169,0,0,0,0,0,0,0,0,0,0,0,-0.178348988938975,0.241113455935231,0,0,0,0,0,0,0,0,0,-0.00531972144820457,0,0,0.342674026680873,0,0,0,-0.124946316979474,0.0327101376990522,0,0,0,0,0,0,0,0,0,0.104457217446242,0,0,0,0,0,0,-0.0579937041570847,-0.0246829340285694,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.106864215773449,0,0,0,0,0,0,0,0.253909934802969,0,0,0,0.0390470980763572,0,0,0,0,-0.0345669939169269,0,0.000247255190773236,0,0,0,0,-3.46944695195361e-18,0,0.133066457573452,0.0786902636375835,0,0,0.226950069537505,0,0,0.0215824862195887,0.0622362150893283,0,0,0,-0.301843693271681,0,0,-0.0143930098822481,0.000516255162654428,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.0612996151375456,0,0,0,0.0848259888367581,0,0.155341797478602,0,0,-0.0457555945121986,0,0,0,0,0,0.179454160128786,0,0,0.0406610854876422,0,0,0,0.0728828165062611,0,0,0,0,0,0,0,-0.0358902185133541,0,0,0,0,0,0.235338699848678,0,0,0,0.388515978935108,-0.08259368755606,0,0,0,-0.0295772760230083,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017415188138277,0,0.0801718053309194,0,0,0.0625276078283126,0,0,0.248199197708024,0,0,0,0.121589595659227,0.168832229133401,0,0,0.109565544049594,0.0437492963666869,0.315637250048075,0,0,0,0,0,0,0,0,0.0878939756391955,0.143434664454821,0,0,0,0,0,0,-0.00985602417520231,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490838506808127,0,0,0,-0.0170327666671067,0,0,0,0,0,0,0,0,0,0,0.275837078410257,0,0,0,0.137291082164626,0.216618513258381,0,0.00930553815525107,0,0,0.11424154104229,0,0.0895426881608099,0,0,0.0978633336892483,0,0,-0.0872203237049417,0.103862641580293,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0.0135152613908876,0,0,0,0.167520274589448,0.0472818418847863,0,0,0,0,0.0223942291669729,0,0,0,0,0.167205211604706,0,0,0.0940958292886275,0.0950409301677196,0,0.117951138545936,0,0,0,0,0,0,0,-0.105786051324092,0,0,-0.082280196579897,0,-0.100226081806878,0,0,0.0933705861936409,0,0,0.0149714361050174,0.000323466115236566,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.0598424327445727,0,0,0,0,0,-0.0562130736192823,0,0,0.026852610421962,0.218116879429833,0,0.0263876589030066,0,0,0,0.215822731134793,0,0.253622082444918,0,0,0,0,0,0,0,0,-0.231373085084453,0,0.283201278302724,0,0,0,0,0,0.0420372434896445,0,1.73472347597681e-18,0,0.0610842199016813,0,0.0537432929143282,0.0626351679406381,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550825669271429,0,0,0,0,0.0258869008230918,0,0,0,0,0.165666317561533,0,0,0,0,0,-0.0662124109642591,0,0,0,0,-0.0408343731983386,0,0.200239535460072,0.209397608146114,0,0,0.282675737784535,0,-0.0583871900560144,0,0,0.0731971749375489,0,0,0,-0.320620678078236,0.379298737465491,0.0658102357480316,0.0755263514987278,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590452446299848,0,0,0,0,0.140837053647388,0,0,0,0,0.0653821826266698,0.186798004121061,0,0,0,0,0.00858629935361459,0,0,0.0208437467055438,0,0,0,0.381228723126466,0,0,0,0.0118413873907714,0,0,0,0.0141909212397338,0,0,0,0,0,0,0,0.0279299180173429,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,-0.0571944886974361,0,0,0,0,0,0.11021993480043,0,0,0.214785668046591,0,0,0.0929860243078186,0,0.228182835744488,0,0,0,-0.0339395871197758,0,0,0,-0.0183820811937332,0,0,0.0890645349599967,0,0,0.301248487085549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303620581671759,0.00173361427681176,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.203942530218992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017387697479405,0.202613490767585,0,0,0,0,0,0.0435197235892596,0,0,0.0183875148834472,0,0,0.0171951100121495,0.00682129864348218,0,0,0.11770703085545,0,0.0705227841871164,0.0596375340931428,0,0,0,0,0.0313343570719719,-0.0264836823603626,0,0,0,0,0,0
X002294.SZ,-4.33680868994202e-19,0,0,0,0,0,0,0.00162815247997324,0,0,0,0,0,0,0,0.266092641980034,0,0,0.117346572246968,0,0,0,0,0.0372674519715196,0,0.0764719385997575,0,0,0.00204329474440366,0.0541914557636922,0,0,0,0,0,0,0.018293720969414,0,0,0,0,0.447262323485987,0.0725316830056695,0,0,0.0610613839744698,0,0,0,0,0,-0.023611545825134,0.00206497253655053,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.153562143185957,0,0,0.0411218105381666,0,0,0,0,0,0,-0.0263304461559453,0,0,0,0,0,0,0.0175089051115444,0,0,0,0,0,0.0898430960488634,0,0,0,0,0.0379435245528978,0,0.0141554680037326,0.15963048693085,0,0.0178892654294639,0,0,0,0.096236591341244,0,0.00883818989269984,0,0,0,0,0,0,-0.0182407769256612,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0968914985405986,0,0,0,0.0733861829507173,0,0,0.0355566945291467,0,0,0,0,0,0,0,0.00282429726326528,0,0,0,0,0,0.0804558437133961,0,0.0416909982764088,0,0,0,0,0,0,0,-0.0853665068906472,0,-0.265557037867078,0,0,-0.0135455763073223,0,0,0,0,0,0,0,0,-0.0656205132481507,1.73472347597681e-18,0,0,0,0,0,0
Slope,0,0,0,-0.1690944088502,0.154552240398935,0,0,-3.46944695195361e-18,0,0,0,-0.721721518344683,0,0,0,0,0,0,0.0630617850597137,-0.0478292496631304,0,-0.0271197189001821,0,3.46944695195361e-18,0,0.301731879557107,0,-0.575065084744909,-0.0598758164754461,0,0,0,0.0895229763334633,0,0,0,0,0,0,0,0,0,-0.339589158265966,0,0,0,0,0,0.0304297887833392,0,0,0,0.19007530124861,0,0,0,0,0,2.51526685116531
TED,0,0,0,0,0,0,0,0,0.626064775387416,0,0,0,0.947969424549454,0,0,-0.0590595112617236,0,-0.994052849787259,0,0,0,0,0.248136785832538,-0.87432639874404,0,0,1.71343910146774,0,-0.494671781963881,0,0,0,0,0,0,0,0,0,0,0,0,0.309655937363016,0,1.39580533224823,0,-1.48377661653992,0,0,0,0,0,-0.31513889411507,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0142817347704738,0,0,0,0.0196875984340931,0,0,0,0,-0.08105316593982,0,0,-0.0533730675213697,0,0,0.063473082967725,0,-0.0696884341208552,0,0.0882323030221071,0,0,0,0,0.0748825807754287,-0.0384434157267571,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593531831064443,-0.0746584353508948,0,0,0,0,0,0,0,0,0.00369296026907644,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0272572664402447,0,0,0,0,0,0,0,0,0,0,-0.0387860432928535,-0.128221960010842,0,0,0,0,0,0,0,-0.0365651146327739,-0.0438391875424117,0,0,0.0731682615587729,0,0,0,0,-0.0179066179740864,0,0,0.208192020638166,0,0,0,-0.210752087399332,0,0,0.0631076116107571,0,0,0,0,0,0,0,0.0129783172502916,0.0053013537805004,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.0025024507970843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0044232194949091,0,-0.000724141202935457,0.000843973297625879,0,0,-0.00181613279147255,-0.0044857843319913,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.013788553336871,-0.0016847826567871,1.35525271560688e-20,0,0,0,0,0,0,0.00810452526609291,-0.0163134309198394,0.00611806730341719,0,0,0,-0.0132758437719134,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.00450464146221981,0,0,0,0,0,0,0,0.0165585720323152,0.04556775037071,0,0,0,0,0.0074021142646769,0,-0.0424314112436898,0,0,0,0.0732151622022535,0,0,0.0677605122461275,0.0421967088678049,0,0,0,0,0,0,0,0,0,0,-0.053517165948339,0.0599640825466155,0,0,0,-0.147648034651141,0,0,0.0702580184913899,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162743242867136,0.00352068909910716,0,-0.00202791084111989,0.00950370952059123,0,0,-0.0120738954036498,0,0,0,0,-0.00410077534270137,0,0,0.00913724156520327,0,-0.00529450710269357,0,0,0,0,0,0,0,-0.00185193805789471,0,0,0,0,0,0,0,0.00734520333296684,0,0.0162664470222979,0.00657440909448919,0.00984937922497591,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415426200425883,0,-0.0117307658047977,0.0373968522405644,0,0,-0.0170778443715844,0,0,0,0,0,0.00392753654712782,0,0.0128422626796826,0,0,0.00996509572171394,0,0,0,0,0,0,-0.0393909240633125,-0.0103351291551453,-2.16840434497101e-19,-0.00216518503531657,0,0,0,0,0.00888161747555138,0,0.0590140062198311,0.0461131892991974,0.0170268940865793,0,-0.0382346489336488,0,0,0,0
