,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X600031.SH,X000568.SZ,X600809.SH,X000725.SZ,X000063.SZ,X000661.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000338.SZ,X600703.SH,X300124.SZ,X002007.SZ,X000596.SZ,X300014.SZ,X300142.SZ,X600741.SH,X002371.SZ,X000625.SZ,X000100.SZ,X002049.SZ,X002129.SZ,X000157.SZ,X601877.SH,X002236.SZ,X600584.SH,X300003.SZ,X600183.SH,X002179.SZ,X002414.SZ,X000800.SZ,X300136.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002185.SZ,X000547.SZ,X000050.SZ,X002008.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.0981836543025039,0,0,0,0,0,0,0,0,0,0,0,0,0.0801376213170524,0,0,0,0.0382131303069966,0.215818303311742,0,0,0,0,0,0,0,0.0473079990134892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0230300181338719,0.115143657975412,0,0,0,0,0,0,0,0,0,0,-0.0262068362464842,0,0.0437899073629482,0.00772244839644254,0,0,0.00451671366701278,0,0,0,0,0,0,-0.0131048569559305,0,0.038439538963638,0,0.00394123423566353,0,0,0.10393602233448,0,0,0,0.000771307183575702,0.0389492826849518,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.306402740002314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117025519255344,0,0.208614254686731,0,0.0049412159209806,0,0,0,0,-6.93889390390723e-18,0.0856954335266148,0,0,0,0,0,0,0,0,0,0,0.0200076505150591,0,0,0,0,0,0,0,0,0,0,0,0,0.0449755119019614,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.107785379904412,0,-0.0152236533840068,0.394199909968335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110776883830794,0,0,0,0,0,-0.148906191702598,0,0,0,0.239834444465409,0,0,0,0,-0.0426748511659379,0,0,0,0,0.162210959177552,0.0928756686980287,0,0,0.0244041095555923,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.426769531589957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125815132166623,0,0,0.016099529980164,0.124951412737244,0,0,0.230623286461095,0,0,0,0.0931196945428556,0,0.106946274049999,0,0,0,0,0,0,0,0.0177887220592788,0,0,0,0,0,0,0,0,0,0,0.00100004734993013,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158022124660859,0,0,0.173159048621767,0,0,0,0,0,0,0,0.0775651562615111,0,-0.00485944103592194,0.0333383798894962,0,0,0,0,0,0,0,0.109355065250428,0,0,0,0,0,0.247651257061265,0.0961613086260061,0,0,0,0,0,0.0281344678625452,0,-0.0100512454047311,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.242341476468617,0,0,0,0,0,0,-0.0603174331340595,0,0,0.444523895238306,0,0,0,0.275301713769539,0,0.104238666429144,0,0,0,0,0,0.0308918768288075,0,0,0.129058470775769,0,0,0,0,0.144193431185082,0,0,0,0,0,0,0,0,0,0,0,0,-0.00279105608609568,0,0,0,0,0,0
X000596.SZ,0,0.323811313456635,0,0,0,0,0,0,0,0.464201228773053,0,-0.0336845467470096,0,0,0,0,0,0,0,0.267849169516294,0,0,0,0.0193749870089862,0,0,0,-0.0295206911414271,0,-2.77555756156289e-17,0,0,0,0,0,0,0,-0.0523031276975586,0,0,0,0,0,0.0376332004787053,0,0,-0.0466413129648206,0,0,0,0,0,0.0234741999281369,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.112246274440971,0,0,0,0.150727045090502,0,0,0,0,0.0855861999762714,0,-0.0630652338455478,0,0,0,0,0.13247424142119,0,0.0104137071691704,0,0,0,0.208243767852851,0.103723235082677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144839368423825,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.274367489694809,0,0,0,0,0,-0.156620820575459,0,0.0702530694834388,0.0569362810012607,0,0,0,0,0,0.621815194518065,0,0.054552953932363,0,0,0,0,-0.167381655809477,0,0.0957750571048051,0,0,0,0.491175114279804,0,0,0,0,0,-0.0598623109527952,0,0,0.175742332661546,-0.148876032753338,0,0,0.250756339876157,0,0,0,0,0,-0.0877359796290183,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0623311977866863,-0.0256171313089342,0,0.0306099172938011,0,0,0,0,0,0,0.0494572226557147,0,0,0,-0.0442453069100918,0,0,0,0.0672223671445537,0,0.0307072913648904,0,0,0.0634254861132296,0.046646971944605,0,0,0,0,0,0,0,0.113802073770295,0,0,0,0,0,0.094189106566037,0,0,0.0218221798897497,0,0.0198549847914811,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274522252317387,0,0.0437342203599051,0.215381705500867,0,0,0.172063117631931,0,0.14010936457733,0,0.0949147979778014,0,0,0.322241607918777,0,0,0,0,0,0,0,0,0.173875376089742,0,0,0,0.135807471162792,0,0,0,0,-0.0341436971030994,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0271801308287197,0,0,0,0,0,0,0,0,0,0.120270886445232,0,0,0,0,0,0,-0.0177025353996437,0.363019251985081,0.104199096505309,0,-0.0250286822617337,-0.0740611761374194,0.016436896023501,0,0,0,0,0,0,-0.0619369328879172,-1.73472347597681e-18,0.152436456111364,0,-1.73472347597681e-18,0,0,0,0.0701689039829599,0,0,0.113635210875528,0,0,0,-0.124571420387317,0.0739719183029231,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0899365616012815,0,0,0,0,0,0,0,0.352621116035701,0,0,0.0272383582110425,0,0,0,0.0734034994558916,0,0,0,0,0,0,0,0,0,0.03219108843361,0,0,0.121052877451541,0,0,0,0,0,0,0.0212572701051826,0.116728457349425,0,0,0,0,0,0,0,0.0138524508546968,0.220003082205955,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286768993824208,0,0.0396740404559854,0,0.0630727768780067,0,0,0,0,0,0,0,0.0486311533445286,0,0.312666232129951,0,0.257686721479508,0,0,0,0,0,0,0,0,0.471850797091292,0,-0.105173454308798,0,0,0,-0.108150785126116,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.187344938881168,0,0,0,0,0,0,0.103025125543087,0,0,0.067746720426961,0,0,0,0,0,0,0,0.280868861694389,0.053403715116351,0,0,0.252881007559651,0,0,0,0,0,0,0.431435646127932,0,0,0,0,0,0,0,0,-0.232774703170029,0,0,0,0,0,0,0,0,-0.0624694849815203,0.114013892628837,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.128296952445668,0,0,0,0,0,0,0,0,0.0365598926890862,0,0.119272095678025,0,0,0,0,0.016933503560682,0.0840547792030213,0,0.0137697780604931,0,0.0332436706478439,0,0,0,0,0.125811741619018,0,0,0,0,0.0368216688579769,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0118547496966301,0,0,0,0,0,0
X601877.SH,0,0,0,0.0230317917781703,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.158246319438223,0,0.0608332773355477,0,0,0,0.0893807636909354,0,0,0.258825964004653,0,0,0,0,0,0,0,0,0.041876040334618,0,0,0.181252414243135,0,0,0,0.0279902338862513,0,0,0,0,-0.0139540414448807,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.32025131556424,0,0,0,0,0,0,0,0,0,0.319724295290493,0,0,0,0,0,0.00209219793383161,0,0,0,0,-0.100854529011087,0,0,0,0,-0.0350706754012376,0,0,0,0,0,0,0.263076399053461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364353873105676,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,-0.0287564405407608,0,0,0,0,0,0,0,-0.181346309979571,0,0.0980817944392418,0,0,0,0,0.154299007403188,0,0.321875894241733,0,-0.199853549779826,0,0.0860928528308572,0,0,-0.133396576293308,0,0,0,0,0.0399805772241255,0,0,0.130910563091006,0,0,0,0.382882150414912,0.0683970180439606,0,0,0,0,0,-0.108056668190833,0.0232710341151226,0,0,0,0,0,0
X300003.SZ,0,0,0.0167842363732688,0,-2.16840434497101e-19,0.445078046595013,0,0,0,0,0.213341242933818,0,0,0.0607528704849098,0.00741631191838072,0,-0.0194521798708487,0,0,0,0.338672329064034,0,0,-0.037749716995309,0,0,-0.0731814850529682,0,-0.0342950611835517,0,0,0,0.0663513450641007,0,0,0,0,0.0141771989395145,0,-0.0465167203894647,0,0,0,0,0,0,0,0,0.0882739139826301,0,0,0.138587855007633,-6.93889390390723e-18,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.00322790776319594,0,0,0,0,0,0,0,0,0,0,0,-0.142763217144279,0,0.09715780848916,0,0,0,0,-0.0164883497760764,0,0,-0.0393234303033685,0,4.33680868994202e-19,0.0363447307036384,0,0,0,0.630611092542905,0,0,0,-0.159825649457961,0,0,0,0.0453069628636912,0,0,0,0,0,0.0513709922492556,0,0,0,0,-0.00409114964247326,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.124589057127312,0,0,0,0,0,0,0,0,0.193119555242822,0,0,0.0347544227405813,0.106179742264835,0,0,0,0,0,0,0,0,0.0785741957274314,0,0,0,0,0.119774391995119,0,0,0,0,0,0.152096015392026,0,0,0.291878998933603,0.125268143574747,0,0,0,0,-0.0505215917973166,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0.107148972170367,0,0,0,0,0,0,0,0,0,0.245869908524369,0,0,-0.0915312268457177,-0.00100586169237399,0,0,0,0,0,0.00114141670507773,0.41657752892322,-0.263003279142956,0,0,-0.11723154091873,0,0,0,0,0,0.361508067632344,0.246026859803067,0.0915808248002119,0,0,0,0,0,0,0,0,0.0590085700357638,0,0,0,0,0,0,0,0,0
X000800.SZ,0,-0.382256497266648,-0.0508125865727842,-0.269311841282768,0,0,0,0,0,0,0,0,0,0.0142934582315676,0,0,0.23557994570512,-0.170481381925004,0,0.559439643073224,0,0,0,0,0.267547974004867,0,0.475132399226858,0,0,0,0,0,0.193069224733137,0,0,0,0,0,0,-0.112595779233427,0,0,0,0,0,0,-0.0780036842559216,0,0,0,0,0.0270957246485054,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0.905323166918394,0,0,0,-0.0717866380886254,-0.198402774476727,0,-0.220275843177637,0,0,0,0,0,0.0214601999332098,0,0,0,0.172571579715116,0,0,0,0,-0.631034069834032,0,0.0131041001383777,0,0.194810182465866,0,0.245765827804338,0,0,0,0,0,0.0979355882123728,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192062855343105,0.109598967014791,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124668830562287,0,0,0,0,0,0.183366126897384,0,0,8.67361737988404e-19,0,0.0025308093426859,0,0,0,0.32354285825257,0,0,0.137124338255548,0.269353484218326,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0874853382977065,0,0,0,0,-0.0402897609189358,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.112016427496016,0,0,0,0,0,0,0,0,0.0281659378928727,0,0.0892912119050193,-1.73472347597681e-18,0,0,0,0,0,0.0667473480358036,0,0,0,0,0,0,0,0.275984914251813,0,0,0,0,0.0571036329969094,0,0,0,0,0.0171532339678803,0.0451893007083921,0,0,0,0,0.0248164648081401,0,0,0,0,0,0,0
X601799.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.182586718039196,-0.111095018834075,0,0.012377049298034,0,0,0,0,0.0653689821672495,0,0.0202565346117881,-0.0173438623320402,0.179532031018103,0,0.0208092347702805,0.117246988998457,0,0,0.12351686247972,0.186940193809465,0,0,0,0,0,0.0411822726261329,0,-0.164206363852001,0,0,-0.0470575595500712,0,-0.0886897383256388,0,0,0,0,0,0,0.0276529435572765,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0953159945681472,0,0,0,0,-0.0548345762728996,0,0,0,0,0,0,0,-0.0972952668643886,0,0,0.0398567292994231,0,0,0,0,-0.117694340529811,0.236449610227191,0,0,0,0,0,0,0,0,0,0,0.149051592457561,0,-0.0419050351613112,-0.148118053311299,0,0,0,0,0.053520553109192,0,0.304824602324469,0.538012302367158,0.0448101156219104,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0622118749030374,0,0.0642155865385884,0,0,0,0,0,0.0203213829110618,0,0,0,0,0,-0.0267426630596037,0,0,0,0,0.0175942887280935,0,0.44419101875643,0,0,0,-0.139464692732021,0,0.0355239616823027,0.0868575149948796,0,0,0,0,0.403232795866772,-0.277397034863039,0,0,0,0,-8.67361737988404e-19,0.0366729772982504,0,0,0,0,0,0
X002185.SZ,0,0,0,0.0936895576969985,0,0,0,0,0,0,0,0,0.334850395226235,0,0,0,0,0,0,0,0.141691823540273,0,0,0,0,0,0,0,0.00211251571787709,6.93889390390723e-18,0,0.028372434326963,0,0.213462737897334,0,0,0,0,0,0,0,0,0,0.0119660245321719,0,0,0,0,0,0,0,-0.105755350478266,0.0637599685387424,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,-0.334047919750617,0,0,0,0,0,0,0,0,0,0,0.040290819199172,0,0,0,0.0264693077569725,0,0,0,0.249749196406385,0.180185256531479,0,0.010527855560337,0.0269939600264646,0,0,0,0,0,0,0,0,0,0,0.543688462234682,0,0,0,0,0,0,0,0.0267927123257318,-0.0355216458422337,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.197064483883072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556661749435736,0.135737446305619,0,0,0,0,0,0,0,0,0.00867127666250297,0.00266575956417249,0,0,0,0,0,0,0.104912085233126,0.0636779000946581,0,0,0,0.137819369714524,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,-0.0174561047843191,0,0,0,0,0,0.106744137153,0,0.148600657163111,0,0,0,0,0.0208989201819719,0,0,0,0,0,0.245888019542687,-0.0460175973551367,0,0,0,0.121224165142825,0,0.357269095754231,0,0,-0.000701959924923005,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696654246162781,0.0116371558556277,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832540506920441,0,0,0.0217959562508413,0.134734898899438,0,0,0.0803379355843975,0,0,0.0206691624831908,0.0837110483506756,0,0,0,0,0,0,0,-8.67361737988404e-19,0.103705815146005,0,0.0337229880450346,0,0,0,0,0,0,0,0,0.0773290563303597,0,0,-0.0390675741252323,-0.00488614997313076,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.00490243519823145,0,0,0,0,0,0,0,0,0,0.113208096889033,0,-0.144216132812602,0,-0.0743899415362566,0,0.155887678659012,0.106082699243329,0,0,-4.33680868994202e-19,-0.0359293820597335,0,0,-0.0245481338936624,-0.00705599481017747,0,0,0,0.0401984759963666,0,0,0,-0.0226953915002574,0,0,0.0311417202994838,0,0,0,0,-0.0619768234481422,0,0,-0.0217165245518631,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.216333221725921,0,0,0,0,0,0,0,0,0,0.183253205915625,0,0,0,0.0914229635910698,-1.38777878078145e-17,0,-0.140941740748377,0,-0.178399373568369,0,0,0,0,-3.46944695195361e-18,0.384987015616934,0,-0.0656036924921625,0,0,0,0,0,-0.374080318319161,-0.0283155683828557,-0.107199775010049,-0.348404192403572,0,0,0,0,0,0,0.679800628132259,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.0963644451334713,0,0,0,0,0,-0.0616930286983453,0,0,0,0.94714400892273,0,0,-0.412784822907081,0,0.184413542594784,0.0914396947966641,0,-0.031447335478162,0,-1.93444746569235,0,0,1.46952644316068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296684078850296,0,0,0.681804706475278,0,0,0.0849825617077163,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.103785022969671,0,0,0,0,0,0,-0.00123226489647571,0,-0.0787014549919445,0,0.0443082089631021,0,0,0,0.150793785852594,0,0.0340200235943363,-0.0842666191318637,-0.0457348332078063,0.0223277804079264,0,0,0,0.050173699984747,0,0,0,3.46944695195361e-18,0,0,0,0,-0.00769769864378803,0,0,0,0,0,0,0,0,-0.0139561241525925,0.0385635762616518,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0452672309427814,0,-0.101747845033189,0.0691090863078853,0,-0.0450037699922257,0,0,0,-0.00728486788089254,0,0,-1.73472347597681e-18,0,0.03907415541352,0,0,0,0.144985287533923,0,0,0,0,0,0,0,0.0444501060358677,0,0,-0.279376207086273,0,-0.0220424430433961,0.052560032720107,0,0,0,0,0,0,0,-0.0341089251147167,0.0389995866753181,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00153483714793176,0,0,0,0,-0.00177541219666203,0,0.00553973663528009,0,0,0.000988938586557862,0,0,0.00250128161940415,0,0,0,0,0,0,0,0,0,0.00149409411368905,0,0,-0.00162264880159398,0,0.000497860464774016,0,0,0,0,0,0,0,0,0,0,0,-0.00523354966836996,0.00510064062131466,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0668476915188679,0,-0.0162956135059907,0,0,0,0,0,0,0,0,0,0,-0.0101585792087804,0,0.0070575663556615,0,0,0,0,-0.0371890409813545,0,0.0416388651309314,0,0,0,0,-0.0159397044939937,0,0,0,-0.144382123685014,0,0,0,0,0,0.0927237892892018,0,0,0,0,0,0,0,0.0105529186318196,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470943602391996,0,0,0.00270467299160954,0,0,0,0,0,0,0,0,0,-0.00376165498306975,0,0,-0.00144917702897284,0,0,-0.00584080696776408,0,0,0,0,0,0,0,0,0,-0.00218695922812204,0,0,0,0.00838765641948894,0,0,0,0.0163959714791547,0.00183371043154414,0.0137409128748356,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155944456968159,0,0,0,0,0,0,0
