,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000625.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600703.SH,X600089.SH,X002241.SZ,X002236.SZ,X600372.SH,X002129.SZ,X000661.SZ,X002049.SZ,X000157.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600183.SH,X000800.SZ,X600522.SH,X002463.SZ,X002007.SZ,X601799.SH,X002028.SZ,X600418.SH,X002074.SZ,X600460.SH,X002294.SZ,X000066.SZ,X300142.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.335047139202462,0,0,0.353388198646881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132202019017874,0,0,0,0,0,0,0,0,0.242782071044168,0.096905861315463,0,0,0,0,-8.67361737988404e-19,-0.0363396199856796,0,0,0,0,0,0,0.0791785806593437,0,0
X000858.SZ,0.127899170344973,0,0,0,0.10485727519054,0.306908696065528,0,0.109915613475823,0,0,0.048024407271745,0,-0.104980830308252,0,0,0,0,0,0,0,0.0568285191202503,0,0.106887134961723,0,0,0,0,0,0.0527050438619638,0.00656850984693898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118083539291497,0,0,-0.000417155463610785,-0.00351650909974414,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.00984934899125359,0,0,0.0470281864228063,0,0,0,0.0598704411304622,0,0,0,0,1.73472347597681e-18,0.104356871067784,0,0,0,0.26168002116605,0,0,0,0,-0.050263704683868,0,0,0,0.0891347453557605,0,0,0,0,0,0,-0.0504889405798603,0.1292922890155,0,0,0,-0.0441073844063505,0,0,0,0.0674911936065999,0.0108461423342037,0,0,0,0,-0.000516922084795292,0,0
X600276.SH,0,0,0,0,0,0,0.0477252239406728,0,0.0489739956562698,0,0,0,0,0,0,0,0,0.123628981881425,0,0,0,0,0,0,0,0,0.0332958527717831,0,0,0.0529903126712955,0,0,0.0180863386019491,0,-0.0358418473350876,0,0,0,0,0.0111920191138274,0,0,0,-0.0095062445709293,0,0,0.263485265066149,-0.023405974870886,0,0,0,0.0175733150569121,-0.0161591163290741,0,0,0,0,0,0
X600809.SH,0.245343820213048,0,0,0,0,0.300898078577216,0,0,-0.0220078758970011,0,0,0,0,0,0,0.23374897607575,0,0,0,0,0,0,0,0,0,0.0194430388711785,0.112660073660436,0,0,0,0,0,0,0,0.0194467627853832,0,0,-0.0936977228507536,-0.0781867241201844,0.0419234521523127,0,4.33680868994202e-19,0,0.0194711465187294,-0.00414969871490889,0,0,0,0,0,0,0.0321205974570956,-0.0628881793548919,0,0,0,0,0,0
X000568.SZ,0,0.535150088539312,0,0,0.459395818380187,0,0,0,0,0,0,0.0119669249429492,0,0,0,0,0,0.148360542530892,-0.0106649823562408,0,0,-0.0743598108861873,0,-0.0933796436796518,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842066902238629,0,0,0,0,-1.73472347597681e-18,0,-0.0178841080263517,0,0,-0.0206060527145563,0,0.0205125411930383,0,0,0.00450096965973022,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906491709263048,0,0.0971679968163885,0,0,0,0,0.222742425909899,0.0621857868199568,0,0,0,0,0,0.0188659432617663,0,-0.135685057057862,0,0,0,0,0,0,0.083913755539155,0,0.120260888200185,0,0,0,0,0,0,0,-0.0503863074670469,0.0622542230005075,0,0,0,0,0,0
X600690.SH,0.141762556356516,0,0,0,0,0.0866805765686216,0,0,0,0.195249296803495,0,0,-0.0553088380311141,0,0,0.140962729857822,0,0.0584260509892707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175932775090844,0,-0.046473564325288,0,0.0393138521330363,-0.0123479004122404,0,0,-0.00603198732076552,0,0,0,0,0,0,0,0.0564908707515255,0.00276216437784757,0.0117894666664365,0,0,0,-0.0218380997790985,0,0
X000625.SZ,0,0,-0.280754018935265,0,0,0,0,0,0,0,0.214605681582859,0.0878571698784469,0,0,0,0,0,0.346063184506338,0,0,0.0438502134063257,0,0,0,0,0,0,0,0.227135279834804,0,0,0,0,0,0.0164788713706369,0,0,0.127361506995987,0,0.0165136070436196,0,0.0972149769812986,0,0.317514081430675,0,0,0,0,0,0,0,0.00857152506698796,0.0138308440196463,0,0,0,0,0,0
X000651.SZ,0,0,0,0.00285874891297933,0,0,0,0,0.0117418519285394,0,0,0,0,0,0,0,0,0.030207807829426,0,0,0,-0.0640344913366015,0,0,0,0,0,0,0,0,-0.244382629227663,0,0,0,0,0,0,0.0322057916928473,0.10610085314932,0,0,0.231136702906832,0,0,0,0,0,-0.0499734723350852,0.17114932041139,-4.33680868994202e-19,0,0.038252992993263,-0.0972157037756804,0,0,0,0,0,0
X002304.SZ,0.041934015713508,0,0,0,0.117013136094825,0.155171174445001,0,0,0,0,0,0,0,0,0,0,0.0589583195875799,0,0,0,0.134508700472473,0.0800689434837827,0,0,0,0,0,0,0.0151344823886817,0,0,0,-0.0512037509848401,0,0.0831007618350167,0,0,0.0388490323839736,0,0.0161454725335649,0,0,0,0,0,0,0,0,0,0,0,0.0376128678792546,-0.081505186984735,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.153408161739931,0.0316010049071261,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.334252863106054,0,0,0,0,0,0.0641142337904926,0,0,-0.0837453643616055,0,0,0.0345650840432072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391250346401375,0.0364495749516193,0,0.000370982925476958,0.0149306669875264,0,0,0,0,0,0
X600104.SH,0.231717219774479,0,0,0,0,0,0,0,0.0492158452023945,0,0,0.00709637388551336,0,0,0,0,0,0,0,0,-0.155036611912262,0,0,-0.0264009731392407,0,0,0,0,0,0,-0.0484957320823185,0.017731893470623,-0.043151140533999,0,0,0,0,0,0,0,0,0,0.0257920643347032,0.0941884784366146,0,-0.0533417915439014,-0.00780072439007431,0,0,-1.73472347597681e-18,0,0.00427680939332752,0.0230626118813349,0,0,0,0,0,0
