,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X002241.SZ,X600271.SH,X600031.SH,X000100.SZ,X600118.SH,X600177.SH,X002292.SZ,X600372.SH,X000338.SZ,X002475.SZ,X000559.SZ,X002456.SZ,X002007.SZ,X300003.SZ,X000157.SZ,X600522.SH,X002074.SZ,X002506.SZ,X002180.SZ,X600867.SH,X002426.SZ,X300124.SZ,X002085.SZ,X002294.SZ,X000981.SZ,X600089.SH,X601877.SH,X000869.SZ,X002508.SZ,X002249.SZ,X600498.SH,X000050.SZ,X002465.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.534767066540074,0,0.156305338962139,0.00508578778103261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175023485399831,0,0.0893823874200027,0.131686432586198,-0.0954751472693576,0.0358167469820024,0,0,0.0670908022505854,0,0.0760790776105515,0,0,0,0,0,0.0837211554114715,0,0,0,0,0.0284260725399179,3.46944695195361e-18,0,0,0,0,-0.0193740660894825,0,0,0,0,0,0,0
X600703.SH,-0.00709642457127262,0,0,0,0,0,0.26966548328077,0,0,0,0,0,0,0,0,0.0462754589059036,0,0,0,0,0.0632254446058725,0,0.210155953785763,0,0,0,0,-0.0417487693704321,-0.239309670284492,0,0,0,0,0,0,0,0,0,-0.0100556548688131,0,0,0.00907371512149659,0,0,0,0,0.143204706588859,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.279440985164702,0,0,0,0,0,0.34581423545007,0,0,0,0,0,0,0,0,0,0,0,-0.45632588539834,0,0,0,0,0.0787091474124209,0,0,0.0872940542067507,0,0.15567816409374,0,0,0,-0.316874537835165,0,0,0.17292745825983,0.119801273791513,0,0,0.178770616703709,0,0,0,0,0.0222412940329001,-0.376341470849127,0,0,0,0,0
X002236.SZ,0,0,0.192975781408338,0,0,0,0,-0.0956327611326283,0,0,0,0,0,0,0,0.0502165459696608,0,0,0,0,0,0.264417523445895,0.125124760305157,0,0,0,0,0.146166195338352,0,0,0.0231797616290342,0.0217185684518393,-0.0246570583964413,0.0279621749742316,0,0,0,0.0685568058789887,0,0,0,-0.0461498962068575,0,0,0,0,0,0,0,0,0,0.0631473122333043,0,0,0,0,0,0
X000568.SZ,0,0,0,0.563138081056246,0.133394098640739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118281341432877,0,0.0471705700882501,0,0,0,0,0.0268880859862338,0,0,0,0.0353351871498143,0,0,0,0,0,0,0,0,0.0431112637950117,0,0,0,0,0,0,0.0563551402785046,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.328210037162373,0,0.106411387080918,0,0,0.095387257111329,0,0.0158723735667202,0.0845209954599906,0,0.0719241377751684,0.0365412967963375,0,0,0.0345753362566859,0,0,0,0,0,0,0,0,0,0.10866613178149,0,0,0,0.0383580480519921,0,0,0,-0.0998280861391199,0.0514300015790221,0,0.0894822739774744,0,0,0,-0.00927480368833777,0,0,0,0,0.0996248973164276,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213646197933583,0.381706973936031,0,0,0,0,0,0,0,0,-0.0109589650364772,0.0695619475206952,0.131158830362551,0,0,0,0,0,0.0154305101987121,0,-0.0571456950542239,0,0,0.0775465180111493,0,0.151064603898564,0,0,0,-0.0473576965395923,0,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0297002150051273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167372791506722,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0130668204072843,8.67361737988404e-19,1.73472347597681e-18,0,0,0,-0.0032598954971394,0.0541703171164915,0,0,0,0,0.11928380185256,0,0,0.0266714326288534,0,0.0616082443132114,0,0,0,-0.0122238422052704,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.11864952923441,0,0.0221302613407693,0,0.187496690436355,0,0,0,-0.0279738016667855,0,0,0.0957511972420145,0,0,0,0,0,0,0,0,0,0,0,0.00321002274196058,0,0,-0.0677590570476916,0,-0.0263442759477935,0.0106257250267839,0,-0.0117642047469105,0,0,0,0.0275811894740642,0,0,0,0,0.0326785796783048,0,0.124823808974517,0,0,0,-0.0164115679301486,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.102367584888576,0,0,0,0,0,0,0,0,0,0,0,0,0.010555896494332,0,0,0,0,0.044798697828794,0.222721822667631,0,0,0,0,0,0,0,0,0,0.0688181539515178,-0.031863111357394,0,0,0,0,0,0,0,0.0291981548746387,0,0,0,0,0.0447564288181734,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0.0918283173304781,0,0,0,0,0,0,0,0.174008043677822,0,0.193475369577799,0,0,0,0.0262101965563881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917741779606867,-0.0697975958288395,0,0,0,0,0,0,0,0,0,0,0.115166619392656,0,-0.0452712253799017,0,0.0842218888555938,0,0.0736155543634434,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418267151270615,0,0,0.0620450279938922,0,0,0,0.221773853526871,0,0,0,0.127739323527864,0,0,0.0313021237847365,0,0,0,0.0311230687651867,0,0.122090429470953,0,0.0218118009374855,0,0,0.127685883092068,0,0.284051688044807,0,0,0,-0.00729571977843068,0.181842870885767,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.101666964215542,0.0921866465512271,0,0.0935468900374124,0,0,0,0.499521094915536,0,0,0,0,0,0,0.00532413344000183,0.018459997941092,0,0,0,0,0,-0.00847901090116306,0,0.0398400633320276,0,0,0,0,0,0.0070871282083652,0,0,0,0,0.0130655052229724,0,0.111319787829395,0,0.0316997429229127,0,0,0,0,0,0,0
X000338.SZ,0.0667874110054723,0,0,0,0,0,0,0,0,0,0,0.0798744307485228,0,0,0.070506415468755,-0.106494095594544,0.0317403011747652,0,0,0,0,0,0,0,0,0,0.143267004159628,0,0,0,0,0,-0.0354608587234393,0.0274035484402898,0,3.46944695195361e-18,0,0.07060429991498,0,0.0506627083621073,0,0,0,0,0,0,0,0,0,0,0.0401996808316802,0,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.0402333311039391,0,-0.87439211598365,0,0,0,0,0,0,0,0,0,0,0,0,-0.799800490220416,0,0,0,0,0,0,0,0,0,0.123572799181923,0,0.171194057781389,0,0,0.0810994536836038,0,0.0506518080315615,0.192806777404597,0,0,0,0,0,0,0,0,0,0,0,0.381055696734662,0,0.0348559523660548,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0.146386247124035,0,0,0.0503186569691902,0,0,0,0,0,0.090031057047451,0,0,0,0,0,0,0.207759178546191,0,0,0.0332435226855647,0,0,0,-0.0523912577954198,0.0903889895214108,0,0.0415105677254673,0,0.0471046244225459,0,0,0,0.0748985836053379,0,0,0,0,0,0,0.295199285268924,0,0,0,0.0136531438390469,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0.0257798867480462,0,0.0551720200932575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148566826068389,0.0617988370354273,0,0,0.177309254725668,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00647147902344263,0,0.055175330480032,0,0,0,0,0.32354049085134,0,0.162744531736926,0,0,-0.0433257280290802,-0.0629004159115183,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.356761778775063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358508799255652,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0414425879156685,0,0,0,-0.0490425075118475,0,0,0.214405280092862,0.281378373206961,0,0,0,0,0,0,0,0,0.116068870963428,0,0.0074883192609725,-0.165173772018313,0.262911689318104,0,0,0,0,0
X300003.SZ,0.055203551840567,0,0,0,0,0,0,0,0.107562799014998,0,0,0,0,0,0,0,0,0,0,-0.133016613553875,0,0,0,0,0.0165755888038544,0.200897847000963,0.0241885354710007,0,0,0,-0.0909887926214212,0,0,0.0263265394077111,0,0,0,0,0,0,0,0.276247303523,0,0,0,0,0,0,0.0276088605534856,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0259111121609464,0,0,0,0,0,0.0900963322632894,0,0.17579663313651,0,0.0407860755393029,0,0.0759445614383149,0.0368084060616346,0,0.0443335610827964,0,-0.0314115605535183,0.0454297129582481,0.0111449720307398,0,0,0,-0.0173432073687748,0.0144004208276687,0,-0.033589580638812,0,0,0,0,0,0,-0.00291749523296347,0,0,0,0,0,0,0,-0.0260848643373721,0,0,0,0,0,0,0
X600522.SH,0.0319245450555511,0,0,0,0.123264722569021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119023302487219,0,0,0,0,0,0,0,0,0,0,0,0.0216460538839599,0,0.0641978755487168,0.317973952142839,0.142795164828369,0,0,0,0,0,0.157594375216181,-0.150604299812174,0,0.103728102627751,0,0,0,0.0884337748067874,-0.0814308177115124,0,0,0,0,0,0
X002074.SZ,0.00652947766193811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230097559398003,0,0,0,-0.280934069345439,0,0,0,0,0,0,0.0931193934237034,0,0,0,0,0,0,0,-0.180177377376747,0.105454592039564,0.0369699111683208,0.505215936852277,0,0,0,0,0,0,-0.0924070998714053,0,0.189886264530489,0,0,0,0,0.0957545120464808,-3.46944695195361e-18,0,0,0,0,0,0
X002506.SZ,0,0,-0.13823347813091,0,0,0,0,0,0,0,0,0,0,0,-0.161526972119577,0,-0.0512795025675662,0,0,0.161824979958623,0,0.0271449800805716,0,0,0,0,0,0,-0.185849636284932,0.435491690879419,0.196168572424444,-0.0311649636274236,0,0,0,0,0.302704324935388,1.38777878078145e-17,0,0,0,0.0326608474566072,0,0,0.0346007546524648,0,0,0,0,0,-0.0216341229935885,-0.0410686778893376,0,0,0,0,0.101111469327839,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046761194198894,-0.101431523344127,0,0,0,0,0,0,0,0,0,0,0,0.0576774385574435,0,0.161942742138047,0,0.14953350642696,0.0873636882665173,0,0,0,0.279656281414616,0.0441405939595344,-0.101818527020573,0,0,0,0,0,0,0.109827999829042,0,0,0,0,0,-0.0366030090748167,0,0,0,0,0,0,0
X600867.SH,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0759835630493875,0,0,0,0.0586219632765085,0.122362914812992,0.012338951609975,0,-0.0527156660800359,0,0,0,0,0,0,-0.0551963810856511,-0.0618635606853651,0.0842681099831966,0,0,0,-0.00568545333990516,0,0,0,0,-0.00100507271791151,0,0,0,-0.00487618172709357,0,0,0,0,0,0,0,0,0,0,0.000858507906722227,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0.0444073015075796,0,0,0,0.114118521004331,0,0,0,0,0,0,0,0.0954731679613214,0,0,0,0,0,0,0.137993056890537,0,0,0,0,0,0,0,0.263833113707951,0.238463707588948,0,-0.0926850087904342,0,0,0.0885360380163599,0,0,0,0,0,0,0,0,0.00121498551066506,0,0,-0.0512617818148156,0,-0.119446004793408,0,0,0,0,0.123546711401292,0,0
X300124.SZ,0.0549290179280674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119105940824891,0.0203649584057513,0,0,0.129167441018211,0,0.0879071460539431,0,0,0,0,0,0,0.174977717781965,0,0,0.0349435695412938,0,0.0466000565995171,0,0.101881759456341,0,0,0,0.0585034449454622,0,0,0,0,0,0.0198832510024371,0.0433713832582784,0,0.00240842619717977,0,-0.0240668645898352,0,0,0,0,0,0,0
X002085.SZ,0,-0.0844423189205274,0,0.0299837743497321,0,0,0,0,0,0,0,0.038547189352917,0,0.0400903483289286,0,0,0,0,0,0,0,0.253877678322558,0,0,0.0373114587406123,0,0,0,-0.0929981037408522,0,0.0614730711138543,0,0,0.0238416788508323,0,0.0326227526461633,0,0,0,3.46944695195361e-18,0,0,0,-0.0685319271000065,0,0,0,0,0,0,-0.0204925665025421,0,0,0,0,0,0,0
X002294.SZ,0.0428774141876674,0,0,0.0535185002443106,0,0,0,0,0.0550649703676297,0,0,0,0,0,0,-0.0181183280359302,0,0,0,0,0,0,0,0,0,0,0,0.057705740667184,0,0,0,0.0269952480935099,0,0.0441836681505613,0,0.0526487965705667,0.078704088453765,0,0,0,0.104407550379549,0,0,0.0268633788044204,0,0.0691347231111622,-3.46944695195361e-18,0,0,0,0.0157093682707189,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121716274162726,0.106946640715432,0,0.0769500688292596,0,0,0.239817224186742,0,0,0,0,0.0591209507488468,0.242189068290374,0,0,0,-0.12256291985618,-0.224588624093716,0.00947935915049278,0,0.180384158994274,0,0.0797777815917911,0,0,0,0,0,0,0,-0.0489774382843784,0.114672614257825,0,0,0,0,-0.0852234772320882,0.0409679945387181,0,0,0,0,0
X600089.SH,0,0,0.00865204731210989,0,0,0,0,0,0.0967051722663376,0,0,0,0,0,1.73472347597681e-18,0.028863297531373,0,0,0,0.0268824147502779,0.138736973139064,0,0.0594579490753476,0,0,0.0291916730256977,0,0,0,0,0.0276906362662178,0,0,0.0281453218403085,0,0,0,0,0,0,0,0,0,0,0,0.199120322652562,0.0270314004319522,0,0,0,0.0126847962898079,0.00454836272544533,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437501904737195,0,0,0.112162354051923,0,0,0,0,0.22587330557037,0,-0.0701200593941126,0,0.0250262356199432,0,0,0,0.129171639908612,0.0366561478023072,0.208035364873812,0.0548189268803286,-0.00804921414918431,0,0,0,0,0.0723739432541227,0,0,0.207259903911969,0,0,0,0.138534589806092,0,0.201530091177816,0,0.0402484190249923,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.159482354873169,0,0,0,0,0,0,0,0.016983004357264,0,0,0.243522117377085,0,0,0,0,0,0.0419409280583907,-0.00925083979865806,0,0,0,0,0,0,-0.00876213362600355,0,0,0,0.132888624120859,0,0,0,0,0,0,0,0,0,0,0,-0.013594690926526,0,0.186918344214616,0,0,0,-0.00777260404075767,0.0776529145023836,0,0,0,0,0,0
X002508.SZ,0,0,0,0.250576503887586,0,0,0,0,0.0369074525088589,0,0,0,0,0.158529941877207,0,0,0,0,0,0,0,0,0.0374875560464778,-0.0609118837676219,0.0827683027167586,0,0,0.0905398933939947,0,0,0.0696254800230618,0,-0.0730480504474128,0,0,0,-0.209729444368165,0.0836844976090391,0,-0.0190067241486488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,-1.20191620653455,0,0,0,0,0,-0.0535679353091392,0,0,0,0,0,0,0,0.0731301568602888,0,0,-0.0270091826937558,0,0,0,0,0,0.118659821323767,0.0543679442590684,0.143331560264722,0.163994247823875,0,0,0,0,0,0,0,0,-0.0712833072046733,0,0,0.253091585866245,1.0842021724855e-19,0,0,0,-2.77555756156289e-17,0.45751596713905,0,0,0,0,0,0
X600498.SH,0,0,0.150316252793042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283740600430737,0,0,0,0,0,0,0,0.0629027993173266,0,0,0.347731448228745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975661027077664,0,0.0202834394393386,0,0,0,0.0272639402367726,0.0351901108994976,0,0,0,0,0,0
X000050.SZ,0,-0.14719251040171,0,0,0,0,0.0116766558238516,0,0,0,0,0.139993369299149,0,0,0,0.150885370239232,0,0,0,0,0,0.233926733617119,0.0270192158309681,0,0,0.515926445030548,0,0.0123583983660011,0,0,0,0,0.216005793427452,0.00251228872056259,0,0,0.0579990448186508,6.93889390390723e-18,0,0,0,0,0.121729280572224,0,0,0,0,0,0,0,-0.0719280151003805,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.114723246404582,0,0,0.0321861418828076,0,0,0,0,0,0,0,0,0,-0.0100384590145396,0,0.0272006571794211,0,0,0,0.00365122956699096,0.0245876558205065,0.0129867940196706,0,0,0,0,0,0,0.0215903996011246,0,0.0108740078948033,0,0,0,0,0.061891007557412,0,0,0,-0.0202808831086532,0,-0.0217809106880033,0,0,0.0808558424227017,-0.0361299812040786,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221625237991514,0,0,0,0,0,0,0,0,0,0,0.0575695023063552,0,0.0639589829393,0.208047905162314,0,0,0.153455478632858,0,0,0.0240871879077911,0,0,0,0,0,0.0497277759303509,0,0,0,0,0.265075036467335,0,0.102197317297354,-0.0830969417573996,0,0,-0.0216833611187442,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0105969393822359,0,0,0,0.0732778917387463,0,0,0.026903971326702,0.0172456617982642,-0.0139248408439514,-0.051692253966365,0,0,0.0107056166732837,0,0,0,0.0198156146185024,0,0,0,0.0122478421402792,0,-0.0492257244629644,0,0,0,-0.0609691020461044,0,0.0772007194472188,0.0190414746047115,0,-0.00499862387496184,0,0,0,0,0,0,0,0,0,-0.0289113208592666,0,0,0,0,0.00576700725184721,-0.0132177775090972,-0.128369128231818,0,0,0,0,0
Slope,0.40939569238828,0,0,0,0,0,0,0,-0.203245594918465,0,0,0,0,-0.0431561051932228,0,0.637981736992347,0,0,0,0,0,0,-0.322681483059923,0,0,0,0,0,0,0,0,0.231659817943456,0.252509961975451,0,0,0,0,0.191927332540421,0,0,0,0,0,-0.12570586881645,0,0,-0.646580052843354,0,0,0,0,0,0,0,0,-1.34580321743183,1.56697472629093,0
TED,0,-0.0806283299941405,0,0,0,0.235826453434948,0,0,0,0.164849650636866,0,0.096073980665171,0,0,0,0,0,0,0,0.184667591513359,0,0,0,0,-0.116556353862018,0,0,-0.180562391320748,0,0,-0.0812085804803069,0.0746018166611322,0,-0.0546162510494767,0,0,0,0,0,0,0,0.0416748288734257,0,0,0.0564154330286633,0,0,0,0,0,0.22688531635803,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0547246858700699,0,0,0,0,0,0,0,0,0,-0.0935069107366375,0,0,0,0,0,0,0,0,0,0.104998188759012,0,-0.029290050638545,0,0,0,0,0,0,0,0,-0.105630435942579,0,-0.132725850245585,0,0,0,0.0311042396047575,0,0,0,0,0,0.0275106827715695,0.0883582367592927,0,0.288276459515672,0,0,0,0
MKreturn,0,0,0,0,-0.0886150499254836,0,0,0,0.134604862873392,0,0,0,0,0,0,0,0.110999567534455,0,0,0,0,0,0,0,0.0249670549722203,0,0,0.0250435079130029,0,-0.347865336676694,0,0,0,-0.152537752878677,0,0.0264128102567544,0,0,0,0,0,0,0,-0.0711222100592367,0.0916131717905453,0,0,0,0,0,0,0,0.0805746236084261,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00336857441242822,0,0,0,0,0,0,0,-0.0108427620314108,0.00981729174324208,0,0,0,0,0,0,0,0,-0.00168688315648322,0,0,0,0,0,0,0,0.00432377491939126,0,0,-0.00182505475397097,-0.00679983163120709,0,0.00788825949550263,0,0,0,0,0,0,0,0,0,0,0.00613724161423295,0.000357824603637542,0,0,0,-0.0442799779446592,0,0
CarbonVol_Shenzhen,0.00808487283557502,0,0,-0.0325799501380146,0,0,0,0,0,0.0686556418751666,0,-0.128554442464568,0.0524164971919548,0,0.00836692652054261,0.0698236511353975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00912682830731056,0.0253366060434522,0,-0.0720461320949019,0,0,0,0,0,-0.0305726862719974,0,0,0,0,0,0,0,0,0,0,-0.0985146069484581,0.0156056947055341,0,0,0,0,-0.549362254047967,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122740150112868,0,0,0,0,0,0,0,0.0147553599283018,0,0,0,0,0,-0.000626974461074914,0,0,0,0,0,0,0,0,0.00923191440420867,0,0,0,0,0,0,0
CarbonVol_Hubei,-0.00232773069290144,0,0,0,0,0,0,0,0,0,0.00886458339474289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319596373876613,0,0,0,-0.0040716539619381,0,0,0,0,-0.0031837230882078,0,-0.00428522036234515,0,0,0,0,0,0,0,0,-0.000660766465499812,0,0,0,0,0,-0.00169684593182206,-0.00459864711953857,0,0,0,0.108114344852992,0,0
