,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X600809.SH,X600276.SH,X002475.SZ,X000568.SZ,X003816.SZ,X000651.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000625.SZ,X000063.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X000157.SZ,X002463.SZ,X600703.SH,X600372.SH,X002241.SZ,X002028.SZ,X600066.SH,X002236.SZ,X000921.SZ,X000977.SZ,X600584.SH,X600522.SH,X002049.SZ,X600741.SH,X600183.SH,X601877.SH,X000661.SZ,X002129.SZ,X002223.SZ,X000800.SZ,X002180.SZ,X600487.SH,X600060.SH,X002156.SZ,X601799.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0614738340113597,-1.73472347597681e-18,0,0.348893707970094,0.00419058147160506,0,0,0,0,0,0,0,0,0,0,0,0.00254723779456555,-0.107084477571938,0,0,0,0,-0.0150715804539255,0,0,0.00960353802004328,0,0,0,0,0,0,-1.73472347597681e-18,0.0595803816137014,0,0,0,0,0,0,-0.0284662633976586,0,0,0.0534753275116914,0.0137845567083331,0,0,-0.0259489328465547,-0.0169440116654893,-0.0124599889840984,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0106678136110442,0.454599842753521,-0.088076010004728,0,0,0,0.0201413502835945,0,0.0660108569405038,-0.0551952671595443,0,0,0,0,0,0,0,0,-0.00171322167294442,0,0,0,0,-0.0188624669911133,0,0,0,0,0,0,0,0.125273777500458,0,0,0.0742340015249073,0,0,0,0,0,0,0.0765866381152887,0,0.0245266161358925,0,-0.0320894952359565,-0.023462174234305,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.124859977661816,-0.0202180467918371,0,0,0,0.0204147196803518,0,0,0,0,-0.00754080703670295,-0.0454019889928986,0,0,0,0.133738175475324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143962741530534,0,0.13117538345501,0,0,0,0,0,0,0,0.053354694812389,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.310104738281573,0,0,0.0341839479638003,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756258851443839,0,0,0,0,-0.0746765381646138,0,0.30535480661092,0,0,0.0219267845479355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109230339170654,0.0164295240172487,-0.13056535244425,0,0,0.133276543255339,0,0
X600809.SH,0,0,0,0,0,0,0.00678904246913638,0.141418105963523,0,0,0,0,0,0,0,0,0,-0.0922581505688977,0,0.227640264055363,0.0217513551045861,0,0,0,-0.133177143119182,-0.0226299065957481,0,0,0,0,0.0557627631025801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448546855981872,0,0,0,0,0.00875483747377333,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600276.SH,0,0,0,-0.233577725632548,0,0,0,0,0,0,0.142154194082047,0,0,0,0,0,0,0,0,0,0.11184462539461,0,0,0,0,-0.00665362902800495,0,-0.185402793451061,0,0.116836108975631,0.0305958558236069,0,0,0,-0.0489281013471125,0.0983554117051151,0.0877014427613622,0,0,0,0,0.076164378502661,0,0,-1.73472347597681e-18,0,0,-0.0964137565548989,0.425222542296736,0,0,-0.0160204109150982,-0.0105679444109107,-0.0486898016649393,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0652614096865386,0,0,0,0,0,0,0,0,0,0,0,0,0.19286366170733,0,0,0,0,0.236740620986791,0,0,0,0,0,0.0283129387730777,0,0,0,0,0,0,0.225737239270694,0,0,0,0,0,0,0,0,0.0290610096139926,0,0,0,0.0720975942412629,0.0129002487559026,-0.140390749363465,0,0,0,0,0
X000568.SZ,0,1.01582585723788,0,0.0908639329252215,0,0,-0.0504814073150557,0,0,0,0.0401249862313438,0,0,0,0,0,0,0,0,0.155818186337118,1.73472347597681e-18,0,0,0,0,-0.0612574396445855,0,0,0,0,0,0,0,-0.0672630034843252,0,0,0,0,0,0,0,-0.0303372490592466,0,0,-0.0275535123138343,-0.169571040810417,0,0,0,0.096226159130609,0,0,8.67361737988404e-19,0,0,0,-0.027560890061521,0,0
X003816.SZ,0,0,0,0,0,-0.11439788382538,0,-0.208161429059089,0,0,0,0,0,0,-0.155693382494889,0,-0.0396804576231395,0,0,0,0,-0.0628863050151495,0,0,0.0855351163444668,0,0,0,0,0,0.0326065856472321,0,0.0365146386245036,0,-0.0755814606978663,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801434101852999,0.0796074883022474,0,0,1.0842021724855e-19,-0.0919524939307556,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0958920736041095,0,0,0,0.0423614677769568,0,0,0,0,0,0,0,0,-0.0807780801827424,0,0,0,0,0,0,0.33198420471614,0.00112322243958324,0,0,0,-0.0287394947216912,0,0,0,0.121086456852421,0,0,0,0,0,0,0,0,-0.0782227733706039,0,0,0,0,0.112696231460225,0,0,0,0,0,-0.0271995021100892,0.0592618404522734,0,0,-0.0386772942617848,0,0
X002371.SZ,0,-0.0993171204047418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613087198739835,0,0,-0.00742141720613094,0,0.351261706350947,0,0,0,0.121332823347368,0,0,0,0,0,0.0133495050605669,0.192901594473754,0.0439031462624788,0.311722789261267,0,0,0,0,0,0,0,0,0,-0.11222382053456,0,-0.206348142298966,0,0,-0.0694071415181165,0,0,0.133900210114101,0,0,0,-0.0287107618720799,0,0
X600104.SH,0,0,0,0,0,0,0.0331909637260793,0,0,0,0,0,0,0,0,0.0192613880205189,0.0990198255859308,0,0,-0.0539907287022432,0,0,0.0639336750374492,0,0,0,0,0,0,0,0,0,0,-0.0116526289026894,0.0360954073104439,0,0,0,-0.0461595049682572,0,0,0,0,0,0,0,0,0,0,0.0539746251154131,0,-0.0633890260265501,0.0107044425936071,-8.67361737988404e-19,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.00590681374022892,0,0,0,0,0,0,0,0,0,0.019435997513444,0,0,0,0,0,0.536842926048915,0,-0.0344222729979019,0,0,0,0,0,0,0,0,0.199399906163585,0,0,-0.0774280282882004,0,0,0,0,0,0,0,0,0,0,-0.0690459403568694,0.0102466563403771,0.100004576078866,0,0,0,0.0685271074610703,0,0,0.0233317785045858,0,0
X300124.SZ,0,0,0,-0.00951153949135893,0,0,-0.121270869394129,0.0799287135002749,0,0,-0.220916602968769,0,0,0,0,0,0,0,0,0,0,0,0,0.144078991311481,0,-0.010518217518339,0,0.139041384087117,0,0,0,0,0,0.0130197433363397,0,0,0.119091571016876,0,0,0,0,0.0544362101150448,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0125984985163456,0,0,0,0.00985215264088718,0,0
X002304.SZ,0,0.165457190199337,0,0,0,0,0.104411908211731,0.106092525237118,0,0,0,0,0,0,0,0,-0.0123626124007762,0,0,0.0237035751890678,0.0108561444192761,0.125494065494267,0,0,0,0,0,0,0,-0.0565418808500931,0,0,0,0,0,0,0,0.376414092509253,0,0,0,0,0,0,0,0,0,0,-0.199749772490068,0,0,0.0316744039951343,0.00489798663994594,-0.159988453083321,0,0,-0.00368399089799946,0,0
X000338.SZ,0,0,0,0,0,-0.141393683008481,0,-0.000578317753973185,0,0,0,0,0,0,0,0,0.063467075260071,0,0.0241845338254546,0,0,0,0,0.056803487996567,0,0,0,0,0,0.104548472273168,0.0415965494148959,0,0,0,0,0,0,0,0,0,-0.0357824365562064,0,0,0.0639579472308564,-0.0603329853762312,0.2041725258278,0,0,0,0,0,-8.67361737988404e-19,0.0325511874332075,-0.273749152594608,0,0,0,0,0
X000625.SZ,0,0,0,-0.591338424462566,0,0,0.167482234872348,0.101835903178307,0,0,0,0.33822839193472,0,0,0,0.222020269115102,0,0,0,0,0.0280310624164186,0,0.146208785859215,0,0,0,0,0.166108228806886,0,0,0,0,0,0,0.295872441831793,0,0,0,0,0,0,0.0863359064317916,0,0,0,0,0,0,0.157137871931893,0.0977491488338566,0,0,0.16477455391705,0,0,0,-0.218770195009145,0,0
X000063.SZ,0,0,0,0,0,0,-0.0286157765345981,0,0.00196040305700711,0,0,0,0,0,0,0,0,0,0,0,0.0314330887205852,0,0,0,0,0.0674459243364966,0,0,0,0.151494198838283,0.0419642122900516,0,0,0,0,0,0.267689970434326,0,0,0,0,0,0,0,0,0.00992430249014893,0,0,0,0,0,0.052079164779341,-0.012730408178581,-0.0959059345035091,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596641836362417,0,0,0,0,0,0,0,0.354616870701061,-0.00055419196975502,0,-0.1494627253124,0,0,0,0,0,-0.0553575505043535,0,0,0,0,0,0,0,0.134816109014296,0,0,0,0,0.142796437608613,0,0.064758693167792,0.127823616505133,0,-0.0425260433892405,0,0,0,0,0.0482927352950995,0,0
X000596.SZ,0,0,0,0,0,0,0,0.522975943075808,0,0,0,0,0,0,0,0,0,0,0.0309639999463098,0,0.108367813748856,0,0,0,0,0,0,0.0955634397279017,0,0,0,0,0.0211903991545254,-0.0142571053193174,0.0617874628441017,0,0,0,0,0,0,0,0,0,-0.047283430251808,-0.0181352553060214,0,0.0348818480499809,0.0626503793473162,0,0,0,0.0267156334557538,0,0,0,-0.0146831199548852,0,0
X300014.SZ,0,0,0,0,0,0.0635062490943781,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0801906633212845,0,0.178868336130347,0,0,0,-0.0389142391806446,0,0,0.135391486661028,0,0,0,0,0,0,0,0.0366661260451776,0,0,0,0,0.409037671856754,0,0,-0.0116268116419741,-0.0640841831318528,0,0,0,0.208649613527302,0,0,0,-0.0136988089683724,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0255200734740083,0,0,0.0246329603200051,0,0,0,0,0.0735899988790034,0,0,0,0,0,0,0,0,0.0812747902456121,0.299504890551167,0,0,0,0,0,-0.0700834937702493,0,0.0098542273310778,0,0,0,0,0.0944741235252418,0,0,0,0,0,0,0,0,0,0,-0.0257107065930033,-0.0451767832290869,0,0,-0.0401417068457983,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.151932313033813,0,0,0.491143066418369,0,0,0,0.0991227692317416,0,0,0,0,0,0,0,0,0.000133663355350436,0,0,0,0,-0.152654261906211,0,0.0791774690984783,0.00798421562936934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405843350497462,0,0,-0.467351986936756,0,0.0395257949573296,0.00901949089375218,0,0,-0.0711698024474512,0,0
X600089.SH,0,0,0,0,0,0,0,0.103074054544237,0,0.571240754797769,0,0,0,0.0523477336056061,0,0.0558430923554065,0.103737255112544,0,0.0433003058970349,0,1.73472347597681e-18,0,0,0,0.0977893084530227,0,0,0,0,0,0,0,0,0.0750709067117139,0,0,-0.0220749583336424,0,0,0,0,0,-0.135792628650684,0,0,0.0197903466796097,0,0,0,0,0,0,-0.0269023082624523,0.00977331172206091,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,-0.0166030594363981,0,0.0539398483586293,0,0,0,0,0,0,0.292441385834663,0,0,0.239221973729698,-0.069635990014028,0.035895547779243,0,0,0,0,0,0,0,0,0,0,0,0.280903799419448,0.00689619102629356,0,0,0,0,0,0,0.113628741553056,0,0,0,-0.025738855605368,0,0,0,-0.0603986463375879,-0.0392887499067307,0,0,0,-0.00911264500750333,0,0,-0.000945199590148896,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.279321398388218,0,0,0.0868562077954144,0,0,0,0,0,0,0.149043691130414,-0.158977613493363,0,0,-0.0222219999194435,0,0,0,0,0,0,0.0917656301115572,0.299540760916515,0,0,0,0.115229060183625,0,0,0,0,0.256123646421045,0,0,0,0,0,0,0,0,0.0908434655672925,0,0.190981992837936,0,-0.00955096458806039,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523875246551555,0,0,0.0311154355321598,0,0,0,0,0,0,0,0,0,0,0.117499529011206,0,-0.0750986987555687,0,0,0,0,-0.0521205607832286,0,0.209369221970126,0,0,0,0,0.0197057734835382,0,0.0222865228563139,0,0.194259699046009,0,0.0456957386387193,0,0.0887815286452789,0,0,-0.0245982362606239,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.0167162592317306,0.0673898655612425,0,0,-0.0285461240934263,0,0,0,0,0,0.0337931782139434,0.0816126887610154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238056047821367,0.392541426578976,0,0,0,0,0.0304994366856907,0,0,0.0897007604257582,0,0,0,0,0,0,0,-0.0229550877174556,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.204210046051906,0,0,0,0,0.0365452684117725,0,0,0,0,0.0620853036079775,0,0,0,0.157176857629486,0,0,0,0,0.1201958254433,0.0483870942159718,0,0,0.0118332790521539,0,0,0,-0.0953373309285597,0,0,0,0,0,0,0,0,0,0.0572616711175053,0,0.170214611033988,0,0,0.0355182831072931,0,0,0,-0.0329604116861543,0,0,0,0.00744563321994874,0,0
X002028.SZ,0,0,0,0.116763839954901,0,0.0457496947578082,0,0,0,0,0,0,0,0.160787882169944,0,0,0,1.73472347597681e-18,0,-0.0473443411185077,0,-0.0206369971295732,0,0.01504157804499,0,0.0830025507300489,-0.245128804617239,0,0,0,0,0,0.107161550515759,0.0557042240664033,0,0,0,0,0,0,-0.112811717401528,0.103916652560296,0,0,0,0,0.148539464687569,0,0,0,0,0,0,0,0,0,0.0515957963918803,0,0
