,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X002463.SZ,X000157.SZ,X600584.SH,X600703.SH,X600372.SH,X000977.SZ,X600183.SH,X600066.SH,X002236.SZ,X600741.SH,X600522.SH,X002028.SZ,X002049.SZ,X600418.SH,X601877.SH,X002180.SZ,X000661.SZ,X002223.SZ,X000921.SZ,X000800.SZ,X600487.SH,X601799.SH,X002156.SZ,X002129.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0294107515695233,0,0,0,0,0,0.203437503045081,0,0.210773684273691,0,0,0,0,0,0,0,0,0.0221659534926226,0.0795732737418176,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0569652736191708,0,-0.0174814075605373,-0.0145296894722002,0,0,0,-0.0255573279000669,0,0,-0.0440267331932819,0,0,0,0,0,-0.0218012995268026,-0.0483470398900185,0,0,0,0.0015903522283528,0,0
X000858.SZ,0.217024774739201,0,0,0,0.0028596911721883,0,-0.0191045768802171,0,0,0.382397512586054,0,0,0,0,0.0332338535520387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931140163456055,0,0,6.93889390390723e-18,0,0,0,0,0.0477671980917231,0,0,0,0,0.0511120264255132,0,0,0,-0.0133856874072411,-0.00619484561717128,0,0,0,0.0371191246441047,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0857554470042098,0,0,0,0,0,0,-0.0572635094261133,0.163684484518758,0.481236858097893,0,0,0,0,0.0449184238523028,0,0,0,0.015642500066552,0.0646953711894926,0,0,0,0.0214758549966224,0,0.000129225509881667,0,0,0,0,0,0,0,0,0,0.0103316519474983,0,0,0,0.103112329413031,0,0,0,-0.048500877163008,0,0
X002415.SZ,0,0,0,0,0.085092358568598,0,0,0,0,0,0,0,0,-0.175635182635084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380979799807519,0,0,0,0,0,0.0944625665490617,0,0,0,0,0,-0.0184927048782286,0,0,0,0,0.149727355775465,0,0,0,0.00110547192477026,-0.130370573153824,0,0,0.0574507625454453,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243413968306649,0.118718582966957,0,0.100867345306672,0,0,0,0,0,0,-0.0943322933219901,0,0,0,0,0,0,0.0831485804551447,0,0,0,0,0,0,0,-0.0606957233365233,0.15917681819905,0,0,0,0,0.134966198485236,-0.231343549694615,-0.00557437084353505,0,0,0.0242156178907332,0,0
X600690.SH,0,-0.288099292196943,0,0,0,0,0,0,0,-0.0391407136576256,0,0,0.217620291556499,-0.0746671242105832,0.0141839248426193,0,0,0,0.0740323442404901,0,0,-0.0442172444138482,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0989148669602459,0,-0.0438968271345582,0,0,0.383767419222599,0,0,0,0,0.0604268656894059,0,0,0,0,-0.0146536245569711,0,0,0.0879639866665005,0,0
X003816.SZ,0,0,0,0,-0.00274987832193832,0,0,-0.189420338103942,0,0,0,0,0,0,0,0,0,-0.0971903702027013,0,0,0,0,0,0,0,-0.144126426629254,0,0,0,0,0,-0.0216682204045942,0.134451946176743,-0.0698454659710652,-0.0953697972091832,0,0,0,-0.0843881401374864,0,0,0,0,0,0,0,0.175267077516643,0,-0.0354095074774872,0,0,0.00979434968535814,0,0,0,0,0,0,0
X600809.SH,0.281138310764141,0,0,0,0,0,0,0,0,0.199501381924529,0,0,0,-0.061259174395921,-4.33680868994202e-19,0,-0.0487379452723639,0,0,0.212125732299939,0,0,-0.0231840613674675,0,0,0,0,-0.0180039723335413,0,0,0,0,0,0,0,0,0,0.0610943896226256,0,0,0.0348816582673171,0,0.177326569129294,0,0,0,0.0501338199999342,0,0,0,0,0,0,0.191660326829214,0,0,0.0220446107062668,0,0
X000651.SZ,0,0,0,0,0,0.0880664636928807,0.166074494789609,0,0,0,0,0,0,-0.02612861451651,0.132476901076277,0,0,0,0,0.0533964054056197,0,0.00165292818931298,0,0,0,0,0,0,0,0,-0.0164090116439138,0,0,0,0,0,0,0,0,0,0,0,0,0.158850446366962,-0.0521555131199594,0,0,0,0,0,0,0.0275733016028876,0,0,0,0,0.0116925349256187,0,0
X000568.SZ,0.261843233300458,0.498850708398022,0,0,0,0,0,0,0,0,0.0896086888798158,0,0,0.0465876547365427,0,0,0,0,0,0.252287708627769,0,0,-0.00670913203322358,-0.0370166361955174,0,0,0,0,0,0,0,-0.0278326609682493,0.0570961142735751,0,0,0,0,0,0,0,0,0.0620529014423582,0,0,0,0,0,0,0,0,0,-0.0422522691306243,0,0,0,0,0,0,0
