,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000100.SZ,X600703.SH,X300003.SZ,X002007.SZ,X600271.SH,X300142.SZ,X300124.SZ,X600183.SH,X000625.SZ,X002179.SZ,X002241.SZ,X002506.SZ,X600177.SH,X600498.SH,X600867.SH,X002008.SZ,X300014.SZ,X600487.SH,X000050.SZ,X002371.SZ,X600066.SH,X000066.SZ,X002049.SZ,X002129.SZ,X002463.SZ,X300146.SZ,X600118.SH,X000977.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.251556628302993,0,0,0,0.0281439515798502,0,0,0,0,0,0.0640543114889438,0,0,0,0,0,0,0,0,0.165258139886664,0,0.00334864415401435,0,0,0,0,0,0,0,0,0,-0.0610482622962766,0,0,0.133242696345045,0,0,0,-0.0965538556032593,0,0,0,0.0369884093474909,0,0,-0.173477336128974,0,0,0,0,-0.0126965917629826,0,0,0.0416477491653751,0,0.0277676822182926,0,0
X000858.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.407595937740672,0,0.120172292506511,0,0.0167450083069363,0,0,0.147333438334061,0,0,0,0.0618578792472827,0,0,0,0,0,0.00585476889333275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05494471908546,0,0,0,0,0,0,0,0,0,0,-0.0458681320039939,-0.0138448047333175,0,0,0,0.004758407238212,0,0
X000651.SZ,0,0,0,0,0,0,0.276918346535784,0,0.152270429956056,0,0,0.196068297452526,0,0,0.0207206468277457,0,0,0.00561692512438649,0,0,0,0,0,0,0.0465871570861924,0,0,0,0,0,0,0,0.0285490681654047,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.00945354025910973,0,0,0,-0.0204034359618853,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.170195333895391,0,0,0.0283093661926584,0,0,0.0741749402919598,0,0,0,0,0,0,0.230281998405016,0,0.140727576785775,0,0,0,0,0,0,0,0,0.0539159317078581,0,0.0168073757882763,0,0,0,0,-0.0593457918585868,0.173609973973764,0,-0.000524046402304894,0.143824829504959,0,0,0,0,-0.00845428436961136,0,0,0,0,0.0448665682242601,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0130732650517745,0,0,0.224723031171029,0,0,0,0,0,0,0,-0.0146981262837916,0.096094144634239,0.0352580755082555,0,0,0,-0.103795575878639,0.199434303154935,0,0,0,0,0,0,0,0.0936093422260989,0,0,0,0,0.0263360263762826,0,0,0,0,0,0.0588233026902895,0,-0.0937486519790856,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.0491092197645491,0,0,0.11949342195716,0,0,0,0,0,0,0.0232776512590277,0,0.702851880763915,0,-0.0495870068181718,0,0,0,0,0,0,0,0,0.270334309242884,0,0,0,-8.67361737988404e-19,0,-0.0651460058767212,0.108665430536802,-0.10210829820188,0,-0.0556946893265877,0,0,0.0587540477966013,0,0,-0.142760462054579,1.73472347597681e-18,0,0,0.00565371035157766,0,0,0,0,1.73472347597681e-18,0,0
X002304.SZ,0,0.11124372694816,0,0,0,0,0,0,0,0.271442020529179,0,0,0,0,0,0.110954316677767,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473523840336872,0,0,0,0,0,0,0,0,0,-0.0139176769510047,0,0,0.10302429298496,0,0,0,0,0.0631405917787958,-0.0215078429673453,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.138681966475647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541868336596244,0,0,0,0.557379736843405,0,0,0.0132378635049231,0.074584670368307,0,0.0226966002356311,0,0,0.0587710602064689,0,0,-0.013850649204339,0.0740552135522598,0,0,0,0.0245056229936402,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0579036384008393,0,0,-0.12302016262099,0,0,0,0,0,0,0,0,0.153769303533227,0,0,0,0,0.0380835291834289,-0.0186645287157005,0,0,0.303664096664416,0,0.278672882446519,0,0,0.0475046516540926,0,0,0,0,0,0.123571395427869,0.138476276281259,0.17620096771207,0,0,0,0,0,0.0540211392386615,-0.0531987031808104,0,0,0,-6.93889390390723e-18,0,0
X000568.SZ,0,0.612873366152935,0,0,0,0,0.0341189361041765,0,0,0,0.167811261192934,0,0,0,0.0912879033461449,0.104667489870152,0,0,0,0,0.134978536342912,0,0,0,0,0,0,0,0,0,0,-0.0897172558040461,0.0288851665451587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964009246665602,0,0,0,0.0428579543078138,0,0,0,0.0064860561597719,0,0
