,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X002008.SZ,X002508.SZ,X300136.SZ,X002085.SZ,X300003.SZ,X600089.SH,X600522.SH,X600177.SH,X600271.SH,X002294.SZ,X600487.SH,X000157.SZ,X600118.SH,X600699.SH,X600867.SH,X000981.SZ,X600566.SH,X600809.SH,X600372.SH,X002074.SZ,X000559.SZ,X000050.SZ,X002007.SZ,X000066.SZ,X300115.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.00436960822283875,0,0,0,0,0.22496409375422,0,0,0,0,0,0,0,0,0,0,-0.0274653027807619,0,0.0903095458558609,0,0.0672935213218431,0,0.0817941111291326,0,0,-0.0500291891600632,0,0.128675798502187,0,0,0,0,0,0,0.308926729739444,0,0,0,0,0,0,0.0596197339039087,0.113495058834665,0,-0.00626505444523307,-0.00444397905412299,0,0,0,0,0,0
X600104.SH,0,0,0,0.330355055791476,0,0,0,0,0,0.0395872313650998,0,0.376257947420952,0,0.0674641718405522,0,0,0,-0.0252049259872562,0,0,0,0,0,0,0,0,-0.121758094193195,0,0,0,0,0,-0.0843767343125782,0,-0.044495036589662,0,0,0,0,0,0,0,0,0,0,0,0,-0.022176396913018,0,0,-0.088304394388511,0.0287574130988417,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0802939892397651,0.106115790360617,0,0,0,0,0.0544897999368842,0.191660093459315,0,0.411914756750367,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.240304841725053,0,0,0,0,0,0,0,0,0,0,0,-0.183576433148962,0,0,0,0,0,-0.00348048918602968,-0.134515460493173,0,0,0,0,0,0,0,0.00412400965534532,0,0,0,0,0,0
X000651.SZ,0,0.11156921530463,0,0,0.0761306284270224,0.121542178480211,0,0,0,0,0,0,0.0590331747883899,0,0,0,0,0,0,0,0.234226814748948,0,0,0,0,0.0387120348131697,0,0,0,0,0,0,0,0,0,0,-0.0847714194205116,0,0,0,0.219720151960045,0,0,0.0107659869978977,0,0,0,0,0,0,0,0.00148118856643059,-0.0259071059001572,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.757131188817861,0,0.0515924430299361,0,0,0,0,0,0,0.0718890205478518,0,0,0,0.0123794233605754,0,0,0.0628587168402694,0,0,0,0,0,0,0,0,0,0,0,0.00613272074674126,0,0,0,0,0,0,0,0,0,0,0.00582961516770415,0,0,0,0,0,0,0
X000725.SZ,-3.46944695195361e-18,0,0.0378485834914141,0.0310503268779674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409015759825072,0,0,0.34573552560877,0,0.277076279467155,0,0,0.627670880536838,0,0,0,0,0,0,0,0,0,0.0977851274794327,-0.166318049080492,0,0.0742754615109193,0,0,0,0,0,0.00721824410633273,0.0305670184610623,0,0,0,0,0,0
X600276.SH,0,0.0401715867745119,0.120446499622698,0,0.00177160333202988,0,0,0,0,0,0,0.145618006911701,0,0,0,0,0,0,-0.132924331348095,0,0,0,0,0,0,0,0,0,0.0338583685560977,0,0,0,-0.166782703997874,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0249419577997287,0,0,0,0,0,0.0108659539793039,0,0,0,0,0,0,0
X002304.SZ,0.268321844867272,0.31496525580227,0,0,0.0607883587147391,0,0.0746018225787291,0,0,0.26349391853283,0,0,0,0,0,-0.510258353711205,0,0,0,0,0,0,0,0,0,0,0,0,0.264207903857553,0,0,0,0,0,0,0,0,0,0,0,0,0.265397619670613,0,0,0,0,-0.300865392302392,0,-0.225849710142461,0,0,-0.0274553295445766,-0.0752816662182192,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0101304195443176,0,0,0,0,0,0.247854633879094,0,0,0,0,0,0.0150023289933552,0.147412426627036,0,0,0,0,0,0.141537307141173,0.020224670681223,0,0,0.103092108496853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435801754261629,0,0,0,-0.00562835617145113,0,0,0,-0.0458427727287364,0.0453978088417113,0,0,0,0,0,0
X600690.SH,0,0.155327853564107,0.0124357371619318,0.32829941274528,0,0,0,-8.67361737988404e-19,0,0,0,0.220659171830312,0,0,0.0665587993698818,0,0,0,0,0,0,0,0,-0.0262347823158157,0,0,-0.0483652979514952,0,0,0,0,0,0,0.262223191837119,0,0,0,0,0,0,0,0,0,0,0,0,0.0131401090067661,-0.0402798642668867,0,0,0,0.0160190507057915,0,0,0,0,0,0,0
